WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Deepest_Zone,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size,Remark,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.,CLEARFORK..MAP.,SPRABERRY_U..MAP.,SPRABERRY_L..MAP.,WOLFCAMP..MA,WOLFCAMP_L..,WFMP_ATB..MA,CLINE..MAP.,STRAWN..MAP.,ATOKA..MAP.,BEND..MAP.,ATOKA_L..MAP,MISSISSIPPIA,WOODFORD..MA,DEVINOAN_UNC
2510,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40513.0,2010.0,31.63036,-102.1578,10745.0,160,40,ATOKA,WFMP --> ATOKA,1.0,2.0,0.0,12012.0,0.0,0.0,470600.0,12012.0,39.636,2.0,FRAC,9164.0,10604.0,,,,470600.0,LB,SAND,,,,,,,,,,,,,,,,,,,,6853.81,7620.28,8191.94,8983.15,9332.22,9693.08,10000.65,10056.2,10195.93,10327.35,10649.85,11099.1,11239.9,11319.37
2141,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,40336.0,2010.0,31.52035,-101.76218,8665.0,80,40,SPBR_L,SPBR_U --> SPBR_L,4.0,8.0,0.0,5500.0,231896.0,0.0,524033.0,237396.0,19.544,8.0,FRAC,6898.0,7050.0,51324.0,GAL,X-LINKGEL,119320.0,LB,SAND,,,XLNK,20/40,15# XLG TEXAS GOLD SD,,,,,,,,,,,,,,,5949.57,6872.08,7464.31,8465.95,8722.63,9055.1,10168.42,10573.54,10631.75,10516.49,10761.93,11168.36,11288.36,11343.71
1533,E,APACHE CORPORATION,REAGAN,37780.0,2003.0,31.46918,-101.63631,8250.0,40,20,WFMP,SPBR_U --> WFMP,1.0,1.0,0.0,0.0,138440.0,0.0,290080.0,138440.0,17.685,1.0,FRAC,6327.0,7992.0,138440.0,GAL,GEL,290080.0,LB,SAND,,,,20/40,AM GEL MAX/ AM BOR MAX BRADY SAND,,,,,,,,,,,,,,,5356.38,6314.22,6878.13,7879.21,8206.37,8557.06,9763.0,10101.67,10205.29,,10411.75,10545.74,10691.36,10729.71
1155,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39883.0,2009.0,31.76145,-101.90322,9188.0,160,40,SPBR_L,SPBR_U --> SPBR_L,4.0,8.0,0.0,6840.0,214796.0,0.0,550040.0,221636.0,14.988,8.0,FRAC,7397.0,7587.0,47947.0,GAL,X-LINKGEL,133337.0,LB,SAND,,,XLNK,20/40,18# BORATE BRADY SD,6530.0,7387.0,7991.0,8968.0,,,,,,,,,,,6534.22,7389.94,7992.43,8965.39,9348.74,9720.46,10426.54,10677.18,10813.5,10885.53,11069.96,11525.36,11746.25,11758.14
617,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,37984.0,2003.0,31.762,-101.9903,10500.0,40,80,WFMP,SPBR_L --> WFMP,4.0,8.0,0.0,9500.0,299893.0,0.0,367600.0,309393.0,56.28002967,8.0,FRAC,10132.0,10297.0,74852.0,GAL,GEL,15488.0,LB,SAND,,51.0,,20/40,10# LINEAR,6665.0,7556.0,8119.0,9140.0,9489.0,9776.0,,,,,,,,,6663.36,7555.64,8118.89,9137.79,9488.22,9792.38,10473.62,10762.87,10936.53,11036.14,11272.22,11665.55,11873.3,11942.66
646,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38025.0,2004.0,31.77534,-102.20545,10750.0,80,Over 160,WFMP,SPBR_L --> WFMP,1.0,1.0,0.0,0.0,300510.0,0.0,200690.0,300510.0,60.292,1.0,FRAC,8875.0,9951.0,300510.0,GAL,X-LINKGEL,200690.0,LB,SAND,,,XLNK,,DETAILS: SLICK WTR AMBOR1025 AMGLE 1010 20% HCL 150250# 20/40 SD 50440# 16/30 BRADY SD,7264.0,8073.48,8606.0,9389.0,9831.98,10087.0,10283.0,10498.0,10590.0,,,,,,7256.06,8063.8,8598.66,9379.76,9823.04,10083.03,10277.79,10519.49,10610.96,10785.02,10923.34,11420.61,11709.54,11825.83
1017,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39316.0,2007.0,31.80201,-102.20502,10503.0,40,Over 160,WFMP,WFMP --> WFMP,4.0,8.0,0.0,12000.0,572673.0,0.0,369480.0,584673.0,29.7,8.0,FRAC,9416.0,9445.0,145208.0,GAL,GEL,92763.0,LB,SAND,,,,20/40,10# WTR FRAC GEL,7194.0,8028.0,8544.0,9335.0,9820.02,9850.93,10264.0,,,,,,,,7196.44,8023.7,8545.67,9342.2,9826.53,9869.18,10267.19,10655.13,10878.8,10991.9,11071.81,11789.26,12015.37,12129.78
1749,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38553.0,2005.0,31.57009,-101.65913,8335.0,160,40,SPBR_L,SPBR_U --> SPBR_L,3.0,6.0,0.0,5000.0,185233.0,0.0,480040.0,190233.0,17.988,6.0,FRAC,6609.0,6754.0,51126.0,GAL,X-LINKGEL,135186.0,LB,SAND,,30.0,,20/40,20# BORATE,5656.0,,,,,,,,,,,,,,5655.07,6568.65,7131.4,8160.79,8436.89,8755.5,9880.67,10270.41,10346.7,10442.96,10577.93,10743.72,10869.28,10911.74
2230,E,APACHE CORPORATION,REAGAN,40955.0,2012.0,31.49176,-101.62127,8055.0,40,80,SPBR_L,SPBR_U --> SPBR_L,4.0,4.0,0.0,0.0,57000.0,490000.0,473000.0,547000.0,21.56,4.0,FRAC,7710.0,7868.0,165000.0,GAL,SLKW,125000.0,LB,SANDRCSD,,,XLNK,,DETAILS: 110000 GAL SLK WTR 55000 GAL 15# XL GEL 25000# 100 MESH SD 100000# 20/40 SUPER LC SD,,,,,,,,,,,,,,,5381.84,6313.97,6877.58,7878.73,8202.7,8557.19,9740.08,10088.93,10182.46,,10384.51,10485.99,10628.43,10671.1
710,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38193.0,2004.0,31.7214,-101.9693,10530.0,40,40,WFMP,SPBR_L --> WFMP,4.0,8.0,0.0,10000.0,265369.0,0.0,187800.0,275369.0,20.608,8.0,FRAC,10132.0,10258.0,77504.0,GAL,GEL,31000.0,LB,SAND,,,,,,6708.0,7559.0,8142.0,9151.0,9509.0,9861.0,,,,,,,,,6707.05,7570.21,8183.32,9149.9,9496.29,9864.8,10487.77,10817.19,10983.08,10999.13,11243.36,11883.87,12034.37,12082.11
2098,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40194.0,2010.0,31.62915,-101.42435,8564.0,80,80,WFMP,SPBR_L --> WFMP,1.0,1.0,,,,,,,20.196,1.0,FRAC,7292.0,8402.0,,,A,0.0,,,,,HCL,,W/ PROP,4389.0,,,,,,,,,,,,,,4388.12,5890.16,6445.17,7534.28,7800.38,8146.15,9195.37,9579.68,9684.06,,9831.69,9931.04,10031.97,10073.66
2269,C,PIONEER NATURAL RESOURCES USA INC,UPTON,38174.0,2004.0,31.5992,-101.82717,8890.0,40,Sub 20,SPBR_L,SPBR_U --> SPBR_L,3.0,6.0,0.0,5000.0,200103.0,0.0,473210.0,205103.0,23.713,6.0,FRAC,7103.0,7288.0,54429.0,GAL,X-LINKGEL,133929.0,LB,SAND,,32.0,,20/40,20# BORATE,6218.0,,,,,,,,,,,,,,6217.3,7082.77,7682.41,8675.04,9003.59,9390.99,10366.9,10633.58,10771.49,10823.73,11048.36,11535.93,11585.45,11660.94
2612,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40801.0,2011.0,31.523,-101.95416,10870.0,20,80,ATOKA,SPBR_U --> ATOKA,3.0,6.0,0.0,15000.0,998678.0,0.0,1209728.0,1013678.0,47.424,6.0,FRAC,9130.0,10668.0,738578.0,GAL,GEL,647359.0,LB,SAND,,,GELA,,DETAILS: 12# LINEAR GEL MSD,,,,,,,10449.68,10743.46,,,,,,,6541.36,7417.14,8059.78,8969.4,9308.68,9489.42,10447.0,10715.94,10600.16,10657.85,10902.0,11311.41,11382.45,11471.59
2052,F,BTA OIL PRODUCERS LLC,REAGAN,40161.0,2009.0,31.49834,-101.52659,8817.0,160,80,WFMP,SPBR_U --> WFMP,1.0,1.0,366240.0,0.0,0.0,0.0,1621983.945,366240.0,55.988,1.0,FRAC,6013.0,8450.0,366240.0,GAL,FLUD,1448000.0,LB,SAND,,,,,DETAILS: 15750 GALS 8345 BBLS,,,6529.79,7691.66,7944.88,8343.34,,,,,,,,,4721.56,6010.78,6568.48,7610.73,7902.57,8342.18,9441.3,9772.38,9892.06,,10006.06,10154.13,10243.51,10292.59
372,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,41092.0,2012.0,31.91239,-101.68314,10562.0,Over 160,Over 160,ATOKA,SPBR_U --> ATOKA,3.0,6.0,0.0,12000.0,1207954.0,0.0,1348977.0,1219954.0,79.94,6.0,FRAC,8206.0,9982.0,858204.0,GAL,X-LINKGEL,736652.0,LB,SAND,,,XLNK,,DETAILS: 12# XL ASSIST GEL 445184# 20/40 SD 291468# 30/50 MSD SD,,,,,,,,,,,,,,,5886.17,6552.83,7073.38,8072.07,8509.08,8959.73,9677.86,9974.27,10111.42,10231.21,10274.79,10411.28,10601.73,10657.04
2686,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40950.0,2012.0,31.50748,-102.07305,10700.0,40,160,WFMP,SPBR_U --> WFMP,1.0,1.0,1029294.0,0.0,0.0,0.0,638027.0,1029294.0,82.608,1.0,FRAC,7900.0,10290.0,1029294.0,GAL,FLUD,638027.0,LB,SAND,,,,,1029283 GAL,,,,,,,,,,,,,,,6818.68,7661.38,8296.91,9159.87,9490.97,9820.83,10472.56,10723.04,10893.64,11048.32,11420.89,11555.38,11749.69,11832.84
894,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,39048.0,2006.0,31.72489,-101.93896,10532.0,40,40,WFMP,SPBR_L --> WFMP,6.0,11.0,0.0,14750.0,462309.0,0.0,403220.0,477059.0,26.9138779,11.0,FRAC,8299.0,8421.0,79330.0,GAL,X-LINKGEL,180906.0,LB,SAND,,33.0,,20/40,20# BORATE,6610.0,7469.0,8056.0,9060.0,9422.0,9846.0,10481.06,,,,,,,,6611.29,7473.76,8065.09,9067.49,9427.2,9846.02,10481.24,10776.13,10930.79,10938.38,11160.76,11774.89,11943.66,11987.65
407,D,APACHE CORPORATION,GLASSCOCK,40902.0,2011.0,31.8308,-101.54607,10885.0,,,,,7.0,7.0,245500.0,0.0,448500.0,0.0,520438.0,694000.0,15.464,7.0,FRAC,10120.0,10379.0,42000.0,GAL,X-LINKGEL,16500.0,LB,SAND,,,,20/40,DETAILS: 10# XL GEL SB EXCEL SD,,,,,,,,,,,,,,,5527.93,6082.09,6592.67,7664.46,8049.31,8243.8,9486.12,9800.19,9930.37,10023.37,10105.03,10223.78,10324.46,10371.39
2426,B,JM COX RESOURCES LIMITED PARTNERSHIP,UPTON,40242.0,2010.0,31.54825,-102.07773,10885.0,160,80,STRAWN,SPBR_U --> STRAWN,10.0,20.0,0.0,13000.0,623238.0,0.0,1030282.0,636238.0,68.288,20.0,FRAC,10642.0,10705.0,24654.0,GAL,X-LINKGEL,2162.0,LB,SAND,,58.3,XLNK,,DETAILS: 15# VERSAPROP,6800.0,7676.0,,9086.0,9468.0,,10374.16,10610.48,,,,,,,6845.82,7719.93,8314.56,9203.1,9495.66,9780.69,10374.08,10701.59,10832.41,10955.76,11225.94,11630.75,11817.18,11924.03
59,F,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,38937.0,2006.0,31.69705,-101.63656,8835.0,160,40,WFMP,SPBR_U --> WFMP,3.0,3.0,244692.0,0.0,0.0,0.0,350761.0,244692.0,46.04231632,3.0,FRAC,8190.0,8230.0,98658.0,GAL,FLUD,135248.0,LB,SAND,,,,,,,6569.0,7105.0,8113.0,,,,,,,,,,,5786.42,6593.14,7139.21,8147.82,8439.73,8868.57,9890.38,10188.91,10295.0,10369.86,10583.37,10704.81,10868.15,10939.18
1662,E,APACHE CORPORATION,REAGAN,38289.0,2004.0,31.44229,-101.6726,8260.0,80,Sub 20,WFMP,SPBR_U --> WFMP,2.0,2.0,0.0,0.0,367506.0,0.0,360000.0,367506.0,39.86164692,2.0,FRAC,7831.0,8053.0,139916.0,GAL,GEL,140000.0,LB,SAND,,,GELA,20/40,DETAILS: AMGELMAX AMBORMAX BRADY SD,5502.0,6446.82,7017.11,8024.29,,,,,,,,,,,5496.74,6440.49,7009.78,8012.38,8325.92,8611.77,9890.83,10227.25,10346.73,10397.27,10543.84,10773.94,10914.65,10948.27
1267,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40773.0,2011.0,31.93642,-101.85482,10430.0,80,80,WFMP,SPBR_U --> WFMP,3.0,6.0,0.0,13500.0,928746.0,0.0,600924.0,942246.0,72.232,6.0,FRAC,8903.0,10247.0,642004.0,GAL,GEL,44279.0,LB,SAND,,,GELA,,DETAILS: 10# LINEAR GEL 30/50 20/40 MSD,6250.0,7191.0,7746.0,8738.0,9001.0,9352.0,10024.0,10322.0,,,,,,,6204.34,7188.17,7743.33,8734.9,8998.55,9350.58,10021.3,10319.81,10443.68,10467.43,10561.78,10943.17,11139.56,11225.17
1921,E,APACHE CORPORATION,REAGAN,39197.0,2007.0,31.46904,-101.61579,8062.0,20,20,WFMP,SPBR_U --> WFMP,2.0,2.0,363594.0,0.0,0.0,0.0,123000.0,363594.0,10.67964234,2.0,FRAC,7678.0,7870.0,122724.0,GAL,W,61500.0,LB,SAND,,,SFAC,20/40,DETAILS: SLK WTR BRADY SD,,,,,,,,,,,,,,,5295.29,6255.56,6823.97,7833.04,8141.25,8506.98,9714.59,10040.55,10145.62,,10339.3,10453.45,10602.66,10643.04
856,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38754.0,2006.0,31.78182,-101.95272,10510.0,40,160,WFMP,SPBR_L --> WFMP,6.0,12.0,0.0,16000.0,450247.0,0.0,633024.0,466247.0,28.836,12.0,FRAC,10010.0,10387.0,65360.0,GAL,X-LINKGEL,71459.0,LB,SAND,,35.0,,20/40,,6574.0,7433.0,8008.0,9018.0,9359.0,9688.0,10409.0,,,,,,,,6572.69,7433.45,8004.18,9016.78,9359.34,9680.68,10409.73,10659.92,10797.5,10883.87,11030.54,11473.07,11718.78,11789.86
2069,E,APACHE CORPORATION,REAGAN,40077.0,2009.0,31.50624,-101.67438,8282.0,40,80,SPBR_L,SPBR_U --> SPBR_L,2.0,2.0,0.0,0.0,0.0,245500.0,472625.0,245500.0,46.25166625,2.0,FRAC,6595.0,7562.0,123500.0,GAL,SLKW,238125.0,LB,SAND,,,SFAC,,,,,,,,,,,,,,,,,5604.9,6567.24,7137.17,8154.2,8382.74,8713.83,9860.2,10266.3,10327.12,10398.99,10577.35,10716.1,10853.92,10898.21
821,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38613.0,2005.0,31.8043,-102.0359,10510.0,40,40,WFMP,SPBR_L --> WFMP,4.0,8.0,0.0,10000.0,288653.0,0.0,182317.0,298653.0,57.032,8.0,FRAC,10262.0,10376.0,81757.0,GAL,GEL,30149.0,LB,SAND,,,GELA,,,6787.0,7684.0,8244.0,9220.0,9529.0,9843.0,10336.0,,,,,,,,6787.74,7682.83,8246.64,9222.04,9533.2,9862.37,10338.99,10662.21,10813.57,10926.66,11211.15,11691.07,11912.12,11990.25
1748,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,38547.0,2005.0,31.60283,-101.62998,8290.0,80,40,WFMP,SPBR_U --> WFMP,3.0,6.0,0.0,5000.0,195492.0,0.0,470520.0,200492.0,16.38451018,6.0,FRAC,6510.0,6682.0,54931.0,GAL,X-LINKGEL,132676.0,LB,SAND,,28.5,,20/40,20# BORATE,5658.0,,7037.0,8082.0,,,,,,,,,,,5656.16,6507.43,7045.28,8081.98,8366.32,8700.94,9827.04,10199.74,10307.04,10406.06,10482.5,10684.01,10822.77,10864.47
35,F,APACHE CORPORATION,GLASSCOCK,38755.0,2006.0,31.65334,-101.53122,8064.0,40,40,WFMP,CLFK --> WFMP,2.0,2.0,383200.0,0.0,0.0,0.0,100450.0,383200.0,42.264,2.0,FRAC,7641.0,7938.0,131800.0,GAL,W,49250.0,LB,SAND,,,SFAC,20/40,DETAILS: SLICK WTR; BRADY SD,5249.0,,,,,,,,,,,,,,5248.59,6183.43,6749.49,7816.16,8116.98,8445.07,9538.95,9924.18,10046.33,10127.76,10120.4,10386.26,10488.34,10517.45
866,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,38754.0,2006.0,31.71644,-102.08857,10609.0,40,80,STRAWN,SPBR_U --> STRAWN,1.0,1.0,13294.0,0.0,0.0,0.0,538660.0,13294.0,32.14,1.0,FRAC,8317.0,10580.0,13294.0,GAL,W,538660.0,LB,SAND,,,,,SLICK WTR AMBOR 1020 AMGEL 1010; 20/40 BRADY,6910.0,7768.0,8309.0,9219.0,9573.0,10010.0,,,,,,,,,6893.14,7777.83,8328.74,9229.45,9581.21,10010.54,10304.16,10495.87,10663.12,10735.87,10952.37,11748.29,11953.57,12043.63
2622,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40875.0,2011.0,31.61858,-102.11414,11033.0,Over 160,Sub 20,ATOKA,WFMP --> ATOKA,1.0,1.0,0.0,0.0,994938.0,0.0,497189.0,994938.0,52.316,1.0,FRAC,9270.0,10850.0,994938.0,GAL,GEL,497189.0,LB,SAND,,,,,,,,,,,,,,,,,,,,6832.6,7663.62,8230.7,9108.32,9421.88,9877.32,10127.52,10381.95,10514.67,10619.52,10959.44,11438.42,11572.55,11685.37
2151,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40318.0,2010.0,31.59325,-101.47599,8780.0,40,40,WFMP,SPBR_U --> WFMP,8.0,8.0,,,,,,,45.84,8.0,FRAC,8318.0,8510.0,,,A,0.0,,,,,HCL,,W/ PROP,5060.0,,,,,,,,,,,,,,5056.8,5984.35,6510.01,7620.18,7941.18,8293.38,9354.82,9768.93,9861.29,,9910.18,10176.52,10266.39,10304.97
2123,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40222.0,2010.0,31.63639,-101.41144,8572.0,80,Over 160,WFMP,SPBR_U --> WFMP,8.0,8.0,,,,,,,43.756,8.0,FRAC,8184.0,8362.0,,,A,0.0,,,,,HCL,,W/ PROP,4180.0,5867.0,6409.0,7513.0,,,,,,,,,,,4188.72,5865.01,6407.92,7507.25,7750.62,8098.16,9159.18,9527.94,9630.48,,9823.98,9865.71,9960.3,10016.24
536,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,37847.0,2003.0,31.80119,-101.94986,10500.0,80,80,WFMP,SPBR_L --> WFMP,5.0,11.0,0.0,12500.0,357288.0,0.0,462698.0,369788.0,26.49440013,12.0,FRAC,9678.0,9688.0,85376.0,GAL,GEL,28027.0,LB,SAND,,31.0,GELA,20/40,10# LINEAR GEL,6551.0,7429.94,7979.35,8994.0,9327.0,,10328.0,,,,,,,,6550.59,7427.76,7980.75,8992.17,9326.63,9697.17,10334.03,10581.03,10742.78,10815.96,11012.17,11338.28,11617.81,11696.8
538,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,37836.0,2003.0,31.80377,-101.95493,10500.0,40,160,WFMP,SPBR_U --> WFMP,4.0,8.0,0.0,5500.0,285726.0,0.0,507220.0,291226.0,25.85262153,8.0,FRAC,7476.0,7645.0,45738.0,GAL,GEL,128332.0,LB,SAND,,,,20/40,20# BORATE,6592.0,7448.0,8005.0,9024.0,9354.0,9742.59,10351.0,,,,,,,,6589.28,7446.7,8005.22,9023.05,9353.7,9738.88,10327.76,10596.24,10755.84,10824.86,11021.71,11354.25,11630.81,11714.84
971,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,39072.0,2006.0,31.6541,-101.9841,10718.0,40,80,WFMP,SPBR_U --> WFMP,1.0,1.0,328986.0,0.0,0.0,0.0,258000.0,328986.0,35.08,1.0,FRAC,7617.0,10630.0,328986.0,GAL,FLUD,258000.0,LB,SAND,,,,20/40,DETAILS: FLUID CONSISTING OF SLICK WTR AMBOR 1020 AMGEL 101 20% HCL OTTAWA SD,6708.0,7607.0,8196.0,9115.0,9564.0,9944.0,,,,,,,,,6718.21,7592.82,8226.11,9162.24,9498.18,9944.41,10567.28,10884.94,11041.91,11105.19,11390.52,11993.6,12107.49,12208.06
1184,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40333.0,2010.0,31.72803,-101.92556,10565.0,40,80,WFMP,SPBR_U --> WFMP,10.0,20.0,0.0,16500.0,976422.0,0.0,1032200.0,992922.0,42.016,20.0,FRAC,7472.0,7648.0,50232.0,GAL,X-LINKGEL,116460.0,LB,SAND,,,XLNK,20/40,15# XLG BRADY SD,6557.0,7431.0,8043.0,9043.0,9397.0,9789.0,10495.0,,,,,,,,6558.42,7430.95,8025.87,9037.31,9392.46,9794.92,10488.87,10740.78,10893.45,10913.93,11128.65,11704.66,11886.24,11923.41
1517,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37726.0,2003.0,31.62843,-101.74845,8590.0,Over 160,40,SPBR_L,SPBR_U --> SPBR_L,3.0,6.0,0.0,1500.0,193946.0,1500.0,668600.0,196946.0,26.152,6.0,FRAC,6882.0,7050.0,60060.0,GAL,X-LINKGEL,334300.0,LB,SAND,,,,20/40,20# BORATE,5998.0,6847.0,7444.0,8450.0,,,,,,,,,,,5976.77,6855.26,7445.02,8451.1,8741.03,9165.55,10143.83,10480.51,10628.84,10640.84,10803.85,11112.65,11283.65,11335.18
2246,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,41077.0,2012.0,31.64056,-101.41175,8210.0,80,Over 160,WFMP,SPBR_U --> WFMP,1.0,1.0,,,,,,,47.04,1.0,FRAC,5905.0,7957.0,,,A,0.0,,,,,HCL,,W/ PROP,,,,,,,,,,,,,,,4191.2,5855.61,6400.17,7491.54,7745.67,8098.24,9160.81,9522.76,9625.45,,9838.67,9864.85,9951.35,10012.87
2072,E,APACHE CORPORATION,REAGAN,39867.0,2009.0,31.45584,-101.66299,8153.0,40,40,WFMP,SPBR_U --> WFMP,2.0,2.0,292000.0,0.0,0.0,0.0,268625.0,292000.0,40.768,2.0,FRAC,7438.0,7988.0,159000.0,GAL,W,87500.0,LB,SAND,,,SFAC,20/40,DETAILS: SLK WTR WHITE SD,,,,,,,,,,,,,,,5465.41,6412.05,6977.32,7979.45,8297.53,8609.33,9845.51,10185.09,10296.05,10373.27,10508.01,10691.82,10833.65,10868.84
387,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40886.0,2011.0,31.69927,-101.44853,10064.0,80,Over 160,STRAWN,SPBR_U --> STRAWN,7.0,14.0,101000.0,29000.0,397000.0,0.0,446000.0,527000.0,15.6,14.0,FRAC,9454.0,9761.0,101000.0,GAL,FLUD,55000.0,LB,SAND,,,GELA,20/40,DETAILS: 20000 GAL SLK WTR 81000 GAL YF120 FLEX XL BORATE GEL SYSTEM NORTHERN WHITE SD J579 FIBER,,,,,,,,,,,,,,,4630.34,5944.12,6485.82,7607.93,7931.71,8185.19,9308.25,9688.72,9787.47,,9986.52,9977.08,10154.51,10231.73
836,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,38734.0,2006.0,31.80842,-101.96577,10526.0,40,40,WFMP,SPBR_L --> WFMP,6.0,12.0,0.0,19500.0,432360.0,0.0,667460.0,451860.0,27.448,12.0,FRAC,10095.0,10102.0,45988.0,GAL,X-LINKGEL,31008.0,LB,SAND,,30.0,,20/40,,6669.0,7530.93,8095.57,9111.47,9446.46,,10424.97,,,,,,,,6667.07,7532.36,8097.49,9113.62,9447.68,9878.29,10422.88,10662.38,10820.39,10890.53,11086.31,11418.66,11685.84,11778.39
2717,B,JM COX RESOURCES LIMITED PARTNERSHIP,UPTON,41116.0,2012.0,31.55591,-102.12495,11318.0,160,80,ATOKA,SPBR_L --> ATOKA,11.0,22.0,0.0,22000.0,813204.0,0.0,1164992.0,835204.0,72.148,22.0,FRAC,10983.0,11204.0,78834.0,GAL,X-LINKGEL,99918.0,LB,SAND,,,XLNK,40/70,DETAILS: 15# XL GEL WHITE SD,,,,,,,,,,,,,,,6892.66,7709.25,8297.65,9136.15,9469.84,9706.32,10196.15,10421.82,10611.4,10737.39,11133.97,11590.87,11756.54,11860.89
2007,E,APACHE CORPORATION,REAGAN,39638.0,2008.0,31.53082,-101.65117,8276.0,40,20,WFMP,SPBR_U --> WFMP,2.0,2.0,220538.0,0.0,0.0,0.0,271750.0,220538.0,12.592,2.0,FRAC,7943.0,8114.0,82187.0,GAL,W,90625.0,LB,SAND,,,SFAC,30/50,DETAILS: SLK WTR WHITE SD,,,,,,,,,,,,,,,5571.82,6516.56,7079.13,8104.48,8337.1,8662.44,9814.86,10212.49,10277.97,10389.35,10501.05,10633.67,10764.99,10806.09
525,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,37893.0,2003.0,31.82537,-102.04341,11500.0,80,80,WFMP,SPBR_L --> WFMP,1.0,1.0,371028.0,0.0,0.0,0.0,444980.0,371028.0,62.932,1.0,FRAC,8427.0,10537.0,371028.0,GAL,WTR,444980.0,LB,SAND,,,,,AMBOR 1025 344900 # 20/40 100080 # 16/30,6834.0,7725.0,8293.53,9241.0,9553.02,9835.22,10319.55,10617.92,10763.63,10891.0,11137.96,,,,6857.27,7726.23,8294.66,9246.64,9560.22,9844.82,10325.93,10622.67,10768.49,10891.34,11138.8,11693.73,11895.17,11995.69
31,E,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,38315.0,2004.0,31.65926,-101.69933,8560.0,160,40,WFMP,SPBR_U --> WFMP,3.0,6.0,0.0,5000.0,183918.0,0.0,472190.0,188918.0,51.73461391,6.0,FRAC,6748.0,6928.0,54138.0,GAL,X-LINKGEL,131493.0,LB,SAND,,30.0,,20/40,20# BORATE,5800.0,6729.0,7304.0,8335.0,,,,,,,,,,,5833.97,6733.16,7299.27,8331.38,8582.83,9037.3,10000.67,10344.57,10481.8,10553.94,10745.01,10912.94,11077.5,11127.92
1240,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,40488.0,2010.0,31.8297,-102.07229,10130.0,80,20,WFMP,SPBR_U --> WFMP,1.0,2.0,519000.0,11350.0,0.0,0.0,477600.0,530350.0,28.75787777,2.0,FRAC,8034.0,10020.0,519000.0,GAL,W,477600.0,LB,SAND,,,,,DETAILS: 78000 GAL TREATED WTR 441000 GAL HYBOR G(15) 198600# 20/40 RESIN COATED SD 279000# 16/30 PREMIUM BROWN SD,,,,,,,,,,,,,,,6936.64,7812.7,8379.55,9293.89,9633.89,9797.7,10360.05,10602.68,10857.61,10898.78,11142.93,11664.77,11852.76,11994.98
