WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Top_Zone,Deepest_Zone
1439,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41125,2012,31.85245,-101.97501,10992,40,80,SPBR_L --> ATOKA,5,10,0,15000,1448328,0,1377555,1463328,88.68,SPBR_L,ATOKA
1441,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40992,2012,31.91622,-101.8934,10385,40,20,SPBR_U --> WFMP,3,6,0,52500,1199908,0,1458884,1252408,48.14,SPBR_U,WFMP
1442,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40979,2012,31.88041,-101.9667,10810,40,Sub 20,SPBR_U --> STRAWN,4,8,0,13500,1362152,0,1506739,1375652,95.82,SPBR_U,STRAWN
1447,B,ATHLON ENERGY OPERATING LLC,MIDLAND,40930,2012,31.67797,-102.02717,11655,160,40,WFMP --> ATOKA,1,1,0,0,6053124,0,50000,6053124,19.41496207,WFMP,ATOKA
1451,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40968,2012,31.93864,-101.83344,10503,80,20,SPBR_U --> STRAWN,4,8,0,13500,1415625,0,1449098,1429125,95.916,SPBR_U,STRAWN
1453,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40981,2012,31.84558,-102.16502,11118,40,20,SPBR_U --> ATOKA,1,1,0,0,1256850,0,819500,1256850,67.14,SPBR_U,ATOKA
1458,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41064,2012,31.77932,-102.17599,10548,40,40,SPBR_U --> WFMP,3,6,0,9000,1020771,0,1250497,1029771,58.508,SPBR_U,WFMP
1461,B,BERRY OIL COMPANY,MIDLAND,40901,2011,31.69311,-101.92723,11773,Over 160,40,WFMP --> ATOKA,11,22,0,16000,842000,0,609809,858000,7.608,WFMP,ATOKA
1462,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41029,2012,31.76356,-101.95537,10939,80,40,SPBR_L --> ATOKA,4,7,0,7500,1327826,0,1337138,1335326,66.956,SPBR_L,ATOKA
1463,B,ATHLON ENERGY OPERATING LLC,MIDLAND,40924,2012,31.65588,-102.04129,11707,40,40,WFMP --> ATOKA,1,1,189000,0,0,0,130000,189000,38.888,WFMP,ATOKA
1465,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41100,2012,31.73963,-101.97045,10943,40,40,SPBR_L --> STRAWN,4,8,0,12000,1323581,0,1381241,1335581,47.492,SPBR_L,STRAWN
1466,B,ATHLON ENERGY OPERATING LLC,MIDLAND,40924,2012,31.66521,-102.08433,11462,40,40,SPBR_L --> ATOKA,1,1,0,0,124000,0,120000,124000,5.604,SPBR_L,ATOKA
1469,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41096,2012,31.89295,-102.01074,11236,40,Sub 20,SPBR_U --> ATOKA,5,10,0,13500,1394211,0,1528015,1407711,133.616,SPBR_U,ATOKA
1471,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40974,2012,31.84901,-102.1662,11110,40,40,SPBR_U --> ATOKA,1,1,0,0,1353282,0,846000,1353282,84.272,SPBR_U,ATOKA
1473,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41064,2012,31.76732,-102.17618,10509,40,80,CLFK --> WFMP,3,6,0,10500,937169,0,1154722,947669,78.02,CLFK,WFMP
1474,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41029,2012,31.88235,-102.00738,11004,40,Sub 20,SPBR_U --> ATOKA,4,8,0,12000,1422357,0,1447742,1434357,101.8054469,SPBR_U,ATOKA
1475,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41133,2012,31.85604,-101.90967,10664,160,40,SPBR_L --> STRAWN,4,8,0,12000,1209621,0,1320008,1221621,55.836,SPBR_L,STRAWN
1477,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41066,2012,31.76925,-101.95716,10924,80,40,SPBR_U --> ATOKA,4,8,0,10500,1385892,0,1408928,1396392,51.928,SPBR_U,ATOKA
1478,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41085,2012,31.83369,-101.92442,10741,40,20,SPBR_U --> ATOKA,4,8,0,12000,1200845,0,1388203,1212845,131.648,SPBR_U,ATOKA
1479,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41035,2012,31.92695,-101.84699,10428,40,40,SPBR_U --> WFMP,3,6,0,13500,1378970,0,1444110,1392470,123.4073116,SPBR_U,WFMP
1480,B,BERRY OIL COMPANY,MIDLAND,41011,2012,31.69135,-101.95096,11895,40,Sub 20,WFMP --> ATOKA,10,20,0,12000,827484,0,936440,839484,23.292,WFMP,ATOKA
1487,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40986,2012,31.81496,-102.18312,11475,40,Over 160,SPBR_U --> ATOKA,1,1,0,0,1278690,0,801000,1278690,70.35833286,SPBR_U,ATOKA
1488,D,BERRY OIL COMPANY,MIDLAND,41021,2012,31.95364,-101.78102,11503,40,40,WFMP --> SIL_DEV,9,18,0,12000,890106,0,996200,902106,57.16,WFMP,SIL_DEV
1491,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41057,2012,31.84783,-101.94692,10726,40,80,SPBR_U --> ATOKA,4,8,0,12000,1351808,0,1345603,1363808,78.66,SPBR_U,ATOKA
1492,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41061,2012,31.79764,-101.79802,11279,80,20,SPBR_U --> ATOKA,5,10,0,15000,1474446,0,1551766,1489446,120.0347822,SPBR_U,ATOKA
1493,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41056,2012,31.95324,-101.85144,10526,160,20,SPBR_U --> WFMP,3,6,0,12000,1109640,0,995147,1121640,87.08,SPBR_U,WFMP
1496,A,SUMMIT PETROLEUM LIMITED LIABILITY CORP,MIDLAND,41006,2012,31.73586,-102.11627,10395,160,80,SPBR_U --> WFMP,1,1,1121190,0,0,0,787968,1121190,166.34,SPBR_U,WFMP
1499,A,ATHLON ENERGY OPERATING LLC,MIDLAND,41012,2012,31.73356,-102.08893,11350,20,20,SPBR_L --> ATOKA,1,2,0,15000,1526994,0,123000,1541994,86.52,SPBR_L,ATOKA
1501,B,PARSLEY ENERGY OPERATIONS LLC,MIDLAND,41053,2012,31.65193,-101.99097,12205,80,80,WFMP --> ATOKA,1,1,1539006,0,0,0,1245440,1539006,87.928,WFMP,ATOKA
1502,B,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41120,2012,31.72844,-101.95356,11167,40,40,SPBR_L --> ATOKA,4,6,0,7500,1198878,0,1045651,1206378,89.104,SPBR_L,ATOKA
1503,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,41106,2012,31.79508,-102.12732,10908,80,40,SPBR_U --> ATOKA,1,2,0,16500,1220310,0,789550,1236810,70.092,SPBR_U,ATOKA
1505,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,41113,2012,31.84474,-102.12422,11245,80,Sub 20,WFMP --> ATOKA,1,2,0,12000,976889,0,496525,988889,70.06,WFMP,ATOKA
1506,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,41119,2012,31.85546,-102.15482,11028,40,80,SPBR_U --> ATOKA,1,2,0,22000,1273608,0,843000,1295608,76.764,SPBR_U,ATOKA
1507,B,ATHLON ENERGY OPERATING LLC,MIDLAND,41032,2012,31.6826,-102.07353,11460,40,40,SPBR_U --> ATOKA,1,2,0,17000,1586634,0,120000,1603634,8.412,SPBR_U,ATOKA
1510,A,ATHLON ENERGY OPERATING LLC,MIDLAND,41056,2012,31.70352,-102.08026,11360,40,20,SPBR_U --> ATOKA,1,2,NA,NA,NA,NA,NA,NA,64.176,SPBR_U,ATOKA
1513,A,SUMMIT PETROLEUM LIMITED LIABILITY CORP,MIDLAND,41085,2012,31.72785,-102.14918,10667,80,40,SPBR_U --> WFMP,1,1,1161972,0,0,0,802974,1161972,125.6,SPBR_U,WFMP
1517,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37726,2003,31.62843,-101.74845,8590,Over 160,40,SPBR_U --> SPBR_L,3,6,0,1500,193946,1500,668600,196946,26.152,SPBR_U,SPBR_L
1519,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37732,2003,31.6031,-101.74503,8540,40,40,SPBR_U --> SPBR_L,3,8,0,45500,2495052,500,472550,2541052,32.70993787,SPBR_U,SPBR_L
1520,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37704,2003,31.56464,-101.76736,8660,Over 160,40,SPBR_U --> WFMP,3,8,0,5000,195972,0,307850,200972,59.67281149,SPBR_U,WFMP
1521,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37704,2003,31.63317,-101.65242,8355,160,40,SPBR_U --> SPBR_L,3,8,0,5000,197316,0,311100,202316,36.28399577,SPBR_U,SPBR_L
1523,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37719,2003,31.54523,-101.62044,8198,80,40,SPBR_U --> SPBR_L,3,8,0,5000,202337,0,470740,207337,35.02434343,SPBR_U,SPBR_L
1524,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37726,2003,31.53781,-101.6181,8210,80,40,CLFK --> SPBR_L,3,8,0,5000,196980,0,468860,201980,29.088,CLFK,SPBR_L
1525,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,37754,2003,31.54521,-101.58526,8112,80,40,CLFK --> WFMP,3,6,0,3500,197736,0,470760,201236,38.48,CLFK,WFMP
1526,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,37753,2003,31.55151,-101.59197,8120,40,40,CLFK --> WFMP,3,8,0,5000,192595,0,472560,197595,28.91222461,CLFK,WFMP
1527,E,APACHE CORPORATION,REAGAN,37634,2003,31.48016,-101.63969,8218,80,40,SPBR_U --> WFMP,1,1,0,0,260484,0,482040,260484,48.13532361,SPBR_U,WFMP
1528,E,APACHE CORPORATION,REAGAN,37701,2003,31.45684,-101.64135,8245,20,40,SPBR_U --> WFMP,1,1,0,0,209197,0,290050,209197,55.292,SPBR_U,WFMP
1529,E,APACHE CORPORATION,REAGAN,37636,2003,31.49233,-101.65237,8225,40,40,SPBR_U --> SPBR_L,1,1,0,0,140135,0,284000,140135,33.27003426,SPBR_U,SPBR_L
1530,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,37754,2003,31.55065,-101.59574,8135,40,40,SPBR_U --> WFMP,3,8,0,5000,207501,0,487320,212501,56.83181047,SPBR_U,WFMP
1531,E,APACHE CORPORATION,REAGAN,37721,2003,31.47572,-101.64258,8258,40,40,SPBR_U --> WFMP,1,1,0,0,243264,0,290750,243264,42.468,SPBR_U,WFMP
1532,E,APACHE CORPORATION,REAGAN,37687,2003,31.47291,-101.63801,8235,40,40,SPBR_U --> WFMP,1,1,0,0,181546,0,290390,181546,44.50083322,SPBR_U,WFMP
1533,E,APACHE CORPORATION,REAGAN,37780,2003,31.46918,-101.63631,8250,40,20,SPBR_U --> WFMP,1,1,0,0,138440,0,290080,138440,17.685,SPBR_U,WFMP
1536,E,APACHE CORPORATION,REAGAN,37649,2003,31.47097,-101.64569,8225,40,40,SPBR_U --> WFMP,1,1,0,0,185517,0,292190,185517,27.41962381,SPBR_U,WFMP
1537,E,APACHE CORPORATION,REAGAN,37699,2003,31.47761,-101.63429,8225,40,40,SPBR_U --> WFMP,1,1,0,0,222222,0,289940,222222,26.20745867,SPBR_U,WFMP
1538,E,APACHE CORPORATION,REAGAN,37684,2003,31.48299,-101.64487,8225,20,40,SPBR_U --> WFMP,1,1,0,0,186984,0,290030,186984,34.33198681,SPBR_U,WFMP
1541,E,APACHE CORPORATION,REAGAN,37645,2003,31.49026,-101.64712,8225,20,40,SPBR_U --> WFMP,1,1,0,0,192696,0,290230,192696,21.03030391,SPBR_U,WFMP
1543,E,APACHE CORPORATION,REAGAN,37676,2003,31.46139,-101.63917,8238,20,40,SPBR_U --> WFMP,1,1,0,0,189966,0,291891,189966,35.07129045,SPBR_U,WFMP
1544,E,APACHE CORPORATION,REAGAN,37655,2003,31.45887,-101.63308,8225,40,40,SPBR_U --> WFMP,1,1,0,0,185136,0,290180,185136,40.292,SPBR_U,WFMP
1546,E,APACHE CORPORATION,REAGAN,37701,2003,31.4544,-101.63619,8225,40,40,SPBR_U --> WFMP,1,1,0,0,212226,0,290950,212226,31.19237239,SPBR_U,WFMP
1547,E,APACHE CORPORATION,REAGAN,37741,2003,31.48383,-101.62316,8270,40,40,SPBR_U --> WFMP,1,1,0,0,113000,0,284000,113000,41.02,SPBR_U,WFMP
1549,E,APACHE CORPORATION,REAGAN,37701,2003,31.54763,-101.67463,8237,20,40,SPBR_U --> WFMP,1,1,0,0,193372,0,290360,193372,39.96278973,SPBR_U,WFMP
1550,E,APACHE CORPORATION,REAGAN,37644,2003,31.47219,-101.62448,8243,40,40,SPBR_U --> WFMP,1,1,0,0,197292,0,291310,197292,43.108,SPBR_U,WFMP
1552,E,APACHE CORPORATION,REAGAN,37735,2003,31.5389,-101.68047,8246,40,40,SPBR_U --> WFMP,1,1,0,0,154000,0,291000,154000,13.363,SPBR_U,WFMP
1553,E,APACHE CORPORATION,REAGAN,37753,2003,31.4905,-101.66057,8252,80,40,CLFK --> WFMP,1,1,0,0,172536,0,289760,172536,15.7871887,CLFK,WFMP
1554,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37964,2003,31.59362,-101.76857,8700,Over 160,40,CLFK --> WFMP,3,8,0,5000,207020,0,454404,212020,21.976,CLFK,WFMP
1555,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37963,2003,31.46657,-101.73258,9315,80,20,SPBR_U --> WFMP,5,10,0,11000,337454,0,508120,348454,23.639,SPBR_U,WFMP
1558,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37733,2003,31.60893,-101.75121,8690,160,40,CLFK --> WFMP,3,8,0,5000,195760,0,470980,200760,45.448,CLFK,WFMP
1561,F,APACHE CORPORATION,REAGAN,37743,2003,31.64331,-101.55852,8300,80,40,CLFK --> WFMP,4,8,99400,6000,181370,0,504000,286770,36.91160307,CLFK,WFMP
1563,F,APACHE CORPORATION,REAGAN,37774,2003,31.6183,-101.54685,8047,40,20,SPBR_U --> SPBR_L,3,6,0,3000,172200,0,460600,175200,34.89567384,SPBR_U,SPBR_L
1564,F,APACHE CORPORATION,REAGAN,37774,2003,31.61,-101.56592,8000,80,40,SPBR_U --> SPBR_L,3,6,0,3000,172000,0,463200,175000,25.408,SPBR_U,SPBR_L
1565,F,APACHE CORPORATION,REAGAN,37747,2003,31.60975,-101.51736,8450,80,80,SPBR_U --> WFMP,4,8,85000,6000,180200,0,498500,271200,65.90859364,SPBR_U,WFMP
1567,E,APACHE CORPORATION,REAGAN,37684,2003,31.54204,-101.64998,8237,40,40,CLFK --> WFMP,1,1,0,0,187216,0,291500,187216,36.51621832,CLFK,WFMP
1568,E,APACHE CORPORATION,REAGAN,37703,2003,31.54827,-101.63901,8227,40,40,SPBR_U --> WFMP,1,1,0,0,189533,0,289640,189533,29.19716485,SPBR_U,WFMP
1569,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37732,2003,31.61882,-101.7411,8590,160,40,CLFK --> WFMP,3,6,0,5000,189042,0,472100,194042,40.412,CLFK,WFMP
1570,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37810,2003,31.47368,-101.73479,9300,160,80,CLFK --> WFMP,5,10,0,5000,351901,0,507061,356901,25.76,CLFK,WFMP
1571,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37810,2003,31.46127,-101.72219,9250,80,20,SPBR_U --> WFMP,3,8,0,4000,200202,0,471451,204202,33.312,SPBR_U,WFMP
1573,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37889,2003,31.58599,-101.73897,8620,160,40,CLFK --> WFMP,3,7,0,4000,193649,0,472280,197649,24.501905,CLFK,WFMP
1574,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37889,2003,31.57456,-101.7398,8630,80,20,CLFK --> SPBR_L,3,8,0,5000,201138,0,471640,206138,25.01447869,CLFK,SPBR_L
1575,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37810,2003,31.59868,-101.73058,8550,Over 160,40,CLFK --> WFMP,3,8,0,5000,133854,0,473380,138854,37.176,CLFK,WFMP
1576,E,APACHE CORPORATION,REAGAN,37734,2003,31.47996,-101.62649,8276,40,40,SPBR_U --> WFMP,1,1,0,0,220500,0,289330,220500,26.95602748,SPBR_U,WFMP
1577,E,APACHE CORPORATION,REAGAN,37711,2003,31.52689,-101.6323,8240,40,40,SPBR_U --> WFMP,1,1,0,0,197782,0,290200,197782,16.66110048,SPBR_U,WFMP
1578,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37733,2003,31.61728,-101.73197,8577,40,40,CLFK --> WFMP,3,7,1000,3000,189546,0,470820,193546,44.124,CLFK,WFMP
1579,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37810,2003,31.58893,-101.70911,8540,Over 160,40,CLFK --> WFMP,3,7,0,4000,186354,0,472120,190354,31.38,CLFK,WFMP
1581,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37754,2003,31.64919,-101.66118,8440,80,40,CLFK --> WFMP,3,7,0,4000,214452,0,471640,218452,21.748,CLFK,WFMP
1583,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37838,2003,31.61864,-101.64783,8345,160,40,SPBR_U --> WFMP,3,6,0,5000,187976,0,472920,192976,42.688,SPBR_U,WFMP
1585,F,APACHE CORPORATION,REAGAN,37764,2003,31.63937,-101.57493,8050,160,40,SPBR_U --> SPBR_L,3,6,0,3000,174200,0,461800,177200,33.07515132,SPBR_U,SPBR_L
1586,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,37838,2003,31.63724,-101.63155,8430,160,40,SPBR_U --> WFMP,3,6,0,5000,140309,0,471410,145309,23.428,SPBR_U,WFMP
1592,E,APACHE CORPORATION,REAGAN,37741,2003,31.4242,-101.63561,8246,40,20,CLFK --> WFMP,1,1,0,0,166295,0,289000,166295,39.0632123,CLFK,WFMP
1593,E,APACHE CORPORATION,REAGAN,37768,2003,31.4866,-101.62778,8280,80,40,CLFK --> WFMP,1,1,0,0,141194,0,288550,141194,24.752,CLFK,WFMP
1595,E,APACHE CORPORATION,REAGAN,37796,2003,31.45166,-101.68412,8200,160,40,SPBR_U --> WFMP,1,1,0,0,153212,0,290310,153212,22.30126664,SPBR_U,WFMP
1596,E,APACHE CORPORATION,REAGAN,38212,2004,31.44537,-101.64218,8154,40,20,CLFK --> WFMP,2,2,0,0,220506,0,350000,220506,17.03591569,CLFK,WFMP
1597,E,APACHE CORPORATION,REAGAN,37847,2003,31.42677,-101.64079,8295,40,20,SPBR_U --> WFMP,1,1,0,0,153212,0,290310,153212,40.66573967,SPBR_U,WFMP
1598,E,APACHE CORPORATION,REAGAN,37825,2003,31.43175,-101.63797,8266,40,40,SPBR_U --> WFMP,1,1,0,0,149834,0,290560,149834,44.39708554,SPBR_U,WFMP
1599,E,APACHE CORPORATION,REAGAN,37896,2003,31.42459,-101.64939,8200,40,40,SPBR_U --> WFMP,1,1,0,0,90365,0,135000,90365,49.95212264,SPBR_U,WFMP
1600,E,APACHE CORPORATION,REAGAN,38189,2004,31.51953,-101.66523,8306,40,40,CLFK --> WFMP,2,2,0,0,220506,0,350000,220506,17.94,CLFK,WFMP
1604,E,APACHE CORPORATION,REAGAN,37839,2003,31.52899,-101.6904,8310,20,40,CLFK --> SPBR_L,1,1,0,0,134832,0,290680,134832,36.78123071,CLFK,SPBR_L
1605,E,APACHE CORPORATION,REAGAN,37864,2003,31.43354,-101.66084,8184,40,40,CLFK --> WFMP,1,1,0,0,90365,0,135000,90365,11.52,CLFK,WFMP
1607,E,APACHE CORPORATION,REAGAN,37875,2003,31.45807,-101.61982,8208,40,40,CLFK --> WFMP,1,1,0,0,90365,0,135000,90365,17.30257449,CLFK,WFMP
1608,E,APACHE CORPORATION,REAGAN,37875,2003,31.46217,-101.6522,8200,40,40,CLFK --> WFMP,1,1,0,0,90365,0,135000,90365,44.38544029,CLFK,WFMP
1609,E,APACHE CORPORATION,REAGAN,37896,2003,31.45611,-101.65859,8200,40,40,SPBR_U --> WFMP,1,1,0,0,90365,0,135000,90365,39.324,SPBR_U,WFMP
1610,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38077,2004,31.46399,-101.72739,9304,80,40,CLFK --> WFMP,4,8,0,8000,277938,0,490570,285938,32.644,CLFK,WFMP
1612,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,37963,2003,31.59617,-101.59249,8180,160,20,SPBR_U --> WFMP,3,6,0,5000,190096,0,470460,195096,39.388,SPBR_U,WFMP
1613,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37972,2003,31.56325,-101.65698,8355,80,40,CLFK --> WFMP,3,6,0,5000,186715,0,470290,191715,24.1,CLFK,WFMP
1614,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38377,2005,31.57271,-101.74805,8662,80,20,CLFK --> WFMP,3,6,0,5000,219198,0,475750,224198,57.10141561,CLFK,WFMP
1615,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38226,2004,31.57651,-101.71405,8545,20,40,CLFK --> WFMP,3,6,0,4000,204204,0,470640,208204,40.932,CLFK,WFMP
1616,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38226,2004,31.61293,-101.70325,8520,20,40,CLFK --> WFMP,3,6,0,5000,198324,0,472400,203324,34.48819999,CLFK,WFMP
1617,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38113,2004,31.47672,-101.70483,9245,40,40,SPBR_U --> WFMP,4,8,0,11000,356554,0,511630,367554,44.144,SPBR_U,WFMP
1620,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38120,2004,31.45627,-101.69414,9208,40,40,CLFK --> WFMP,4,8,0,11000,340969,0,510150,351969,33.608,CLFK,WFMP
1621,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38153,2004,31.46258,-101.68286,9118,160,40,CLFK --> WFMP,4,8,0,11000,338712,0,507210,349712,34.24012514,CLFK,WFMP
1624,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38205,2004,31.44973,-101.72305,9300,160,40,CLFK --> WFMP,5,10,0,11000,215607,158149,524210,384756,34.904,CLFK,WFMP
1625,E,APACHE CORPORATION,REAGAN,38095,2004,31.46986,-101.61883,8300,40,40,SPBR_U --> WFMP,2,2,0,0,220506,0,350000,220506,29.856,SPBR_U,WFMP
1626,E,APACHE CORPORATION,REAGAN,38119,2004,31.45046,-101.65288,8229,40,20,SPBR_U --> WFMP,2,2,0,0,220080,0,350000,220080,36.2429405,SPBR_U,WFMP
1627,E,APACHE CORPORATION,REAGAN,38078,2004,31.46737,-101.66234,8250,40,40,CLFK --> WFMP,1,1,0,0,159000,0,350000,159000,35.576,CLFK,WFMP
1628,E,APACHE CORPORATION,REAGAN,38103,2004,31.4719,-101.65937,8260,20,40,SPBR_U --> WFMP,1,1,0,0,220506,0,350000,220506,15.1832191,SPBR_U,WFMP
1629,E,APACHE CORPORATION,REAGAN,38084,2004,31.50376,-101.65152,8300,20,40,SPBR_U --> WFMP,1,1,0,0,220506,0,35000,220506,45.068,SPBR_U,WFMP
1634,E,APACHE CORPORATION,REAGAN,38159,2004,31.52338,-101.63121,8337,40,40,CLFK --> WFMP,2,2,0,0,220506,0,350000,220506,23.852,CLFK,WFMP
1636,E,APACHE CORPORATION,REAGAN,38139,2004,31.53006,-101.6333,8300,40,40,SPBR_U --> WFMP,2,2,0,0,220506,0,350000,220506,20.72,SPBR_U,WFMP
1637,E,APACHE CORPORATION,REAGAN,38123,2004,31.49518,-101.62236,8206,40,40,SPBR_U --> WFMP,2,2,0,0,183782,0,351130,183782,19.024,SPBR_U,WFMP
1639,E,APACHE CORPORATION,REAGAN,38150,2004,31.48406,-101.61861,8290,40,40,SPBR_U --> WFMP,2,2,0,0,220506,0,350000,220506,25.4,SPBR_U,WFMP
1641,E,APACHE CORPORATION,REAGAN,38188,2004,31.47781,-101.61691,8210,40,80,SPBR_U --> WFMP,2,2,0,0,220506,0,350000,220506,25.66,SPBR_U,WFMP
1643,E,APACHE CORPORATION,REAGAN,38189,2004,31.50933,-101.62683,8237,80,40,SPBR_U --> WFMP,2,2,0,0,220506,0,350000,220506,20.668,SPBR_U,WFMP
1645,E,APACHE CORPORATION,REAGAN,38156,2004,31.50218,-101.62458,8300,80,40,SPBR_U --> WFMP,2,2,0,0,220506,0,350000,220506,26.52292632,SPBR_U,WFMP
1647,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38201,2004,31.56653,-101.74174,8610,40,40,CLFK --> WFMP,3,6,0,5000,199458,0,471020,204458,55.96,CLFK,WFMP
1648,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,38243,2004,31.59831,-101.58431,8116,160,40,CLFK --> WFMP,3,6,0,5000,207988,0,470270,212988,44.236,CLFK,WFMP
1650,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38258,2004,31.5407,-101.62262,8270,80,40,CLFK --> SPBR_L,3,6,0,5000,189756,0,471420,194756,38.304,CLFK,SPBR_L
1653,E,APACHE CORPORATION,REAGAN,38215,2004,31.50822,-101.6484,8312,20,40,CLFK --> WFMP,2,2,0,0,220506,0,350000,220506,29.62307158,CLFK,WFMP
1654,E,APACHE CORPORATION,REAGAN,38227,2004,31.44684,-101.6528,8174,40,20,SPBR_U --> WFMP,2,2,0,0,220506,0,350000,220506,29.15185689,SPBR_U,WFMP
1656,E,APACHE CORPORATION,REAGAN,38446,2005,31.53,-101.65522,8327,40,40,SPBR_U --> WFMP,2,2,383200,0,0,0,100450,383200,41.124,SPBR_U,WFMP
1657,E,APACHE CORPORATION,REAGAN,38272,2004,31.55144,-101.64,8336,40,40,SPBR_U --> WFMP,2,2,0,0,367506,0,362000,367506,42.43844071,SPBR_U,WFMP
1661,E,APACHE CORPORATION,REAGAN,38419,2005,31.44406,-101.61534,8282,40,40,SPBR_U --> WFMP,2,2,383200,0,0,0,100450,383200,22.39416894,SPBR_U,WFMP
1662,E,APACHE CORPORATION,REAGAN,38289,2004,31.44229,-101.6726,8260,80,Sub 20,SPBR_U --> WFMP,2,2,0,0,367506,0,360000,367506,39.86164692,SPBR_U,WFMP
1665,E,APACHE CORPORATION,REAGAN,38240,2004,31.51985,-101.63012,8340,40,20,CLFK --> WFMP,2,2,0,0,367506,0,362000,367506,18.52846714,CLFK,WFMP
1666,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38257,2004,31.63272,-101.76269,8710,Over 160,40,CLFK --> WFMP,3,6,0,5000,195174,0,472660,200174,45.8702266,CLFK,WFMP
1667,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38272,2004,31.5967,-101.64135,8350,80,40,CLFK --> SPBR_L,3,6,0,5000,196098,0,473480,201098,43.07231771,CLFK,SPBR_L
1669,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38295,2004,31.53355,-101.62035,8205,80,40,SPBR_U --> WFMP,3,6,0,4500,195762,0,473390,200262,28.67926976,SPBR_U,WFMP
1671,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38295,2004,31.59139,-101.64819,8345,40,40,CLFK --> WFMP,3,6,0,5000,196224,0,475894,201224,32.59924597,CLFK,WFMP
