EUR_o..Mstb.,WellID,Acid..Gals.,Gel.x.link..Gals.,Fluid.Amount,Fluid.Amount.Per.Foot,Propping.Agent.Amount.Per.Foot,Operator,County,Completion.Date,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Frac.Stages,Other..Gals.,Depth.Base,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size,Treated.Stage.Height,Total.Height
51.06845562,1816,3000,0,259400,323.441396508728,122.817955112219,29.2557342966,35.3020635236073,38777,31.61686,-101.51885,8510,34.9255981384609,36.1949505422679,2,0,8392,28.8668561129787,34.4445304402515,33.5781765103233,29.491430298115,802,1622.86
43.676,1852,2000,0,2000,50,0,31.7563420828205,35.3020635236073,38907,31.46265,-101.55054,8160,33.728401156087,33.1824404897931,3,0,7930,41.9279039310853,41.9279039310853,43.676,28.3207871441281,40,1580.3
53.592,1910,8750,229236,62832,405.367741935484,829.096774193548,31.7563420828205,35.3020635236073,39089,31.55135,-101.60871,8213,34.9255981384609,33.1824404897931,3,0,6607,33.6209619039583,34.4445304402515,34.4370105582442,29.491430298115,155,1578.5
52.24596847,1927,0,0,238182,305.753530166881,141.206675224647,29.2557342966,35.3020635236073,39224,31.59645,-101.52648,8519,42.9852623220513,36.1949505422679,2,0,8404,37.4290091722558,34.4445304402515,33.5484695642543,29.491430298115,779,1610.17
49.432,2036,9987.45,322117.75,243162.75,340.894956911364,0,42.0641074122059,35.3020635236073,39681,31.56718,-101.42522,8715,42.9852623220513,32.4164794,6.93,24437.6999999999,8604,41.9279039310853,41.9279039310853,41.76099037312,33.0971583670435,330,3344.11
55.988,2052,0,0,366240,150.283135002052,594.173163725892,55.988,35.3020635236073,40161,31.49834,-101.52659,8817,33.728401156087,36.1949505422679,1,0,8450,37.4290091722558,34.4445304402515,39.1444662208065,36.2255461367578,2437,1680.88
63.15788804,2068,6552,629538,629538,279.422103861518,375.339547270306,43.9274312046667,35.3020635236073,39880,31.58313,-101.50473,8515,42.9852623220513,33.1824404897931,1,0,8347,39.9725296318182,34.4445304402515,40.1636950819355,35.5697390130125,2253,1628.49
49.684,2081,10173.34,367283.32,130633.89,529.350162197861,0,42.0641074122059,35.3020635236073,40325,31.57859,-101.46337,8695,34.9255981384609,33.1824404897931,7,27670.4399999999,8492,41.9279039310853,41.9279039310853,41.76099037312,32.6727109744748,198,1089.96
45.952,2092,9453.14,229700.99,260164.4,861.666370011637,0,42.0641074122059,35.3020635236073,40207,31.55597,-101.39991,8392,42.9852623220513,36.1949505422679,7.95,27670.4399999999,8204,41.9279039310853,41.9279039310853,41.76099037312,32.7584787105182,196,1587.54
44.404,2095,9817.54,230591.29,271124.17,821.112219707669,0,42.0641074122059,35.3020635236073,40197,31.54139,-101.40017,8374,42.9852623220513,33.1824404897931,8,27670.4399999999,8148,41.9279039310853,41.9279039310853,41.76099037312,32.4246374317472,200,1842.02
43.756,2123,10589.4,284197.78,321497.18,1133.5786154693,0,42.0641074122059,35.3020635236073,40222,31.63639,-101.41144,8572,34.9255981384609,38.5072629434884,8,254014.74,8362,41.9279039310853,41.9279039310853,41.76099037312,35.2719650568095,178,1646
48.448,2126,11387.94,388081.42,139738.39,369.483598655494,0,42.0641074122059,35.3020635236073,40334,31.61184,-101.43088,8248,42.9852623220513,36.1949505422679,7,-1.31985871121287e-10,7998,41.9279039310853,41.9279039310853,41.76099037312,33.6741230382615,136,1641.96
46.94832687,2128,9072,760830,760830,245.984481086324,273.999353378597,43.9274312046667,35.3020635236073,40403,31.57999,-101.52292,9710,33.728401156087,36.1949505422679,1,0,9254,39.9725296318182,34.4445304402515,40.1636950819355,35.0689770948559,3093,1625.88
66.52,2133,11592,0,1024296,280.859884836852,280.230326295585,43.9274312046667,35.3020635236073,40406,31.56234,-101.50168,9915,34.9255981384609,33.1824404897931,1,0,9724,37.4290091722558,34.4445304402515,40.1636950819355,35.2288606781989,3647,1698.06
60.988,2149,11592,1112202,1112202,311.978120617111,309.116409537167,43.9274312046667,35.3020635236073,40388,31.53491,-101.46822,10115,33.728401156087,33.1824404897931,1,0,10039,39.9725296318182,34.4445304402515,40.0477210996262,33.9793750716847,3565,3210.04
98.172,2150,11592,1077048,1077048,267.589565217391,259.875776397516,43.9274312046667,35.3020635236073,40422,31.53137,-101.47677,10100,33.728401156087,36.1949505422679,1,0,9996,39.9725296318182,34.4445304402515,40.1636950819355,34.9762840752964,4025,3894.38
45.84,2151,10529.48,345550.05,136801.75,490.109608320557,0,42.0641074122059,35.3020635236073,40318,31.59325,-101.47599,8780,42.9852623220513,33.1824404897931,8,27670.4399999999,8510,41.9279039310853,41.9279039310853,41.76099037312,32.2577167923617,192,1635.83
43.016,2158,10250.24,364329.38,134220.33,578.743412981718,0,42.0641074122059,35.3020635236073,40349,31.57128,-101.46771,8680,42.9852623220513,33.1824404897931,8,27670.4399999999,8456,41.9279039310853,41.9279039310853,41.76099037312,32.3268824893805,194,1631.19
77.724,2167,9709.08,410685.957984,138220.54,599.836393142442,0,42.0641074122059,35.3020635236073,40372,31.49842,-101.4603,8545,34.9255981384609,32.4164794,8,32471.4599999999,8307,41.9279039310853,41.9279039310853,41.76099037312,32.2577167923617,193,1582.23
47.356,2170,10648.92,369838.34,133880.95,506.046022338354,0,42.0641074122059,35.3020635236073,40421,31.60394,-101.45878,8675,34.9255981384609,32.4164794,8,27670.4399999999,8490,41.9279039310853,41.9279039310853,41.76099037312,32.2577167923617,174,1605.53
46.31872541,2174,10593.9,342027.72,132686.34,478.44085158201,0,42.0641074122059,35.3020635236073,40428,31.56774,-101.4763,8710,33.728401156087,32.4164794,8,27670.4399999999,8499,41.9279039310853,41.9279039310853,41.76099037312,32.2577167923617,195,1688.46
55.38,2177,12096,0,852600,302.447676481022,254.404398722951,43.9274312046667,35.3020635236073,40758,31.64534,-101.51921,10313,34.9255981384609,36.1949505422679,1,0,10159,37.4290091722558,34.4445304402515,40.1636950819355,34.3894191035171,2819,3302.62
45.544,2178,0,246000,113000,348.765432098765,262.345679012346,29.2557342966,35.3020635236073,40589,31.49649,-101.48185,9795,34.9255981384609,33.1824404897931,5,0,9630,39.9725296318182,34.4445304402515,38.3432574670581,29.491430298115,324,3032.98
137.964,2179,14231.3896,379625.44,139604.88,372.157340271607,0,42.0641074122059,35.3020635236073,40453,31.64136,-101.43021,8275,42.9852623220513,60.5438804114286,7,19636.6799999999,8016,41.9279039310853,41.9279039310853,41.76099037312,32.4246374317472,174,1629.78
44.784,2181,13539.9696,337256.55,133117.32,511.905692260681,0,42.0641074122059,35.3020635236073,40458,31.6005,-101.47589,8745,33.728401156087,33.1824404897931,8,27670.4399999999,8530,41.9279039310853,41.9279039310853,41.76099037312,32.2577167923617,186,1631.53
45.516,2182,13568.8696,347882.55,133002.09,507.303544432813,0,42.0641074122059,35.3020635236073,40457,31.59294,-101.45039,8660,33.728401156087,33.1824404897931,8,27670.4399999999,8425,41.9279039310853,41.9279039310853,41.76099037312,32.2577167923617,198,1635.63
58.608,2183,14003.7896,376614.91,139172.44,530.19405534169,0,42.0641074122059,35.3020635236073,40453,31.6302,-101.43306,8600,42.9852623220513,60.5438804114286,8,47307.1199999999,8406,41.9279039310853,41.9279039310853,41.76099037312,32.4246374317472,182,1635.97
53.604,2189,14264.1896,403629.227984,137228.19,415.577151051467,0,42.0641074122059,35.3020635236073,40494,31.53432,-101.41733,8434,42.9852623220513,33.1824404897931,7,-1.31985871121287e-10,8192,41.9279039310853,41.9279039310853,41.76099037312,33.6741230382615,180,1592.71
54.116,2207,14461.9096,319143.55,305454.76,874.490700878918,0,42.0641074122059,35.3020635236073,40564,31.53065,-101.41378,8431,34.9255981384609,43.184,7,310388.82,8184,41.9279039310853,41.9279039310853,41.76099037312,34.6042824992674,178,1891.42
44.708,2210,14388.5296,372334.65,153611.79,622.340611866725,0,42.0641074122059,35.3020635236073,40623,31.54554,-101.43835,8550,42.9852623220513,32.4164794,8,32471.4599999999,8344,41.9279039310853,41.9279039310853,41.76099037312,32.493803128766,196,1601.16
66.024,2213,14120.4896,392929.747984,162103.15,510.584730822712,0,42.0641074122059,35.3020635236073,40642,31.53081,-101.42584,8465,42.9852623220513,36.1949505422679,8,27670.4399999999,8236,41.9279039310853,41.9279039310853,41.76099037312,32.4246374317472,192,1866.4
58.35854761,2222,11004,0,865116,370.816973853408,231.088726960994,43.9274312046667,35.3020635236073,40883,31.53023,-101.5001,10130,33.728401156087,36.1949505422679,1,0,9925,37.4290091722558,34.4445304402515,40.1636950819355,35.2240223004447,2333,2306.65
94.36,2223,6875.66,257314.58,635648,260.085106382979,307.490998363339,42.0641074122059,35.3020635236073,40806,31.50161,-101.45585,8500,42.9852623220513,33.1824404897931,1,51697.4399999999,8252,37.4290091722558,34.4445304402515,35.5152920885714,40.0814346541757,2444,1582.99
56.828,2224,8640.10479999998,228463.65,12396,5.9424736337488,0,42.0641074122059,35.3020635236073,40872,31.6155,-101.43209,8362,42.9852623220513,60.5438804114286,1,41205.8999999999,8008,41.9279039310853,41.9279039310853,41.76099037312,36.4880230402217,2086,1643.05
46.472,2235,13500,1023300,717102,963.846774193548,806.047043010753,31.7563420828205,35.3020635236073,40962,31.56379,-101.39971,8614,34.9255981384609,36.1949505422679,3,0,8246,33.6209619039583,34.4445304402515,35.5152920885714,29.491430298115,744,1074.98
126.068,2242,10246.1096,384088.597984,1642652.305242,374.824636012764,0,42.0641074122059,35.3020635236073,41002,31.65067,-101.41874,8270,42.9852623220513,38.5072629434884,1,101331.3,7953,41.9279039310853,41.9279039310853,41.76099037312,36.0303655006757,2016,1626.11
55.5535446,2244,5791.8,309114.287984,1242853.875242,340.652381100176,208.00466235295,42.0641074122059,35.3020635236073,40989,31.61329,-101.4347,8240,42.9852623220513,60.5438804114286,1,346531.34,8005,49.7438523053846,35.8257536729916,35.2543650444917,37.8471390228994,2054,1647.82
47.04,2246,11084.7896,439606.785968,1673108.665242,750.219766519388,0,42.0641074122059,35.3020635236073,41077,31.64056,-101.41175,8210,34.9255981384609,38.5072629434884,1,265314.84,7957,41.9279039310853,41.9279039310853,41.76099037312,36.5359657965865,2052,1635.93
109.772,2249,8064,898044,898044,464.105426356589,287.276485788114,43.9274312046667,35.3020635236073,41012,31.53831,-101.48093,9983,42.9852623220513,33.1824404897931,1,0,9750,33.6209619039583,34.4445304402515,41.8255384615385,34.6255054399214,1935,1478.2656
47.032,2253,12000,1299378,179936,3213.14285714286,2574.32142857143,31.7563420828205,35.3020635236073,41082,31.51949,-101.41753,9703,34.9255981384609,60.5438804114286,4,0,9538,33.6209619039583,34.4445304402515,41.8255384615385,29.491430298115,56,3307.29
53.61673798,2255,7909.12479999998,300874.88,1210740.645242,317.063552555627,0,42.0641074122059,35.3020635236073,41088,31.61735,-101.43469,8233,42.9852623220513,36.1949505422679,1,62292.3399999999,8025,41.9279039310853,41.9279039310853,41.76099037312,35.0191649088541,1709,1643.18
