WellID,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size,Treated.Stage.Height,Fluid.Amount.Per.Foot,Propping.Agent.Amount.Per.Foot
698,8,FRAC,10108,10407,78786,GAL,GEL,28000,LB,SAND,NA,NA,,,299,263.498327759197,93.6454849498328
699,8,FRAC,8223,8404,22976,GAL,GEL,74000,LB,SAND,NA,NA,,,181,126.939226519337,408.839779005525
701,1,FRAC,8320,10300,428064,GAL,FLUD,346550,LB,SAND,NA,NA,,,1980,216.193939393939,175.025252525253
704,6,FRAC,9646,9979,95036,GAL,GEL,46022,LB,SAND,NA,NA,GELA,,333,285.393393393393,138.204204204204
708,8,FRAC,10133,10266,72835,GAL,GEL,31000,LB,SAND,NA,NA,,,133,547.631578947368,233.082706766917
709,8,FRAC,10121,10331,77558,GAL,GEL,29000,LB,SAND,NA,NA,,,210,369.32380952381,138.095238095238
710,8,FRAC,10132,10258,77504,GAL,GEL,31000,LB,SAND,NA,NA,,,126,615.111111111111,246.031746031746
711,3,FRAC,8674,8928,80000,GAL,W,216000,LB,SAND,NA,NA,,20/40,254,314.96062992126,850.393700787402
712,1,FRAC,8280,10683,394800,GAL,FLUD,350290,LB,SAND,NA,NA,GELA,,2403,164.294631710362,145.771951727008
713,2,FRAC,8186,10459,85900,GAL,X-LINKGEL,329600,LB,SAND,NA,NA,GELA,,2273,37.7914650241971,145.006599208095
714,1,FRAC,8129,10583,410088,GAL,FLUD,350780,LB,SAND,NA,NA,HCL,,2454,167.110024449878,142.942135289324
715,7,FRAC,8550,8745,40000,GAL,X-LINKGEL,100000,LB,SAND,NA,40,,20/40,195,205.128205128205,512.820512820513
718,4,FRAC,9805,10340,110440,GAL,GEL,38637,LB,SAND,NA,NA,,,535,206.429906542056,72.218691588785
720,1,FRAC,8280,10607,461832,GAL,W,370580,LB,SAND,NA,NA,,,2327,198.466695315857,159.252256123765
721,8,FRAC,10148,10272,81571,GAL,GEL,30606,LB,SAND,NA,NA,,,124,657.83064516129,246.822580645161
725,2,FRAC,8279,10434,271800,GAL,W,300900,LB,SAND,NA,NA,GELA,,2155,126.125290023202,139.628770301624
726,1,FRAC,8648,10563,457338,GAL,FLUD,357950,LB,SAND,NA,NA,,,1915,238.818798955614,186.919060052219
729,6,FRAC,9677,9966,93311,GAL,GEL,45128,LB,SAND,NA,NA,GELA,,289,322.875432525952,156.152249134948
731,6,FRAC,6960,7138,58590,GAL,X-LINKGEL,137282,LB,SAND,NA,30,,20/40,178,329.157303370787,771.247191011236
732,8,FRAC,10106,10168,68876,GAL,GEL,17249,LB,SAND,NA,NA,,,62,1110.90322580645,278.209677419355
738,8,FRAC,10143,10263,80707,GAL,GEL,30524,LB,SAND,NA,NA,,,120,672.558333333333,254.366666666667
739,1,FRAC,8297,10359,433650,GAL,FLUD,331320,LB,SAND,NA,NA,,,2062,210.305528612997,160.678952473327
740,8,FRAC,10175,10182,81530,GAL,GEL,30526,LB,SAND,NA,NA,GELA,,7,11647.1428571429,4360.85714285714
743,6,FRAC,9592,10079,88215,GAL,GEL,45121,LB,SAND,NA,NA,,,487,181.139630390144,92.6509240246407
744,1,FRAC,8147,10603,426888,GAL,W,349710,LB,SAND,NA,NA,GELA,,2456,173.814332247557,142.39006514658
745,1,FRAC,8269,10231,448770,GAL,FLUD,34300,LB,SAND,NA,NA,GELA,,1962,228.730886850153,17.4821610601427
747,1,FRAC,8051,10325,354312,GAL,W,435660,LB,SAND,NA,NA,,,2274,155.810026385224,191.583113456464
750,8,FRAC,10114,10386,81536,GAL,GEL,29558,LB,SAND,NA,NA,,,272,299.764705882353,108.669117647059
752,8,FRAC,10148,10190,81411,GAL,GEL,30837,LB,SAND,NA,NA,,,42,1938.35714285714,734.214285714286
753,8,FRAC,10170,10376,80152,GAL,GEL,30323,LB,SAND,NA,NA,,,206,389.087378640777,147.199029126214
756,8,FRAC,10162,10394,102725,GAL,GEL,28392,LB,SAND,NA,NA,,,232,442.780172413793,122.379310344828
757,8,FRAC,10139,10181,79913,GAL,GEL,30226,LB,SAND,NA,NA,GELA,,42,1902.69047619048,719.666666666667
758,8,FRAC,8400,8534,23932,GAL,GEL,70351,LB,SAND,NA,NA,,,134,178.597014925373,525.007462686567
759,6,FRAC,9678,10138,95114,GAL,GEL,45931,LB,SAND,NA,NA,,,460,206.769565217391,99.85
760,8,FRAC,10120,10177,79913,GAL,GEL,30226,LB,SAND,NA,NA,,,57,1401.98245614035,530.280701754386
761,8,FRAC,10265,10305,81172,GAL,GEL,30640,LB,SAND,NA,NA,GELA,,40,2029.3,766
763,1,FRAC,8741,10542,407484,GAL,FLUD,349430,LB,SAND,NA,NA,HCL,,1801,226.254303164908,194.019988895058
764,8,FRAC,10112,10117,56939,GAL,GEL,16120,LB,SAND,NA,NA,GELA,,5,11387.8,3224
765,8,FRAC,8475,8655,24352,GAL,GEL,72750,LB,SAND,NA,NA,,,180,135.288888888889,404.166666666667
766,8,FRAC,8426,8649,24369,GAL,GEL,72199,LB,SAND,NA,NA,,,223,109.27802690583,323.762331838565
767,2,FRAC,7938,8665,152000,GAL,W,175000,LB,SAND,NA,NA,,,727,209.078404401651,240.715268225585
770,1,FRAC,8290,10734,453978,GAL,X-LINKGEL,350670,LB,SAND,NA,NA,XLNK,,2444,185.752045826514,143.481996726678
771,1,FRAC,8225,10876,502194,GAL,GEL,500460,LB,SAND,NA,NA,GELA,20/40,2651,189.435684647303,188.781591852131
772,1,FRAC,8390,10533,430542,GAL,FLUD,350840,LB,SAND,NA,NA,SFAC,,2143,200.906206252916,163.714419038731
776,4,FRAC,9388,10007,367000,GAL,X-LINKGEL,149000,LB,SAND,NA,NA,GELA,,619,592.891760904685,240.710823909532
778,1,FRAC,8296,10611,579516,GAL,GEL,401720,LB,SAND,NA,NA,XLNK,20/40,2315,250.330885529158,173.529157667387
779,1,FRAC,8328,10494,513870,GAL,FLUD,498480,LB,SAND,NA,NA,SFAC,,2166,237.243767313019,230.138504155125
780,8,FRAC,10115,10174,79913,GAL,GEL,29909,LB,SAND,NA,NA,,,59,1354.45762711864,506.932203389831
781,4,FRAC,7915,8144,71868,GAL,X-LINKGEL,181700,LB,SAND,NA,32,XLNK,20/40,229,313.834061135371,793.449781659389
782,1,FRAC,8341,10511,602154,GAL,W,648106,LB,SAND,NA,NA,HCL,,2170,277.490322580645,298.666359447005
787,8,FRAC,10165,10314,80935,GAL,GEL,31379,LB,SAND,NA,NA,,,149,543.187919463087,210.597315436242
788,1,FRAC,8160,10743,447678,GAL,W,397760,LB,SAND,NA,NA,SFAC,20/40,2583,173.317073170732,153.991482771971
790,4,FRAC,7836,8018,73935,GAL,X-LINKGEL,178500,LB,SAND,NA,30.5,,20/40,182,406.236263736264,980.769230769231
796,4,FRAC,7803,7957,69658,GAL,X-LINKGEL,183962,LB,SAND,NA,34,XLNK,20/40,154,452.324675324675,1194.55844155844
797,1,FRAC,8232,10433,494718,GAL,W,572780,LB,SAND,NA,NA,,,2201,224.769650159019,260.23625624716
803,8,FRAC,10135,10362,80552,GAL,GEL,30304,LB,SAND,NA,NA,,,227,354.854625550661,133.497797356828
804,1,FRAC,8128,10387,384174,GAL,FLUD,134520,LB,SAND,NA,NA,SFAC,20/40,2259,170.06374501992,59.5484727755644
805,4,FRAC,9433,9995,152000,GAL,X-LINKGEL,175000,LB,SAND,NA,NA,,,562,270.462633451957,311.387900355872
809,1,FRAC,8294,10663,463554,GAL,X-LINKGEL,350660,LB,SAND,NA,NA,SFAC,20/40,2369,195.674968341072,148.020261713803
810,1,FRAC,8356,10543,665322,GAL,W,613250,LB,SAND,NA,NA,HCL,,2187,304.216735253772,280.406950160037
817,8,FRAC,10252,10388,72793,GAL,GEL,29955,LB,SAND,NA,NA,GELA,,136,535.242647058824,220.257352941176
818,2,FRAC,8278,10521,435500,GAL,GEL,496700,LB,SAND,NA,NA,GELA,20/40,2243,194.159607668301,221.444493981275
819,8,FRAC,10289,10437,73684,GAL,GEL,30409,LB,SAND,NA,NA,GELA,,148,497.864864864865,205.466216216216
820,2,FRAC,8208,10598,569856,GAL,W,601330,LB,SAND,NA,NA,,,2390,238.433472803347,251.602510460251
821,8,FRAC,10262,10376,81757,GAL,GEL,30149,LB,SAND,NA,NA,GELA,,114,717.166666666667,264.464912280702
823,12,FRAC,9938,10409,65814,GAL,GEL,30600,LB,SAND,NA,NA,,,471,139.732484076433,64.968152866242
824,1,FRAC,8121,10541,414750,GAL,W,396520,LB,SAND,NA,NA,,,2420,171.384297520661,163.851239669421
826,1,FRAC,8577,10512,606396,GAL,FLUD,550420,LB,SAND,NA,NA,SFAC,20/40,1935,313.382945736434,284.454780361757
827,1,FRAC,8249,10368,611730,GAL,FLUD,630500,LB,SAND,NA,NA,,,2119,288.688060405852,297.546012269939
829,1,FRAC,8632,10675,505386,GAL,W,497280,LB,SAND,NA,NA,,,2043,247.374449339207,243.406754772394
830,1,FRAC,8721,10638,579726,GAL,FLUD,600100,LB,SAND,NA,NA,XLNK,20/40,1917,302.413145539906,313.041210224309
831,12,FRAC,9998,10383,49980,GAL,GEL,7900,LB,SAND,NA,NA,,,385,129.818181818182,20.5194805194805
832,12,FRAC,8173,8494,74718,GAL,GEL,231940,LB,SAND,NA,NA,,,321,232.766355140187,722.554517133956
833,9,TRET,9264,10088,3150,GAL,O,NA,,,NA,NA,PFCL,,824,3.82281553398058,NA
835,12,FRAC,9982,10172,70619,GAL,X-LINKGEL,79021,LB,SAND,NA,34,,20/40,190,371.678947368421,415.9
836,12,FRAC,10095,10102,45988,GAL,X-LINKGEL,31008,LB,SAND,NA,30,,20/40,7,6569.71428571429,4429.71428571429
837,12,FRAC,9989,10070,94222,GAL,X-LINKGEL,107963,LB,SAND,NA,46,,20/40,81,1163.23456790123,1332.87654320988
839,1,FRAC,8262,10762,510972,GAL,FLUD,589080,LB,SAND,NA,NA,SFAC,20/40,2500,204.3888,235.632
841,7,FRAC,7551,7707,55136,GAL,X-LINKGEL,136020,LB,SAND,NA,29,,20/40,156,353.435897435897,871.923076923077
843,9,FRAC,9766,9830,63760,GAL,GEL,71950,LB,SAND,NA,35,,20/40,64,996.25,1124.21875
844,10,FRAC,9704,9925,80304,GAL,GEL,17682,LB,SAND,NA,44,,20/40,221,363.366515837104,80.0090497737557
845,10,FRAC,9780,10175,99077,GAL,X-LINKGEL,147198,LB,SAND,NA,42,,20/40,395,250.827848101266,372.653164556962
846,12,FRAC,9957,9966,79469,GAL,GEL,16036,LB,SAND,NA,31,,20/40,9,8829.88888888889,1781.77777777778
848,2,FRAC,7944,10024,481000,GAL,W,289000,LB,SAND,NA,NA,,,2080,231.25,138.942307692308
850,12,FRAC,9711,9783,78539,GAL,X-LINKGEL,16505,LB,SAND,NA,39,,20/40,72,1090.81944444444,229.236111111111
853,10,FRAC,9616,9904,107325,GAL,X-LINKGEL,136000,LB,SAND,NA,39,,20/40,288,372.65625,472.222222222222
855,2,FRAC,7819,9818,503000,GAL,W,307000,LB,SAND,NA,NA,,,1999,251.625812906453,153.576788394197
856,12,FRAC,10010,10387,65360,GAL,X-LINKGEL,71459,LB,SAND,NA,35,,20/40,377,173.368700265252,189.546419098143
862,11,FRAC,9834,9984,80417,GAL,GEL,16773,LB,SAND,NA,43,,20/40,150,536.113333333333,111.82
864,12,FRAC,9838,10147,80698,GAL,X-LINKGEL,17493,LB,SAND,NA,40,,20/40,309,261.15857605178,56.6116504854369
865,2,FRAC,8210,10678,567900,GAL,X-LINKGEL,550300,LB,SAND,NA,NA,SFAC,20/40,2468,230.105348460292,222.974068071313
866,1,FRAC,8317,10580,13294,GAL,W,538660,LB,SAND,NA,NA,,,2263,5.87450287229342,238.029164825453
867,12,FRAC,10171,10246,78961,GAL,GEL,16866,LB,SAND,NA,43,,20/40,75,1052.81333333333,224.88
868,2,FRAC,8395,10554,586068,GAL,W,580100,LB,SAND,NA,NA,,20/40,2159,271.453450671607,268.689207966651
869,1,FRAC,8380,10590,634452,GAL,FLUD,598760,LB,SAND,NA,NA,SFAC,20/40,2210,287.082352941176,270.932126696833
871,12,FRAC,10003,10012,81050,GAL,GEL,17851,LB,SAND,NA,46,,20/40,9,9005.55555555555,1983.44444444444
872,11,FRAC,10234,10402,81895,GAL,GEL,17179,LB,SAND,NA,45,,20/40,168,487.470238095238,102.255952380952
873,12,FRAC,10133,10332,82802,GAL,GEL,17580,LB,SAND,NA,50,,20/40,199,416.090452261307,88.3417085427136
874,12,FRAC,9928,10375,81229,GAL,GEL,17291,LB,SAND,NA,34,,20/40,447,181.720357941834,38.6823266219239
876,11,FRAC,10136,10346,80943,GAL,X-LINKGEL,17185,LB,SAND,NA,44,,20/40,210,385.442857142857,81.8333333333333
879,1,FRAC,7845,10294,555702,GAL,FLUD,746360,LB,SAND,NA,NA,GELA,20/40,2449,226.909759085341,304.761126990608
880,1,FRAC,7823,10278,734454,GAL,FLUD,869407,LB,SAND,NA,NA,HCL,,2455,299.166598778004,354.137270875764
881,12,FRAC,9804,9988,81665,GAL,GEL,18412,LB,SAND,NA,48,,20/40,184,443.83152173913,100.065217391304
883,1,FRAC,7941,9974,655250,GAL,GEL,319000,LB,SAND,NA,NA,WGEL,,2033,322.306935563207,156.910969011313
885,10,FRAC,7736,7944,55985,GAL,X-LINKGEL,135840,LB,SAND,NA,35,,20/40,208,269.158653846154,653.076923076923
886,10,FRAC,7639,7845,58382,GAL,X-LINKGEL,135040,LB,SAND,NA,30,,20/40,206,283.407766990291,655.533980582524
887,12,FRAC,7745,7915,58652,GAL,X-LINKGEL,135197,LB,SAND,NA,33,,20/40,170,345.011764705882,795.276470588235
889,1,FRAC,7839,10688,655956,GAL,FLUD,700800,LB,SAND,NA,NA,HCL,,2849,230.240786240786,245.981045981046
892,12,FRAC,8362,8486,60085,GAL,X-LINKGEL,177463,LB,SAND,NA,NA,,20/40,124,484.556451612903,1431.15322580645
893,12,FRAC,8268,8387,72737,GAL,X-LINKGEL,177382,LB,SAND,NA,36,,20/40,119,611.235294117647,1490.60504201681
894,11,FRAC,8299,8421,79330,GAL,X-LINKGEL,180906,LB,SAND,NA,33,,20/40,122,650.245901639344,1482.83606557377
895,13,FRAC,7806,7865,55714,GAL,X-LINKGEL,139879,LB,SAND,NA,33,,20/40,59,944.305084745763,2370.83050847458
896,2,FRAC,8565,9944,351000,GAL,FLUD,105000,LB,SAND,NA,NA,,20/40,1379,254.532269760696,76.1421319796954
897,1,FRAC,8193,10804,588168,GAL,FLUD,715960,LB,SAND,NA,NA,SFAC,,2611,225.265415549598,274.209115281501
899,1,FRAC,8277,10849,581616,GAL,FLUD,639520,LB,SAND,NA,NA,SFAC,20/40,2572,226.133748055988,248.646967340591
901,12,FRAC,9605,9714,77348,GAL,GEL,16977,LB,SAND,NA,48,,20/40,109,709.614678899083,155.752293577982
902,12,FRAC,9554,9665,80859,GAL,X-LINKGEL,17502,LB,SAND,NA,46,,20/40,111,728.459459459459,157.675675675676
903,7,FRAC,9793,10150,101444,GAL,X-LINKGEL,137829,LB,SAND,NA,46,,20/40,357,284.156862745098,386.075630252101
904,10,FRAC,9868,9978,81086,GAL,GEL,17122,LB,SAND,NA,38,,20/40,110,737.145454545455,155.654545454545
905,1,FRAC,7756,10372,1046220,GAL,FLUD,800581,LB,SAND,NA,NA,HCL,,2616,399.93119266055,306.03249235474
907,1,FRAC,7746,10381,1191414,GAL,FLUD,901480,LB,SAND,NA,NA,HCL,,2635,452.149525616698,342.117647058824
909,12,FRAC,7722,7928,58118,GAL,X-LINKGEL,137100,LB,SAND,NA,34,,20/40,206,282.126213592233,665.533980582524
910,1,FRAC,8153,10757,594300,GAL,FLUD,650550,LB,SAND,NA,NA,SFAC,20/40,2604,228.225806451613,249.827188940092
912,2,FRAC,8176,10743,827000,GAL,W,560000,LB,SAND,NA,NA,XLNK,,2567,322.165952473705,218.153486560187
914,1,FRAC,8371,10567,569772,GAL,FLUD,600900,LB,SAND,NA,NA,,,2196,259.459016393443,273.633879781421
917,1,FRAC,7054,9572,535458,GAL,FLUD,362004,LB,SAND,NA,NA,SFAC,20/40,2518,212.652104845115,143.766481334392
918,4,FRAC,8333,10795,NA,,,300000,LB,SAND,NA,NA,,30/70,2462,NA,121.852152721365
922,12,FRAC,9476,9808,80145,GAL,GEL,17013,LB,SAND,NA,46,,20/40,332,241.400602409639,51.2439759036145
923,1,FRAC,8630,10626,563976,GAL,FLUD,601900,LB,SAND,NA,NA,SFAC,20/40,1996,282.553106212425,301.553106212425
930,11,FRAC,7814,7898,55398,GAL,X-LINKGEL,131658,LB,SAND,NA,33,,20/40,84,659.5,1567.35714285714
931,10,FRAC,7852,7934,57845,GAL,X-LINKGEL,134592,LB,SAND,NA,35,SCIN,20/40,82,705.426829268293,1641.36585365854
932,11,FRAC,9911,9940,81471,GAL,GEL,17920,LB,SAND,NA,47,,20/40,29,2809.34482758621,617.931034482759
933,12,FRAC,9817,9875,85198,GAL,GEL,33337,LB,SAND,NA,54,,20/40,58,1468.93103448276,574.775862068965
934,10,FRAC,9719,9912,84353,GAL,GEL,33047,LB,SAND,NA,50,,20/40,193,437.062176165803,171.227979274611
940,14,FRAC,7034,7188,57296,GAL,X-LINKGEL,153300,LB,SAND,NA,31,,20/40,154,372.051948051948,995.454545454545
941,14,FRAC,9716,9984,85208,GAL,X-LINKGEL,154247,LB,SAND,NA,45,,20/40,268,317.940298507463,575.548507462687
943,12,FRAC,8904,9085,71434,GAL,GEL,17306,LB,SAND,NA,51,,20/40,181,394.662983425414,95.6132596685083
946,1,FRAC,8269,10407,548394,GAL,FLUD,648830,LB,SAND,NA,NA,,,2138,256.498596819457,303.475210477081
948,7,FRAC,7874,7956,NA,,,60900,LB,SAND,NA,NA,,20/40,82,NA,742.682926829268
949,4,FRAC,8001,8084,62790,GAL,FLUD,92000,LB,SAND,NA,NA,,20/40,83,756.506024096386,1108.43373493976
950,6,FRAC,NA,NA,80094,GAL,FLUD,127500,LB,SAND,NA,NA,,20/40,NA,NA,NA
951,6,FRAC,8012,8120,81000,GAL,GEL,132000,LB,SAND,NA,NA,,20/40,108,750,1222.22222222222
952,4,FRAC,7956,8604,72450,GAL,FLUD,117600,LB,SAND,NA,NA,,20/40,648,111.805555555556,181.481481481481
953,5,FRAC,7822,8024,74886,GAL,FLUD,122900,LB,SAND,NA,NA,,20/40,202,370.722772277228,608.415841584158
954,1,FRAC,7954,9991,430550,GAL,FLUD,319000,LB,SAND,NA,NA,,20/40,2037,211.364752086402,156.602847324497
956,12,FRAC,8280,8400,92801,GAL,X-LINKGEL,186168,LB,SAND,NA,33,SCIN,20/40,120,773.341666666667,1551.4
958,12,FRAC,8227,8359,73054,GAL,X-LINKGEL,178766,LB,SAND,NA,35,SCIN,20/40,132,553.439393939394,1354.28787878788
959,12,FRAC,8258,8386,70782,GAL,X-LINKGEL,176222,LB,SAND,NA,33,SCIN,20/40,128,552.984375,1376.734375
961,12,FRAC,8209,8325,74431,GAL,X-LINKGEL,179539,LB,SAND,NA,36,SCIN,20/40,116,641.646551724138,1547.75
962,12,FRAC,8259,8386,63193,GAL,X-LINKGEL,166358,LB,SAND,NA,35,SCIN,20/40,127,497.582677165354,1309.90551181102
965,12,FRAC,8338,8402,62760,GAL,X-LINKGEL,171653,LB,SAND,2178,37.3,SCIN,20/40,64,980.625,2682.078125
968,1,FRAC,7857,10230,980028,GAL,FLUD,751230,LB,SAND,NA,NA,HCL,,2373,412.991150442478,316.573957016435
969,1,FRAC,7833,10351,613662,GAL,W,700324,LB,SAND,NA,NA,HCL,,2518,243.710087370929,278.127084988086
970,1,FRAC,7629,10269,580314,GAL,FLUD,704120,LB,SAND,NA,NA,,,2640,219.815909090909,266.712121212121
971,1,FRAC,7617,10630,328986,GAL,FLUD,258000,LB,SAND,NA,NA,,20/40,3013,109.18884832393,85.6289412545636
972,1,FRAC,8506,10597,511350,GAL,FLUD,500200,LB,SAND,NA,NA,HCL,,2091,244.54806312769,239.21568627451
976,12,FRAC,8231,8292,71402,GAL,X-LINKGEL,176630,LB,SAND,NA,36,SCIN,20/40,61,1170.52459016393,2895.5737704918
979,12,FRAC,8319,8450,75707,GAL,X-LINKGEL,183946,LB,SAND,NA,35,SCIN,20/40,131,577.916030534351,1404.1679389313
981,8,FRAC,9293,9493,99149,GAL,X-LINKGEL,173507,LB,SAND,NA,45,,20/40,200,495.745,867.535
982,12,FRAC,7162,7247,53197,GAL,X-LINKGEL,135960,LB,SAND,NA,35,SCIN,20/40,85,625.847058823529,1599.52941176471
983,10,FRAC,7690,7766,54004,GAL,X-LINKGEL,148302,LB,SAND,NA,35,SCIN,20/40,76,710.578947368421,1951.34210526316
984,6,FRAC,7248,7440,55650,GAL,X-LINKGEL,144940,LB,SAND,2000,36.1,SCIN,20/40,192,289.84375,754.895833333333
989,8,FRAC,9307,9377,105273,GAL,X-LINKGEL,35858,LB,SAND,NA,66,,20/40,70,1503.9,512.257142857143
991,1,FRAC,8237,10715,528276,GAL,X-LINKGEL,651880,LB,SAND,NA,NA,HCL,,2478,213.186440677966,263.066989507667
992,1,FRAC,8261,10756,732564,GAL,W,500122,LB,SAND,NA,NA,SFAC,,2495,293.612825651303,200.449699398798
993,1,FRAC,8261,10703,686490,GAL,FLUD,710520,LB,SAND,NA,NA,HCL,,2442,281.117936117936,290.958230958231
994,1,FRAC,8869,10397,690144,GAL,X-LINKGEL,555860,LB,SAND,NA,NA,SFAC,40/70,1528,451.664921465969,363.782722513089
995,6,FRAC,6927,7094,42865,GAL,X-LINKGEL,119012,LB,SAND,1190,35.9,SCIN,20/40,167,256.676646706587,712.646706586826
996,6,FRAC,6960,7137,54079,GAL,X-LINKGEL,135546,LB,SAND,NA,35,,20/40,177,305.531073446328,765.796610169491
1000,1,FRAC,8567,10590,648102,GAL,X-LINKGEL,749500,LB,SAND,NA,NA,HCL,,2023,320.36678200692,370.489372219476
1004,2,ACID,6882,7874,237216,GAL,W,107000,LB,SAND,NA,NA,FRDC,20/40,992,239.129032258065,107.862903225806
1005,12,FRAC,8360,8426,66080,GAL,X-LINKGEL,176133,LB,SAND,NA,35,SCIN,20/40,66,1001.21212121212,2668.68181818182
1007,1,FRAC,8233,10301,602322,GAL,X-LINKGEL,747800,LB,SAND,NA,NA,XLNK,,2068,291.258220502901,361.605415860735
1008,12,FRAC,8392,8459,75351,GAL,X-LINKGEL,182155,LB,SAND,NA,NA,,20/40,67,1124.64179104478,2718.73134328358
1010,11,FRAC,8376,8445,70770,GAL,X-LINKGEL,184296,LB,SAND,NA,35,SCIN,20/40,69,1025.65217391304,2670.95652173913
1012,10,FRAC,9396,9456,169471,GAL,GEL,171130,LB,SAND,NA,NA,,20/40,60,2824.51666666667,2852.16666666667
1014,12,FRAC,9460,9510,88873,GAL,GEL,66512,LB,SAND,3123,65.2,,20/40,50,1777.46,1330.24
1016,14,FRAC,9391,9400,98150,GAL,GEL,85417,LB,SAND,NA,NA,,20/40,9,10905.5555555556,9490.77777777778
1017,8,FRAC,9416,9445,145208,GAL,GEL,92763,LB,SAND,NA,NA,,20/40,29,5007.1724137931,3198.72413793103
1019,2,FRAC,8693,10559,588336,GAL,X-LINKGEL,602860,LB,SAND,NA,NA,SFAC,,1866,315.292604501608,323.076098606645
1021,1,FRAC,8689,10414,615510,GAL,FLUD,605250,LB,SAND,NA,NA,HCL,,1725,356.817391304348,350.869565217391
1025,12,FRAC,8486,8571,67004,GAL,X-LINKGEL,180504,LB,SAND,NA,34,SCIN,20/40,85,788.282352941176,2123.57647058824
1026,1,FRAC,8278,10553,595686,GAL,X-LINKGEL,654960,LB,SAND,NA,NA,HCL,,2275,261.84,287.894505494505
1027,8,FRAC,9486,9554,44772,GAL,GEL,15749,LB,SAND,NA,NA,,20/40,68,658.411764705882,231.602941176471
1029,2,FRAC,7937,9960,509500,GAL,W,292800,LB,SAND,NA,NA,XLNK,20/40,2023,251.85368264953,144.735541275334
1030,2,FRAC,8046,10053,535000,GAL,FLUD,316750,LB,SAND,NA,NA,,20/40,2007,266.567015445939,157.822620827105
1031,10,FRAC,9443,9593,84715,GAL,GEL,35150,LB,SAND,NA,NA,,20/40,150,564.766666666667,234.333333333333
1034,8,FRAC,9500,9618,46621,GAL,GEL,22525,LB,SAND,NA,NA,,20/40,118,395.093220338983,190.889830508475
1037,1,FRAC,8008,10407,586278,GAL,FLUD,749860,LB,SAND,NA,NA,HCL,,2399,244.384326802835,312.5719049604
1039,12,FRAC,7768,7926,47606,GAL,X-LINKGEL,129371,LB,SAND,NA,NA,,20/40,158,301.303797468354,818.803797468354
1040,10,FRAC,7798,7946,49933,GAL,X-LINKGEL,138809,LB,SAND,NA,NA,,20/40,148,337.385135135135,937.898648648649
1042,12,FRAC,8010,8068,57987,GAL,X-LINKGEL,135443,LB,SAND,NA,42.2,SCIN,20/40,58,999.775862068965,2335.22413793103
1044,8,FRAC,9482,9661,108553,GAL,GEL,42658,LB,SAND,NA,NA,,20/40,179,606.441340782123,238.312849162011
1048,12,FRAC,8023,8111,46583,GAL,X-LINKGEL,132916,LB,SAND,NA,NA,,20/40,88,529.352272727273,1510.40909090909
1049,14,FRAC,7984,7998,49071,GAL,X-LINKGEL,138931,LB,SAND,NA,NA,,20/40,14,3505.07142857143,9923.64285714286
1051,12,FRAC,8239,8340,68162,GAL,X-LINKGEL,181950,LB,SAND,NA,NA,,20/40,101,674.871287128713,1801.48514851485
1053,12,FRAC,8252,8342,65366,GAL,X-LINKGEL,184455,LB,SAND,NA,NA,,20/40,90,726.288888888889,2049.5
1054,10,FRAC,8052,8129,44398,GAL,X-LINKGEL,134284,LB,SAND,NA,NA,,20/40,77,576.597402597403,1743.94805194805
1056,12,FRAC,8293,8354,75411,GAL,X-LINKGEL,183520,LB,SAND,NA,NA,,20/40,61,1236.24590163934,3008.52459016393
1058,12,FRAC,8280,8341,51780,GAL,X-LINKGEL,135704,LB,SAND,NA,NA,,20/40,61,848.852459016393,2224.65573770492
1059,12,FRAC,8248,8317,46010,GAL,X-LINKGEL,134064,LB,SAND,NA,NA,,20/40,69,666.811594202899,1942.95652173913
1060,2,FRAC,8079,10909,286440,GAL,X-LINKGEL,897700,LB,SAND,NA,NA,,,2830,101.21554770318,317.208480565371
1062,2,FRAC,8682,11074,629034,GAL,FLUD,491380,LB,SAND,NA,NA,GELA,,2392,262.974080267559,205.426421404682
1064,1,FRAC,8329,10556,819294,GAL,FLUD,803710,LB,SAND,NA,NA,HCL,,2227,367.89133363269,360.893578805568
1065,2,FRAC,8068,10527,769146,GAL,GEL,800960,LB,SAND,NA,NA,,,2459,312.788125254168,325.725904839366
1066,10,FRAC,8467,8534,71780,GAL,X-LINKGEL,189940,LB,SAND,NA,NA,,20/40,67,1071.34328358209,2834.92537313433
1070,2,FRAC,7932,9893,235000,GAL,FLUD,309000,LB,SAND,NA,NA,GELA,20/40,1961,119.836817950025,157.572667006629
1071,2,FRAC,7986,10569,1466640,GAL,FLUD,775280,LB,SAND,NA,NA,GELA,,2583,567.80487804878,300.147115756872
1072,2,FRAC,8090,10607,668598,GAL,X-LINKGEL,799860,LB,SAND,NA,NA,XLNK,,2517,265.632896305125,317.783075089392
1076,1,FRAC,8198,10084,304248,GAL,FLUD,744410,LB,SAND,NA,NA,HCL,,1886,161.319194061506,394.703075291622
1078,2,FRAC,7982,10007,588000,GAL,FLUD,355500,LB,SAND,NA,NA,XLNK,20/40,2025,290.37037037037,175.555555555556
1080,2,FRAC,8355,8795,161593,GAL,W,120625,LB,SAND,NA,NA,SFAC,20/40,440,367.256818181818,274.147727272727
