WellID,Class,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid.Amount,Subarea,Operator,Completion.Date,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,Between_Zone,Number,Depth.Top,BEND..KHW.
1379,1,0,0,721350,450707,104286,50.9170981511221,35.0804697180488,40808,31.71924,-102.09364,11125,47.8980746184318,12,10830,10710.3
1381,2,0,0,1338664.45,851126,1231011.6,50.9170981511221,72.5015994800833,40883,31.85988,-102.14896,11105,64.6750664149306,1,7965,10534.91
1382,2,0,0,1335348,808500,1231011.6,50.9170981511221,72.5015994800833,40850,31.81845,-102.15355,11835,64.6750664149306,1,7870,10430.87
1383,1,0,0,804672,613084,34042,57.1815579561387,35.0804697180488,40767,31.6993,-101.94911,11731,53.2831107625641,15,11520,10969.32
1386,1,0,0,740292,764714,76230,57.1815579561387,35.0804697180488,40879,31.7101882,-101.9393206,11830,47.8980746184318,13,11340,10922.76
1388,2,0,0,821688,774294,821688,48.2678540898953,46.928,40836,31.96047,-101.78676,10349,36.3453506504094,1,6796,10318.01
1389,2,0,10500,1280932,1192763,597534,50.9104396193166,47.2149192475855,40956,31.83024,-101.92327,10730,53.2831107625641,8,10474,10627.83
1390,1,0,10500,1091276,1299161,685788,50.9104396193166,47.2149192475855,40934,31.92667,-101.89737,10429,40.7605692326044,6,9010,10486.32
1391,1,545500,11000,0,509500,545000,50.9170981511221,47.0209348228125,40868,31.84239,-102.04882,10152,40.7605692326044,3,7961,10905.94
1392,2,0,0,1052798,1398355.9,23277.5,50.9104396193166,47.2149192475855,40876,31.93711,-101.88581,10428,40.7605692326044,4,7271,10486.71
1393,1,534500,11000,0,5e+05,534000,50.9170981511221,47.0209348228125,40805,31.84726,-102.04626,10140,40.7605692326044,3,7952,10947.77
1394,2,0,15000,1338664.45,1347700,212004,50.9104396193166,47.2149192475855,41011,31.84936,-101.93807,10719,59.9755520332727,8,10428,10636.06
1395,2,781200,0,0,866400,781200,50.9170981511221,80.4769158391667,40835,31.87439,-102.00925,11501,53.2831107625641,1,8550,10923.61
1396,3,897120,0,0,970400,897120,50.9170981511221,80.4769158391667,41015,31.86447,-102.01949,11510,53.2831107625641,1,8560,10920.8
1398,2,0,14000,1084116,1058922,179401,50.9104396193166,47.2149192475855,40912,31.91885,-101.99661,11267,50.6046402510526,8,10624,10848.51
1400,2,0,16500,1333435,1398355.9,925239,50.9104396193166,47.2149192475855,40964,31.92027,-101.85936,10445,40.7605692326044,6,8804,10476.48
1403,2,0,0,1312584,821000,1231011.6,50.9170981511221,72.5015994800833,40861,31.8371,-102.15379,10980,64.6750664149306,1,7850,10513.7
1405,1,0,16500,1338664.45,1398355.9,192260,48.2678540898953,47.2149192475855,40865,31.94907,-101.82352,10452,50.6046402510526,8,10250,10422.69
1406,2,0,0,1234173,1398355.9,195043,50.9104396193166,47.2149192475855,40956,31.87772,-101.97023,10771,59.9755520332727,8,10606,10843.25
1407,2,0,20200,1338664.45,1238775,187532,50.9104396193166,47.2149192475855,40878,31.95106,-101.82864,10446,50.6046402510526,6,10248,10434.28
1408,2,0,10250,1107788,1398355.9,179880,50.9104396193166,47.2149192475855,41029,31.88474,-101.99461,11202,61.6758257891667,8,10674,10888.33
1409,3,0,15000,1177926,1398355.9,371118,50.9104396193166,47.2149192475855,40956,31.85802,-101.90099,10606,67.5302083073333,6,10323,10537.75
1411,2,1015350,0,0,717041,1015350,50.9170981511221,118.1616,40873,31.74347,-102.11874,10514,40.7605692326044,1,7847,10718.85
1412,2,1075580.1,0,0,830181,1231011.6,50.9170981511221,118.1616,40835,31.75734,-102.14178,10555,59.9755520332727,1,7950,10902.43
1413,2,0,16500,1338664.45,1398355.9,216876,50.9104396193166,47.2149192475855,41011,31.83808,-101.95273,10803,64.6750664149306,8,10612,10755.01
1414,2,0,12000,1338664.45,1398355.9,223302,50.9104396193166,47.2149192475855,41067,31.83466,-101.92032,10890,59.9755520332727,8,10436,10751.74
1416,1,0,0,1338664.45,110277.1,1231011.6,57.1815579561387,24.6604927446667,40851,31.67881,-102.10276,11375,64.6750664149306,1,7950,10739.86
1417,2,0,4200,112560,110277.1,112560,57.1815579561387,24.6604927446667,40831,31.65171,-102.05837,11630,61.6758257891667,2,7690,10875.24
1418,2,0,0,1169910,782000,1169910,50.9170981511221,72.5015994800833,40877,31.8131,-102.17307,11445,64.6750664149306,1,8055,10961.12
1420,1,0,0,1338664.45,888500,1231011.6,50.9170981511221,72.5015994800833,40947,31.83429,-102.135,10977,64.6750664149306,1,7960,10512.5
1421,2,0,0,1338664.45,929580,1231011.6,50.9170981511221,72.5015994800833,40986,31.81556,-102.11977,11207,64.6750664149306,1,7985,10534.79
1423,2,0,0,1338664.45,926180,1231011.6,50.9170981511221,72.5015994800833,40958,31.84494,-102.15148,11005,64.6750664149306,1,7990,10516.97
1425,1,0,13000,418800,530100,418800,57.1815579561387,38.713,40853,31.71062,-101.93136,10952,27.7945714285714,2,9130,10923.38
1426,1,0,8064,76440,264370,76440,57.1815579561387,48.1210657990625,40891,31.70005,-102.02924,10715,40.4855503116667,2,9350,11029.22
1430,3,0,13500,1338664.45,1376898,1019088,50.9104396193166,47.2149192475855,40934,31.83539,-101.96525,11175,53.2831107625641,6,9467,10842.76
1432,2,0,12000,1119650,1398355.9,173978,50.9104396193166,47.2149192475855,40979,31.85412,-101.96623,10849,53.2831107625641,8,10628,10809.94
1434,2,0,12000,1200862,1224984,202996,50.9104396193166,47.2149192475855,41024,31.85652,-101.97209,10875,53.2831107625641,7,10610,10816
1435,2,0,11088,932064,798120,932064,50.9170981511221,48.1210657990625,40962,31.80908,-102.22015,11350,53.2831107625641,2,8819,10874.53
1439,2,0,15000,1338664.45,1377555,187920,50.9104396193166,47.2149192475855,41125,31.85245,-101.97501,10992,53.2831107625641,10,10816,10811
1441,2,0,26000,1199908,1398355.9,747588,50.9104396193166,47.2149192475855,40992,31.91622,-101.8934,10385,40.7605692326044,6,8860,10462.54
1442,2,0,13500,1338664.45,1398355.9,182723,50.9104396193166,47.2149192475855,40979,31.88041,-101.9667,10810,59.9755520332727,8,10608,10818.88
1447,1,0,0,1338664.45,110277.1,1231011.6,57.1815579561387,24.6604927446667,40930,31.67797,-102.02717,11655,47.8980746184318,1,9225,10992.25
1451,2,0,13500,1338664.45,1398355.9,185684,50.9104396193166,47.2149192475855,40968,31.93864,-101.83344,10503,59.9755520332727,8,10274,10429.94
1453,2,0,0,1256850,819500,1231011.6,50.9170981511221,72.5015994800833,40981,31.84558,-102.16502,11118,64.6750664149306,1,7955,10344.73
1458,2,0,9000,1020771,1250497,742705,50.9170981511221,47.2149192475855,41064,31.77932,-102.17599,10548,40.7605692326044,6,9464,11132.36
1461,1,0,16000,842000,609809,27636,57.1815579561387,35.0804697180488,40901,31.69311,-101.92723,11773,47.8980746184318,22,11446,10912.79
1462,2,0,7500,1327826,1337138,197196,50.9170981511221,47.2149192475855,41029,31.76356,-101.95537,10939,53.2831107625641,7,10711,10896.34
1463,1,189000,0,0,130000,189000,57.1815579561387,24.6604927446667,40924,31.65588,-102.04129,11707,47.8980746184318,1,9173,10952.48
1465,2,0,12000,1323581,1381241,184581,50.9170981511221,47.2149192475855,41100,31.73963,-101.97045,10943,67.5302083073333,8,10776,10972.88
1466,1,0,0,124000,120000,124000,57.1815579561387,24.6604927446667,40924,31.66521,-102.08433,11462,53.2831107625641,1,8451,10912.59
1469,3,0,13500,1338664.45,1398355.9,203757,50.9170981511221,47.2149192475855,41096,31.89295,-102.01074,11236,64.6750664149306,10,10941,10881.78
1471,2,0,0,1338664.45,846000,1231011.6,50.9170981511221,72.5015994800833,40974,31.84901,-102.1662,11110,64.6750664149306,1,7960,10374.02
1473,2,0,10500,937169,1154722,594815,50.9170981511221,47.2149192475855,41064,31.76732,-102.17618,10509,36.3453506504094,6,9632,11102.97
1474,2,0,12000,1338664.45,1398355.9,223070,50.9170981511221,47.2149192475855,41029,31.88235,-102.00738,11004,64.6750664149306,8,10698,10912.81
1475,2,0,12000,1209621,1320008,212673,50.9104396193166,47.2149192475855,41133,31.85604,-101.90967,10664,67.5302083073333,8,10352,10548.05
1477,2,0,10500,1338664.45,1398355.9,215112,50.9170981511221,47.2149192475855,41066,31.76925,-101.95716,10924,64.6750664149306,8,10730,10908.46
1478,3,0,12000,1200845,1388203,209045,50.9104396193166,47.2149192475855,41085,31.83369,-101.92442,10741,64.6750664149306,8,10442,10621.75
1479,3,0,13500,1338664.45,1398355.9,983084,50.9104396193166,47.2149192475855,41035,31.92695,-101.84699,10428,40.7605692326044,6,8710,10448.38
1480,1,0,12000,827484,936440,130662,57.1815579561387,35.0804697180488,41011,31.69135,-101.95096,11895,47.8980746184318,20,11440,10970.63
1487,2,0,0,1278690,801000,1231011.6,50.9170981511221,72.5015994800833,40986,31.81496,-102.18312,11475,64.6750664149306,1,8170,10931.73
1488,2,0,12000,890106,996200,106176,48.2678540898953,35.0804697180488,41021,31.95364,-101.78102,11503,61.3417020506667,18,10848,10318.07
1491,2,0,12000,1338664.45,1345603,218724,50.9104396193166,47.2149192475855,41057,31.84783,-101.94692,10726,64.6750664149306,8,10445,10641.95
1492,3,0,15000,1338664.45,1398355.9,130878,50.9104396193166,47.2149192475855,41061,31.79764,-101.79802,11279,64.6750664149306,10,10632,10613.6
1493,2,0,12000,1109640,995147,662647,50.9104396193166,47.2149192475855,41056,31.95324,-101.85144,10526,40.7605692326044,6,8877,10471.1
1496,3,1075580.1,0,0,787968,1121190,50.9170981511221,118.1616,41006,31.73586,-102.11627,10395,40.7605692326044,1,7845,10703.83
1499,2,0,15000,1338664.45,123000,1231011.6,50.9170981511221,24.6604927446667,41012,31.73356,-102.08893,11350,53.2831107625641,2,8933,10736.7
1500,3,405048,0,0,304380,405048,57.1815579561387,101.899864313182,41109,31.6533,-102.00592,12020,286.748,1,10857,11031.23
1501,2,1075580.1,0,0,1245440,1231011.6,57.1815579561387,101.899864313182,41053,31.65193,-101.99097,12205,47.8980746184318,1,9364,11083.87
1502,2,0,7500,1198878,1045651,216792,57.1815579561387,47.2149192475855,41120,31.72844,-101.95356,11167,53.2831107625641,6,10860,10957.52
1503,2,0,16500,1220310,789550,1220310,50.9170981511221,72.5015994800833,41106,31.79508,-102.12732,10908,64.6750664149306,2,7964,10524.57
1505,2,0,12000,976889,496525,976889,50.9170981511221,72.5015994800833,41113,31.84474,-102.12422,11245,47.8980746184318,2,9305,10534.91
1506,2,0,22000,1273608,843000,1231011.6,50.9170981511221,72.5015994800833,41119,31.85546,-102.15482,11028,64.6750664149306,2,7955,10500.37
1507,1,0,17000,1338664.45,120000,1231011.6,57.1815579561387,24.6604927446667,41032,31.6826,-102.07353,11460,64.6750664149306,2,8152,10857.13
1509,3,440916,0,0,936100,440916,50.9170981511221,159.2121528,41062,31.77747,-102.00503,11509,53.2831107625641,1,8410,10944.49
1510,2,NA,NA,NA,NA,1231011.6,50.9170981511221,24.6604927446667,41056,31.70352,-102.08026,11360,64.6750664149306,2,8206,10775.12
1513,3,1075580.1,0,0,802974,1161972,50.9170981511221,118.1616,41085,31.72785,-102.14918,10667,40.7605692326044,1,8007,10701.71
1517,1,0,1500,193946,668600,60060,31.4327307694649,47.2149192475855,37726,31.62843,-101.74845,8590,31.1287314240741,6,6882,10640.84
1519,1,0,26000,1338664.45,472550,1231011.6,31.4327307694649,47.2149192475855,37732,31.6031,-101.74503,8540,31.1287314240741,3,6827,10580.05
1520,2,0,5000,195972,307850,47376,31.4327307694649,47.2149192475855,37704,31.56464,-101.76736,8660,40.7605692326044,3,6913,10632.08
1521,1,0,5000,197316,311100,61320,31.4327307694649,47.2149192475855,37704,31.63317,-101.65242,8355,31.1287314240741,3,6604,10451.44
1523,1,0,5000,202337,470740,55356,31.4327307694649,47.2149192475855,37719,31.54523,-101.62044,8198,31.1287314240741,3,6458,10376.21
1524,1,0,5000,196980,468860,51492,31.4327307694649,47.2149192475855,37726,31.53781,-101.6181,8210,35.8080535057143,3,6413,10367.06
1525,1,0,3500,197736,470760,56910,37.4785431919082,47.2149192475855,37754,31.54521,-101.58526,8112,36.3453506504094,6,6308,10338.57
1526,1,0,5000,192595,472560,23277.5,37.4785431919082,47.2149192475855,37753,31.55151,-101.59197,8120,36.3453506504094,8,6321,10331.08
1527,2,0,0,260484,482040,260484,31.4327307694649,32.2985667405982,37634,31.48016,-101.63969,8218,40.7605692326044,1,6378,10361.91
1528,2,0,0,209197,290050,209197,31.4327307694649,32.2985667405982,37701,31.45684,-101.64135,8245,40.7605692326044,1,6342,NA
1529,1,0,0,140135,284000,140135,31.4327307694649,32.2985667405982,37636,31.49233,-101.65237,8225,31.1287314240741,1,6467,10371.11
1530,2,0,5000,207501,487320,23277.5,37.4785431919082,47.2149192475855,37754,31.55065,-101.59574,8135,40.7605692326044,8,6368,10344.59
1531,2,0,0,243264,290750,243264,31.4327307694649,32.2985667405982,37721,31.47572,-101.64258,8258,40.7605692326044,1,6382,10367.15
1532,2,0,0,181546,290390,181546,31.4327307694649,32.2985667405982,37687,31.47291,-101.63801,8235,40.7605692326044,1,6352,NA
1533,1,0,0,138440,290080,138440,31.4327307694649,32.2985667405982,37780,31.46918,-101.63631,8250,40.7605692326044,1,6327,NA
1536,1,0,0,185517,292190,185517,31.4327307694649,32.2985667405982,37649,31.47097,-101.64569,8225,40.7605692326044,1,6403,10369.36
1537,1,0,0,222222,289940,222222,31.4327307694649,32.2985667405982,37699,31.47761,-101.63429,8225,40.7605692326044,1,6345,NA
1538,1,0,0,186984,290030,186984,31.4327307694649,32.2985667405982,37684,31.48299,-101.64487,8225,40.7605692326044,1,6404,10362.43
1541,1,0,0,192696,290230,192696,31.4327307694649,32.2985667405982,37645,31.49026,-101.64712,8225,40.7605692326044,1,6440,10367.77
1543,1,0,0,189966,291891,189966,31.4327307694649,32.2985667405982,37676,31.46139,-101.63917,8238,40.7605692326044,1,6354,NA
1544,1,0,0,185136,290180,185136,31.4327307694649,32.2985667405982,37655,31.45887,-101.63308,8225,40.7605692326044,1,6328,NA
1546,1,0,0,212226,290950,212226,31.4327307694649,32.2985667405982,37701,31.4544,-101.63619,8225,40.7605692326044,1,6322,NA
1547,1,0,0,113000,284000,113000,31.4327307694649,32.2985667405982,37741,31.48383,-101.62316,8270,40.7605692326044,1,6305,NA
1549,1,0,0,193372,290360,193372,31.4327307694649,32.2985667405982,37701,31.54763,-101.67463,8237,40.7605692326044,1,6605,10430.53
1550,2,0,0,197292,291310,197292,31.4327307694649,32.2985667405982,37644,31.47219,-101.62448,8243,40.7605692326044,1,6308,NA
1552,1,0,0,154000,291000,154000,31.4327307694649,32.2985667405982,37735,31.5389,-101.68047,8246,40.7605692326044,1,6602,10432.75
1553,1,0,0,172536,289760,172536,31.4327307694649,32.2985667405982,37753,31.4905,-101.66057,8252,36.3453506504094,1,6472,10360.01
1554,1,0,5000,207020,454404,65900,31.4327307694649,47.2149192475855,37964,31.59362,-101.76857,8700,36.3453506504094,3,6874,10654.52
1555,1,0,11000,337454,508120,67351,31.4327307694649,47.2149192475855,37963,31.46657,-101.73258,9315,40.7605692326044,10,9090,10441.75
1558,2,0,5000,195760,470980,50650,31.4327307694649,47.2149192475855,37733,31.60893,-101.75121,8690,36.3453506504094,3,6830,10607.26
1561,1,99400,6000,181370,504000,99400,37.4785431919082,32.2985667405982,37743,31.64331,-101.55852,8300,36.3453506504094,8,8062,10206.85
1563,1,0,3000,172200,460600,43500,37.4785431919082,32.2985667405982,37774,31.6183,-101.54685,8047,31.1287314240741,6,6266,10199.99
1564,1,0,3000,172000,463200,43000,37.4785431919082,32.2985667405982,37774,31.61,-101.56592,8000,31.1287314240741,6,6316,10255.59
1565,2,85000,6000,180200,498500,23277.5,37.4785431919082,32.2985667405982,37747,31.60975,-101.51736,8450,40.7605692326044,8,7901,NA
1567,1,0,0,187216,291500,187216,31.4327307694649,32.2985667405982,37684,31.54204,-101.64998,8237,36.3453506504094,1,6548,10400.76
1568,1,0,0,189533,289640,189533,31.4327307694649,32.2985667405982,37703,31.54827,-101.63901,8227,40.7605692326044,1,6521,10397.67
1569,1,0,5000,189042,472100,53718,31.4327307694649,47.2149192475855,37732,31.61882,-101.7411,8590,36.3453506504094,6,6820,10603.19
1570,1,0,5000,351901,507061,73458,31.4327307694649,47.2149192475855,37810,31.47368,-101.73479,9300,36.3453506504094,10,9080,10431.24
1571,1,0,4000,200202,471451,23277.5,31.4327307694649,47.2149192475855,37810,31.46127,-101.72219,9250,40.7605692326044,8,6580,10464.19
1573,1,0,4000,193649,472280,23277.5,31.4327307694649,47.2149192475855,37889,31.58599,-101.73897,8620,36.3453506504094,7,6802,10596.14
1574,1,0,5000,201138,471640,23277.5,31.4327307694649,47.2149192475855,37889,31.57456,-101.7398,8630,35.8080535057143,8,6810,10590.47
1575,1,0,5000,133854,473380,23277.5,31.4327307694649,47.2149192475855,37810,31.59868,-101.73058,8550,36.3453506504094,8,6732,10524.52
1576,1,0,0,220500,289330,220500,31.4327307694649,32.2985667405982,37734,31.47996,-101.62649,8276,40.7605692326044,1,6317,NA
1577,1,0,0,197782,290200,197782,31.4327307694649,32.2985667405982,37711,31.52689,-101.6323,8240,40.7605692326044,1,6495,10368.86
1578,2,1000,3000,189546,470820,23277.5,31.4327307694649,47.2149192475855,37733,31.61728,-101.73197,8577,36.3453506504094,7,6760,10561.11
1579,1,0,4000,186354,472120,23277.5,31.4327307694649,47.2149192475855,37810,31.58893,-101.70911,8540,36.3453506504094,7,6722,10551.38
1581,1,0,4000,214452,471640,23277.5,31.4327307694649,47.2149192475855,37754,31.64919,-101.66118,8440,36.3453506504094,7,6626,10463.86
1583,2,0,5000,187976,472920,48872,31.4327307694649,47.2149192475855,37838,31.61864,-101.64783,8345,40.7605692326044,6,6594,10441.57
1585,1,0,3000,174200,461800,43500,37.4785431919082,32.2985667405982,37764,31.63937,-101.57493,8050,31.1287314240741,6,6360,10253.53
1586,1,0,5000,140309,471410,23277.5,37.4785431919082,47.2149192475855,37838,31.63724,-101.63155,8430,40.7605692326044,6,7916,10400.57
1592,1,0,0,166295,289000,166295,31.4327307694649,32.2985667405982,37741,31.4242,-101.63561,8246,36.3453506504094,1,6200,NA
1593,1,0,0,141194,288550,141194,31.4327307694649,32.2985667405982,37768,31.4866,-101.62778,8280,36.3453506504094,1,6316,NA
1595,1,0,0,153212,290310,153212,31.4327307694649,32.2985667405982,37796,31.45166,-101.68412,8200,40.7605692326044,1,6494,10430.21
1596,1,0,0,220506,350000,92916,31.4327307694649,32.2985667405982,38212,31.44537,-101.64218,8154,36.3453506504094,2,7677,NA
1597,1,0,0,153212,290310,153212,31.4327307694649,32.2985667405982,37847,31.42677,-101.64079,8295,40.7605692326044,1,6278,NA
1598,2,0,0,149834,290560,149834,31.4327307694649,32.2985667405982,37825,31.43175,-101.63797,8266,40.7605692326044,1,6270,NA
1599,2,0,0,90365,135000,90365,31.4327307694649,32.2985667405982,37896,31.42459,-101.64939,8200,40.7605692326044,1,6330,NA
1600,1,0,0,220506,350000,92916,31.4327307694649,32.2985667405982,38189,31.51953,-101.66523,8306,36.3453506504094,2,7934,10409.22
1604,1,0,0,134832,290680,134832,31.4327307694649,32.2985667405982,37839,31.52899,-101.6904,8310,35.8080535057143,1,6625,10457.87
1605,1,0,0,90365,135000,90365,31.4327307694649,32.2985667405982,37864,31.43354,-101.66084,8184,36.3453506504094,1,6364,NA
1607,1,0,0,90365,135000,90365,31.4327307694649,32.2985667405982,37875,31.45807,-101.61982,8208,36.3453506504094,1,6257,NA
1608,2,0,0,90365,135000,90365,31.4327307694649,32.2985667405982,37875,31.46217,-101.6522,8200,36.3453506504094,1,6361,10369.73
1609,1,0,0,90365,135000,90365,31.4327307694649,32.2985667405982,37896,31.45611,-101.65859,8200,40.7605692326044,1,6387,10366.76
1610,1,0,8000,277938,490570,79572,31.4327307694649,47.2149192475855,38077,31.46399,-101.72739,9304,36.3453506504094,8,8678,10466.13
1612,1,0,5000,190096,470460,49182,37.4785431919082,47.2149192475855,37963,31.59617,-101.59249,8180,40.7605692326044,6,6381,10327.79
1613,1,0,5000,186715,470290,51068,31.4327307694649,47.2149192475855,37972,31.56325,-101.65698,8355,36.3453506504094,6,6515,10430.31
1614,2,0,5000,219198,475750,74256,31.4327307694649,47.2149192475855,38377,31.57271,-101.74805,8662,36.3453506504094,6,6814,10606.12
1615,1,0,4000,204204,470640,60396,31.4327307694649,47.2149192475855,38226,31.57651,-101.71405,8545,36.3453506504094,6,6714,10546.64
1616,1,0,5000,198324,472400,52038,31.4327307694649,47.2149192475855,38226,31.61293,-101.70325,8520,36.3453506504094,6,6688,10544.61
1617,2,0,11000,356554,511630,156720,31.4327307694649,47.2149192475855,38113,31.47672,-101.70483,9245,40.7605692326044,8,8702,10371.98
1620,1,0,11000,340969,510150,142842,31.4327307694649,47.2149192475855,38120,31.45627,-101.69414,9208,36.3453506504094,8,8676,10420.85
1621,1,0,11000,338712,507210,140850,31.4327307694649,47.2149192475855,38153,31.46258,-101.68286,9118,36.3453506504094,8,8685,10404.35
1624,1,0,11000,215607,524210,81270,31.4327307694649,47.2149192475855,38205,31.44973,-101.72305,9300,36.3453506504094,10,9000,10478.19
1625,1,0,0,220506,350000,92916,31.4327307694649,32.2985667405982,38095,31.46986,-101.61883,8300,40.7605692326044,2,7661,NA
1626,1,0,0,220080,350000,130326,31.4327307694649,32.2985667405982,38119,31.45046,-101.65288,8229,40.7605692326044,2,6354,NA
1627,1,0,0,159000,350000,159000,31.4327307694649,32.2985667405982,38078,31.46737,-101.66234,8250,36.3453506504094,1,6430,10374.43
1628,1,0,0,220506,350000,220506,31.4327307694649,32.2985667405982,38103,31.4719,-101.65937,8260,40.7605692326044,1,6420,10375.21
1629,2,0,0,220506,110277.1,220506,31.4327307694649,32.2985667405982,38084,31.50376,-101.65152,8300,40.7605692326044,1,6507,10380.26
1634,1,0,0,220506,350000,127590,31.4327307694649,32.2985667405982,38159,31.52338,-101.63121,8337,36.3453506504094,2,6480,10369.45
1636,1,0,0,220506,350000,92916,31.4327307694649,32.2985667405982,38139,31.53006,-101.6333,8300,40.7605692326044,2,7872,10371.02
1637,1,0,0,183782,351130,70894,31.4327307694649,32.2985667405982,38123,31.49518,-101.62236,8206,40.7605692326044,2,7710,NA
1639,1,0,0,220506,350000,92916,31.4327307694649,32.2985667405982,38150,31.48406,-101.61861,8290,40.7605692326044,2,7643,NA
1641,1,0,0,220506,350000,92916,31.4327307694649,32.2985667405982,38188,31.47781,-101.61691,8210,40.7605692326044,2,7647,NA
1643,1,0,0,220506,350000,127590,31.4327307694649,32.2985667405982,38189,31.50933,-101.62683,8237,40.7605692326044,2,6432,10362.45
1645,1,0,0,220506,350000,92916,31.4327307694649,32.2985667405982,38156,31.50218,-101.62458,8300,40.7605692326044,2,7761,10368.39
1647,2,0,5000,199458,471020,56196,31.4327307694649,47.2149192475855,38201,31.56653,-101.74174,8610,36.3453506504094,6,6784,10584.76
1648,2,0,5000,207988,470270,63844,37.4785431919082,47.2149192475855,38243,31.59831,-101.58431,8116,36.3453506504094,6,6325,10315.44
1650,1,0,5000,189756,471420,54768,31.4327307694649,47.2149192475855,38258,31.5407,-101.62262,8270,35.8080535057143,6,6441,10379.09
1653,1,0,0,220506,350000,92916,31.4327307694649,32.2985667405982,38215,31.50822,-101.6484,8312,36.3453506504094,2,7847,10379.68
1654,1,0,0,220506,350000,92916,31.4327307694649,32.2985667405982,38227,31.44684,-101.6528,8174,40.7605692326044,2,7721,NA
1656,1,383200,0,0,110277.1,131800,31.4327307694649,32.2985667405982,38446,31.53,-101.65522,8327,40.7605692326044,2,7933,10401.02
1657,2,0,0,367506,362000,139916,31.4327307694649,32.2985667405982,38272,31.55144,-101.64,8336,40.7605692326044,2,7895,10399.02
1661,1,383200,0,0,110277.1,131800,31.4327307694649,32.2985667405982,38419,31.44406,-101.61534,8282,40.7605692326044,2,7602,NA
1662,1,0,0,367506,360000,139916,31.4327307694649,32.2985667405982,38289,31.44229,-101.6726,8260,40.7605692326044,2,7831,10397.27
1665,1,0,0,367506,362000,139916,31.4327307694649,32.2985667405982,38240,31.51985,-101.63012,8340,36.3453506504094,2,7849,10371.29
1666,2,0,5000,195174,472660,54558,31.4327307694649,47.2149192475855,38257,31.63272,-101.76269,8710,36.3453506504094,6,6896,10676.23
1667,2,0,5000,196098,473480,54222,31.4327307694649,47.2149192475855,38272,31.5967,-101.64135,8350,35.8080535057143,6,6530,10425.85
1669,1,0,4500,195762,473390,56532,31.4327307694649,47.2149192475855,38295,31.53355,-101.62035,8205,40.7605692326044,6,6441,10373.8
1671,1,0,5000,196224,475894,55818,31.4327307694649,47.2149192475855,38295,31.59139,-101.64819,8345,36.3453506504094,6,6541,10424.73
1672,1,0,5000,195636,471060,54180,31.4327307694649,47.2149192475855,38307,31.58082,-101.72859,8615,36.3453506504094,6,6740,10541.96
1673,1,0,5000,194292,471970,54474,31.4327307694649,47.2149192475855,38307,31.57116,-101.72116,8532,36.3453506504094,6,6742,10556.84
1674,2,0,5000,194292,471820,55524,37.4785431919082,47.2149192475855,38300,31.5498,-101.58232,8188,35.8080535057143,6,6295,10330.96
1676,1,0,0,367506,360000,139916,31.4327307694649,32.2985667405982,38291,31.4549,-101.64987,8140,36.3453506504094,2,7713,NA
1678,1,0,0,367506,362000,139916,31.4327307694649,32.2985667405982,38252,31.51869,-101.66894,8307,40.7605692326044,2,7959,10403.61
1679,1,0,0,367506,362000,139916,31.4327307694649,32.2985667405982,38243,31.46065,-101.62497,8204,40.7605692326044,2,7655,NA
1680,1,0,0,367506,360000,139916,31.4327307694649,32.2985667405982,38326,31.43709,-101.66175,8231,40.7605692326044,2,7747,NA
1682,1,0,11000,319452,509510,67410,31.4327307694649,47.2149192475855,38361,31.46522,-101.70543,9254,36.3453506504094,10,8949,10399.16
1684,1,0,14000,415998,530458,75642,31.4327307694649,47.2149192475855,38377,31.46773,-101.71091,9270,36.3453506504094,12,8964,10425.21
1685,1,0,11000,334278,509190,74802,31.4327307694649,47.2149192475855,38362,31.47835,-101.71422,9274,40.7605692326044,10,9000,10394.86
1686,1,0,3750,198744,471400,57246,31.4327307694649,47.2149192475855,38360,31.56019,-101.65163,8270,31.1287314240741,6,6552,10422.44
1687,1,0,5000,195552,472270,56112,37.4785431919082,47.2149192475855,38302,31.55403,-101.5968,8150,35.8080535057143,6,6346,10337.4
1688,1,0,0,367506,360000,139916,31.4327307694649,32.2985667405982,38302,31.51931,-101.68288,8418,40.7605692326044,2,8001,10412.44
1690,1,0,0,367506,360000,139916,31.4327307694649,32.2985667405982,38304,31.53486,-101.64796,8329,40.7605692326044,2,7910,10396.96
1691,1,0,0,367506,360000,139916,31.4327307694649,32.2985667405982,38303,31.43409,-101.64222,8267,40.7605692326044,2,7680,NA
1694,1,0,0,367506,360000,139916,31.4327307694649,32.2985667405982,38349,31.46022,-101.6608,8284,40.7605692326044,2,7800,10369.19
1695,1,0,0,383200,110277.1,131800,31.4327307694649,32.2985667405982,38390,31.51264,-101.64542,8360,36.3453506504094,2,7875,10379.72
1697,1,0,11000,343812,508200,78960,31.4327307694649,47.2149192475855,38396,31.48515,-101.69561,9315,40.7605692326044,10,9018,10365.9
1698,1,0,12500,364098,386631,73080,31.4327307694649,47.2149192475855,38377,31.48419,-101.67185,9260,45.572731767735,10,8948,10390.26
1699,1,0,11000,334782,508260,69468,31.4327307694649,47.2149192475855,38417,31.49829,-101.67627,9319,40.7605692326044,10,8976,10398.56
1700,1,0,11000,350616,511960,74802,31.4327307694649,47.2149192475855,38397,31.45886,-101.71693,9350,40.7605692326044,10,8998,10471.17
