EUR_o..Mstb.,Acid..Gals.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Operator,Surface.Latitude,Between_Zone,Depth.Top,Mesh.Size,BEND..KHW.
48.14,26000,1252408,747588,660716,47.2149192475855,31.91622,40.7605692326044,8860,56.7759755224274,10462.54
95.82,13500,1375652,182723,135712,47.2149192475855,31.88041,59.9755520332727,10608,68.7727801518461,10818.88
19.41496207,0,1408201.2,1231011.6,50000,24.6604927446667,31.67797,47.8980746184318,9225,39.7105608845747,10992.25
95.916,13500,1408201.2,185684,135010,47.2149192475855,31.93864,59.9755520332727,10274,68.7727801518461,10429.94
67.14,0,1256850,1231011.6,819500,72.5015994800833,31.84558,64.6750664149306,7955,58.5412633736067,10344.73
58.508,9000,1029771,742705,616823,47.2149192475855,31.77932,40.7605692326044,9464,43.3623543989347,11132.36
7.608,16000,858000,27636,952,35.0804697180488,31.69311,47.8980746184318,11446,35.3283279841421,10912.79
66.956,7500,1335326,197196,135013,47.2149192475855,31.76356,53.2831107625641,10711,55.9516265011416,10896.34
38.888,0,189000,189000,130000,24.6604927446667,31.65588,47.8980746184318,9173,35.003588189897,10952.48
47.492,12000,1335581,184581,151188,47.2149192475855,31.73963,67.5302083073333,10776,68.7727801518461,10972.88
5.604,0,153212,124000,120000,24.6604927446667,31.66521,53.2831107625641,8451,36.5344724233648,10912.59
133.616,13500,1407711,203757,134848,47.2149192475855,31.89295,64.6750664149306,10941,68.7727801518461,10881.78
84.272,0,1353282,1231011.6,846000,72.5015994800833,31.84901,64.6750664149306,7960,53.79609779296,10374.02
78.02,10500,947669,594815,459930,47.2149192475855,31.76732,36.3453506504094,9632,46.2569989564337,11102.97
101.8054469,12000,1408201.2,223070,150110,47.2149192475855,31.88235,64.6750664149306,10698,68.7727801518461,10912.81
55.836,12000,1221621,212673,61382,47.2149192475855,31.85604,67.5302083073333,10352,35.3283279841421,10548.05
51.928,10500,1396392,215112,150241,47.2149192475855,31.76925,64.6750664149306,10730,35.3283279841421,10908.46
131.648,12000,1212845,209045,150465,47.2149192475855,31.83369,64.6750664149306,10442,35.3283279841421,10621.75
123.4073116,13500,1392470,983084,753542,47.2149192475855,31.92695,40.7605692326044,8710,49.3965445888927,10448.38
23.292,12000,839484,130662,90000,35.0804697180488,31.69135,47.8980746184318,11440,35.3283279841421,10970.63
70.35833286,0,1278690,1231011.6,801000,72.5015994800833,31.81496,64.6750664149306,8170,48.4440153275211,10931.73
57.16,12000,902106,106176,35000,35.0804697180488,31.95364,61.3417020506667,10848,35.3283279841421,10318.07
78.66,12000,1363808,218724,149635,47.2149192475855,31.84783,64.6750664149306,10445,35.3283279841421,10641.95
120.0347822,15000,1408201.2,130878,95707,47.2149192475855,31.79764,64.6750664149306,10632,35.3283279841421,10613.6
87.08,12000,1121640,662647,300256,47.2149192475855,31.95324,40.7605692326044,8877,35.3283279841421,10471.1
166.34,0,1121190,1121190,787968,118.1616,31.73586,40.7605692326044,7845,35.3283229602877,10703.83
86.52,15000,1408201.2,1231011.6,123000,24.6604927446667,31.73356,53.2831107625641,8933,37.399400434495,10736.7
286.748,0,405048,405048,304380,101.899864313182,31.6533,286.748,10857,51.8311582671466,11031.23
87.928,0,1408201.2,1231011.6,927236,101.899864313182,31.65193,47.8980746184318,9364,35.3283258635548,11083.87
89.104,7500,1206378,216792,150643,47.2149192475855,31.72844,53.2831107625641,10860,35.3283279841421,10957.52
70.092,16500,1236810,1220310,789550,72.5015994800833,31.79508,64.6750664149306,7964,37.6658731156781,10524.57
70.06,12000,988889,976889,496525,72.5015994800833,31.84474,47.8980746184318,9305,54.5516216405489,10534.91
76.764,22000,1295608,1231011.6,843000,72.5015994800833,31.85546,64.6750664149306,7955,41.1937168227196,10500.37
8.412,17000,1408201.2,1231011.6,120000,24.6604927446667,31.6826,64.6750664149306,8152,44.8362402900914,10857.13
159.2121528,0,440916,440916,927236,159.2121528,31.77747,53.2831107625641,8410,40.2359580597331,10944.49
64.176,8239.62870135603,1172281.42769938,1231011.6,927236,24.6604927446667,31.70352,64.6750664149306,8206,38.4295047403897,10775.12
125.6,0,1161972,1161972,802974,118.1616,31.72785,40.7605692326044,8007,40.1713612001412,10701.71
26.152,1500,196946,60060,334300,47.2149192475855,31.62843,31.1287314240741,6882,35.3283279841421,10640.84
32.70993787,26000,1408201.2,1231011.6,137550,47.2149192475855,31.6031,31.1287314240741,6827,35.3283279841421,10580.05
59.67281149,5000,200972,47376,134850,47.2149192475855,31.56464,40.7605692326044,6913,35.3283279841421,10632.08
36.28399577,5000,202316,61320,138100,47.2149192475855,31.63317,31.1287314240741,6604,35.3283279841421,10451.44
35.02434343,5000,207337,55356,135740,47.2149192475855,31.54523,31.1287314240741,6458,35.3283279841421,10376.21
29.088,5000,201980,51492,122328,47.2149192475855,31.53781,35.8080535057143,6413,35.3283279841421,10367.06
38.48,3500,201236,56910,133607,47.2149192475855,31.54521,36.3453506504094,6308,35.3283279841421,10338.57
28.91222461,5000,197595,23277.5,0,47.2149192475855,31.55151,36.3453506504094,6321,35.3283278344352,10331.08
48.13532361,0,260484,260484,482040,32.2985667405982,31.48016,40.7605692326044,6378,35.3283279841421,10361.91
55.292,0,209197,209197,290050,32.2985667405982,31.45684,40.7605692326044,6342,35.3283279841421,10368.6245486634
33.27003426,0,153212,140135,284000,32.2985667405982,31.49233,31.1287314240741,6467,35.3283279841421,10371.11
56.83181047,5000,212501,23277.5,0,47.2149192475855,31.55065,40.7605692326044,6368,35.328327858584,10344.59
42.468,0,243264,243264,290750,32.2985667405982,31.47572,40.7605692326044,6382,35.3283279841421,10367.15
44.50083322,0,181546,181546,290390,32.2985667405982,31.47291,40.7605692326044,6352,35.3283279841421,10387.8553980562
17.685,0,153212,138440,290080,32.2985667405982,31.46918,40.7605692326044,6327,35.3283279841421,10382.6723333652
27.41962381,0,185517,185517,292190,32.2985667405982,31.47097,40.7605692326044,6403,35.3283279841421,10369.36
26.20745867,0,222222,222222,289940,32.2985667405982,31.47761,40.7605692326044,6345,35.3283279841421,10387.8817695802
34.33198681,0,186984,186984,290030,32.2985667405982,31.48299,40.7605692326044,6404,35.3283279841421,10362.43
21.03030391,0,192696,192696,290230,32.2985667405982,31.49026,40.7605692326044,6440,35.3283279841421,10367.77
35.07129045,0,189966,189966,291891,32.2985667405982,31.46139,40.7605692326044,6354,35.3283279841421,10376.233623851
40.292,0,185136,185136,290180,32.2985667405982,31.45887,40.7605692326044,6328,35.3283279841421,10376.6920580428
31.19237239,0,212226,212226,290950,32.2985667405982,31.4544,40.7605692326044,6322,35.3283279841421,10366.4388148757
41.02,0,153212,113000,284000,32.2985667405982,31.48383,40.7605692326044,6305,35.3283279841421,10324.3836062894
39.96278973,0,193372,193372,290360,32.2985667405982,31.54763,40.7605692326044,6605,35.3283279841421,10430.53
43.108,0,197292,197292,291310,32.2985667405982,31.47219,40.7605692326044,6308,35.3283279841421,10365.0451652323
13.363,0,154000,154000,291000,32.2985667405982,31.5389,40.7605692326044,6602,35.3283279841421,10432.75
15.7871887,0,172536,172536,289760,32.2985667405982,31.4905,36.3453506504094,6472,35.3283279841421,10360.01
21.976,5000,212020,65900,127716,47.2149192475855,31.59362,36.3453506504094,6874,35.3283279841421,10654.52
23.639,11000,348454,67351,16200,47.2149192475855,31.46657,40.7605692326044,9090,35.3283279841421,10441.75
45.448,5000,200760,50650,138529,47.2149192475855,31.60893,36.3453506504094,6830,35.3283279841421,10607.26
36.91160307,6000,286770,99400,30700,32.2985667405982,31.64331,36.3453506504094,8062,35.3283279841421,10206.85
34.89567384,3000,175200,43500,130000,32.2985667405982,31.6183,31.1287314240741,6266,35.3283279841421,10199.99
25.408,3000,175000,43000,132000,32.2985667405982,31.61,31.1287314240741,6316,35.3283279841421,10255.59
65.90859364,6000,271200,23277.5,0,32.2985667405982,31.60975,40.7605692326044,7901,36.0461484472187,10441.1226178537
36.51621832,0,187216,187216,291500,32.2985667405982,31.54204,36.3453506504094,6548,35.3283279841421,10400.76
29.19716485,0,189533,189533,289640,32.2985667405982,31.54827,40.7605692326044,6521,35.3283279841421,10397.67
40.412,5000,194042,53718,136274,47.2149192475855,31.61882,36.3453506504094,6820,35.3283279841421,10603.19
25.76,5000,356901,73458,13602,47.2149192475855,31.47368,36.3453506504094,9080,35.3283279841421,10431.24
33.312,4000,204202,23277.5,0,47.2149192475855,31.46127,40.7605692326044,6580,35.3283278427122,10464.19
24.501905,4000,197649,23277.5,0,47.2149192475855,31.58599,36.3453506504094,6802,35.2100106647966,10596.14
25.01447869,5000,206138,23277.5,0,47.2149192475855,31.57456,35.8080535057143,6810,35.3283278324789,10590.47
37.176,5000,153212,23277.5,0,47.2149192475855,31.59868,36.3453506504094,6732,35.6828673528512,10524.52
26.95602748,0,220500,220500,289330,32.2985667405982,31.47996,40.7605692326044,6317,35.3283279841421,10370.5649323631
16.66110048,0,197782,197782,290200,32.2985667405982,31.52689,40.7605692326044,6495,35.3283279841421,10368.86
44.124,3000,193546,23277.5,0,47.2149192475855,31.61728,36.3453506504094,6760,36.3123410788361,10561.11
31.38,4000,190354,23277.5,0,47.2149192475855,31.58893,36.3453506504094,6722,35.3283278343161,10551.38
21.748,4000,218452,23277.5,0,47.2149192475855,31.64919,36.3453506504094,6626,35.6384091119636,10463.86
42.688,5000,192976,48872,130750,47.2149192475855,31.61864,40.7605692326044,6594,35.3283279841421,10441.57
33.07515132,3000,177200,43500,131200,32.2985667405982,31.63937,31.1287314240741,6360,35.3283279841421,10253.53
23.428,5000,153212,23277.5,155000,47.2149192475855,31.63724,40.7605692326044,7916,35.3283279841421,10400.57
39.0632123,0,166295,166295,289000,32.2985667405982,31.4242,36.3453506504094,6200,35.3283279841421,10359.8100292542
24.752,0,153212,141194,288550,32.2985667405982,31.4866,36.3453506504094,6316,35.3283279841421,10353.3207182297
22.30126664,0,153212,153212,290310,32.2985667405982,31.45166,40.7605692326044,6494,35.3283279841421,10430.21
17.03591569,0,220506,92916,135000,32.2985667405982,31.44537,36.3453506504094,7677,35.3283279841421,10382.2741709792
40.66573967,0,153212,153212,290310,32.2985667405982,31.42677,40.7605692326044,6278,35.3283279841421,10367.1374349121
44.39708554,0,153212,149834,290560,32.2985667405982,31.43175,40.7605692326044,6270,35.3283279841421,10380.1646506998
49.95212264,0,153212,90365,135000,32.2985667405982,31.42459,40.7605692326044,6330,35.3283279841421,10337.5611564988
17.94,0,220506,92916,135000,32.2985667405982,31.51953,36.3453506504094,7934,35.3283279841421,10409.22
36.78123071,0,153212,134832,290680,32.2985667405982,31.52899,35.8080535057143,6625,34.9033612663589,10457.87
11.52,0,153212,90365,135000,32.2985667405982,31.43354,36.3453506504094,6364,35.3283279841421,10395.5868700558
17.30257449,0,153212,90365,135000,32.2985667405982,31.45807,36.3453506504094,6257,35.3283279841421,10359.2745109038
44.38544029,0,153212,90365,135000,32.2985667405982,31.46217,36.3453506504094,6361,35.3283279841421,10369.73
39.324,0,153212,90365,135000,32.2985667405982,31.45611,40.7605692326044,6387,35.3283279841421,10366.76
32.644,8000,285938,79572,17640,47.2149192475855,31.46399,36.3453506504094,8678,35.3283279841421,10466.13
39.388,5000,195096,49182,130557,47.2149192475855,31.59617,40.7605692326044,6381,35.3283279841421,10327.79
24.1,5000,191715,51068,127823,47.2149192475855,31.56325,36.3453506504094,6515,35.3283279841421,10430.31
57.10141561,5000,224198,74256,138890,47.2149192475855,31.57271,36.3453506504094,6814,35.3283279841421,10606.12
40.932,4000,208204,60396,135240,47.2149192475855,31.57651,36.3453506504094,6714,35.3283279841421,10546.64
34.48819999,5000,203324,52038,135187,47.2149192475855,31.61293,36.3453506504094,6688,35.3283279841421,10544.61
44.144,11000,367554,156720,36340,47.2149192475855,31.47672,40.7605692326044,8702,35.3283279841421,10371.98
33.608,11000,351969,142842,35480,47.2149192475855,31.45627,36.3453506504094,8676,35.3283279841421,10420.85
34.24012514,11000,349712,140850,35260,47.2149192475855,31.46258,36.3453506504094,8685,35.3283279841421,10404.35
34.904,11000,384756,81270,17377,47.2149192475855,31.44973,36.3453506504094,9000,35.3283279841421,10478.19
29.856,0,220506,92916,135000,32.2985667405982,31.46986,40.7605692326044,7661,35.3283279841421,10387.1626905259
36.2429405,0,220080,130326,215000,32.2985667405982,31.45046,40.7605692326044,6354,35.3283279841421,10350.8476956549
35.576,0,159000,159000,350000,32.2985667405982,31.46737,36.3453506504094,6430,35.3283279841421,10374.43
15.1832191,0,220506,220506,350000,32.2985667405982,31.4719,40.7605692326044,6420,35.3283279841421,10375.21
45.068,0,220506,220506,35000,32.2985667405982,31.50376,40.7605692326044,6507,35.3283279841421,10380.26
23.852,0,220506,127590,215000,32.2985667405982,31.52338,36.3453506504094,6480,35.3283279841421,10369.45
20.72,0,220506,92916,135000,32.2985667405982,31.53006,40.7605692326044,7872,35.3283279841421,10371.02
19.024,0,183782,70894,135000,32.2985667405982,31.49518,40.7605692326044,7710,35.3283279841421,10393.0036283682
25.4,0,220506,92916,135000,32.2985667405982,31.48406,40.7605692326044,7643,35.3283279841421,10384.5778260287
25.66,0,220506,92916,135000,32.2985667405982,31.47781,40.7605692326044,7647,35.3283279841421,10366.4043720411
20.668,0,220506,127590,215000,32.2985667405982,31.50933,40.7605692326044,6432,35.3283279841421,10362.45
26.52292632,0,220506,92916,135000,32.2985667405982,31.50218,40.7605692326044,7761,35.3283279841421,10368.39
55.96,5000,204458,56196,133882,47.2149192475855,31.56653,36.3453506504094,6784,35.3283279841421,10584.76
44.236,5000,212988,63844,134547,47.2149192475855,31.59831,36.3453506504094,6325,35.3283279841421,10315.44
38.304,5000,194756,54768,136548,47.2149192475855,31.5407,35.8080535057143,6441,35.3283279841421,10379.09
29.62307158,0,220506,92916,135000,32.2985667405982,31.50822,36.3453506504094,7847,35.3283279841421,10379.68
29.15185689,0,220506,92916,135000,32.2985667405982,31.44684,40.7605692326044,7721,35.3283279841421,10353.5226247739
41.124,0,383200,131800,49250,32.2985667405982,31.53,40.7605692326044,7933,35.3283279841421,10401.02
42.43844071,0,367506,139916,139000,32.2985667405982,31.55144,40.7605692326044,7895,35.3283279841421,10399.02
22.39416894,0,383200,131800,49250,32.2985667405982,31.44406,40.7605692326044,7602,35.3283279841421,10343.4159692481
39.86164692,0,367506,139916,140000,32.2985667405982,31.44229,40.7605692326044,7831,35.3283279841421,10397.27
18.52846714,0,367506,139916,139000,32.2985667405982,31.51985,36.3453506504094,7849,35.3283279841421,10371.29
45.8702266,5000,200174,54558,135440,47.2149192475855,31.63272,36.3453506504094,6896,35.3283279841421,10676.23
43.07231771,5000,201098,54222,129403,47.2149192475855,31.5967,35.8080535057143,6530,35.3283279841421,10425.85
28.67926976,4500,200262,56532,138234,47.2149192475855,31.53355,40.7605692326044,6441,35.3283279841421,10373.8
32.59924597,5000,201224,55818,138234,47.2149192475855,31.59139,36.3453506504094,6541,35.3283279841421,10424.73
32.49670036,5000,200636,54180,137740,47.2149192475855,31.58082,36.3453506504094,6740,35.3283279841421,10541.96
34.12554949,5000,199292,54474,134280,47.2149192475855,31.57116,36.3453506504094,6742,35.3283279841421,10556.84
50.176,5000,199292,55524,134578,47.2149192475855,31.5498,35.8080535057143,6295,35.3283279841421,10330.96
29.992,0,367506,139916,140000,32.2985667405982,31.4549,36.3453506504094,7713,35.3283279841421,10394.9611179012
21.0058,0,367506,139916,139000,32.2985667405982,31.51869,40.7605692326044,7959,35.3283279841421,10403.61
15.47732057,0,367506,139916,139000,32.2985667405982,31.46065,40.7605692326044,7655,35.3283279841421,10384.6687318205
27.77576071,0,367506,139916,140000,32.2985667405982,31.43709,40.7605692326044,7747,35.3283279841421,10395.3927034074
21.748,11000,330452,67410,17560,47.2149192475855,31.46522,36.3453506504094,8949,35.3283279841421,10399.16
36.86935873,14000,429998,75642,16852,47.2149192475855,31.46773,36.3453506504094,8964,35.3283279841421,10425.21
29.26563545,11000,345278,74802,14866,47.2149192475855,31.47835,40.7605692326044,9000,35.3283279841421,10394.86
13.54044625,3750,202494,57246,135300,47.2149192475855,31.56019,31.1287314240741,6552,35.3283279841421,10422.44
40.528,5000,200552,56112,132071,47.2149192475855,31.55403,35.8080535057143,6346,35.3283279841421,10337.4
32.723344,0,367506,139916,140000,32.2985667405982,31.51931,40.7605692326044,8001,35.3283279841421,10412.44
39.92984664,0,367506,139916,140000,32.2985667405982,31.53486,40.7605692326044,7910,35.3283279841421,10396.96
8.388,0,367506,139916,140000,32.2985667405982,31.43409,40.7605692326044,7680,35.3283279841421,10375.1050200899
32.42348826,0,367506,139916,140000,32.2985667405982,31.46022,40.7605692326044,7800,35.3283279841421,10369.19
20.312,0,383200,131800,49250,32.2985667405982,31.51264,36.3453506504094,7875,35.3283279841421,10379.72
35.592,11000,354812,78960,18955,47.2149192475855,31.48515,40.7605692326044,9018,35.3283279841421,10365.9
32.712,12500,376598,73080,15300,47.2149192475855,31.48419,45.572731767735,8948,35.3283279841421,10390.26
28.35819288,11000,345782,69468,18375,47.2149192475855,31.49829,40.7605692326044,8976,35.3283279841421,10398.56
26.428,11000,361616,74802,15355,47.2149192475855,31.45886,40.7605692326044,8998,35.3283279841421,10471.17
19.968,0,383200,131800,49250,32.2985667405982,31.54337,36.3453506504094,7123,35.3283279841421,10424.19
20.695,0,383200,131800,49250,32.2985667405982,31.44672,40.7605692326044,7830,35.3283279841421,10387.67
19.688,0,383200,131800,49250,32.2985667405982,31.48903,40.7605692326044,7740,35.3283279841421,10364.26
13.56,0,383200,131800,49250,32.2985667405982,31.49751,40.7605692326044,7751,35.3283279841421,10367.38
26.992,0,383200,131800,49250,32.2985667405982,31.49934,40.7605692326044,7863,35.3283279841421,10376.18
33.524,0,383200,131800,49250,32.2985667405982,31.49672,40.7605692326044,7844,35.3283279841421,10374.98
28.088,0,383200,131800,49250,32.2985667405982,31.49853,40.7605692326044,7814,35.3283279841421,10369.88
18.928,0,383200,131800,49250,32.2985667405982,31.51191,40.7605692326044,7849,35.3283279841421,10369.43
33.756,0,383200,131800,49250,32.2985667405982,31.50115,40.7605692326044,7849,35.3283279841421,10374.35
37.72,0,383200,131800,49250,32.2985667405982,31.52303,36.3453506504094,7945,35.3283279841421,10376.54
29.104,0,383200,131800,49250,32.2985667405982,31.52521,40.7605692326044,7931,35.3283279841421,10401.1
17.676,0,383200,131800,49250,32.2985667405982,31.50804,40.7605692326044,7946,35.3283279841421,10392.29
17.352,0,383200,131800,49250,32.2985667405982,31.52115,40.7605692326044,7977,35.3283279841421,10406.1
49.3320329,0,383200,131800,49250,32.2985667405982,31.52373,40.7605692326044,7993,35.3283279841421,10413.54
44.232,11000,370560,23277.5,0,47.2149192475855,31.49004,40.7605692326044,8227,35.5355271015579,10368.49
38.388,12000,360664,80152,17595,47.2149192475855,31.48023,40.7605692326044,8856,35.3283279841421,10367.3
51.59316437,12000,357066,77815,17318,47.2149192475855,31.46632,36.3453506504094,8936,35.3283279841421,10389.99
63.044,11000,359487,74015,15000,47.2149192475855,31.47772,40.7605692326044,8970,35.3283279841421,10347.44
34.848,5000,163048,41383,134117,47.2149192475855,31.54317,31.1287314240741,6480,35.3283279841421,10373.83
31.244,5000,194960,49073,135237,47.2149192475855,31.51928,40.7605692326044,6435,35.3283279841421,10362.53
35.16005354,8500,352366,80828,16203,47.2149192475855,31.4668,40.7605692326044,8985,35.3283279841421,10463.85
13.952,5000,189813,53191,133624,47.2149192475855,31.57026,31.1287314240741,6544,35.3283279841421,10419.76
17.6,5000,198864,54352,133052,47.2149192475855,31.60121,31.1287314240741,6571,35.3283279841421,10419.54
20.25828222,0,383200,131800,49250,32.2985667405982,31.43548,40.7605692326044,7702,35.3283279841421,10364.1827369439
28.22,0,383200,131800,49250,32.2985667405982,31.43957,40.7605692326044,7791,35.3283279841421,10381.3059866728
24.644,0,383200,131800,49250,32.2985667405982,31.51718,36.3453506504094,7871,35.3283279841421,10381.67
40.668,0,383200,131800,49250,32.2985667405982,31.53754,40.7605692326044,7917,35.3283279841421,10402.94
29.104,0,383200,131800,49250,32.2985667405982,31.50308,40.7605692326044,7839,35.3283279841421,10368.97
22.072,0,383200,131800,49250,32.2985667405982,31.49306,40.7605692326044,7910,35.3283279841421,10374.08
27.8,0,366270,123270,63548,32.2985667405982,31.49628,40.7605692326044,7908,35.3283279841421,10371.44
35.49390913,0,387700,129900,61500,32.2985667405982,31.49764,31.1287314240741,7922,35.3283279841421,10382.03
43.03807665,5000,187249,50150,132458,47.2149192475855,31.57995,40.7605692326044,6565,35.3283279841421,10426.69
16.38451018,5000,200492,54931,132676,47.2149192475855,31.60283,40.7605692326044,6510,35.3283279841421,10406.06
17.988,5000,190233,51126,135186,47.2149192475855,31.57009,31.1287314240741,6609,35.3283279841421,10442.96
33.272,0,383200,131800,49250,32.2985667405982,31.52156,40.7605692326044,7883,35.3283279841421,10379.86
32.44123301,0,383200,131800,49250,32.2985667405982,31.42852,40.7605692326044,7698,35.3283279841421,10322.1737494318
27.51995035,5000,186612,51543,135420,47.2149192475855,31.5308,31.1287314240741,6446,35.3283279841421,10373.44
35.212,3500,153212,61446,173250,47.2149192475855,31.53151,40.7605692326044,7087,35.3283279841421,10367.52
24.416,0,383200,131800,49250,32.2985667405982,31.51572,40.7605692326044,7869,35.3283279841421,10376.69
26.688,0,383200,131800,49250,32.2985667405982,31.4541,40.7605692326044,7729,35.3283279841421,10356.1046429936
18.104,0,383200,131800,49250,32.2985667405982,31.44212,40.7605692326044,7784,35.3283279841421,10380.1190548334
37.3,0,383200,131800,49250,32.2985667405982,31.42752,36.3453506504094,7690,35.3283279841421,10281.2356673232
36.55831701,0,383200,131800,49250,32.2985667405982,31.54289,40.7605692326044,7915,35.3283279841421,10402.24
21.156,5000,168803,47787,155581,47.2149192475855,31.57201,40.7605692326044,6269,35.3283279841421,10282.95
20.16,0,383200,131800,49250,32.2985667405982,31.46671,40.7605692326044,7671,35.3283279841421,10337.9499995288
23.784,0,383200,131800,49250,32.2985667405982,31.42331,40.7605692326044,7635,35.3283279841421,10331.4925903184
36.764,0,383200,131800,49250,32.2985667405982,31.528,36.3453506504094,8011,35.3283279841421,10433.1
33.556,0,383200,131800,49250,32.2985667405982,31.49123,40.7605692326044,7820,35.3283279841421,10371.47
23.48265515,0,383200,131800,49250,32.2985667405982,31.50421,35.8080535057143,7863,35.3283279841421,10375.21
37.9403326,3000,153212,44486,134524,47.2149192475855,31.59531,40.7605692326044,6469,35.3283279841421,10378.27
24.496,0,383200,131800,49250,32.2985667405982,31.50392,40.7605692326044,7873,35.3283279841421,10382.61
10.568,6000,168646,43097,135650,47.2149192475855,31.62444,31.1287314240741,6308,35.3283279841421,10256.6
22.956,5500,173362,57785,213755,47.2149192475855,31.62216,40.7605692326044,6357,35.3283279841421,10290.78
72.9921932,11000,357311,80277,17666,47.2149192475855,31.48677,40.7605692326044,8802,35.3283279841421,10391.71
33.424,0,383200,131800,49250,32.2985667405982,31.46733,40.7605692326044,7801,35.3283279841421,10373.61
21.984,0,383200,131800,49250,32.2985667405982,31.44966,36.3453506504094,7750,35.3283279841421,10333.8508336018
25.304,0,383200,131800,49250,32.2985667405982,31.45856,40.7605692326044,7743,35.3283279841421,10347.6832145369
27.684,0,393965,131800,48895,32.2985667405982,31.44542,40.7605692326044,7747,35.3283279841421,10404.0933178683
21.596,0,383200,131800,49250,32.2985667405982,31.43174,40.7605692326044,7810,35.3283279841421,10378.0404751087
37.092,0,383200,131800,49250,32.2985667405982,31.44244,40.7605692326044,7745,35.3283279841421,10351.8422843264
31.58,0,365750,123850,61500,32.2985667405982,31.53877,36.3453506504094,7927,35.3283279841421,10397.1
28.256,0,365806,123906,61500,32.2985667405982,31.45172,40.7605692326044,7620,35.3283279841421,10289.526291726
23.78,0,364450,122698,61500,32.2985667405982,31.4547,40.7605692326044,7634,35.3283279841421,10343.3632677535
27.792,0,365484,123732,61500,32.2985667405982,31.45015,40.7605692326044,7641,35.3283279841421,10332.4424156063
27.228,0,383200,131800,49250,32.2985667405982,31.52284,40.7605692326044,7905,35.3283279841421,10382.07
34.4,0,383200,131800,49250,32.2985667405982,31.5072,40.7605692326044,7877,35.3283279841421,10375.12
21.46032128,0,383200,131800,49250,32.2985667405982,31.45767,40.7605692326044,7759,35.3283279841421,10353.3857030361
36.31888501,0,504800,259400,98500,32.2985667405982,31.60346,40.7605692326044,7610,35.3283279841421,10231.2898597214
38.86579378,0,504800,259400,98500,32.2985667405982,31.59383,40.7605692326044,7583,35.3283279841421,10301.5012375633
31.956,0,504800,259400,98500,32.2985667405982,31.58863,40.7605692326044,7575,35.3283279841421,10298.5207075006
18.864,0,480522,237006,107336,32.2985667405982,31.4074,40.7605692326044,7835,35.3283279841421,10417.4280214896
51.06845562,3000,513800,259400,98500,32.2985667405982,31.61686,40.7605692326044,7590,35.3283279841421,10258.4949201732
37.32541472,1750,193889,52571,131432,47.2149192475855,31.58488,31.1287314240741,6539,35.3283279841421,10416.13
24.652,5000,197568,54324,133901,47.2149192475855,31.57699,31.1287314240741,6381,35.3283279841421,10345.13
31.108,5000,195691,52690,130760,47.2149192475855,31.54091,31.1287314240741,6799,35.3283279841421,10523.05
30.32445978,5000,197074,55951,134326,47.2149192475855,31.53227,31.1287314240741,6771,35.3283279841421,10481.79
29.32501026,4950,153212,23277.5,0,47.2149192475855,31.51461,31.1287314240741,6838,35.3283278627917,10496.79
43.98483889,1500,194730,53707,134770,47.2149192475855,31.51283,40.7605692326044,6812,35.3283279841421,10458.83
41.23692755,5000,193178,51621,132431,47.2149192475855,31.51176,31.1287314240741,6755,35.3283279841421,10443.76
41.936,6750,190727,43936,90410,47.2149192475855,31.56495,31.1287314240741,6724,35.3283279841421,10540.65
41.952,5750,198067,56261,134237,47.2149192475855,31.56692,35.8080535057143,6685,35.3283279841421,10527.49
40.67932238,4500,202081,57093,131750,47.2149192475855,31.52424,31.1287314240741,6728,35.3283279841421,10468.91
34.4131975,5250,204952,56722,139132,47.2149192475855,31.61702,40.7605692326044,6403,35.3283279841421,10318.38
29.852,0,393965,131800,48985,32.2985667405982,31.43181,40.7605692326044,7716,35.3283279841421,10279.1253665646
36.416,0,509250,260232,98929,32.2985667405982,31.59103,40.7605692326044,7575,35.3283279841421,10283.3072001524
32.812,6250,195510,51922,135360,47.2149192475855,31.59039,35.8080535057143,6542,35.3283279841421,10434.24
28.104,1500,195243,54532,134899,47.2149192475855,31.59098,31.1287314240741,6481,35.3283279841421,10375.03
29.364,5250,198881,52886,134855,47.2149192475855,31.59746,35.8080535057143,6569,35.3283279841421,10449.24
25.124,0,366450,130660,63750,32.2985667405982,31.44219,40.7605692326044,7890,35.3283279841421,10456.72
30.248,0,492870,253134,100823,32.2985667405982,31.58415,40.7605692326044,7572,35.2569884439201,10280.0845131565
22.34,5250,185877,58327,161756,47.2149192475855,31.6252,40.7605692326044,6385,35.3283279841421,10295.98
34.664,5250,200888,55997,134955,47.2149192475855,31.62709,31.1287314240741,6341,35.3283279841421,10272.14
29.632,1500,196388,54973,136404,47.2149192475855,31.58619,40.7605692326044,6493,35.3283279841421,10392.83
23.532,5250,184506,42798,126860,47.2149192475855,31.57805,40.7605692326044,6543,35.3283279841421,10410.54
56.76203076,8250,253094,48689,134023,47.2149192475855,31.55974,31.1287314240741,6737,35.3283279841421,10544.15
42.556,8750,203060,52965,133792,47.2149192475855,31.60448,31.1287314240741,6589,35.3283279841421,10459.61
22.828,5250,191211,53504,137512,47.2149192475855,31.5865,40.7605692326044,6517,35.3283278956776,10399.96
43.676,2000,231649,23277.5,0,47.2149192475855,31.46265,40.7605692326044,7890,35.9381011020217,10503.4875103226
26.39411735,0,492870,253134,100823,32.2985667405982,31.57637,40.7605692326044,7519,35.3283279841421,10238.3211203155
