WellID,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2198,4101.01,5776.27,6308.95,7487.97,7887.68,8093.82,9172.53,9544.63,9635.95,NA,9747.25,9861.1,9974.53,10012.1
2199,4132.48,5800.59,6279.11,7388.78,7653.71,8081.38,9156.49,9530.05,9623.16,NA,9739.4,9845.04,9955.34,9995.01
2201,4840.25,5964.64,6521.34,7601.58,7752.63,8290.26,9362.24,9757.82,9846,NA,9889.14,10155.36,10257.19,10290.38
2202,4153.13,5803.21,6322.7,7423.74,7697.7,8135.4,9193.36,9570.11,9665.28,NA,9764.69,9901.43,10013.72,10051.73
2203,4730.77,5933.44,6481.65,7566.57,7658.72,8279.92,9351.31,9737.28,9824.48,NA,9869.12,10127.03,10230.84,10264.36
2204,4275.71,5824.8,6361.26,7442.59,7582.61,8196.06,9318,9639.35,9726.54,NA,9789.74,9988.66,10114.33,10138.93
2205,4103.36,5729.99,6254.25,7325.21,7561.54,8094.62,9184.44,9545.62,9630.8,NA,9730.69,9863.99,9985.28,10011.8
2207,4139.21,5691.88,6228.39,7583.3,7784.75,8019.36,9161.99,9522.35,9605.8,NA,9723.41,9821.59,9945.86,9973.7
2209,4094.02,5702.89,6227.53,7289.14,7551.42,8077.19,9163.72,9523.98,9609.96,NA,9726.77,9830.53,9949.4,9978.95
2211,4639.53,5955.11,6480.69,7578.6,7846.58,8206.92,9242.1,9643.97,9746.81,NA,9856.03,10009.93,10113.15,10148.18
2214,4466.15,5947,6477,7567,7863,8182.35,9228.32,9615.14,9718.3,NA,9886.62,9977.04,10071.05,10094.09
2216,4563.41,5931.6,6466.86,7562.4,7850.96,8201.71,9243.16,9638,9742.8,NA,9862.81,9998.29,10101.71,10137.41
2217,4107.52,5652.45,6202.42,7259.39,7518.33,NA,9125.3,9470.75,9555.25,NA,9710.47,9760.04,9875.4,9906.18
2218,4180.91,5794.23,6345.8,7432.28,7716.31,8084.59,9143.14,9522.57,9619.81,NA,9762.72,9836.7,9963.1,10001.64
2220,4607.21,6099.4,6655.25,7704.31,7893.53,8336.18,9513.23,9890.68,9987.06,NA,10040.66,10283.09,10403.7,10436.53
2221,4524.3,6076.33,6630.72,7678.26,7821.14,8310.03,9494.77,9880.64,9964.31,NA,9998.94,10268.98,10394.06,10426.83
2222,4488.99,6005.63,6564.62,7615.03,7872.53,8300.33,9478.12,9842.34,9921.68,NA,9931.76,10225.32,10358.54,10388.92
2225,4103.79,5640.88,6181.18,7231.8,7510.95,NA,9107.27,9447.4,9529.56,NA,9695.59,9731.46,9845.78,9877.75
2229,5355.85,6290.76,6853.09,7852,8186.66,8543.6,9729.43,10074.28,10169.57,NA,10371.13,10472.24,10616.47,10658.96
2230,5381.84,6313.97,6877.58,7878.73,8202.7,8557.19,9740.08,10088.93,10182.46,NA,10384.51,10485.99,10628.43,10671.1
2234,4682.35,5974.62,6504.28,7592.26,7865.9,8241.25,9271.04,9678.6,9781.09,NA,9881.5,10049.94,10152.86,10189.06
2235,4163.04,5751.53,6256.99,7331.97,7608.07,8083,9165.39,9528.63,9618.5,NA,9748.21,9831.52,9943.26,9979.8
2237,4382.75,5940.41,6493.26,7550.54,7648.75,8278.58,9464.44,9742.29,9826.52,NA,9842.01,10113.29,10244.1,10277.09
2238,4475.57,5946.63,6484.05,7572.24,7867.85,8196.22,9238.49,9626.74,9731.01,NA,9897.65,9989.47,10083.08,10111.61
2239,5272.51,6189.68,6752.01,7746.67,8104.18,8474.17,9672.57,9988.27,10095.88,NA,10286.33,10368.45,10518.16,10564.67
2240,4106.03,5696.77,6227.32,7285.26,7494.27,NA,9153.35,9510.02,9593.76,NA,9691.44,9817.94,9944.65,9969.59
2243,5030.35,5986.65,6529.91,7606.35,7930.65,8302.86,9319.76,9711.65,9815.02,NA,9972.52,10097.14,10202.33,10257.72
2246,4191.2,5855.61,6400.17,7491.54,7745.67,8098.24,9160.81,9522.76,9625.45,NA,9838.67,9864.85,9951.35,10012.87
2247,4432.94,5902,6453.57,7484.87,7797.98,8255.16,9394.22,9739.46,9843.81,NA,9854.97,10122.44,10256.74,10294.14
2248,4427.94,5985.77,6542.15,7599.15,7698.94,8296.95,9469.04,9784.73,9867.12,NA,9879.36,10161.71,10290.95,10324.43
2249,4414.71,5981.45,6527.76,7590.03,7648.35,8283.98,9465.18,9768.01,9849.95,NA,9864.28,10144.26,10269.6,10304.8
2250,4494.28,5911.83,6458.34,7548.21,7831.28,8176.62,9215.89,9607.86,9712.99,NA,9852.97,9967.61,10067.19,10103.06
2251,4390.59,5852.91,6388.68,7481.34,7679.55,8189.22,9262.88,9636.51,9731.94,NA,9802.43,9996.29,10110.73,10142.53
2253,4148.46,5664.58,6213.93,7536.75,7680.48,7985.85,9154.72,9521.22,9600.99,NA,9710.73,9817.57,9940.14,9968.65
2254,4136.57,5704.71,6247.19,7629.85,7799.65,8034.26,9191.01,9547.76,9631.28,NA,9718.94,9855.38,9980.77,10008.2
2256,6278,7179.36,7831.32,8768.51,9056.29,9333.95,10334.07,10617.99,10771.73,10710.52,10956.7,11554.58,11636.32,11709.8
2258,6179,7026.84,7679.33,8615.69,8920.46,9336,10303.82,10603.87,10743.76,10769.66,10985.58,11425.36,11509.25,11579.09
2259,6062,6966,7556,8570,8879.25,9249.45,10259.28,10555.79,10711.31,10690.66,10918.75,11352.84,11453.08,11516.58
2264,6561,7433.88,8018.53,9006.61,9371.52,9570.02,10440.3,10719.32,10766.46,10791.28,11068.51,11568.38,11646.87,11742.33
2265,6546,7427.39,8013.86,8999.54,9365.57,9555.8,10436.27,10717.75,10754.72,10779.84,11057.35,11550.45,11628.29,11723.29
2266,6566,7414.65,8003.41,8989.64,9348.89,9545.11,10451.06,10709.2,10768.47,10794.79,11065.73,11579.84,11658.12,11753.08
2267,6597,7465.13,8063.27,9044.9,9418.68,9656.34,10476.59,10754.6,10860.82,10852.53,11125.98,11693.51,11783.73,11886.15
2269,6218,7082.77,7682.41,8675.04,9003.59,9390.99,10366.9,10633.58,10771.49,10823.73,11048.36,11535.93,11585.45,11660.94
2270,6225,7098.14,7694.8,8691.67,9007.52,9402.5,10375.99,10640.05,10774.19,10842.27,11063.98,11543.75,11589.11,11665.42
2271,6185,7058.03,7660.85,8651.54,8981.99,9354.68,10335.83,10611.44,10756.65,10779.33,11008.46,11502.14,11562.2,11635.54
2273,6873,7750,8328,9272,9615,10046,10519.57,10849.95,10917.44,10899.62,11133.79,11841.26,11975.86,12077.76
2274,6858,7701,8306,9240,9565,9865,10510.81,10816.83,10931.62,10906.31,11135.08,11869.83,12008.07,12107.9
2275,6863,7749,8330,9259,9584,10011,10491.73,10795.18,10910.88,10887.25,11115.06,11835.37,11973.79,12071.58
2276,6191,7081.81,7677.11,8672.12,8989.6,9410.54,10359.45,10639.37,10770.8,10842.24,11053.89,11505.34,11566.61,11641.91
2279,6375.21,7284.99,7907,8828.41,9175.06,9280.74,10320.07,10576.2,10647.16,10716.13,11004.61,11452.68,11556.04,11638.41
2282,6848,7753,8300,9238,9576,10012,10489.22,10829.06,10885.01,10882,11126.98,11785.37,11915.6,12023.53
2285,6688,7572,8104,9131,9523,9935,10560.19,10873.06,11040.45,11121.21,11401.29,11972.15,12094.45,12198.47
2288,6845,7706,8310.05,9211,9504.34,9771.4,10398.13,10724.26,10849.41,10956.33,11213.42,11625.93,11826.75,11921.7
2291,6659,7525.21,8109.85,9071.56,9429.31,9473.78,10431.02,10731.23,10838.07,10936.34,11327.16,11720.23,11841.54,11949.37
2293,6788,7603,8227.69,9129,9448,9710.84,10432.48,10689.17,10796.89,10928.75,11287.8,11463.38,11594.15,11678.77
2295,6496.53,7385.51,8018.17,8938.38,9282.82,9427.81,10396.14,10673.93,10608.75,10654.63,10916.9,11356.94,11432.55,11522.68
2297,6815,7687,8300,9288,9572,9999,10440.72,10781.39,10851.13,10852.3,11099.72,11741.34,11872.87,11979.4
2299,6824,7713,8305,9270,9608,10035,10531.93,10859.65,10899.59,10909.84,11180.2,11794.56,11921.87,12030.27
2301,6760,7732,8304,9244,9577,10006,10494.3,10819.61,10873.86,10891.25,11167.02,11765.09,11893.86,12002.74
2304,6828,7748,8306,9275,9618,9894,10557.85,10888.6,10975.83,10932.4,11172.66,11903.3,12030.4,12133.48
2305,6828,7721.22,8283.29,9258.51,9598.3,10017,10568.75,10893.93,10922.32,10925.1,11191.07,11822.26,11948.53,12058.12
2306,6812,7711,8280,9259,9587,10041,10606.69,10910.4,10954.53,10956.99,11228.19,11853.06,11978.77,12087.68
2309,6744,7740,8318,9252,9563,9964.33,10370.04,10721.63,10804.39,10814.65,11055.47,11671.07,11799.82,11907.48
2310,6762,7723,8290,9234,9529,9999,10340.86,10688.42,10779.53,10799.64,11046.37,11648.14,11774.85,11884.73
2312,6809,7709,8266,9249,9580,10020,10552.3,10855.66,10918.97,10953.56,11250.87,11803.34,11930.1,12039.81
2314,6734,7711,8263,9233,9544,9989,10359.44,10688.81,10779.37,10806.1,11069.15,11643.22,11764.39,11875.37
2315,6918,7749.92,8351.64,9148.24,9519,9763.93,10369.25,10607,10764.15,10948.55,11292.86,11628.56,11909.3,11995.01
2318,6765,7607.36,8208.65,9086,9399,9682,10316.06,10572.45,10733.61,10830.11,11229.86,11488.28,11610.24,11688.45
2319,6853,7705,8343,9150,9500,9763,10304,10645.77,10820.45,10963.28,11380.66,11651.99,11868.33,11941.41
2322,6773,7618.2,8223,9059,9396,9666.59,10281.08,10521.84,10695.43,10795.41,11253.5,11603.31,11724.27,11788.33
2323,6835,7672,8336,9157,9486,9780,10427.24,10516.5,10691.67,10814.41,11247.38,11518.83,11693.68,11854.32
2324,6878,7714,8357,9149,9521,9788,10335,10645.96,10836.91,10990.47,11404.5,11643.99,11963.98,12049.64
2325,6699,7583,8148,9091,9446.02,9617.97,10404.51,10724.62,10810.63,10883.32,11286.82,11702.99,11825.75,11933.29
2331,6501.18,7440.73,8034.84,9003.67,9354,9555.23,10417.88,10717.33,10698.24,10735.47,11017.18,11476.27,11552,11646.54
2332,6892,7742,8366,9150,9515,9747,10310,10624.98,10788.18,10973.1,11406.28,11643.35,12022.78,12112.32
2334,6614.71,7470.55,8108.16,8989.73,9354,9597.49,10384.44,10521.89,10642.73,10657.01,10921.18,11341.49,11420.43,11503.6
2339,6682,7530.31,8150.59,9017.56,9339.54,9621,10324.85,10586.78,10641.2,10679.47,10881.52,11237.27,11330.93,11436.89
2342,6560,7471.17,8063.51,9037.51,9389.83,9603.27,10415.64,10714.96,10740.6,10767.78,11055.53,11535.21,11613.08,11709.45
2343,6532,7451.77,8045.09,9018.79,9368.15,9574.13,10413.65,10713.37,10726.84,10756.51,11040.84,11514.98,11593.43,11689.17
2344,6564,7474.52,8069.74,9038.3,9397.47,9616.19,10410.7,10718.5,10738.09,10762.61,11053.57,11527.69,11606.39,11703.11
2346,6561,7472.86,8067.51,9034.02,9395.28,9622.45,10420.97,10732.18,10729.23,10758.39,11049.52,11513.9,11591.21,11686.02
2351,6913.4,7740.76,8341.39,9147,9522.22,9719.41,10331.61,10477.48,10663.64,10896.92,11187.06,11593.41,11823.43,11924.16
2353,6459.68,7355.89,8000.03,8897.87,9235.96,9328.44,10344.96,10615.12,10592.63,10641.63,10905.74,11351.91,11437.61,11524.13
2354,6709.85,7566,8164.94,9089.36,9409.63,9698.52,10388.37,10589.26,10701.73,10705.93,10932.79,11300.47,11391.47,11492.08
2355,6563,7431.66,8062.83,8956.26,9302.06,9584.36,10387.29,10604.4,10672.26,10850.34,10969.8,11299.15,11375.22,11461.74
2357,6366.06,7239.87,7894.07,8817.01,9153.66,9198.17,10241.69,10496.45,10542.52,10618.76,10896.82,11303.64,11411.16,11493.31
2358,6831,7688,8315,9138,9477,9756,10322,10670.77,10854.99,11004.52,11413.57,11642.79,11910.45,11991.47
2359,6816,7686,8274.35,9123,9489,9791.05,10376.05,10669.86,10822.15,10972.46,11277.1,11611.2,11777.76,11884.61
2360,6589,7500.83,8098,9068,9420.19,9635.04,10410.31,10714.96,10769.13,10790.17,11082.84,11567.92,11651.83,11749.47
2361,6577,7480.59,8083.04,9050.03,9404.92,9617.58,10419.06,10715.09,10770.73,10793.32,11079.67,11576.52,11659.11,11757.27
2364,6799.07,7658.19,8227.06,9150.68,9453.89,9707.43,10334.24,10604.29,10749.4,10844.5,11151.43,11601.77,11745.05,11854.93
2365,6845.74,7708,8288.24,9138,9498,9729.41,10361,10587,10770.65,10895.21,11165.11,11625.02,11811.65,11911.88
2366,6825.8,7683.69,8259.29,9175.39,9468.74,9790.16,10416.43,10648.43,10765.54,10824.29,11123.63,11620.97,11757.18,11891.76
2367,6371.52,7249.18,7905.32,8819.61,9162.12,9218.67,10259.78,10519.27,10561.9,10638.38,10920.48,11331.98,11437.28,11519.73
2370,6822.2,7695.91,8265.5,9181.14,9483.41,9743.92,10337.62,10613.05,10748.39,10829.16,11130.31,11611.68,11755.92,11862.81
2371,6824.51,7683.95,8255,9174.78,9478.52,9760.67,10411.2,10651.46,10786.73,10867.24,11174.5,11633.79,11772.17,11879.77
2372,6568,7484.18,8082.92,9052.22,9398.68,9611.68,10398.85,10702.53,10754.39,10775.91,11065.68,11556.62,11639.67,11738.12
2375,6558,7457.93,8056.29,9029.32,9382.03,9593.79,10408.71,10701.51,10759.57,10779.66,11063.06,11565.95,11648.36,11746.26
2377,6570,7451,8058.43,9072,9384,9599.11,10411.81,10700.64,10772.35,10789.26,11071.24,11583.67,11668.09,11766.93
2378,6572,7465.82,8058.49,9032.68,9387.66,9598.84,10404.98,10702.21,10743.17,10769.15,11056.26,11544.75,11624.84,11735.12
2379,6755,7609,8224.44,9104,9423,9722.2,10416.05,10671.15,10823.08,10963.81,11249.64,11394.41,11512.63,11606.65
2380,6715,7566.93,8155.33,9092.79,9419.54,9733.57,10430.1,10706.78,10761.22,10708.61,10996.51,11392.06,11478.03,11587.56
2381,6753,7629,8218.35,9199,9480,9739.06,10434.92,10710.5,10824.66,10811.45,11111.78,11437.14,11543.34,11639.65
2385,6521.52,7387.78,8037.88,8950.13,9292.46,9460.77,10419.92,10696.29,10553.45,10627.02,10850.87,11239.89,11311.02,11399.43
2387,6482,7341,7937,8877,9235,9453.13,10353,10592.63,10481.14,10677.9,10799.71,11081.75,11165.25,11249.55
2390,6850,7695,8300,9186,9501,9883,10295.1,10649.91,10750.94,10785.01,11025.6,11630.53,11759.52,11868.56
2392,6730,7580.73,8189.49,9166,9442,9743.96,10462.55,10687.65,10774.88,10750.86,11021.33,11379.49,11469.4,11566.24
2398,6877,7692,8353,9168,9513,9771,10277,10649.16,10808.92,10993.68,11359.09,11673.51,11927.2,12002.26
2402,6859.35,7707.38,8258.45,9171.5,9453.66,9875.21,10284.94,10614.36,10726.85,10765.64,11005.45,11613.69,11745.52,11855.57
2403,6620,7484,8069.55,9101,9391,9682.09,10407.4,10717.99,10763.89,10761.36,11068.67,11522.31,11608.71,11707.38
2405,6812.66,7684.12,8251.62,9172.57,9465.43,9772.78,10421.65,10647.68,10770.49,10836.03,11141.15,11620.9,11760.72,11874.63
2407,6873,7669,8343,9097,9398,9792,10262.76,10285.23,10418.03,10533.38,10931.15,11400.47,11541.55,11657.54
2408,6885.84,7648.67,8231.44,9041.18,9391.48,9726.75,9969.03,10146.16,10283.64,10399.81,10763.01,11270.89,11427.07,11548.86
2409,6834,7634,8301,9059,9391,9865,10058,10326,10485.01,10585.01,10947.58,11421.55,11556.93,11665.59
2411,6616,7463,8070,9058,9442,9612.82,10474.3,10756.09,10871.88,10877.61,11162.56,11704.37,11803.43,11908.33
2412,6900,7744.18,8364,9121,9503,9799,10283.43,10567.8,10726.18,10884.12,11311.71,11599.47,11951.57,12049.21
2413,6885,7734,8366,9184,9521,9810,10308,10658.21,10829.69,10994.57,11402.83,11662.75,11931.91,12009.93
2419,6769,7644,8246,9220,9582,10043,10615.77,10929,11021.4,11084.61,11368.88,11877.34,12007.85,12118.28
2420,6757.68,7636.45,8227.64,9196.2,9546.06,10024.9,10576.77,10893.44,11008.75,11037.87,11311.79,11892.53,12021.46,12131.08
2424,6762,7660,8309,9270,9563,10035,10605.15,10888.57,10976.61,11009.04,11296.23,11848.89,11977.68,12087.07
2426,6800,7676,8314.56,9086,9468,9780.69,10374.16,10610.48,10832.41,10955.76,11225.94,11630.75,11817.18,11924.03
2427,6750.2,7624,8219.35,9199,9452.38,9773.4,10460.02,10740.5,10862.97,10936.2,11268.02,11568.24,11690.63,11793.84
2428,6876.83,7738.31,8312.99,9168.79,9501.87,9740.67,10362.1,10743.86,10763.12,10893.56,11165.24,11642.36,11829.33,11929.22
2432,6743,7622,8181,9142,9483,9715,10447,10744.22,10875.17,10936.33,11289.47,11746.18,11869.72,11977.52
2434,6658.09,7533.49,8129.18,9068.68,9397.97,9662.23,10393.25,10680.48,10802.16,10755.64,11084.96,11500.16,11594.34,11693.51
2435,6697,7567.61,8160.35,9133.38,9480.3,9516.64,10559.02,10847.31,10957.16,11062.07,11388.87,11769.37,11889.56,11998.97
2438,6703.75,7573.4,8177.57,9110,9434.34,9776.49,10413.2,10716.11,10844.6,10855.54,11187.32,11566.99,11676.29,11777.49
2440,6763,7655,8229.06,9185.27,9533.15,9799.86,10535.6,10831.97,10922.9,10996.29,11331.12,11783.83,11909.86,12019.49
2441,6756,7604,8216,9198,9513.63,9699.1,10556.54,10828.41,10934.27,11029.2,11375.62,11784.66,11910.48,12019.83
2444,6748,7579,8158,9190,9482,9765,10503,10670.84,10776.1,10776.75,11031.92,11368.59,11460.62,11558.43
2445,6681.4,7548.73,8148.66,9076.75,9400.98,9727.46,10383.95,10683.23,10823.07,10813.04,11146.45,11532.56,11640.28,11741.55
2448,6670.22,7549.76,8124.39,9086.16,9399.81,9681.21,10412.31,10710.5,10784.07,10723.22,11041.48,11461.75,11548.68,11646.51
2449,6727,7589,8112,9152,9434,9750,10459.79,10648.35,10765.67,10789.83,11039.16,11347.01,11442.16,11540.24
2453,6676.17,7554.08,8142.73,9089.44,9403.97,9689.38,10410.64,10705.03,10791.44,10727.96,11048.23,11463.22,11553.56,11651.8
2457,6662.09,7532.98,8110.77,9078.46,9431.54,9791.35,10382.31,10688.75,10813.63,10857.65,11178.58,11592.73,11697.72,11800.45
2458,6665.58,7532.97,8137.66,9064.33,9399.77,9744.26,10365.82,10680.87,10814.93,10801.2,11131.77,11534.69,11638.52,11739.57
2459,6901.05,7748.92,8347.23,9150.66,9502.91,9739.08,10351.28,10619.09,10765,10972,11405,11638.37,12053,12144
2461,6888,7706,8353,9121,9494,9696,10322.11,10582.44,10747.82,10921.3,11353.17,11610.89,11994.01,12087.7
2462,6716.08,7539.63,8183.33,9083.98,9410.13,9706.07,10378.14,10654.27,10755.27,10823.73,11043.74,11320.11,11419.36,11521.44
2463,6757.98,7624.78,8218.47,9181.03,9478.12,9764.04,10463.51,10738.58,10826.25,10788.48,11086.02,11445.49,11541.09,11637.55
2464,6723.8,7591.75,8180.38,9115.29,9443.5,9743.24,10449.36,10738.94,10799.49,10737.12,11038.65,11438.79,11525.95,11621.71
2465,6714.97,7579.15,8144.69,9111.54,9436.12,9773.77,10464,10746.19,10762.02,10717.67,10991.72,11402.89,11480.82,11575.55
2466,6799.44,7681.4,8265.56,9244.32,9507.72,9781.74,10474.74,10758.62,10897.45,10946.29,11237.77,11496.76,11622.88,11721.46
2467,6813.45,7687.28,8280.61,9207.55,9512.36,9766.95,10466.21,10764.09,10924.7,11064.67,11339.82,11541.72,11715.23,11808.28
2468,6389.96,7255.72,7865.34,8838.01,9171.36,9487.11,10422.44,10626.3,10772.77,10844.62,11085.39,11629.93,11695.15,11784.87
2469,6920,7771,8377,9116,9526,9812,10241.78,10456,10638.36,10774.1,11205.52,11610.59,11841.51,11948.27
2470,6907.26,7739.51,8352.75,9125.02,9517.02,9764.87,10280.29,10545.25,10706.82,10824.85,11245.26,11613.69,11900.44,12002.43
2473,6679.61,7545.68,8157.21,9082.68,9407.72,9698.14,10515.24,10681.69,10685.16,10735.45,10937.31,11347.05,11411.16,11499.38
2474,6722.66,7565.06,8105,9125.76,9437.58,9782.1,10476.16,10725.16,10752.96,10712.87,10977.52,11387.12,11464.29,11558.39
2476,6917.37,7766.19,8367.49,9113.72,9498.55,9762.83,10195.68,10470.68,10629.07,10778.52,11201.49,11558.25,11822.79,11931.14
2477,6880,7739,8352.4,9174.45,9515.22,9769.91,10306,10650.92,10812.72,10997.17,11396.81,11662.13,11961.65,12041.89
2478,6855,7675,8339,9167.15,9498,9815,10291,10665.18,10844.63,10995.04,11408.25,11648.68,11899.16,11977.04
2483,6870.85,7760.44,8340.07,9274.43,9573.34,10017.28,10469.01,10764.19,10885.48,10875.1,11100.45,11813.26,11952.55,12050.85
2485,6861.87,7687.15,8326.14,9123.93,9489.06,9745.58,10341.27,10640.63,10818.94,10944.12,11332.04,11623.17,11940.08,12030.62
2488,6712,7569,8153,9080,9385,9711,10377.76,10616.12,10736.91,10780.94,11003.9,11314.26,11409.36,11511.07
2489,6700,7564,8167,9090,9440,9736,10478.04,10774.35,10731.63,10723.57,10967.77,11385.39,11452.31,11543.83
2492,6871,7750,8312,9273,9599,9882,10574,10908.04,10969.14,10936.07,11178.36,11887.09,12017.37,12120.13
2493,6859,7746,8324,9292,9623,10026.72,10617,10941.44,10968.54,10956.79,11218.56,11874.4,12000.31,12107.03
2494,6882,7774,8355,9317,9621,10006.07,10592.32,10946.93,10955.3,10938.84,11190.95,11861.92,11988.07,12094.82
2500,6881,7695,8356,9140,9505,9774,10301,10638.7,10791.4,10998.6,11342.61,11665.23,11933.97,12012.1
2501,6437.41,7299.04,7898.34,8881.09,9218.14,9403.06,10440.78,10700.48,10721,10747.12,11005.07,11553.03,11633.43,11722.09
2505,6677.32,7556.88,8142.14,9092.55,9400.86,9717.81,10443.3,10753.15,10746.71,10706.37,10986.66,11406.83,11479.89,11574.27
2510,6853.81,7620.28,8191.94,8983.15,9332.22,9693.08,10000.65,10056.2,10195.93,10327.35,10649.85,11099.1,11239.9,11319.37
2511,6859,7676,8349,9138,9507,9792,10341,10671.54,10859.73,11004.12,11406.28,11642.14,11931.35,12015.92
2512,6910,7732,8370,9161,9522,9772,10299,10523,10689.31,10810.44,11182.11,11644.37,11833.8,11936.01
2513,6934,7764,8406,9180,9563,9812,10348,10550.65,10718.91,10863.73,11210.53,11641.46,11865.34,11967.63
2515,6883,7679,8388,9127,9499,9716,10323.83,10602.86,10772.03,10914.22,11333.68,11617.42,11972.44,12065.78
2517,6863.25,7699.83,8318.77,9135.53,9489.4,9736.08,10340.38,10641.62,10808.6,10909.23,11254.28,11620.75,11918.24,12012.82
2519,6908,7734,8347,9074.79,9491,9748,10181,10405,10579.46,10728.48,11145.73,11595.69,11796.28,11911.34
2521,6856,7705,8300.59,9120.55,9487,9663.65,10334.1,10624.59,10786.98,10952,11182.01,11667.05,11846.77,11916.28
2523,6700.29,7549.99,8171.5,9043.96,9353.8,9617.1,10306.51,10548.09,10674.9,10765.54,11016.17,11305.54,11407.56,11506.42
2524,6933.44,7782.59,8364.74,9147.88,9545.07,9799.51,10276.05,10503.84,10671.97,10821.11,11238.72,11637.22,11856.6,11961.74
2525,6877,7723,8383,9136,9494,9751,10318.71,10551.92,10717.34,10880.04,11254.15,11637.4,11929.32,12027.3
2526,6924,7742,8385,9150,9545,9802,10272.76,10535.8,10708.69,10845.21,11242.05,11639.32,11888.43,11992.3
2527,6551.88,7434.81,8018.85,8982.09,9346.86,9580.69,10447.11,10748.49,10636.9,10698.65,10949.45,11350.82,11419.38,11510.03
2528,6602.26,7476.99,8090.5,9008.71,9343.68,9622.6,10434.1,10745.79,10660.99,10841.59,10961.94,11304.68,11368.13,11455.73
2529,6914.29,7754.66,8357.46,9145.97,9510.44,9744.96,10344.56,10594.41,10743.68,10943.2,11362.91,11616.46,11998.23,12093.1
2530,6579.64,7453.48,8057,9016,9363,9626.77,10496,10787.48,10635.65,10720.33,10947.02,11326.55,11392.25,11482.47
2532,6497.17,7355.18,7963.71,8957,9290.14,9644.57,10471.04,10727.67,10889.25,10898.28,11130.59,11756.49,11828.06,11917.05
2535,6475.74,7334.9,7943.62,8931.33,9266.28,9561.26,10448.13,10705.09,10859.76,10888.06,11125.21,11736.57,11795.56,11885.43
2536,6473.41,7329.21,7937.98,8934.31,9262.05,9588.73,10446.84,10703.2,10858.5,10882.96,11117.95,11728.69,11790.14,11877.67
2537,6880,7691,8404,9139,9507,9755,10306.86,10612.83,10780.62,10894.03,11283.26,11638.38,11950.44,12046.37
2538,6571.42,7454.31,8049.22,8997.83,9342.97,9628.52,10468.77,10754.27,10628.72,10744.68,10941.24,11301.6,11365.97,11455.31
2539,6625,7507,8095,9056,9406,9745,10481.04,10782.41,10690.85,10769.76,10985.07,11365.72,11428.72,11519.37
2540,6605.22,7509.88,8104.33,9032.72,9362.2,9699.31,10452.71,10749.02,10677.2,10783.41,10972.17,11343.02,11405.14,11494.91
2541,6417.02,7283.1,7882.91,8878.47,9195.22,9486.15,10461.05,10636.68,10767.45,10821.11,11065.92,11622.95,11692.18,11782.43
2542,6812.27,7684.07,8279.24,9218.63,9513.73,9767.91,10477.5,10777.23,10939.82,11095.69,11362.84,11521.56,11684.68,11776.95
2544,6851.16,7728.08,8314.85,9278.76,9627.65,9990.26,10629.91,10946.57,10989.93,10967.76,11226.47,11899.05,12024.88,12130.77
2545,6464.29,7296.87,7901.38,8879.83,9224.56,9456.16,10480.77,10652.72,10760.46,10789.76,11041.5,11605.86,11683.32,11772.52
2546,6766.22,7620.58,8239.16,9168.71,9480.16,9761.2,10451.68,10736.66,10866.1,10849.12,11171.28,11503.65,11614.44,11714
2550,6635.14,7500.27,8109.04,9030.03,9365.36,9663.33,10453.41,10757.24,10678.98,10834.98,10961.8,11326.16,11388.03,11475.64
2552,6601.03,7467.36,8084.01,8991.28,9329.28,9607.08,10415.84,10730.15,10657.51,10864.3,10952.51,11294.3,11360.65,11447.41
2553,6711.7,7564.74,8148.48,9116.13,9431.73,9741.85,10488.25,10661.48,10709.8,10679.86,10928.88,11349.62,11426.03,11520.12
2554,6680.14,7547.33,8159.69,9085.71,9428,9726.5,10480.6,10771.34,10702.46,10716.78,10940.83,11357.45,11422.4,11512.86
2555,6650,7525.63,8138.16,9060.59,9384.51,9718.42,10467.79,10775.87,10702.12,10789.66,10968.58,11354.13,11416.44,11505.52
2557,6734,7575,8145,9166,9459,9751,10465.97,10780.01,10761.65,10725,10988.6,11378.65,11463,11558.83
2559,6660,7520,8142,9080,9419,9736,10441.84,10766.01,10707.24,10724.95,10953.94,11361.81,11426.95,11517.94
2560,6701,7573,8168,9103,9449,9768,10460.24,10751.49,10741.59,10710.27,10967.63,11386.72,11458.47,11551.61
2561,6640.84,7504.17,8148.13,9033.34,9336.57,9578.52,10459.63,10464.61,10563.89,10534.95,10798.46,11269.35,11364.77,11453.92
2562,6864.5,7754.52,8332.08,9254.74,9560.9,9981.78,10427.09,10759.02,10846.58,10850.51,11082.42,11755.6,11889.3,11994.87
2563,6828.41,7681.93,8281.49,9170.54,9504.65,9783.68,10425.23,10724.9,10894.57,11023.4,11373.46,11581.29,11812.14,11899.95
2564,6874.61,7716.39,8335.66,9160.97,9511.86,9770.42,10381.43,10685.61,10855.73,10963.55,11309.25,11634.97,11925.57,12019.06
2565,6839.43,7676.9,8287.29,9176.89,9467.78,9773.59,10351.79,10635.25,10795.01,10945.46,11237.49,11632.18,11800.65,11902.74
2570,6845.42,7715.66,8312.76,9220.34,9504.95,9784.98,10404.81,10726.19,10860.55,10973.98,11240.97,11623.97,11814.82,11911.26
2572,6591.9,7478.24,8064.81,9009.84,9349.12,9652.91,10447.7,10733.19,10653.32,10780.63,10959.22,11320.37,11383.27,11472.38
