WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Top_Zone,Deepest_Zone
2667,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40995,2012,31.53319,-102.12608,11463,20,Over 160,SPBR_U --> WFMP,1,1,1128204,0,0,0,708500,1128204,167.076,SPBR_U,WFMP
2668,B,APACHE CORPORATION,UPTON,40951,2012,31.55422,-102.02257,10887,40,160,SPBR_U --> WFMP,9,9,0,0,6e+05,344000,858000,944000,68.532,SPBR_U,WFMP
2670,B,APACHE CORPORATION,UPTON,40990,2012,31.55878,-102.01936,10810,40,80,SPBR_U --> WFMP,9,9,0,0,6e+05,342000,858000,942000,74.832,SPBR_U,WFMP
2671,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40982,2012,31.5037,-102.12013,11462,40,Over 160,SPBR_U --> ATOKA,1,1,1330854,0,0,0,836650,1330854,47.17776158,SPBR_U,ATOKA
2672,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40992,2012,31.49657,-102.11779,11495,40,Over 160,SPBR_U --> ATOKA,1,1,1384866,0,0,0,871000,1384866,79.2680371,SPBR_U,ATOKA
2674,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40983,2012,31.53922,-102.10145,11373,40,160,SPBR_U --> ATOKA,1,1,1398978,0,0,0,910000,1398978,80.144,SPBR_U,ATOKA
2675,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40972,2012,31.52731,-102.13358,10681,40,160,SPBR_U --> WFMP,1,1,1136646,0,0,0,723275,1136646,57.84,SPBR_U,WFMP
2676,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40911,2012,31.51393,-101.97155,10888,40,40,SPBR_U --> ATOKA,2,4,1073814,16500,343212,0,1512590,1433526,68.30228208,SPBR_U,ATOKA
2677,B,APACHE CORPORATION,UPTON,41016,2012,31.54364,-102.01882,10800,,,SPBR_U --> WFMP,8,8,0,0,436000,440500,756750,876500,49.624,SPBR_U,WFMP
2678,B,APACHE CORPORATION,UPTON,41010,2012,31.53745,-102.01252,10820,,,SPBR_U --> WFMP,8,8,0,0,495000,382500,785730,877500,90.088,SPBR_U,WFMP
2682,B,APACHE CORPORATION,UPTON,41052,2012,31.54912,-102.01186,10819,40,160,SPBR_U --> STRAWN,8,8,0,0,5e+05,440500,837125,940500,88.172,SPBR_U,STRAWN
2686,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40950,2012,31.50748,-102.07305,10700,40,160,SPBR_U --> WFMP,1,1,1029294,0,0,0,638027,1029294,82.608,SPBR_U,WFMP
2687,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40960,2012,31.51205,-102.07032,10950,80,40,SPBR_U --> WFMP,1,1,1101408,0,0,0,702544,1101408,66.256,SPBR_U,WFMP
2690,B,PIONEER NATURAL RESOURCES USA INC,UPTON,41072,2012,31.49912,-102.03958,10844,40,160,CLFK --> WFMP,3,6,0,13500,1329954,0,1372691,1343454,126.008,CLFK,WFMP
2691,B,PIONEER NATURAL RESOURCES USA INC,UPTON,41003,2012,31.50212,-102.03923,10833,20,160,SPBR_U --> WFMP,3,6,0,13500,1382763,0,1533446,1396263,69.26,SPBR_U,WFMP
2694,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40968,2012,31.50129,-101.97057,10921,40,80,SPBR_U --> ATOKA,3,6,0,13500,1206562,0,1281451,1220062,44.348,SPBR_U,ATOKA
2695,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40981,2012,31.50846,-101.95869,10954,40,40,SPBR_U --> ATOKA,3,6,0,13500,1388020,0,1422521,1401520,50.208,SPBR_U,ATOKA
2697,B,PARSLEY ENERGY OPERATIONS LLC,UPTON,41059,2012,31.648,-102.0078,12161,40,160,SPBR_L --> ATOKA,1,1,1803816,0,0,0,1417920,1803816,23.064,SPBR_L,ATOKA
2698,B,APACHE CORPORATION,UPTON,41040,2012,31.5172,-102.03305,10878,40,40,CLFK --> STRAWN,6,6,0,0,920354,0,719500,920354,128.3355706,CLFK,STRAWN
2699,B,PIONEER NATURAL RESOURCES USA INC,UPTON,41015,2012,31.49269,-101.97111,10755,20,80,SPBR_U --> ATOKA,3,6,0,15000,1261705,0,1400091,1276705,66.716,SPBR_U,ATOKA
2701,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40981,2012,31.53212,-102.13045,10635,40,Over 160,SPBR_U --> WFMP,1,1,1029504,0,0,0,618812,1029504,26.44,SPBR_U,WFMP
2702,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40997,2012,31.51967,-102.13041,10725,40,Over 160,SPBR_U --> WFMP,1,1,1170960,0,0,0,772500,1170960,53.736,SPBR_U,WFMP
2703,B,PARSLEY ENERGY OPERATIONS LLC,UPTON,40953,2012,31.63928,-102.00131,10472,80,Over 160,SPBR_L --> WFMP,1,1,1242612,0,0,0,1456000,1242612,113.412,SPBR_L,WFMP
2707,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,41016,2012,31.53714,-102.10992,11505,40,160,SPBR_U --> ATOKA,1,1,1598436,0,0,0,952500,1598436,53.004,SPBR_U,ATOKA
2708,B,PARSLEY ENERGY OPERATIONS LLC,UPTON,40980,2012,31.6008,-101.97147,12152,40,40,WFMP --> SIL_DEV,1,1,1272138,0,0,0,1263360,1272138,89.408,WFMP,SIL_DEV
2709,B,PARSLEY ENERGY OPERATIONS LLC,UPTON,41088,2012,31.59239,-101.95375,12014,40,20,WFMP --> SIL_DEV,1,1,1092882,0,0,0,586160,1092882,107.56,WFMP,SIL_DEV
2710,B,ATHLON ENERGY OPERATING LLC,UPTON,40995,2012,31.62684,-102.07745,11400,80,40,SPBR_U --> ATOKA,1,2,0,13000,1498728,0,126000,1511728,13.24119333,SPBR_U,ATOKA
2711,B,JM COX RESOURCES LIMITED PARTNERSHIP,UPTON,41078,2012,31.54215,-102.10265,11364,40,80,SPBR_U --> ATOKA,13,15,0,2000,1379180,0,1303430,1381180,41.028,SPBR_U,ATOKA
2713,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,41110,2012,31.50764,-102.11716,11512,40,Over 160,SPBR_U --> WFMP,1,2,0,14500,0,0,573050,14500,69.256,SPBR_U,WFMP
2714,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,41021,2012,31.51054,-102.06048,11506,40,40,SPBR_U --> ATOKA,1,1,1532874,0,0,0,973500,1532874,58.896,SPBR_U,ATOKA
2715,B,PIONEER NATURAL RESOURCES USA INC,UPTON,41031,2012,31.50417,-102.02111,10928,40,160,SPBR_U --> ATOKA,3,6,0,14000,285016,928066,1367375,1227082,39.86,SPBR_U,ATOKA
2716,B,JM COX RESOURCES LIMITED PARTNERSHIP,UPTON,41127,2012,31.56123,-102.13598,11285,160,40,SPBR_U --> ATOKA,12,19,0,14000,1159998,0,1110849,1173998,67.192,SPBR_U,ATOKA
2717,B,JM COX RESOURCES LIMITED PARTNERSHIP,UPTON,41116,2012,31.55591,-102.12495,11318,160,80,SPBR_L --> ATOKA,11,22,0,22000,813204,0,1164992,835204,72.148,SPBR_L,ATOKA
2718,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,41013,2012,31.51553,-102.11975,11460,40,Over 160,SPBR_U --> ATOKA,1,1,1429386,0,0,0,879500,1429386,18.56,SPBR_U,ATOKA
2719,B,PARSLEY ENERGY OPERATIONS LLC,UPTON,41019,2012,31.63574,-101.99403,12200,80,40,SPBR_L --> ATOKA,1,1,1528506,0,0,0,1341760,1528506,125.684,SPBR_L,ATOKA
2720,B,PARSLEY ENERGY OPERATIONS LLC,UPTON,41067,2012,31.63226,-101.99906,12040,80,160,SPBR_L --> ATOKA,1,1,1691256,0,0,0,1288000,1691256,116.856,SPBR_L,ATOKA
2721,B,PARSLEY ENERGY OPERATIONS LLC,UPTON,41073,2012,31.64976,-101.99861,12200,80,160,SPBR_L --> ATOKA,1,1,1394904,0,0,0,1426880,1394904,89.228,SPBR_L,ATOKA
2722,B,APACHE CORPORATION,UPTON,41115,2012,31.54227,-102.01671,10821,20,160,SPBR_U --> WFMP,7,7,0,0,5e+05,266000,698625,766000,51.712,SPBR_U,WFMP
2723,B,PIONEER NATURAL RESOURCES USA INC,UPTON,41053,2012,31.50194,-102.02499,10870,40,80,CLFK --> ATOKA,3,6,0,14000,1211744,0,1356070,1225744,46.096,CLFK,ATOKA
2725,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,41079,2012,31.52309,-102.11833,11465,40,Over 160,SPBR_U --> ATOKA,1,1,0,0,1473948,0,891950,1473948,137.532,SPBR_U,ATOKA
2726,B,MERITAGE ENERGY COMPANY LLC,UPTON,41032,2012,31.55543,-102.00094,11147,160,40,WFMP --> ATOKA,1,2,0,7728,754698,0,807151,762426,46.248,WFMP,ATOKA
2728,B,PIONEER NATURAL RESOURCES USA INC,UPTON,41113,2012,31.51599,-101.96061,10953,80,40,SPBR_U --> ATOKA,3,6,0,12000,1211301,0,1317273,1223301,34.92,SPBR_U,ATOKA
2730,B,APACHE CORPORATION,UPTON,41063,2012,31.56951,-101.90725,10832,40,40,SPBR_U --> STRAWN,7,7,0,0,790000,0,875000,790000,55.08842362,SPBR_U,STRAWN
2731,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,41110,2012,31.59873,-102.15155,11125,80,40,WFMP --> ATOKA,1,2,0,12000,923529,0,465600,935529,64.4331449,WFMP,ATOKA
1509,A,BREITBURN OPERATING LIMITED PARTNERSHIP,MIDLAND,41062,2012,31.77747,-102.00503,11509,80,80,SPBR_L --> ATOKA,1,1,440916,0,0,0,936100,440916,159.2121528,SPBR_L,ATOKA
501,A,HENRY PETROLEUM LIMITED PARTNERSHIP,MIDLAND,37639,2003,31.8037,-102.0052,10500,40,40,SPBR_L --> WFMP,4,4,342682,0,0,0,194524,342682,29.684,SPBR_L,WFMP
258,F,LAREDO PETROLEUM - DALLAS INCORPORATED,GLASSCOCK,40735,2011,31.6577,-101.43634,10200,40,160,SPBR_U --> MISS,12,12,NA,NA,NA,NA,NA,NA,423.792,SPBR_U,MISS
281,F,LAREDO PETROLEUM - DALLAS INCORPORATED,GLASSCOCK,40693,2011,31.65687,-101.50167,10144,80,80,SPBR_U --> ATOKA,12,12,NA,NA,NA,NA,NA,NA,88.32861051,SPBR_U,ATOKA
381,F,LAREDO PETROLEUM - DALLAS INCORPORATED,GLASSCOCK,40910,2012,31.66467,-101.43187,8637,40,Over 160,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,61.80248271,SPBR_U,WFMP
414,F,LAREDO PETROLEUM - DALLAS INCORPORATED,GLASSCOCK,40978,2012,31.66163,-101.4309,9895,40,Over 160,#VALUE!,1,1,NA,NA,NA,NA,NA,NA,46.25013093,#VALUE!,#VALUE!
437,F,LAREDO PETROLEUM - DALLAS INCORPORATED,GLASSCOCK,41078,2012,31.67496,-101.45422,9965,80,Over 160,WFMP --> STRAWN,1,1,NA,NA,NA,NA,NA,NA,26.6,WFMP,STRAWN
455,F,LAREDO PETROLEUM - DALLAS INCORPORATED,GLASSCOCK,41154,2012,31.66281,-101.45887,9922,160,160,WFMP --> STRAWN,1,1,NA,NA,NA,NA,NA,NA,39.552,WFMP,STRAWN
1999,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,39579,2008,31.58524,-101.41221,8715,160,40,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,29.132,SPBR_U,WFMP
2028,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,39627,2008,31.57789,-101.40384,8700,80,160,SPBR_U --> WFMP,NA,7,NA,NA,NA,NA,NA,NA,26.296,SPBR_U,WFMP
2036,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,39681,2008,31.56718,-101.42522,8715,40,20,CLFK --> WFMP,NA,7,NA,NA,NA,NA,NA,NA,49.432,CLFK,WFMP
2037,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,39693,2008,31.57442,-101.41661,8725,80,20,SPBR_U --> WFMP,NA,7,NA,NA,NA,NA,NA,NA,16.4500793,SPBR_U,WFMP
2054,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,39709,2008,31.58545,-101.42919,8700,160,40,SPBR_U --> WFMP,NA,7,NA,NA,NA,NA,NA,NA,20.176,SPBR_U,WFMP
2062,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40350,2010,31.54902,-101.4255,8515,40,80,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,21.844,SPBR_U,WFMP
2063,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40425,2010,31.56388,-101.4551,8651,80,40,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,12.89341834,SPBR_U,WFMP
2075,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40136,2009,31.60701,-101.40764,8208,160,40,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,23.48,SPBR_U,WFMP
2080,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40007,2009,31.57834,-101.44212,8195,40,40,SPBR_U --> WFMP,6,6,NA,NA,NA,NA,NA,NA,21.412,SPBR_U,WFMP
2087,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40150,2009,31.62904,-101.41578,8504,160,160,SPBR_U --> WFMP,NA,8,NA,NA,NA,NA,NA,NA,33.488,SPBR_U,WFMP
2089,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40144,2009,31.55643,-101.43818,8532,80,20,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,44.296,SPBR_U,WFMP
2090,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40222,2010,31.5637,-101.43808,8545,80,40,SPBR_U --> WFMP,NA,8,NA,NA,NA,NA,NA,NA,38.752,SPBR_U,WFMP
2106,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40216,2010,31.59266,-101.4286,8527,40,80,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,23.716,SPBR_U,WFMP
2107,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40202,2010,31.57422,-101.39962,8417,40,Over 160,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,36.188,SPBR_U,WFMP
2116,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40267,2010,31.51968,-101.40904,8462,40,40,SPBR_L --> WFMP,NA,1,NA,NA,NA,NA,NA,NA,71.048,SPBR_L,WFMP
2123,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40222,2010,31.63639,-101.41144,8572,80,Over 160,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,43.756,SPBR_U,WFMP
2125,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40275,2010,31.57076,-101.42029,8510,80,80,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,30.7,SPBR_U,WFMP
2135,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40295,2010,31.5636,-101.42951,8547,40,40,SPBR_U --> WFMP,NA,1,NA,NA,NA,NA,NA,NA,39.816,SPBR_U,WFMP
2136,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40298,2010,31.5524,-101.40423,8432,80,20,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,21.52,SPBR_U,WFMP
2154,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40312,2010,31.60748,-101.47582,8770,40,Sub 20,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,32.252,SPBR_U,WFMP
2155,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40326,2010,31.52707,-101.3965,8355,80,40,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,37.14,SPBR_U,WFMP
2156,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40330,2010,31.50567,-101.45596,8547,40,40,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,39.416,SPBR_U,WFMP
2164,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40584,2011,31.57118,-101.45924,8660,80,40,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,27.02,SPBR_U,WFMP
2169,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40459,2010,31.56021,-101.45084,8612,80,20,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,13.324,SPBR_U,WFMP
2175,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40442,2010,31.58565,-101.44626,8635,80,40,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,20.868,SPBR_U,WFMP
2185,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40589,2011,31.59987,-101.42475,8560,40,40,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,27.532,SPBR_U,WFMP
2186,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40518,2010,31.6035,-101.42044,8528,80,20,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,30.508,SPBR_U,WFMP
2187,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40469,2010,31.58575,-101.45479,8670,160,40,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,30.188,SPBR_U,WFMP
2188,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40472,2010,31.53438,-101.42153,8468,40,160,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,76.612,SPBR_U,WFMP
2190,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40487,2010,31.58236,-101.47612,8780,80,40,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,34.624,SPBR_U,WFMP
2193,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40486,2010,31.60771,-101.47152,8776,40,40,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,26.68,SPBR_U,WFMP
2194,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40516,2010,31.58962,-101.47603,8770,40,20,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,19.884,SPBR_U,WFMP
2195,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40520,2010,31.5931,-101.46317,8725,80,40,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,19.036,SPBR_U,WFMP
2197,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40520,2010,31.58913,-101.42489,8532,80,20,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,32.952,SPBR_U,WFMP
2200,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40546,2011,31.58177,-101.425,8530,80,20,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,27.724,SPBR_U,WFMP
2206,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40565,2011,31.5676,-101.46352,8650,80,20,SPBR_U --> WFMP,7,7,NA,NA,NA,NA,NA,NA,27.824,SPBR_U,WFMP
2210,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40623,2011,31.54554,-101.43835,8550,40,20,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,44.708,SPBR_U,WFMP
2212,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40743,2011,31.55285,-101.44246,10370,40,20,SPBR_U --> SIL_DEV,12,12,NA,NA,NA,NA,NA,NA,33.012,SPBR_U,SIL_DEV
2213,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40642,2011,31.53081,-101.42584,8465,40,80,SPBR_U --> WFMP,8,8,NA,NA,NA,NA,NA,NA,66.024,SPBR_U,WFMP
2223,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40806,2011,31.50161,-101.45585,8500,40,40,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,94.36,SPBR_U,WFMP
2224,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40872,2011,31.6155,-101.43209,8362,40,160,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,56.828,SPBR_U,WFMP
2241,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40958,2012,31.63757,-101.42883,8340,40,80,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,35.184,SPBR_U,WFMP
2242,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,41002,2012,31.65067,-101.41874,8270,40,Over 160,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,126.068,SPBR_U,WFMP
2244,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,40989,2012,31.61329,-101.4347,8240,40,160,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,55.5535446,SPBR_U,WFMP
2245,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,41001,2012,31.63968,-101.42151,8242,80,80,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,23.00821016,SPBR_U,WFMP
2252,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,41039,2012,31.61058,-101.40334,8150,40,80,CLFK --> WFMP,1,1,NA,NA,NA,NA,NA,NA,25.484,CLFK,WFMP
2255,F,LAREDO PETROLEUM - DALLAS INCORPORATED,REAGAN,41088,2012,31.61735,-101.43469,8233,40,80,SPBR_U --> WFMP,1,1,NA,NA,NA,NA,NA,NA,53.61673798,SPBR_U,WFMP
1500,B,PARSLEY ENERGY OPERATIONS LLC,MIDLAND,41109,2012,31.6533,-102.00592,12020,80,40,STRAWN --> ATOKA,1,1,405048,0,0,0,304380,405048,286.748,STRAWN,ATOKA
299,F,ATHLON ENERGY OPERATING LLC,GLASSCOCK,40808,2011,31.69103,-101.59466,10795,80,80,SPBR_U --> WOOD,1,1,1318758,0,0,0,128790,1318758,1.219311577,SPBR_U,WOOD
1,E,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,37629,2003,31.65359,-101.70702,8530,160,40,SPBR_U --> WFMP,3,6,0,5000,192318,0,471180,197318,NA,SPBR_U,WFMP
6,F,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,37733,2003,31.68394,-101.62791,8270,160,40,CLFK --> WFMP,3,8,0,5000,215670,0,471710,220670,NA,CLFK,WFMP
8,D,MERIT ENERGY COMPANY,GLASSCOCK,37897,2003,31.72289,-101.63983,8364,40,80,SPBR_U --> SPBR_L,3,4,0,126000,0,0,495000,126000,NA,SPBR_U,SPBR_L
9,D,MERIT ENERGY COMPANY,GLASSCOCK,37897,2003,31.74579,-101.68359,8428,80,80,SPBR_U --> WFMP,3,3,NA,NA,NA,NA,440000,NA,NA,SPBR_U,WFMP
12,E,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,37733,2003,31.68119,-101.70177,8550,Over 160,40,SPBR_U --> WFMP,3,7,0,4000,209651,0,472140,213651,NA,SPBR_U,WFMP
15,E,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,37810,2003,31.67357,-101.68681,8536,80,40,SPBR_U --> WFMP,3,8,0,4200,196602,0,284604,200802,NA,SPBR_U,WFMP
18,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,37873,2003,31.85436,-101.7358,8605,40,80,SPBR_U --> WFMP,3,8,0,5000,193225,0,470630,198225,NA,SPBR_U,WFMP
20,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,37913,2003,31.70909,-101.51773,10463,160,160,SPBR_U --> WFMP,1,1,365778,0,0,0,386500,365778,NA,SPBR_U,WFMP
21,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,GLASSCOCK,37920,2003,31.69484,-101.52205,10000,80,160,SPBR_U --> STRAWN,1,1,358554,0,0,0,282060,358554,NA,SPBR_U,STRAWN
24,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,38377,2005,31.71125,-101.72142,8639,80,Sub 20,CLFK --> WFMP,3,6,0,4000,193594,0,471090,197594,NA,CLFK,WFMP
27,F,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,38245,2004,31.66896,-101.65894,8418,Over 160,40,CLFK --> WFMP,3,6,0,5000,199668,0,472570,204668,NA,CLFK,WFMP
28,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,38258,2004,31.72718,-101.62001,9700,40,40,CLFK --> WFMP,5,9,0,7000,350142,0,508130,357142,NA,CLFK,WFMP
29,F,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,38260,2004,31.69724,-101.61922,8415,80,20,CLFK --> WFMP,3,6,0,5000,194502,0,471730,199502,NA,CLFK,WFMP
30,F,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,38260,2004,31.6555,-101.62031,8295,80,40,CLFK --> WFMP,3,6,0,5000,196980,0,471990,201980,NA,CLFK,WFMP
34,F,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,38484,2005,31.67578,-101.58216,8240,80,40,SPBR_U --> SPBR_L,3,6,0,5000,186171,0,473058,191171,NA,SPBR_U,SPBR_L
39,F,APACHE CORPORATION,GLASSCOCK,38814,2006,31.70135,-101.56786,8250,160,40,SPBR_U --> WFMP,2,2,383200,0,0,0,100450,383200,NA,SPBR_U,WFMP
41,F,APACHE CORPORATION,GLASSCOCK,38805,2006,31.66554,-101.54356,8287,160,80,CLFK --> WFMP,1,1,405000,0,0,0,110470,405000,NA,CLFK,WFMP
43,C,APACHE CORPORATION,GLASSCOCK,39009,2006,31.76094,-101.76396,9899,80,40,CLFK --> WFMP,6,12,0,14250,428928,0,523980,443178,NA,CLFK,WFMP
47,C,APACHE CORPORATION,GLASSCOCK,38964,2006,31.78155,-101.77056,9950,80,40,SPBR_U --> WFMP,6,12,0,17750,444144,0,520480,461894,NA,SPBR_U,WFMP
50,D,APACHE CORPORATION,GLASSCOCK,39056,2006,31.74256,-101.73045,9776,80,40,CLFK --> WFMP,6,11,0,12750,406992,0,523940,419742,NA,CLFK,WFMP
51,D,APACHE CORPORATION,GLASSCOCK,39114,2007,31.73304,-101.72293,9788,160,40,CLFK --> WFMP,5,10,0,13250,348056,0,472021,361306,NA,CLFK,WFMP
56,F,APACHE CORPORATION,GLASSCOCK,39051,2006,31.66019,-101.55056,8168,160,40,CLFK --> WFMP,2,2,365484,0,0,0,123000,365484,NA,CLFK,WFMP
57,F,APACHE CORPORATION,GLASSCOCK,39078,2006,31.66228,-101.56016,8164,80,40,CLFK --> WFMP,2,2,375270,0,0,0,123000,375270,NA,CLFK,WFMP
62,D,APACHE CORPORATION,GLASSCOCK,39135,2007,31.73109,-101.7311,9788,40,40,CLFK --> WFMP,5,7,0,6000,0,0,504260,6000,NA,CLFK,WFMP
65,D,APACHE CORPORATION,GLASSCOCK,39139,2007,31.72212,-101.7371,9773,80,40,SPBR_U --> WFMP,6,12,0,14250,385728,0,522820,399978,NA,SPBR_U,WFMP
71,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,39281,2007,31.98606,-101.72468,9557,40,Over 160,WFMP --> WFMP,4,8,0,9000,346327,0,132620,355327,NA,WFMP,WFMP
