WellID,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size,Treated.Stage.Height,Fluid.Amount.Per.Foot,Propping.Agent.Amount.Per.Foot
2344,3,FRAC,9101,9860,175250,GAL,W,94000,LB,SAND,NA,NA,SFAC,20/40,759,230.895915678524,123.847167325428
2346,3,FRAC,9058,9823,222000,GAL,W,94000,LB,SAND,NA,NA,SFAC,20/40,765,290.196078431373,122.875816993464
2351,2,FRAC,7774,10185,780660,GAL,X-LINKGEL,671000,LB,SAND,NA,NA,,,2411,323.790958108669,278.307756117793
2353,14,FRAC,7363,7530,55554,GAL,X-LINKGEL,136481,LB,SAND,NA,NA,,20/40,167,332.658682634731,817.251497005988
2354,20,FRAC,7566,7731,58104,GAL,X-LINKGEL,156148,LB,SAND,NA,NA,,20/40,165,352.145454545455,946.351515151515
2355,16,FRAC,7446,7611,54063,GAL,X-LINKGEL,133683,LB,SAND,NA,NA,,20/40,165,327.654545454545,810.2
2357,6,FRAC,7253,7417,51583,GAL,X-LINKGEL,140396,LB,SAND,NA,NA,,20/40,164,314.530487804878,856.073170731707
2358,2,FRAC,7710,10321,824000,GAL,X-LINKGEL,696000,LB,SAND,NA,NA,,,2611,315.587897357334,266.564534661049
2359,7,FRAC,10083,10499,87108,GAL,X-LINKGEL,70000,LB,SAND,NA,66,,20/40,416,209.394230769231,168.269230769231
2360,5,FRAC,9652,9903,92000,GAL,W,48000,LB,SAND,NA,NA,SFAC,20/40,251,366.533864541833,191.235059760956
2361,4,FRAC,9446,9987,92000,GAL,W,48000,LB,SAND,NA,NA,SFAC,20/40,541,170.055452865065,88.724584103512
2364,2,FRAC,9321,10372,610806,GAL,W,703547,LB,SAND,NA,NA,SFAC,,1051,581.166508087536,669.407231208373
2365,1,FRAC,7116,10860,NA,,,NA,,,NA,NA,,,3744,NA,NA
2366,2,FRAC,8268,10528,1037820,GAL,FLUD,1164000,LB,SAND,NA,NA,SFAC,20/40,2260,459.212389380531,515.044247787611
2367,6,FRAC,7267,7443,42240,GAL,X-LINKGEL,153547,LB,SAND,NA,NA,,20/40,176,240,872.426136363636
2370,2,FRAC,8314,10459,762972,GAL,W,827900,LB,SAND,NA,NA,SFAC,20/40,2145,355.697902097902,385.967365967366
2371,2,FRAC,7702,10504,875112,GAL,FLUD,1046000,LB,SAND,NA,NA,SFAC,20/40,2802,312.316916488223,373.304782298358
2372,3,FRAC,9127,9892,168000,GAL,W,85000,LB,SAND,NA,NA,SFAC,20/40,765,219.607843137255,111.111111111111
2375,3,FRAC,9126,9484,136000,GAL,W,10750,LB,SAND,NA,NA,SFAC,,358,379.888268156425,30.0279329608939
2377,3,FRAC,9101,9865,158000,GAL,W,85000,LB,SAND,NA,NA,SFAC,30/50,764,206.806282722513,111.256544502618
2378,3,FRAC,9112,9873,168000,GAL,W,85000,LB,SAND,NA,NA,SFAC,20/40,761,220.762155059133,111.695137976347
2379,2,FRAC,7639,10182,639482,GAL,X-LINKGEL,585000,LB,SAND,NA,NA,,,2543,251.467558002359,230.043255996854
2380,3,FRAC,9177,10330,257500,GAL,W,19750,LB,SAND,NA,NA,SFAC,20/40,1153,223.330442324371,17.1292281006071
2381,3,FRAC,9209,10184,261000,GAL,W,144000,LB,SAND,NA,NA,SFAC,20/40,975,267.692307692308,147.692307692308
2385,20,FRAC,7412,7577,54050,GAL,X-LINKGEL,147647,LB,SAND,NA,NA,XLNK,20/40,165,327.575757575758,894.830303030303
2387,16,FRAC,7368,7542,57669,GAL,X-LINKGEL,163932,LB,SAND,NA,NA,XLNK,20/40,174,331.431034482759,942.137931034483
2390,2,FRAC,7850,9810,671916,GAL,FLUD,6000000,LB,SAND,NA,NA,,20/40,1960,342.814285714286,3061.22448979592
2392,3,FRAC,9174,10027,224000,GAL,W,19750,LB,SAND,NA,NA,SFAC,20/40,853,262.602579132474,23.1535756154748
2398,2,FRAC,7741,10321,802000,GAL,X-LINKGEL,660000,LB,SAND,NA,NA,,,2580,310.852713178295,255.813953488372
2402,12,FRAC,9828,9896,139986,GAL,X-LINKGEL,120000,LB,SAND,NA,NA,XLNK,20/40,68,2058.61764705882,1764.70588235294
2403,1,FRAC,9892,10000,138000,GAL,W,74000,LB,SAND,NA,NA,SFAC,20/40,108,1277.77777777778,685.185185185185
2405,9,FRAC,10744,10920,78600,GAL,FLUD,81000,LB,SAND,NA,NA,,,176,446.590909090909,460.227272727273
2407,1,FRAC,9090,10170,938826,GAL,GEL,447474,LB,SAND,NA,NA,,,1080,869.283333333333,414.327777777778
2408,1,FRAC,9200,10076,891129,GAL,GEL,430101,LB,SAND,NA,NA,,,876,1017.27054794521,490.982876712329
2409,1,FRAC,9204,10208,912599,GAL,GEL,445720,LB,SAND,NA,NA,,,1004,908.963147410359,443.94422310757
2411,1,FRAC,8220,10210,950838,GAL,W,802329,LB,SAND,NA,NA,,,1990,477.808040201005,403.18040201005
2412,2,FRAC,7764,10282,815335,GAL,X-LINKGEL,675000,LB,SAND,NA,NA,XLNK,,2518,323.802621127879,268.069896743447
2413,2,FRAC,7751,10353,813283,GAL,X-LINKGEL,660000,LB,SAND,NA,NA,XLNK,,2602,312.560722521138,253.651037663336
2419,2,FRAC,7708,10936,219452,GAL,GEL,1122000,LB,SAND,NA,NA,,,3228,67.9838909541512,347.583643122677
2420,17,FRAC,10950,10970,15000,GAL,X-LINKGEL,4636,LB,SAND,NA,29,XLNK,,20,750,231.8
2424,2,FRAC,8288,10850,212454,GAL,X-LINKGEL,1088000,LB,SAND,NA,NA,,,2562,82.9250585480094,424.668227946916
2426,20,FRAC,10642,10705,24654,GAL,X-LINKGEL,2162,LB,SAND,NA,58.3,XLNK,,63,391.333333333333,34.3174603174603
2427,18,FRAC,10510,10722,2510,GAL,X-LINKGEL,55000,LB,SAND,NA,63.6,,,212,11.8396226415094,259.433962264151
2428,16,FRAC,10349,10562,146202,GAL,X-LINKGEL,94801,LB,SAND,NA,59,CACL,,213,686.394366197183,445.075117370892
2432,18,FRAC,7648,7811,50904,GAL,X-LINKGEL,136815,LB,SAND,NA,NA,XLNK,20/40,163,312.294478527607,839.355828220859
2434,3,FRAC,9138,10187,211000,GAL,SLKW,153500,LB,SAND,NA,NA,SFAC,,1049,201.143946615825,146.329837940896
2435,18,FRAC,7626,7792,49014,GAL,X-LINKGEL,134158,LB,SAND,NA,NA,XLNK,20/40,166,295.265060240964,808.180722891566
2438,4,FRAC,10421,10687,103000,GAL,X-LINKGEL,67500,LB,SAND,NA,NA,XLNK,20/40,266,387.218045112782,253.759398496241
2440,16,FRAC,8250,8399,55104,GAL,X-LINKGEL,133361,LB,SAND,NA,NA,XLNK,20/40,149,369.825503355705,895.040268456376
2441,18,FRAC,7670,7838,47166,GAL,X-LINKGEL,117456,LB,SAND,NA,NA,XLNK,20/40,168,280.75,699.142857142857
2444,18,FRAC,8246,8348,65002,GAL,X-LINKGEL,147768,LB,SAND,NA,NA,XLNK,20/40,102,637.274509803922,1448.70588235294
2445,3,FRAC,9141,10177,327600,GAL,SLKW,142300,LB,SAND,NA,NA,SFAC,,1036,316.216216216216,137.355212355212
2448,3,FRAC,9149,10204,391000,GAL,SLKW,248100,LB,SAND,NA,NA,SFAC,,1055,370.616113744076,235.165876777251
2449,3,FRAC,9201,10226,308000,GAL,SLKW,150550,LB,SAND,NA,NA,SFAC,,1025,300.487804878049,146.878048780488
2453,3,FRAC,9154,10709,150000,GAL,SLKW,273320,LB,SAND,NA,NA,,,1555,96.4630225080386,175.768488745981
2457,3,FRAC,9176,10286,NA,,GEL,NA,,,NA,NA,,,1110,NA,NA
2458,3,FRAC,9152,10709,334000,GAL,GEL,223302,LB,SAND,NA,NA,,,1557,214.51509312781,143.418111753372
2459,2,FRAC,9182,12246,964404,GAL,GEL,572500,LB,SAND,NA,NA,GELA,40/70,3064,314.753263707572,186.84725848564
2461,2,FRAC,7830,10300,NA,,,657000,LB,SAND,NA,NA,,,2470,NA,265.991902834008
2462,20,FRAC,7626,7766,45528,GAL,X-LINKGEL,1144000,LB,SAND,NA,NA,XLNK,16/30,140,325.2,8171.42857142857
2463,5,FRAC,10462,10752,95000,GAL,X-LINKGEL,697503,LB,SAND,NA,NA,XLNK,,290,327.586206896552,2405.18275862069
2464,9,ACID,7563,10656,3460,GAL,A,0,undefined,undefined,NA,NA,HCL,,3093,1.11865502748141,0
2465,9,ACID,7575,10732,75,GAL,A,0,undefined,undefined,NA,NA,HCL,,3157,0.0237567310738042,0
2466,9,ACID,7371,10799,3434,GAL,A,0,undefined,undefined,NA,NA,HCL,,3428,1.00175029171529,0
2467,10,ACID,7707,10786,4408,GAL,A,0,undefined,undefined,NA,NA,HCL,,3079,1.43163364728808,0
2468,3,FRAC,8999,10724,226000,GAL,SLKW,177790,LB,SAND,NA,NA,,,1725,131.014492753623,103.066666666667
2469,2,FRAC,7960,10340,NA,,,673200,LB,SAND,NA,NA,,,2380,NA,282.857142857143
2470,1,FRAC,8365,10365,937190,GAL,GEL,393500,LB,SAND,NA,NA,,,2000,468.595,196.75
2473,14,FRAC,7612,7778,73432,GAL,X-LINKGEL,74375,LB,SAND,NA,NA,XLNK,16/30,166,442.361445783133,448.042168674699
2474,20,FRAC,7618,7780,51616,GAL,X-LINKGEL,122752,LB,SAND,NA,NA,XLNK,16/30,162,318.617283950617,757.728395061728
2476,2,FRAC,8350,10270,1024128,GAL,FLUD,NA,,,NA,NA,,,1920,533.4,NA
2477,2,FRAC,7900,10500,NA,,,684500,LB,SAND,NA,NA,,,2600,NA,263.269230769231
2478,2,FRAC,8330,10490,NA,,,653500,LB,SAND,NA,NA,,,2160,NA,302.546296296296
2483,12,FRAC,9916,9936,142002,GAL,X-LINKGEL,120000,LB,SAND,NA,NA,XLNK,20/40,20,7100.1,6000
2485,2,FRAC,7830,10460,NA,,,732500,LB,SAND,NA,NA,,,2630,NA,278.51711026616
2488,8,FRAC,9746,10525,776526,GAL,GEL,607634,LB,SAND,NA,NA,GELA,30/50,779,996.824133504493,780.017971758665
2489,6,FRAC,9154,10641,1038450,GAL,GEL,863176,LB,SAND,NA,NA,GELA,,1487,698.352387357095,580.481506388702
2492,22,FRAC,7780,7940,56700,GAL,FRAC,122176,LB,SAND,NA,NA,XLNK,20/40,160,354.375,763.6
2493,18,FRAC,7773,7938,51198,GAL,X-LINKGEL,112334,LB,SAND,NA,NA,XLNK,20/40,165,310.290909090909,680.812121212121
2494,5,FRAC,9882,10938,958860,GAL,GEL,466022,LB,SAND,NA,NA,GELA,30/50,1056,908.011363636364,441.308712121212
2500,1,FRAC,7851,10440,1087044,GAL,FLUD,743500,LB,SAND,NA,NA,,,2589,419.870220162225,287.176516029355
2501,3,FRAC,8992,10696,359000,GAL,FLUD,226689,LB,SAND,NA,NA,SFAC,,1704,210.680751173709,133.033450704225
2505,8,FRAC,10445,10739,100000,GAL,X-LINKGEL,88600,LB,SANDRCSD,NA,NA,,,294,340.136054421769,301.360544217687
2510,2,FRAC,9164,10604,NA,,,470600,LB,SAND,NA,NA,,,1440,NA,326.805555555556
2511,1,FRAC,8255,10500,1067052,GAL,FLUD,644037,LB,SAND,NA,NA,,,2245,475.301559020045,286.876169265033
2512,1,FRAC,7805,10356,1354080,GAL,FLUD,886503,LB,SAND,NA,NA,,,2551,530.803606428851,347.511956095649
2513,1,FRAC,7831,10428,1365462,GAL,FLUD,1086000,LB,SAND,NA,NA,,,2597,525.784366576819,418.17481709665
2515,2,FRAC,7430,10420,NA,,,892500,LB,SAND,NA,NA,,,2990,NA,298.494983277592
2517,1,FRAC,7345,10440,1219722,GAL,FLUD,813500,LB,SAND,NA,NA,,,3095,394.094345718901,262.843295638126
2519,1,FRAC,7770,10270,974891,GAL,FLUD,631100,LB,SAND,NA,NA,,,2500,389.9564,252.44
2521,2,FRAC,7805,11320,NA,,,1042000,LB,SAND,NA,NA,,,3515,NA,296.443812233286
2523,1,FRAC,7655,10455,1139922,GAL,FLUD,732500,LB,SAND,NA,NA,,,2800,407.115,261.607142857143
2524,1,FRAC,7965,11200,1658790,GAL,FLUD,998750,LB,SAND,NA,NA,,,3235,512.763523956723,308.732612055641
2525,1,FRAC,7930,11220,1223460,GAL,FLUD,829171,LB,SAND,NA,NA,,,3290,371.872340425532,252.027659574468
2526,1,FRAC,7970,10405,1092672,GAL,FLUD,735000,LB,SAND,NA,NA,,,2435,448.735934291581,301.848049281314
2527,6,FRAC,9120,10618,1032528,GAL,GEL,724200,LB,SAND,NA,NA,GELA,,1498,689.271028037383,483.444592790387
2528,6,FRAC,9154,10602,1923768,GAL,GEL,795336,LB,SAND,NA,NA,GELA,,1448,1328.56906077348,549.265193370166
2529,2,FRAC,9191,12276,1164198,GAL,GEL,800620,LB,SAND,NA,NA,GELA,,3085,377.373743922204,259.520259319287
2530,8,FRAC,10564,10663,188482,GAL,GEL,117116,LB,SAND,NA,NA,GELA,30/50,99,1903.85858585859,1182.9898989899
2532,1,FRAC,9262,10990,725466,GAL,GEL,602440,LB,SAND,NA,NA,,,1728,419.829861111111,348.634259259259
2535,1,FRAC,7960,11050,953694,GAL,FLUD,1336000,LB,SAND,NA,NA,,,3090,308.638834951456,432.362459546926
2536,1,FRAC,8818,11290,989142,GAL,FLUD,876280,LB,SAND,NA,NA,,,2472,400.138349514563,354.482200647249
2537,1,FRAC,7920,10490,1177806,GAL,FLUD,733702,LB,SAND,NA,NA,,,2570,458.290272373541,285.487159533074
2538,8,FRAC,9162,10672,903006,GAL,GEL,574357,LB,SAND,NA,NA,GELA,,1510,598.017218543046,380.368874172185
2539,6,FRAC,9120,10646,906833,GAL,GEL,646784,LB,SAND,NA,NA,GELA,20/40,1526,594.254914809961,423.842726081258
2540,6,FRAC,9200,10174,1127994,GAL,GEL,720223,LB,SAND,NA,NA,GELA,,974,1158.10472279261,739.448665297741
2541,4,FRAC,10081,10707,196800,GAL,GEL,139500,LB,SAND,NA,NA,,,626,314.376996805112,222.843450479233
2542,9,FRAC,10503,10780,100000,GAL,X-LINKGEL,88625,LB,RCSD,NA,NA,XLNK,20/40,277,361.01083032491,319.945848375451
2544,6,FRAC,9363,10758,1039752,GAL,GEL,737616,LB,SAND,NA,NA,GELA,20/40,1395,745.341935483871,528.756989247312
2545,7,FRAC,10450,10715,95000,GAL,X-LINKGEL,69750,LB,SAND,NA,NA,XLNK,20/40,265,358.490566037736,263.207547169811
2546,8,ACID,7637,10459,3473,GAL,A,0,undefined,undefined,NA,NA,HCL,,2822,1.23068745570517,0
2550,6,FRAC,9174,10652,689452,GAL,GEL,634697,LB,SAND,NA,NA,,,1478,466.476319350474,429.429634641407
2552,8,FRAC,9094,10627,824176,GAL,GEL,577838,LB,SAND,NA,NA,GELA,,1533,537.622961513373,376.932811480757
2553,6,FRAC,9234,10622,823042,GAL,GEL,730688,LB,SAND,NA,NA,,,1388,592.969740634006,526.43227665706
2554,6,FRAC,9364,10728,678918,GAL,FLUD,503371,LB,SAND,NA,NA,GELA,,1364,497.740469208211,369.040322580645
2555,4,FRAC,9216,10690,569688,GAL,GEL,525394,LB,SAND,NA,NA,FECL,,1474,386.49118046133,356.440976933514
2557,6,FRAC,9223,10708,645438,GAL,FLUD,554400,LB,SAND,NA,NA,ACIN,20/40,1485,434.638383838384,373.333333333333
2559,6,FRAC,9216,10657,761483,GAL,X-LINKGEL,1088000,LB,SAND,NA,NA,GELA,,1441,528.440666204025,755.031228313671
2560,6,FRAC,9244,10630,585972,GAL,X-LINKGEL,550990,LB,SAND,NA,NA,BIOC,,1386,422.779220779221,397.539682539683
2561,6,FRAC,9136,10622,791048,GAL,X-LINKGEL,700148,LB,SAND,NA,NA,GELA,,1486,532.333781965007,471.162853297443
2562,7,FRAC,9905,10169,158130,GAL,FLUD,125300,LB,SAND,NA,NA,,,264,598.977272727273,474.621212121212
2563,1,FRAC,7815,10600,1274658,GAL,FLUD,826398,LB,SAND,NA,NA,,,2785,457.686894075404,296.731777378815
2564,1,FRAC,7835,10520,1180326,GAL,FLUD,734050,LB,SAND,NA,NA,,,2685,439.6,273.389199255121
2565,10,FRAC,10307,10515,117726,GAL,X-LINKGEL,89660,LB,SAND,NA,NA,XLNK,30/50,208,565.990384615385,431.057692307692
2570,16,FRAC,10444,10666,119784,GAL,X-LINKGEL,85000,LB,SAND,NA,NA,XLNK,20/40,222,539.567567567568,382.882882882883
2572,8,FRAC,10468,10682,190614,GAL,GEL,101735,LB,SAND,NA,NA,GELA,30/50,214,890.719626168224,475.397196261682
2574,14,FRAC,10464,10600,224951,GAL,X-LINKGEL,146668,LB,SAND,NA,NA,BRKR,30/50,136,1654.05147058824,1078.44117647059
2576,1,FRAC,9280,11135,1323798,GAL,GEL,651821,LB,SAND,NA,NA,,,1855,713.637735849057,351.385983827493
2577,6,FRAC,9187,10482,817270,GAL,X-LINKGEL,707796,LB,SAND,NA,NA,BIOC,,1295,631.096525096525,546.560617760618
2578,4,FRAC,10456,10725,250000,GAL,GEL,126430,LB,SAND,NA,NA,,,269,929.368029739777,470
2579,1,FRAC,7770,10520,925778,GAL,FLUD,657000,LB,SAND,NA,NA,,,2750,336.646545454545,238.909090909091
2582,16,FRAC,10455,10700,118524,GAL,X-LINKGEL,86181,LB,RCSD,NA,NA,XLNK,20/40,245,483.771428571429,351.759183673469
2583,2,FRAC,8748,11018,814758,GAL,FLUD,778674,LB,SAND,NA,NA,SFAC,,2270,358.92422907489,343.028193832599
2584,1,FRAC,7890,10420,1087674,GAL,FLUD,747540,LB,SAND,NA,NA,,,2530,429.910671936759,295.470355731225
2585,1,FRAC,7970,10220,587906,GAL,FLUD,508000,LB,SAND,NA,NA,,,2250,261.291555555556,225.777777777778
2588,2,FRAC,8914,10816,854196,GAL,FLUD,840066,LB,SAND,NA,NA,SFAC,,1902,449.104100946372,441.675078864353
2589,1,FRAC,7945,11150,1548540,GAL,FLUD,923839,LB,SAND,NA,NA,,,3205,483.163806552262,288.249297971919
2590,1,FRAC,7940,11250,1560426,GAL,FLUD,967500,LB,SAND,NA,NA,,,3310,471.427794561934,292.296072507553
2591,1,FRAC,7960,11020,1509144,GAL,FLUD,927500,LB,SAND,NA,NA,,,3060,493.18431372549,303.104575163399
2593,1,FRAC,7850,11350,1563240,GAL,FLUD,996212,LB,SAND,NA,NA,,,3500,446.64,284.632
2598,1,FRAC,7950,11010,1275162,GAL,FLUD,822000,LB,SAND,NA,NA,,,3060,416.719607843137,268.627450980392
2599,16,FRAC,10310,10516,85722,GAL,X-LINKGEL,113139,LB,RCSD,NA,NA,XLNK,20/40,206,416.126213592233,549.218446601942
2605,1,FRAC,7860,10450,1101114,GAL,FLUD,708500,LB,SAND,NA,NA,,,2590,425.140540540541,273.552123552124
2606,1,FRAC,7920,11220,1361934,GAL,FLUD,870000,LB,SAND,NA,NA,,,3300,412.707272727273,263.636363636364
2607,1,FRAC,9150,10480,763518,GAL,GEL,349500,LB,SAND,NA,NA,,,1330,574.073684210526,262.781954887218
2608,1,FRAC,8035,10980,1231188,GAL,GEL,765300,LB,SAND,NA,NA,,,2945,418.060441426146,259.864176570458
2610,16,FRAC,10195,10404,87276,GAL,X-LINKGEL,113800,LB,SAND,NA,NA,XLNK,20/40,209,417.588516746411,544.497607655502
2612,6,FRAC,9130,10668,738578,GAL,GEL,647359,LB,SAND,NA,NA,GELA,,1538,480.219765929779,420.909622886866
2613,6,FRAC,9096,10652,633012,GAL,X-LINKGEL,543621,LB,SAND,NA,NA,GELA,,1556,406.820051413882,349.370822622108
2615,6,FRAC,9084,10661,751850,GAL,GEL,668104,LB,SAND,NA,NA,BIOC,,1577,476.759670259987,423.655041217502
2616,6,FRAC,9156,10694,583018,GAL,GEL,530974,LB,SAND,NA,NA,GELA,,1538,379.075422626788,345.2366710013
2619,6,FRAC,9122,10680,471624,GAL,X-LINKGEL,354415,LB,SAND,NA,NA,GELA,,1558,302.711168164313,227.480744544288
2620,10,ACID,7364,10739,75,GAL,A,0,undefined,undefined,NA,NA,HCL,,3375,0.0222222222222222,0
2622,1,FRAC,9270,10850,994938,GAL,GEL,497189,LB,SAND,NA,NA,,,1580,629.707594936709,314.676582278481
2623,1,FRAC,9150,10880,1088472,GAL,GEL,550000,LB,SAND,NA,NA,,,1730,629.174566473988,317.919075144509
2624,1,FRAC,7910,11222,1534806,GAL,FLUD,993500,LB,SAND,NA,NA,,,3312,463.407608695652,299.969806763285
2625,1,FRAC,9285,10615,988410,GAL,GEL,501200,LB,SAND,NA,NA,,,1330,743.165413533835,376.842105263158
2627,1,FRAC,7795,10300,1143828,GAL,FLUD,909874,LB,SAND,NA,NA,,,2505,456.617964071856,363.223153692615
2628,1,FRAC,7769,10250,1211154,GAL,FLUD,978413,LB,SAND,NA,NA,,,2481,488.171704957678,394.362353889561
2631,1,FRAC,9290,10720,944454,GAL,GEL,498353,LB,SAND,NA,NA,,,1430,660.457342657343,348.498601398601
2632,4,FRAC,9178,10666,1058862,GAL,GEL,786830,LB,SAND,NA,NA,GELA,,1488,711.600806451613,528.783602150538
2634,1,FRAC,7740,11335,1255380,GAL,FLUD,776000,LB,SAND,NA,NA,,,3595,349.201668984701,215.855354659249
2635,1,FRAC,7880,10485,1096074,GAL,FLUD,698500,LB,SAND,NA,NA,,,2605,420.757773512476,268.138195777351
2637,1,FRAC,7862,10376,1165080,GAL,FLUD,838380,LB,SAND,NA,NA,,,2514,463.436754176611,333.484486873508
2638,1,FRAC,7870,10370,1141686,GAL,FLUD,732500,LB,SAND,NA,NA,,,2500,456.6744,293
2639,1,FRAC,7870,10420,1230684,GAL,FLUD,852500,LB,SAND,NA,NA,,,2550,482.621176470588,334.313725490196
2641,1,FRAC,9080,10680,951468,GAL,GEL,471000,LB,SAND,NA,NA,,,1600,594.6675,294.375
2642,1,FRAC,9175,10785,1122534,GAL,GEL,5640000,LB,SAND,NA,NA,,,1610,697.226086956522,3503.10559006211
2643,1,FRAC,7992,10948,1074822,GAL,FLUD,1354000,LB,SAND,NA,NA,,,2956,363.606901217862,458.051420838972
2644,1,FRAC,7780,10390,1075620,GAL,FLUD,699035,LB,SAND,NA,NA,,,2610,412.114942528736,267.829501915709
2645,1,FRAC,7920,11380,1181544,GAL,FLUD,699004,LB,SAND,NA,NA,,,3460,341.486705202312,202.024277456647
2646,1,FRAC,7765,10570,1205526,GAL,FLUD,792212,LB,SAND,NA,NA,,,2805,429.777540106952,282.428520499109
2647,4,FRAC,9187,10704,875446,GAL,X-LINKGEL,747186,LB,SAND,NA,NA,,,1517,577.090309822017,492.541858932103
2648,6,FRAC,9067,10742,911126,GAL,X-LINKGEL,721249,LB,SAND,NA,NA,GELA,,1675,543.955820895522,430.596417910448
2649,6,FRAC,9253,10679,1015224,GAL,X-LINKGEL,827268,LB,SAND,NA,NA,GELA,,1426,711.938288920056,580.131837307153
2651,4,FRAC,9198,10576,1004052,GAL,X-LINKGEL,642862,LB,SAND,NA,NA,GELA,,1378,728.629898403483,466.518142235123
2653,6,FRAC,9736,10564,536416,GAL,X-LINKGEL,441406,LB,SAND,NA,NA,GELA,,828,647.845410628019,533.099033816425
2655,6,FRAC,9052,10716,910344,GAL,X-LINKGEL,744960,LB,SAND,NA,NA,ACIN,,1664,547.081730769231,447.692307692308
2660,2,FRAC,9662,10624,372132,GAL,X-LINKGEL,298750,LB,SAND,NA,NA,,,962,386.831600831601,310.550935550936
2661,2,FRAC,8542,10730,382000,GAL,X-LINKGEL,516900,LB,SANDCER,NA,NA,XLNK,,2188,174.588665447898,236.243144424132
2663,1,FRAC,9040,11320,NA,,,150000,LB,SAND,NA,NA,,,2280,NA,65.7894736842105
2664,1,FRAC,7985,11390,1207164,GAL,FLUD,762000,LB,SAND,NA,NA,,,3405,354.526872246696,223.788546255507
2665,1,FRAC,8400,11200,1442490,GAL,FLUD,837500,LB,SAND,NA,NA,,,2800,515.175,299.107142857143
2666,1,FRAC,7795,10355,1090992,GAL,FLUD,694000,LB,SAND,NA,NA,,,2560,426.16875,271.09375
2667,1,FRAC,7945,10275,1128204,GAL,FLUD,708500,LB,SAND,NA,NA,,,2330,484.207725321888,304.077253218884
2668,9,FRAC,10451,10704,100000,GAL,X-LINKGEL,88625,LB,SAND,NA,NA,XLNK,20/40,253,395.256916996047,350.296442687747
2670,9,FRAC,10470,10681,100000,GAL,X-LINKGEL,88625,LB,RCSD,NA,NA,,20/40,211,473.9336492891,420.023696682464
2671,1,FRAC,7935,11250,1330854,GAL,FLUD,836650,LB,SAND,NA,NA,,,3315,401.464253393665,252.383107088989
2672,1,FRAC,7880,11230,1384866,GAL,FLUD,871000,LB,SAND,NA,NA,,,3350,413.392835820896,260
2674,1,FRAC,7950,11260,1398978,GAL,FLUD,910000,LB,SAND,NA,NA,,,3310,422.651963746224,274.924471299094
2675,1,FRAC,7950,10270,1136646,GAL,FLUD,723275,LB,SAND,NA,NA,,,2320,489.933620689655,311.756465517241
2676,4,FRAC,9097,10680,1073814,GAL,FLUD,874733,LB,SAND,NA,NA,GELA,,1583,678.341124447252,552.579279848389
2677,8,FRAC,10410,10670,36000,GAL,X-LINKGEL,NA,,,NA,NA,XLNK,,260,138.461538461538,NA
2678,8,FRAC,10450,10702,100000,GAL,X-LINKGEL,88625,LB,RCSD,NA,NA,XLNK,20/40,252,396.825396825397,351.686507936508
2682,8,FRAC,10460,10696,100000,GAL,X-LINKGEL,88625,LB,RCSD,NA,NA,XLNK,20/40,236,423.728813559322,375.529661016949
2686,1,FRAC,7900,10290,1029294,GAL,FLUD,638027,LB,SAND,NA,NA,,,2390,430.666945606695,266.95690376569
2687,1,FRAC,7890,10420,1101408,GAL,FLUD,702544,LB,SAND,NA,NA,,,2530,435.339130434783,277.685375494071
2690,6,FRAC,9072,10525,972264,GAL,X-LINKGEL,717680,LB,SAND,NA,NA,GELA,,1453,669.14246386786,493.929800412939
2691,6,FRAC,9189,10606,1067724,GAL,X-LINKGEL,861707,LB,SAND,NA,NA,XLNK,,1417,753.51023288638,608.12067748765
2694,6,FRAC,9044,10492,858152,GAL,X-LINKGEL,674829,LB,SAND,NA,NA,XLNK,,1448,592.646408839779,466.042127071823
2695,6,FRAC,9042,10557,1112622,GAL,X-LINKGEL,871833,LB,SAND,NA,NA,XLNK,,1515,734.40396039604,575.467326732673
2697,1,FRAC,9034,11900,1803816,GAL,FLUD,1266000,LB,SAND,NA,NA,,,2866,629.384508025122,441.730635031403
2698,6,FRAC,10310,10700,143501,GAL,X-LINKGEL,66000,LB,SANDRCSD,NA,NA,XLNK,,390,367.951282051282,169.230769230769
2699,6,FRAC,8951,10510,1001700,GAL,X-LINKGEL,848371,LB,SAND,NA,NA,XLNK,,1559,642.527261064785,544.17639512508
2701,1,FRAC,8365,10290,1029504,GAL,FLUD,618812,LB,SAND,NA,NA,,,1925,534.807272727273,321.460779220779
2702,1,FRAC,7890,10320,1170960,GAL,FLUD,772500,LB,SAND,NA,NA,,,2430,481.876543209877,317.901234567901
2703,1,FRAC,8369,10300,1242612,GAL,FLUD,1300000,LB,SAND,NA,NA,,,1931,643.506991196271,673.226307612636
2707,1,FRAC,7965,11250,1598436,GAL,FLUD,952500,LB,SAND,NA,NA,,,3285,486.586301369863,289.954337899543
2708,1,FRAC,8894,12024,1272138,GAL,FLUD,1128000,LB,SAND,NA,NA,,,3130,406.433865814697,360.38338658147
2709,1,FRAC,9430,11922,1092882,GAL,FLUD,586160,LB,SAND,NA,NA,,,2492,438.556179775281,235.216693418941
2710,2,FRAC,8048,11207,1498728,GAL,X-LINKGEL,126000,LB,SANDRCSD,NA,NA,SFAC,,3159,474.431149097816,39.8860398860399
