EUR_o..Mstb.,Fluid.Water..Gals.,Fluid...Total..lbs.,Propping.Agent.Amount,Operator,County,Completion.Year,Deepest_Zone,Depth.Top,Additive,BEND..KHW.
67.14,0,1256850,819500,72.5015994800833,50.0247607149579,2012,59.5113455050573,7955,50.075857325368,10344.73
58.508,0,1029771,616823,47.2149192475855,50.0247607149579,2012,41.0841740484749,9464,48.7225007616148,11132.36
7.608,0,858000,952,35.0804697180488,50.0247607149579,2011,59.5113455050573,11446,50.075857325368,10912.79
66.956,0,1335326,135013,47.2149192475855,50.0247607149579,2012,59.5113455050573,10711,48.7225007616148,10896.34
38.888,189000,189000,130000,24.6604927446667,50.0247607149579,2012,59.5113455050573,9173,44.1517247301168,10952.48
47.492,0,1335581,151188,47.2149192475855,50.0247607149579,2012,56.5692692866102,10776,48.7225007616148,10972.88
5.604,0,153212,120000,24.6604927446667,50.0247607149579,2012,59.5113455050573,8451,36.9588168142941,10912.59
133.616,0,1407711,134848,47.2149192475855,50.0247607149579,2012,59.5113455050573,10941,48.7225007616148,10881.78
84.272,0,1353282,846000,72.5015994800833,50.0247607149579,2012,59.5113455050573,7960,50.075857325368,10374.02
78.02,0,947669,459930,47.2149192475855,50.0247607149579,2012,41.0841740484749,9632,48.7225007616148,11102.97
101.8054469,0,1408201.2,150110,47.2149192475855,50.0247607149579,2012,59.5113455050573,10698,48.7225007616148,10912.81
55.836,0,1221621,61382,47.2149192475855,50.0247607149579,2012,56.5692692866102,10352,48.7225007616148,10548.05
51.928,0,1396392,150241,47.2149192475855,50.0247607149579,2012,59.5113455050573,10730,48.7225007616148,10908.46
131.648,0,1212845,150465,47.2149192475855,50.0247607149579,2012,59.5113455050573,10442,48.7225007616148,10621.75
123.4073116,0,1392470,753542,47.2149192475855,50.0247607149579,2012,41.0841740484749,8710,48.7225007616148,10448.38
23.292,0,839484,90000,35.0804697180488,50.0247607149579,2012,59.5113455050573,11440,48.7225007616148,10970.63
70.35833286,0,1278690,801000,72.5015994800833,50.0247607149579,2012,59.5113455050573,8170,50.075857325368,10931.73
57.16,0,902106,35000,35.0804697180488,50.0247607149579,2012,68.9704655163636,10848,50.075857325368,10318.07
78.66,0,1363808,149635,47.2149192475855,50.0247607149579,2012,59.5113455050573,10445,48.7225007616148,10641.95
120.0347822,0,1408201.2,95707,47.2149192475855,50.0247607149579,2012,59.5113455050573,10632,36.9588168142941,10613.6
87.08,0,1121640,300256,47.2149192475855,50.0247607149579,2012,41.0841740484749,8877,48.7225007616148,10471.1
166.34,1075580.1,1121190,787968,118.1616,50.0247607149579,2012,41.0841740484749,7845,43.6020095260468,10703.83
86.52,0,1408201.2,123000,24.6604927446667,50.0247607149579,2012,59.5113455050573,8933,43.4933978658318,10736.7
286.748,405048,405048,304380,101.899864313182,50.0247607149579,2012,59.5113455050573,10857,46.0464577860706,11031.23
87.928,1075580.1,1408201.2,927236,101.899864313182,50.0247607149579,2012,59.5113455050573,9364,40.177896667098,11083.87
89.104,0,1206378,150643,47.2149192475855,50.0247607149579,2012,59.5113455050573,10860,48.7225007616148,10957.52
70.092,0,1236810,789550,72.5015994800833,50.0247607149579,2012,59.5113455050573,7964,50.075857325368,10524.57
70.06,0,988889,496525,72.5015994800833,50.0247607149579,2012,59.5113455050573,9305,50.075857325368,10534.91
76.764,0,1295608,843000,72.5015994800833,50.0247607149579,2012,59.5113455050573,7955,50.075857325368,10500.37
8.412,0,1408201.2,120000,24.6604927446667,50.0247607149579,2012,59.5113455050573,8152,36.9588168142941,10857.13
159.2121528,440916,440916,927236,159.2121528,50.0247607149579,2012,59.5113455050573,8410,42.8341972495726,10944.49
64.176,385572.084440559,1074090.8406187,927236,24.6604927446667,50.0247607149579,2012,59.5113455050573,8206,37.80493262,10775.12
125.6,1075580.1,1161972,802974,118.1616,50.0247607149579,2012,41.0841740484749,8007,47.9501852851804,10701.71
26.152,0,196946,334300,47.2149192475855,32.9014356109843,2003,32.4389416069333,6882,45.7041936432048,10640.84
32.70993787,0,1408201.2,137550,47.2149192475855,32.9014356109843,2003,32.4389416069333,6827,47.6733106449993,10580.05
59.67281149,0,200972,134850,47.2149192475855,32.9014356109843,2003,41.0841740484749,6913,46.5576238448577,10632.08
36.28399577,0,202316,138100,47.2149192475855,32.9014356109843,2003,32.4389416069333,6604,46.8480431262873,10451.44
35.02434343,0,207337,135740,47.2149192475855,32.9014356109843,2003,32.4389416069333,6458,46.3380729333466,10376.21
29.088,0,201980,122328,47.2149192475855,32.9014356109843,2003,32.4389416069333,6413,45.5487759303368,10367.06
38.48,0,201236,133607,47.2149192475855,32.9014356109843,2003,41.0841740484749,6308,44.2500420302041,10338.57
28.91222461,0,197595,0,47.2149192475855,32.9014356109843,2003,41.0841740484749,6321,44.2500420302041,10331.08
48.13532361,0,260484,482040,32.2985667405982,32.9014356109843,2003,41.0841740484749,6378,47.5822506541174,10361.91
55.292,0,209197,290050,32.2985667405982,32.9014356109843,2003,41.0841740484749,6342,50.075857325368,10374.2033971567
33.27003426,0,153212,284000,32.2985667405982,32.9014356109843,2003,32.4389416069333,6467,48.0982681945163,10371.11
56.83181047,0,212501,0,47.2149192475855,32.9014356109843,2003,41.0841740484749,6368,44.7339596297697,10344.59
42.468,0,243264,290750,32.2985667405982,32.9014356109843,2003,41.0841740484749,6382,50.075857325368,10367.15
44.50083322,0,181546,290390,32.2985667405982,32.9014356109843,2003,41.0841740484749,6352,49.9983108813565,10384.2420844553
17.685,0,153212,290080,32.2985667405982,32.9014356109843,2003,41.0841740484749,6327,49.9122450881214,10378.5239941143
27.41962381,0,185517,292190,32.2985667405982,32.9014356109843,2003,41.0841740484749,6403,49.1468979499031,10369.36
26.20745867,0,222222,289940,32.2985667405982,32.9014356109843,2003,41.0841740484749,6345,49.0205672289168,10354.1446589527
34.33198681,0,186984,290030,32.2985667405982,32.9014356109843,2003,41.0841740484749,6404,50.075857325368,10362.43
21.03030391,0,192696,290230,32.2985667405982,32.9014356109843,2003,41.0841740484749,6440,49.6265313563014,10367.77
35.07129045,0,189966,291891,32.2985667405982,32.9014356109843,2003,41.0841740484749,6354,49.6215218334835,10390.7701385337
40.292,0,185136,290180,32.2985667405982,32.9014356109843,2003,41.0841740484749,6328,49.4263093685105,10365.2382329272
31.19237239,0,212226,290950,32.2985667405982,32.9014356109843,2003,41.0841740484749,6322,48.8641794090929,10381.4732496653
41.02,0,153212,284000,32.2985667405982,32.9014356109843,2003,41.0841740484749,6305,49.1694126980798,10354.819294191
39.96278973,0,193372,290360,32.2985667405982,32.9014356109843,2003,41.0841740484749,6605,50.075857325368,10430.53
43.108,0,197292,291310,32.2985667405982,32.9014356109843,2003,41.0841740484749,6308,49.5326982650426,10369.3327109173
13.363,0,154000,291000,32.2985667405982,32.9014356109843,2003,41.0841740484749,6602,50.075857325368,10432.75
15.7871887,0,172536,289760,32.2985667405982,32.9014356109843,2003,41.0841740484749,6472,47.6414465279006,10360.01
21.976,0,212020,127716,47.2149192475855,32.9014356109843,2003,41.0841740484749,6874,46.581441885333,10654.52
23.639,0,348454,16200,47.2149192475855,32.9014356109843,2003,41.0841740484749,9090,46.1557770653216,10441.75
45.448,0,200760,138529,47.2149192475855,32.9014356109843,2003,41.0841740484749,6830,44.7879768525397,10607.26
36.91160307,99400,286770,30700,32.2985667405982,32.9014356109843,2003,41.0841740484749,8062,41.821917489842,10206.85
34.89567384,0,175200,130000,32.2985667405982,32.9014356109843,2003,32.4389416069333,6266,50.075857325368,10199.99
25.408,0,175000,132000,32.2985667405982,32.9014356109843,2003,32.4389416069333,6316,50.075857325368,10255.59
65.90859364,85000,271200,0,32.2985667405982,32.9014356109843,2003,41.0841740484749,7901,44.2500420302041,10510.5597408347
36.51621832,0,187216,291500,32.2985667405982,32.9014356109843,2003,41.0841740484749,6548,48.4103401929177,10400.76
29.19716485,0,189533,289640,32.2985667405982,32.9014356109843,2003,41.0841740484749,6521,48.0233385696816,10397.67
40.412,0,194042,136274,47.2149192475855,32.9014356109843,2003,41.0841740484749,6820,44.1469013302733,10603.19
25.76,0,356901,13602,47.2149192475855,32.9014356109843,2003,41.0841740484749,9080,47.7693287757551,10431.24
33.312,0,204202,0,47.2149192475855,32.9014356109843,2003,41.0841740484749,6580,44.2500420302041,10464.19
24.501905,0,197649,0,47.2149192475855,32.9014356109843,2003,41.0841740484749,6802,44.2500420302041,10596.14
25.01447869,0,206138,0,47.2149192475855,32.9014356109843,2003,32.4389416069333,6810,44.2500420302041,10590.47
37.176,0,153212,0,47.2149192475855,32.9014356109843,2003,41.0841740484749,6732,44.2500420302041,10524.52
26.95602748,0,220500,289330,32.2985667405982,32.9014356109843,2003,41.0841740484749,6317,50.075857325368,10355.3670526711
16.66110048,0,197782,290200,32.2985667405982,32.9014356109843,2003,41.0841740484749,6495,50.075857325368,10368.86
44.124,1000,193546,0,47.2149192475855,32.9014356109843,2003,41.0841740484749,6760,44.2500420302041,10561.11
31.38,0,190354,0,47.2149192475855,32.9014356109843,2003,41.0841740484749,6722,44.2500420302041,10551.38
21.748,0,218452,0,47.2149192475855,32.9014356109843,2003,41.0841740484749,6626,44.2500420302041,10463.86
42.688,0,192976,130750,47.2149192475855,32.9014356109843,2003,41.0841740484749,6594,44.4854322844692,10441.57
33.07515132,0,177200,131200,32.2985667405982,32.9014356109843,2003,32.4389416069333,6360,50.075857325368,10253.53
23.428,0,153212,155000,47.2149192475855,32.9014356109843,2003,41.0841740484749,7916,48.7225007616148,10400.57
39.0632123,0,166295,289000,32.2985667405982,32.9014356109843,2003,41.0841740484749,6200,47.5422560461624,10356.873685148
24.752,0,153212,288550,32.2985667405982,32.9014356109843,2003,41.0841740484749,6316,50.075857325368,10363.693257949
22.30126664,0,153212,290310,32.2985667405982,32.9014356109843,2003,41.0841740484749,6494,50.075857325368,10430.21
17.03591569,0,220506,135000,32.2985667405982,32.9014356109843,2004,41.0841740484749,7677,50.075857325368,10328.8504478309
40.66573967,0,153212,290310,32.2985667405982,32.9014356109843,2003,41.0841740484749,6278,50.075857325368,10359.2612282236
44.39708554,0,153212,290560,32.2985667405982,32.9014356109843,2003,41.0841740484749,6270,49.3873231616273,10328.6636329792
49.95212264,0,153212,135000,32.2985667405982,32.9014356109843,2003,41.0841740484749,6330,50.007879651651,10328.2062128662
17.94,0,220506,135000,32.2985667405982,32.9014356109843,2004,41.0841740484749,7934,44.8416876996197,10409.22
36.78123071,0,153212,290680,32.2985667405982,32.9014356109843,2003,32.4389416069333,6625,47.5834088953276,10457.87
11.52,0,153212,135000,32.2985667405982,32.9014356109843,2003,41.0841740484749,6364,50.075857325368,10352.3208978425
17.30257449,0,153212,135000,32.2985667405982,32.9014356109843,2003,41.0841740484749,6257,49.0571292701312,10337.9504282281
44.38544029,0,153212,135000,32.2985667405982,32.9014356109843,2003,41.0841740484749,6361,48.3037152497507,10369.73
39.324,0,153212,135000,32.2985667405982,32.9014356109843,2003,41.0841740484749,6387,49.5878139629298,10366.76
32.644,0,285938,17640,47.2149192475855,32.9014356109843,2004,41.0841740484749,8678,46.7732306367339,10466.13
39.388,0,195096,130557,47.2149192475855,32.9014356109843,2003,41.0841740484749,6381,46.5085123020638,10327.79
24.1,0,191715,127823,47.2149192475855,32.9014356109843,2003,41.0841740484749,6515,45.4367195694761,10430.31
57.10141561,0,224198,138890,47.2149192475855,32.9014356109843,2005,41.0841740484749,6814,46.4769160713699,10606.12
40.932,0,208204,135240,47.2149192475855,32.9014356109843,2004,41.0841740484749,6714,45.438977284584,10546.64
34.48819999,0,203324,135187,47.2149192475855,32.9014356109843,2004,41.0841740484749,6688,46.3142601846373,10544.61
44.144,0,367554,36340,47.2149192475855,32.9014356109843,2004,41.0841740484749,8702,45.9733506285095,10371.98
33.608,0,351969,35480,47.2149192475855,32.9014356109843,2004,41.0841740484749,8676,45.2071252365333,10420.85
34.24012514,0,349712,35260,47.2149192475855,32.9014356109843,2004,41.0841740484749,8685,46.851639495351,10404.35
34.904,0,384756,17377,47.2149192475855,32.9014356109843,2004,41.0841740484749,9000,43.5048068072758,10478.19
29.856,0,220506,135000,32.2985667405982,32.9014356109843,2004,41.0841740484749,7661,50.075857325368,10356.6551035536
36.2429405,0,220080,215000,32.2985667405982,32.9014356109843,2004,41.0841740484749,6354,50.075857325368,10342.2837269912
35.576,0,159000,350000,32.2985667405982,32.9014356109843,2004,41.0841740484749,6430,47.75992629102,10374.43
15.1832191,0,220506,350000,32.2985667405982,32.9014356109843,2004,41.0841740484749,6420,48.9906385938661,10375.21
45.068,0,220506,35000,32.2985667405982,32.9014356109843,2004,41.0841740484749,6507,45.2610273101632,10380.26
23.852,0,220506,215000,32.2985667405982,32.9014356109843,2004,41.0841740484749,6480,50.075857325368,10369.45
20.72,0,220506,135000,32.2985667405982,32.9014356109843,2004,41.0841740484749,7872,50.075857325368,10371.02
19.024,0,183782,135000,32.2985667405982,32.9014356109843,2004,41.0841740484749,7710,45.8733073557499,10395.9615646347
25.4,0,220506,135000,32.2985667405982,32.9014356109843,2004,41.0841740484749,7643,50.075857325368,10404.4484120208
25.66,0,220506,135000,32.2985667405982,32.9014356109843,2004,41.0841740484749,7647,50.075857325368,10392.2486953134
20.668,0,220506,215000,32.2985667405982,32.9014356109843,2004,41.0841740484749,6432,50.075857325368,10362.45
26.52292632,0,220506,135000,32.2985667405982,32.9014356109843,2004,41.0841740484749,7761,50.075857325368,10368.39
55.96,0,204458,133882,47.2149192475855,32.9014356109843,2004,41.0841740484749,6784,46.4891949290746,10584.76
44.236,0,212988,134547,47.2149192475855,32.9014356109843,2004,41.0841740484749,6325,44.9496779441534,10315.44
38.304,0,194756,136548,47.2149192475855,32.9014356109843,2004,32.4389416069333,6441,47.388178732731,10379.09
29.62307158,0,220506,135000,32.2985667405982,32.9014356109843,2004,41.0841740484749,7847,50.075857325368,10379.68
29.15185689,0,220506,135000,32.2985667405982,32.9014356109843,2004,41.0841740484749,7721,50.075857325368,10388.8287992194
41.124,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7933,36.9588168142941,10401.02
42.43844071,0,367506,139000,32.2985667405982,32.9014356109843,2004,41.0841740484749,7895,50.075857325368,10399.02
22.39416894,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7602,39.2130183303541,10355.7822232422
39.86164692,0,367506,140000,32.2985667405982,32.9014356109843,2004,41.0841740484749,7831,50.075857325368,10397.27
18.52846714,0,367506,139000,32.2985667405982,32.9014356109843,2004,41.0841740484749,7849,46.3332067421138,10371.29
45.8702266,0,200174,135440,47.2149192475855,32.9014356109843,2004,41.0841740484749,6896,45.4455409534767,10676.23
43.07231771,0,201098,129403,47.2149192475855,32.9014356109843,2004,32.4389416069333,6530,45.1231415510367,10425.85
28.67926976,0,200262,138234,47.2149192475855,32.9014356109843,2004,41.0841740484749,6441,46.0907589523146,10373.8
32.59924597,0,201224,138234,47.2149192475855,32.9014356109843,2004,41.0841740484749,6541,47.0271763283768,10424.73
32.49670036,0,200636,137740,47.2149192475855,32.9014356109843,2004,41.0841740484749,6740,45.408429142428,10541.96
34.12554949,0,199292,134280,47.2149192475855,32.9014356109843,2004,41.0841740484749,6742,46.3130827706342,10556.84
50.176,0,199292,134578,47.2149192475855,32.9014356109843,2004,32.4389416069333,6295,45.1283084307985,10330.96
29.992,0,367506,140000,32.2985667405982,32.9014356109843,2004,41.0841740484749,7713,46.8327427567055,10414.6026604824
21.0058,0,367506,139000,32.2985667405982,32.9014356109843,2004,41.0841740484749,7959,50.075857325368,10403.61
15.47732057,0,367506,139000,32.2985667405982,32.9014356109843,2004,41.0841740484749,7655,47.9543693920863,10395.5562941674
27.77576071,0,367506,140000,32.2985667405982,32.9014356109843,2004,41.0841740484749,7747,50.075857325368,10399.2763546091
21.748,0,330452,17560,47.2149192475855,32.9014356109843,2005,41.0841740484749,8949,40.7286009584933,10399.16
36.86935873,0,429998,16852,47.2149192475855,32.9014356109843,2005,41.0841740484749,8964,44.8275028722292,10425.21
29.26563545,0,345278,14866,47.2149192475855,32.9014356109843,2005,41.0841740484749,9000,44.3918362192371,10394.86
13.54044625,0,202494,135300,47.2149192475855,32.9014356109843,2005,32.4389416069333,6552,46.4963716048368,10422.44
40.528,0,200552,132071,47.2149192475855,32.9014356109843,2004,32.4389416069333,6346,46.0865160738588,10337.4
32.723344,0,367506,140000,32.2985667405982,32.9014356109843,2004,41.0841740484749,8001,42.8545494036965,10412.44
39.92984664,0,367506,140000,32.2985667405982,32.9014356109843,2004,41.0841740484749,7910,50.075857325368,10396.96
8.388,0,367506,140000,32.2985667405982,32.9014356109843,2004,41.0841740484749,7680,50.075857325368,10373.6438651501
32.42348826,0,367506,140000,32.2985667405982,32.9014356109843,2004,41.0841740484749,7800,50.075857325368,10369.19
20.312,0,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7875,50.075857325368,10379.72
35.592,0,354812,18955,47.2149192475855,32.9014356109843,2005,41.0841740484749,9018,42.855420787598,10365.9
32.712,0,376598,15300,47.2149192475855,32.9014356109843,2005,41.0841740484749,8948,46.0286653295928,10390.26
28.35819288,0,345782,18375,47.2149192475855,32.9014356109843,2005,41.0841740484749,8976,45.8325819707008,10398.56
26.428,0,361616,15355,47.2149192475855,32.9014356109843,2005,41.0841740484749,8998,45.1914942841217,10471.17
19.968,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7123,36.9588168142941,10424.19
20.695,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7830,36.9588168142941,10387.67
19.688,0,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7740,50.075857325368,10364.26
13.56,0,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7751,50.075857325368,10367.38
26.992,0,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7863,50.075857325368,10376.18
33.524,0,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7844,50.075857325368,10374.98
28.088,0,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7814,50.075857325368,10369.88
18.928,0,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7849,50.075857325368,10369.43
33.756,0,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7849,50.075857325368,10374.35
37.72,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7945,36.9588168142941,10376.54
29.104,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7931,36.9588168142941,10401.1
17.676,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7946,36.9588168142941,10392.29
17.352,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7977,36.9588168142941,10406.1
49.3320329,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7993,36.9588168142941,10413.54
44.232,0,370560,0,47.2149192475855,32.9014356109843,2005,41.0841740484749,8227,44.2500420302041,10368.49
38.388,0,360664,17595,47.2149192475855,32.9014356109843,2005,41.0841740484749,8856,45.0041326611465,10367.3
51.59316437,0,357066,17318,47.2149192475855,32.9014356109843,2005,41.0841740484749,8936,43.6449531230368,10389.99
63.044,0,359487,15000,47.2149192475855,32.9014356109843,2005,41.0841740484749,8970,44.4084644333241,10347.44
34.848,0,163048,134117,47.2149192475855,32.9014356109843,2005,32.4389416069333,6480,46.2669033427367,10373.83
31.244,0,194960,135237,47.2149192475855,32.9014356109843,2005,41.0841740484749,6435,46.9985027238458,10362.53
35.16005354,0,352366,16203,47.2149192475855,32.9014356109843,2005,41.0841740484749,8985,46.4941017075262,10463.85
13.952,0,189813,133624,47.2149192475855,32.9014356109843,2005,32.4389416069333,6544,46.3050067650576,10419.76
17.6,0,198864,133052,47.2149192475855,32.9014356109843,2005,32.4389416069333,6571,46.1486394111491,10419.54
20.25828222,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7702,36.9588168142941,10354.144793768
28.22,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7791,36.9588168142941,10395.1549494934
24.644,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7871,40.4870584789301,10381.67
40.668,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7917,36.9588168142941,10402.94
29.104,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7839,42.2747244969061,10368.97
22.072,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7910,36.9588168142941,10374.08
27.8,366270,366270,63548,32.2985667405982,32.9014356109843,2006,41.0841740484749,7908,36.9588168142941,10371.44
35.49390913,387700,387700,61500,32.2985667405982,32.9014356109843,2006,32.4389416069333,7922,36.9588168142941,10382.03
43.03807665,0,187249,132458,47.2149192475855,32.9014356109843,2005,41.0841740484749,6565,45.7862169970394,10426.69
16.38451018,0,200492,132676,47.2149192475855,32.9014356109843,2005,41.0841740484749,6510,43.5723855799364,10406.06
17.988,0,190233,135186,47.2149192475855,32.9014356109843,2005,32.4389416069333,6609,46.5469243754905,10442.96
33.272,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7883,36.9588168142941,10379.86
32.44123301,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7698,36.9588168142941,10340.0525527031
27.51995035,0,186612,135420,47.2149192475855,32.9014356109843,2005,32.4389416069333,6446,46.7837523070147,10373.44
35.212,0,153212,173250,47.2149192475855,32.9014356109843,2005,41.0841740484749,7087,45.8074682399492,10367.52
24.416,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7869,36.9588168142941,10376.69
26.688,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7729,36.9588168142941,10347.569340522
18.104,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7784,36.9588168142941,10383.0962353968
37.3,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7690,36.9588168142941,10290.3055235941
36.55831701,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7915,36.9588168142941,10402.24
21.156,0,168803,155581,47.2149192475855,32.9014356109843,2005,41.0841740484749,6269,48.7225007616148,10282.95
20.16,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7671,36.9588168142941,10347.0964147804
23.784,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7635,37.9425302437138,10294.7211907965
36.764,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,8011,36.9588168142941,10433.1
33.556,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7820,37.9509525169084,10371.47
23.48265515,383200,383200,49250,32.2985667405982,32.9014356109843,2006,32.4389416069333,7863,36.9588168142941,10375.21
37.9403326,0,153212,134524,47.2149192475855,32.9014356109843,2005,41.0841740484749,6469,44.2218100413935,10378.27
24.496,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7873,36.9588168142941,10382.61
10.568,0,168646,135650,47.2149192475855,32.9014356109843,2005,32.4389416069333,6308,46.4502593523893,10256.6
22.956,0,173362,213755,47.2149192475855,32.9014356109843,2005,41.0841740484749,6357,41.7335699919174,10290.78
72.9921932,0,357311,17666,47.2149192475855,32.9014356109843,2005,41.0841740484749,8802,45.1795197130161,10391.71
33.424,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7801,35.258,10373.61
21.984,383200,383200,49250,32.2985667405982,32.9014356109843,2006,41.0841740484749,7750,37.096357255806,10337.8787624118
25.304,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7743,36.9588168142941,10355.2331849997
27.684,393965,393965,48895,32.2985667405982,32.9014356109843,2006,41.0841740484749,7747,38.1527370425238,10368.047299653
21.596,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7810,38.3544761830508,10388.6766352226
37.092,383200,383200,49250,32.2985667405982,32.9014356109843,2005,41.0841740484749,7745,35.258,10370.5347359308
31.58,365750,365750,61500,32.2985667405982,32.9014356109843,2006,41.0841740484749,7927,37.9135919654028,10397.1
28.256,365806,365806,61500,32.2985667405982,32.9014356109843,2006,41.0841740484749,7620,38.4384456548036,10274.672473762
23.78,364450,364450,61500,32.2985667405982,32.9014356109843,2007,41.0841740484749,7634,39.1243576024013,10293.9047829632
27.792,365484,365484,61500,32.2985667405982,32.9014356109843,2007,41.0841740484749,7641,40.153809296508,10342.8687394256
27.228,383200,383200,49250,32.2985667405982,32.9014356109843,2006,41.0841740484749,7905,36.9588168142941,10382.07
34.4,383200,383200,49250,32.2985667405982,32.9014356109843,2006,41.0841740484749,7877,36.9588168142941,10375.12
21.46032128,383200,383200,49250,32.2985667405982,32.9014356109843,2006,41.0841740484749,7759,36.9588168142941,10342.6881907822
36.31888501,504800,504800,98500,32.2985667405982,32.9014356109843,2005,41.0841740484749,7610,36.9588168142941,10260.8298398728
38.86579378,504800,504800,98500,32.2985667405982,32.9014356109843,2006,41.0841740484749,7583,37.3631221085749,10311.5152458623
31.956,504800,504800,98500,32.2985667405982,32.9014356109843,2006,41.0841740484749,7575,38.2413864336774,10290.557682266
18.864,480522,480522,107336,32.2985667405982,32.9014356109843,2006,41.0841740484749,7835,38.2250575759752,10385.5671159167
51.06845562,510800,513800,98500,32.2985667405982,32.9014356109843,2006,41.0841740484749,7590,38.0100393114682,10258.3506106396
37.32541472,0,193889,131432,47.2149192475855,32.9014356109843,2006,32.4389416069333,6539,45.2729129620042,10416.13
24.652,0,197568,133901,47.2149192475855,32.9014356109843,2006,32.4389416069333,6381,46.6621108242812,10345.13
31.108,0,195691,130760,47.2149192475855,32.9014356109843,2006,32.4389416069333,6799,48.1963622807395,10523.05
30.32445978,0,197074,134326,47.2149192475855,32.9014356109843,2006,32.4389416069333,6771,47.6530772047485,10481.79
29.32501026,0,153212,0,47.2149192475855,32.9014356109843,2006,32.4389416069333,6838,45.1043566907009,10496.79
43.98483889,0,194730,134770,47.2149192475855,32.9014356109843,2006,41.0841740484749,6812,47.722826540983,10458.83
41.23692755,0,193178,132431,47.2149192475855,32.9014356109843,2006,32.4389416069333,6755,47.2473525218164,10443.76
41.936,0,190727,90410,47.2149192475855,32.9014356109843,2006,32.4389416069333,6724,46.2011225597266,10540.65
41.952,0,198067,134237,47.2149192475855,32.9014356109843,2006,32.4389416069333,6685,47.8721478613736,10527.49
40.67932238,0,202081,131750,47.2149192475855,32.9014356109843,2006,32.4389416069333,6728,47.5988146009034,10468.91
34.4131975,0,204952,139132,47.2149192475855,32.9014356109843,2006,41.0841740484749,6403,42.874163411539,10318.38
29.852,393965,393965,48985,32.2985667405982,32.9014356109843,2006,41.0841740484749,7716,37.0482695306641,10349.1507681558
36.416,509250,509250,98929,32.2985667405982,32.9014356109843,2006,41.0841740484749,7575,37.1345070883244,10274.0513042426
32.812,0,195510,135360,47.2149192475855,32.9014356109843,2006,32.4389416069333,6542,47.2655690754969,10434.24
28.104,0,195243,134899,47.2149192475855,32.9014356109843,2006,32.4389416069333,6481,42.519769321814,10375.03
29.364,0,198881,134855,47.2149192475855,32.9014356109843,2006,32.4389416069333,6569,44.4262511503134,10449.24
25.124,366450,366450,63750,32.2985667405982,32.9014356109843,2006,41.0841740484749,7890,37.80493262,10456.72
30.248,492870,492870,100823,32.2985667405982,32.9014356109843,2006,41.0841740484749,7572,39.1402748774868,10298.7561952162
22.34,0,185877,161756,47.2149192475855,32.9014356109843,2007,41.0841740484749,6385,37.446070756,10295.98
34.664,0,200888,134955,47.2149192475855,32.9014356109843,2006,32.4389416069333,6341,43.0331191719432,10272.14
29.632,0,196388,136404,47.2149192475855,32.9014356109843,2006,41.0841740484749,6493,41.5587186594103,10392.83
