WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Deepest_Zone,Top_Zone,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Injection.Rate,Additive,Mesh.Size,EUR_o..Mstb.
1123,2,3,3,2008-08-08,2008,31.73671,-102.19262,10205,4,4,8,3,12,7,14,0,12000,636880,0,508180,648880,7220,7984,8525,9363,9758,10091,10154.52,10393.85,10527.27,10615.62,10736,11229.52,11447.55,11585.96,14,4,8852,8878,49597,2,12,138510,2,4,NA,21,7,47.458
2014,6,3,4,2008-08-13,2008,31.47627,-101.65664,8186,4,4,8,4,19,2,2,278750,0,0,0,16750,278750,5460.82,6412.66,6975.47,7989.39,8288.87,8622.69,9815.59,10173.23,10271.55,10369,10495.12,10640.58,10782.02,10821.36,2,4,7831,8010,101000,2,10,6000,2,4,NA,18,7,14.376
2031,7,19,4,2008-08-16,2008,31.59629,-101.42903,8707,4,3,8,3,12,NA,5,NA,NA,NA,NA,NA,NA,4299,5852.73,6378.93,7458.26,7848.38,32145.24,33206.59,33591.09,33689.56,NA,33784.02,33938.98,34048.89,10085,5,2,8022,8360,NA,1,2,0,3,7,NA,1,1,20.288
2025,6,3,4,2008-08-20,2008,31.46572,-101.6532,8156,4,4,8,4,19,2,2,278750,0,0,0,16750,278750,5426.83,6372.19,6930.28,7940.08,8264.4,8595.61,9807.51,10153.23,10257.13,10360.95,10472.73,10629.25,10772.2,10808.87,2,4,7785,7986,101000,2,10,6000,2,4,NA,18,7,15.656
2027,6,3,4,2008-08-20,2008,31.46909,-101.65428,8177,4,3,8,4,19,2,2,278750,0,0,0,16750,278750,5443.28,6390.9,6946.75,7960.58,8278.52,8610.89,9816.35,10165.7,10268.2,10369.47,10486.58,10639.81,10781.89,10823.54,2,4,7809,7981,101000,2,10,6000,2,4,NA,18,7,15.93179403
2036,7,19,4,2008-08-21,2008,31.56718,-101.42522,8715,4,3,8,2,6,NA,7,NA,NA,NA,NA,NA,NA,4153.91,5812.31,6323.28,7498.02,7915.33,8126.5,9224.96,9595.23,9688.6,NA,9779.43,9927.25,10042.97,10076.17,7,2,8274,8604,NA,1,2,0,3,7,NA,12,1,49.432
2026,6,3,4,2008-08-22,2008,31.46833,-101.65087,8179,4,3,8,4,19,2,2,278750,0,0,0,16750,278750,5426.57,6364.41,6925.48,7933.79,8253.82,8589.08,9796.55,10143.03,10245.5,10356.34,10461.67,10611.92,10754.62,10805.99,2,4,7788,7975,101000,2,10,6000,2,4,NA,18,7,13.43492656
2040,6,28,4,2008-08-24,2008,31.54282,-101.7297,8554,2,4,6,4,17,4,8,0,6000,234826,0,587700,240826,5842.89,6766.42,7352.7,8344.24,8626.35,8963.67,10137.94,10504.27,10540.9,10521.27,10748.66,11028.14,11158.65,11210.17,8,4,6803,6943,48258,2,12,149098,2,4,NA,21,7,69.09392334
120,5,14,2,2008-08-25,2008,31.85353,-101.65011,10511,4,4,2,2,2,1,2,0,16128,1004640,0,1221471.973,1020768,5773.31,6554,7067,8120,8569,8988,9785,10066,10199,10324.62,10364.04,10526.27,10700.94,10752.5,2,4,6556,10005,1004640,2,7,1090000,2,4,NA,10,1,45.376
1107,3,4,3,2008-08-30,2008,31.68191,-102.01018,10220,1,1,8,6,27,3,5,NA,NA,NA,NA,233100,NA,6791,7675,8250,9229,9577,9958,10553.18,10885.12,11054.33,11142.78,11273.8,12033.66,12148.51,12215.99,5,4,9990,10106,NA,1,1,66500,2,2,NA,1,7,32.796
1093,2,3,3,2008-09-02,2008,31.80153,-102.16052,9898,2,4,8,4,19,6,12,0,9500,524188,0,593420,533688,7129,7970,8527,9375,9808.63,9725.07,10271.04,10576.25,10768.16,10954.43,11296.36,11646.22,11854.03,11974.3,12,4,8012,8122,53347,2,12,153365,2,4,NA,21,7,12.869
2037,7,19,4,2008-09-02,2008,31.57442,-101.41661,8725,5,3,8,4,19,NA,7,NA,NA,NA,NA,NA,NA,4391.11,5789.14,6307.02,7393,7650.41,8136.29,9192.04,9566.33,9660.61,NA,9765.52,9891.11,10003.95,10042.1,7,2,8296,8592,NA,1,2,0,3,7,NA,12,1,16.4500793
2013,6,28,4,2008-09-05,2008,31.61497,-101.76866,10657,6,3,8,6,27,5,12,0,19000,453366,0,256111,472366,5960,6890,7465,8482,8792,9216.43,10216,10526,10672.83,10662.59,10870.64,11228.08,11366.17,11425.09,12,4,8636,8771,111674,2,12,67006,2,4,NA,21,7,13.824
1099,2,3,3,2008-09-06,2008,31.77075,-102.16407,10402,2,5,8,4,19,7,14,0,12000,541766,0,587140,553766,7185,8007,8569,9422,9848,10118,10283.26,10754.21,10889.12,11144.26,11088.02,11493.19,11712.08,11850.32,14,4,8065,8127,55743,2,12,153784,2,4,NA,1,7,35.40801779
1087,3,28,3,2008-09-10,2008,31.65638,-101.97487,10513,5,4,8,3,12,6,12,0,10500,697277,0,751509,707777,6684,7538,8127,9141,9508,9926,10576.26,10881.93,11049.08,11131.62,11426.27,12003.88,12111.76,12210.45,12,4,8395,8469,69639,2,12,186904,2,4,NA,21,7,53.684
2042,6,28,4,2008-09-13,2008,31.53483,-101.73183,8564,5,4,6,4,17,4,8,0,6000,222308,0,584747,228308,5840.48,6761.45,7347.88,8358.55,8622.92,8955.39,10178.97,10518.85,10538.72,10504.78,10735.52,11025.66,11150.64,11203.49,8,4,6777,6920,39764,2,12,82312,2,4,NA,21,7,33.728
2054,7,19,4,2008-09-18,2008,31.58545,-101.42919,8700,2,4,8,4,19,NA,7,NA,NA,NA,NA,NA,NA,4219,5840.73,6366.93,7489.6,7871.05,8138.41,9204.04,9584.49,9680.8,NA,9771.79,9927.96,10041.29,10077.11,7,2,8124,8482,NA,1,2,0,3,7,NA,12,1,20.176
2039,6,28,4,2008-09-22,2008,31.61262,-101.69658,8515,5,3,6,4,17,4,8,0,6000,240762,0,601360,246762,5812,6687,7258,8272,8586.94,8962.47,9996.29,10374.24,10495.91,10537.6,10728.8,10922.64,11084.47,11129.97,8,4,6727,6867,54589,2,12,134958,2,4,NA,21,7,17.184
2057,7,19,4,2008-09-24,2008,31.59245,-101.40786,8695,2,3,8,4,19,NA,7,NA,NA,NA,NA,NA,NA,4055,5798,6298.19,7394.85,7767.63,8081.92,9131.49,9524.33,9620.44,NA,9738.78,9847.03,9960,9997.59,7,2,8242,8466,NA,1,2,0,3,7,NA,12,1,20.872
1141,2,28,3,2008-09-29,2008,31.79245,-102.19753,10554,4,2,8,3,12,9,18,0,15000,667611,0,763170,682611,7200,8020,8566,9384.9,9860.5,9897.76,10321,10691.94,10998.1,11036.22,11075.48,11691.22,11936.78,12051.33,18,4,8866,8874,41832,2,12,217545,2,4,NA,21,7,61.028
1100,2,3,3,2008-09-30,2008,31.82823,-102.09806,10282,6,4,8,4,19,6,12,0,10500,460288,0,437140,470788,6986,7827,8396,9259,9627,9915,10267.55,10507.74,10710.91,10794.57,11061.03,11571.86,11695.15,11893.85,12,4,8008,8022,44218,2,12,118940,2,4,NA,21,7,46.732
1096,2,3,3,2008-10-05,2008,31.7689,-102.15437,10380,5,4,8,4,19,6,12,0,10500,420783,0,583403,431283,7155,7998,8552,9415,9821,10058,10304.55,10664.73,10814.92,11108.49,11080.12,11504.67,11715.38,11849.62,12,4,8020,8195,52725,2,12,137433,2,4,NA,21,7,15.08381372
135,5,28,2,2008-10-07,2008,31.76303,-101.59157,10430,5,6,8,4,19,6,12,0,10500,624937,0,695140,635437,5297,6372,6923,7984,8275,8774,9711,10009,10131,10228.05,10299.53,10450.86,10568.37,10615.92,12,4,6423,6474,47962,2,12,134806,2,4,NA,21,7,27.776
1135,4,28,3,2008-10-10,2008,31.91074,-101.94972,9418,6,6,8,3,12,6,12,0,10500,363372,0,878020,373872,6614,7450,8018,9047,9340,9689.05,10114.37,10504.2,10579.5,10610.98,10789.46,11202.96,11460.7,11569.76,12,4,8040,8077,41244,2,12,103400,2,4,NA,21,7,35.70501952
1065,4,14,3,2008-10-15,2008,31.85843,-101.96404,10947,4,3,2,4,14,1,2,0,20076,769146,0,800960,789222,6667.07,7495,8041,9066,9413,9786.76,10292,10551,10706.84,10790.66,10944.25,11291.7,11538.95,11651.83,2,4,8068,10527,769146,2,7,800960,2,4,NA,1,1,29.731
1151,3,28,3,2008-10-16,2008,31.67222,-102.02027,10500,2,4,8,4,19,7,14,0,12000,709611,0,688562,721611,6784,7566,8231,9187,9574,10011,10518.18,10870.45,11030.54,11044.33,11222.3,12001.62,12126.36,12201.05,14,4,7695,7870,51411,2,12,127802,2,4,NA,21,7,42.5222477
133,5,23,2,2008-10-22,2008,31.75941,-101.72288,9500,6,4,8,3,12,NA,1,NA,NA,NA,NA,NA,NA,6068,6843,7401,8404,8683,9085,10008.68,10309.58,10459.84,10552.44,10665.79,10927.11,11061.06,11136.76,1,5,7450,9342,NA,1,1,NA,1,1,NA,1,1,68.40805807
1108,2,3,3,2008-10-23,2008,31.8212,-102.0958,10320,2,4,8,4,19,7,14,0,12000,577657,0,800820,589657,7006,7826,8423,9322,9654,9974,10352.31,10543.17,10721.01,10832,11056.61,11601.1,11770.18,11924.04,14,4,7910,7918,50173,2,12,120116,2,4,NA,21,7,28.252
2041,6,28,4,2008-10-25,2008,31.5198,-101.73153,8526,5,4,6,2,4,4,8,0,7500,324742,0,742220,332242,5816.09,6736.5,7319.44,8329.69,8595.25,8928.52,10193.59,10523.1,10523.02,10472.59,10709.67,10999.31,11123.31,11175.36,8,4,6731,6899,54936,2,12,172220,2,4,NA,21,7,46.016
2398,3,11,5,2008-10-27,2008,31.49899,-102.09245,10505,4,6,8,4,19,1,2,0,14000,802000,0,660000,816000,6877,7692,8353,9168,9513,9771,10277,10649.16,10808.92,10993.68,11359.09,11673.51,11927.2,12002.26,2,4,7741,10321,802000,2,12,660000,2,4,NA,1,1,83.504
2060,7,19,4,2008-11-02,2008,31.57057,-101.40396,8693,4,2,8,4,19,7,7,NA,NA,NA,NA,NA,NA,4190.44,5760.64,6264.17,7348.06,7617.62,8068.22,9148.57,9517.42,9610.34,NA,9732.28,9826.82,9937.84,9976.93,7,4,8216,8500,NA,1,2,0,3,7,NA,12,1,20.18
121,5,28,2,2008-11-08,2008,31.98413,-101.73284,9976,5,6,8,3,12,11,22,0,18000,679906,0,1328840,697906,5637,6754,7251,8265,8482,9008,9758,10111.71,10247.1,10268.33,10286.46,10568.89,10820.86,10873.59,22,4,7267,7341,73222,2,12,177573,2,4,NA,21,7,17.38
1159,2,13,3,2008-11-15,2008,31.77672,-102.05858,10291,5,4,8,4,19,1,2,451000,12150,0,0,431000,463150,6838,7733,8262,9227,9599,9919,10391.01,10658.43,10803.14,10924.06,11211.44,11723.65,11939.92,12030.17,2,4,7900,9899,451000,2,4,431000,2,4,NA,21,1,42.052
115,4,3,2,2008-11-20,2008,31.72171,-101.77145,9882,5,4,8,4,19,7,14,0,12000,547628,0,602280,559628,6008,6966,7541,8537,8833,9238,10128.62,10428.43,10577.97,10639.7,10786.9,11155.31,11258.76,11342.94,14,4,7082,7174,42873,2,12,130934,2,4,NA,21,7,11.188
1128,2,3,3,2008-11-20,2008,31.72568,-102.1758,10104,5,4,8,4,19,6,12,0,10500,538332,0,602400,548832,7158,7928,8429,9356,9732,9993.16,10474.94,10484.89,10664.56,10768.28,10868.17,11346.99,11562.49,11697.39,12,4,7998,8158,75642,2,12,192371,2,4,NA,21,7,40.388
116,4,3,2,2008-11-22,2008,31.71538,-101.76703,9876,5,4,8,4,19,7,14,0,20000,676928,0,648070,696928,6041,6942,7506,8530,8820,9241,10121.81,10425.36,10576.94,10640.77,10785.34,11142.8,11256.4,11353.72,14,4,6990,7060,52794,2,12,134130,2,4,NA,1,7,25.4251233
1109,2,3,3,2008-11-23,2008,31.82661,-102.08886,10300,2,4,8,4,19,6,12,0,10500,487235,0,582080,497735,6981,7840,8414,9302,9595,9962,10368.83,10571.44,10776.56,10866.68,11102.91,11629.19,11767.24,11949.31,12,4,7847,8045,62442,2,12,156658,2,4,NA,21,7,29.636
1116,2,3,3,2008-11-23,2008,31.72217,-102.20576,10092,5,4,8,4,19,7,14,0,12000,617151,0,680379,629151,7104,7869,8382,9154,9539,9878,9827.7,10050.18,10268.91,10521.3,10694.7,11245.3,11463.75,11582.64,14,4,8016,8033,67927,2,12,169359,2,4,NA,21,7,56.996
118,4,3,2,2008-11-24,2008,31.71336,-101.77513,9886,5,4,8,4,19,7,14,0,19000,570219,0,621902,589219,6081,6980,7542,8536,8841,9242,10140.9,10439.03,10591.36,10655.03,10803.3,11164.41,11282.96,11367.9,14,4,6997,7068,48079,2,12,141147,2,4,NA,1,7,16.768
2385,3,28,5,2008-11-24,2008,31.51676,-101.95502,10624,4,4,8,4,19,10,20,0,16500,972301,0,923020,988801,6521.52,7387.78,8037.88,8950.13,9292.46,9460.77,10419.92,10696.29,10553.45,10627.02,10850.87,11239.89,11311.02,11399.43,20,4,7412,7577,54050,2,12,147647,2,4,NA,21,7,49.468
131,5,28,2,2008-11-25,2008,31.76686,-101.61135,10568,4,5,8,4,19,7,14,0,12000,755718,0,672071,767718,5454,6445,6998,8063,8341,8872,9738,10043,10181,10283.2,10348,10521.5,10647.2,10701.53,14,4,6463,6493,57414,2,12,122013,2,4,NA,21,7,19.24918288
132,5,28,2,2008-11-25,2008,31.77082,-101.59428,10404,4,2,2,6,22,4,9,0,12500,460671,0,257881,473171,5309,6412,6928,8003,8271,8778,9727,10024,10152,10234.47,10307.41,10454.49,10577.01,10626.2,9,4,8442,8456,51236,2,12,41265,2,4,NA,21,7,62.13588059
1148,2,13,3,2008-11-30,2008,31.83922,-102.08248,10143,5,2,8,4,19,1,2,502000,15000,0,0,478000,517000,6961.16,7804.93,8366.25,9285.49,9635.32,9790.26,10317.97,10553.77,10780.44,10863.75,11127.37,11617.84,11771.56,11947.75,2,4,7988,10000,502000,2,4,478000,2,4,NA,21,1,33.5106793
2380,3,3,5,2008-12-01,2008,31.51928,-102.02449,10403,4,2,8,4,19,3,3,546000,0,0,0,36500,546000,6715,7566.93,8155.33,9092.79,9419.54,9733.57,10430.1,10706.78,10761.22,10708.61,10996.51,11392.06,11478.03,11587.56,3,4,9177,10330,257500,2,10,19750,2,4,NA,18,7,28.50589361
2392,3,3,5,2008-12-01,2008,31.51385,-102.03133,10081,4,2,8,2,6,3,3,516000,0,0,0,36500,516000,6730,7580.73,8189.49,9166,9442,9743.96,10462.55,10687.65,10774.88,10750.86,11021.33,11379.49,11469.4,11566.24,3,4,9174,10027,224000,2,10,19750,2,4,NA,18,7,36.45196917
129,7,5,2,2008-12-09,2008,31.70944,-101.48711,10200,2,6,2,6,22,5,10,0,12080,474075,0,318295,486155,5019,6016.19,6543.34,7660.16,8084.61,8228.5,9362,9740,9819,9963.17,9983.66,10091.85,10250.11,10333.86,10,4,9742,9942,84620,2,12,40104,2,4,NA,21,7,28.724
1133,3,4,3,2008-12-12,2008,31.68374,-102.05087,10265,1,1,8,4,19,5,10,0,10000,0,0,849000,10000,6911,7770,8402,9263,9654,9998,10441.58,10754.16,10983.68,10931.95,11159.45,11961.99,12116.93,12188.84,10,4,9376,9444,NA,1,1,485000,2,4,NA,1,7,28.04
1125,2,3,3,2008-12-13,2008,31.72616,-102.18947,10108,5,4,8,3,12,5,10,0,9000,408373,0,444940,417373,7188,7961,8484,9340,9748,9907.4,10184.93,10335.71,10478.91,10657.2,10792.41,11284.4,11504.73,11636.25,10,4,8546,8656,54021,2,12,135548,2,4,NA,21,7,45.416
1131,3,4,3,2008-12-15,2008,31.66928,-102.09523,10055,2,4,8,4,19,8,16,0,964596,0,0,815400,964596,6907,7757,8311,9186,9514,9971,10271.92,10489.29,10800.74,10887.19,11219.25,11745.66,11922.72,12014.38,16,4,9596,9700,NA,1,1,77000,2,4,NA,1,7,16.964
1137,4,28,3,2008-12-15,2008,31.73613,-101.83289,9082,4,3,8,2,6,3,6,0,4500,170103,0,456640,174603,6232.99,7128,7714,8700,9000,9287.95,10253.49,10499.7,10648.25,10695.06,10865.43,11254.83,11443.8,11528.46,6,4,7133,7321,48190,2,12,132292,2,4,NA,21,7,16.264
1138,4,28,3,2008-12-15,2008,31.73717,-101.82889,9086,4,3,8,4,19,5,10,0,7500,396636,0,630812,404136,6218,7111,7694,8687,8989,9266.75,10240.52,10488.35,10635.36,10680.29,10850.1,11249.03,11425.5,11512.5,10,4,7135,7306,62508,2,12,144000,2,4,NA,21,7,42.724
2387,3,28,5,2008-12-15,2008,31.49853,-101.97049,10658,4,5,8,4,19,8,16,0,13500,804106,0,883105,817606,6482,7341,7937,8877,9235,9453.13,10353,10592.63,10481.14,10677.9,10799.71,11081.75,11165.25,11249.55,16,4,7368,7542,57669,2,12,163932,2,4,NA,21,7,34.36550187
1101,2,3,3,2008-12-18,2008,31.79339,-102.16256,10005,5,4,8,2,6,5,10,0,7500,527315,0,564100,534815,7180,8028.64,8596.66,9419.17,9876.28,9887.08,10397.56,10734.56,10885.42,11138.39,11442.54,11652.52,11857.31,11976.98,10,4,8021,8215,62803,2,12,155278,2,4,NA,21,7,37.72997991
1127,2,3,3,2008-12-19,2008,31.71912,-102.18716,10096,5,4,8,4,19,6,12,0,10500,569065,0,637460,579565,7124,7882,8441,9250,9653,10001,10228.06,10314.73,10486.77,10664.37,10786.65,11301.22,11517.83,11641.08,12,4,8025,8093,52125,2,12,124624,2,4,NA,21,7,32.66
1089,4,3,3,2008-12-22,2008,31.75036,-101.77816,9905,4,4,8,4,19,7,14,0,12000,598283,0,626140,610283,5991,6953,7564,8534,8807,9269,10145.58,10445.58,10587.89,10627.93,10767.29,11205.56,11272.56,11361.66,14,4,7016,7169,47374,2,12,138835,2,4,NA,1,7,7.68
1106,2,4,3,2008-12-26,2008,31.77224,-102.06153,10187,5,4,8,2,6,8,16,0,22400,0,0,538500,22400,6846,7705,8278,9212,9570,9881,10378.58,10649.59,10796.13,10910.53,11196.1,11723.02,11938.48,12027.95,16,4,9675,9858,NA,1,1,107300,2,4,NA,1,1,45.716
1104,4,28,3,2009-01-06,2009,31.91716,-101.88929,9650,4,4,8,4,19,6,12,0,12000,628140,0,650040,640140,6368,7223,7922,8788,9068,9457,10000.49,10257.4,10399.32,10459.05,10583.57,10934.5,11220.62,11325.17,12,4,7296,7428,52529,2,12,145941,2,4,NA,21,7,27.901
2048,6,3,4,2009-01-06,2009,31.50461,-101.66499,8270,4,4,8,4,19,2,2,388750,0,0,0,46150,388750,5564.74,6516.84,7082.98,8102.59,8334.98,8668.01,9823.18,10220.4,10287.94,10375.58,10528.83,10658.55,10792.22,10835.1,2,4,7553,8171,210000,2,10,24600,2,4,NA,18,1,23.846
2016,7,3,4,2009-01-07,2009,31.62538,-101.53113,8500,4,5,8,4,19,2,2,502250,0,0,0,64750,502250,5092.49,6173.45,6724.79,7793.06,8098.65,8421.63,9588.1,9943.37,10051.97,10152.8,10103.82,10441.08,10512.3,10547.44,2,4,7297,8412,325500,2,10,43600,2,4,NA,18,1,20.56059578
2018,7,3,4,2009-01-09,2009,31.59294,-101.52539,8527,4,4,8,4,19,2,2,448250,0,0,0,63350,448250,4923,6149.84,6688.8,7754.22,7982.66,8367.51,9515.69,9927.42,10022.3,NA,10076.93,10387.1,10469.82,10504.11,2,4,7595,8392,266500,2,10,41200,2,4,NA,18,1,23.77308795
2051,6,3,4,2009-01-10,2009,31.47608,-101.60758,10270,5,4,7,6,26,2,2,449500,0,0,0,137000,449500,5285.99,6203.14,6769.84,7770.62,8117.93,8486.86,9687.56,10008.36,10113.99,NA,10307.16,10401.21,10550.96,10595.62,2,4,9410,10093,255500,2,10,125000,2,4,NA,1,1,36.584
125,5,28,2,2009-01-13,2009,31.97545,-101.66831,9996,4,6,8,6,27,6,12,0,14000,864409,0,449794,878409,5494,6336,6850,7868,8173,8515,9533,9846,10004.21,10103.34,10124.88,10272.73,10508.12,10548.28,12,4,8006,8030,195873,2,12,136963,2,4,NA,21,7,55.764
2403,3,29,5,2009-01-13,2009,31.55044,-101.98988,10000,5,3,8,4,19,1,2,138000,0,0,0,74000,138000,6620,7484,8069.55,9101,9391,9682.09,10407.4,10717.99,10763.89,10761.36,11068.67,11522.31,11608.71,11707.38,1,4,9892,10000,138000,2,10,74000,2,4,NA,18,7,51.28691275
2381,3,3,5,2009-01-19,2009,31.52448,-102.03477,10316,4,4,8,4,19,3,3,472500,0,0,0,418000,472500,6753,7629,8218.35,9199,9480,9739.06,10434.92,10710.5,10824.66,10811.45,11111.78,11437.14,11543.34,11639.65,3,4,9209,10184,261000,2,10,144000,2,4,NA,18,7,37.07602193
2056,6,3,4,2009-01-20,2009,31.43794,-101.67541,8157,4,4,8,4,19,2,2,291500,0,0,0,362375,291500,5508.84,6450.43,7018.21,8031.04,8333.96,8609.94,9903.54,10241.33,10362.93,10404.33,10554.03,10801.62,10941.73,10975.57,2,4,7482,8024,158500,2,4,181250,2,4,NA,18,1,33.416
1150,4,21,3,2009-01-21,2009,31.89466,-101.91771,10672,4,5,8,4,19,1,2,1176000,18000,0,0,996000,1194000,6501,7339,8053,8927,9266,9708,10113,10374,10499.37,10552.45,10696.02,11076.9,11329.5,11443.07,2,4,7394,10300,1176000,2,10,996000,2,4,NA,1,1,66.556
1168,2,13,3,2009-01-22,2009,31.76776,-102.06448,10089,4,4,8,4,19,1,3,458200,128000,0,0,433600,586200,6822,7706,8245,9189,9537,9859,10338.12,10612.5,10746.24,10867.05,11151.87,11687.6,11903.22,11993.16,3,4,7870,9911,457700,2,4,433600,2,4,NA,21,1,22.104
138,5,28,2,2009-01-23,2009,31.77052,-101.6114,10488,4,4,7,4,18,5,13,0,141527,321339,57594,516840,520460,5453,6437,7000,8069,8343,8882,9765,10054,10199,10282.27,10352.78,10523.1,10650.5,10706.56,13,4,6473,6767,51408,2,12,131780,2,4,NA,21,7,16.288
145,5,28,2,2009-01-28,2009,31.76546,-101.61875,10108,5,5,8,4,19,6,12,0,10500,514797,0,562960,525297,5479,6489,7052,8108,8385,8907,9794,10063.76,10199.14,10305.63,10372.13,10545.79,10670.89,10733.33,12,4,6522,6668,38661,2,12,115720,2,4,NA,21,7,30.744
143,5,28,2,2009-02-12,2009,31.76336,-101.62769,10091,2,4,8,4,19,6,12,0,10500,418005,0,563980,428505,5540,6534,7097,8143,8421,8942,9808,10086.87,10221.72,10332.99,10402.44,10571.66,10703.89,10773.2,12,4,6559,6564,59934,2,12,112994,2,4,NA,21,7,55.758
1161,5,14,3,2009-02-16,2009,31.96177,-101.77902,10480,5,5,2,4,14,1,2,0,22092,839454,0,878070,861546,5845,6935.46,7453.14,8426.37,8696.05,9096.85,9864.41,10215.93,10328.49,10305.87,10328.17,10634.95,10911.58,10971.3,2,4,6939,10337,839454,2,12,878070,2,4,NA,21,1,71.876
1140,4,14,3,2009-02-19,2009,31.87247,-101.96851,10990,4,7,2,3,7,1,3,28728,15036,561330,0,761600,605094,6651.21,7527.35,8098.37,9114.1,9443.62,9805.35,10335.86,10612.18,10769.49,10837.89,10926.55,11324.87,11567.58,11679.96,3,4,8136,10879,561330,2,12,761600,2,4,NA,21,1,76.10923649
1143,4,28,3,2009-02-19,2009,31.71281,-101.78596,8880,5,3,8,4,19,4,8,0,5500,222380,0,550360,227880,6125,7016,7586,8579,8853.66,9280.57,10162.4,10452.8,10606.41,10664.42,10815.52,11188.09,11315.08,11402.75,8,4,7028,7209,56789,2,12,136575,2,4,NA,21,7,28.488
1146,4,28,3,2009-02-19,2009,31.70992,-101.78092,8887,5,3,6,4,17,4,8,0,5000,226756,0,555180,231756,6086,6982,7566,8550,8822.42,9245.22,10137.48,10432.83,10586.52,10649.18,10799.38,11160.17,11287.33,11373.3,8,4,6994,7172,56070,2,12,141815,2,4,NA,21,7,36.652
1097,2,3,3,2009-02-22,2009,31.75534,-102.16317,10388,5,4,8,4,19,7,14,0,12000,494153,0,655300,506153,7175,7993,8569,9397,9796,10089,10301.45,10723.9,10739.84,11174.21,10988.53,11475.13,11695.51,11823.6,14,4,8018,8068,68556,2,12,158640,2,4,NA,21,7,29.752
2071,6,3,4,2009-02-23,2009,31.48339,-101.65834,8177,3,4,6,4,17,2,2,297000,0,0,0,268625,297000,5491.53,6434.63,7001.57,8023.3,8301.89,8637.27,9818.68,10187.39,10277.67,10372.74,10506.35,10644.28,10784.4,10827.23,2,4,7455,8016,159000,2,10,87500,2,4,NA,18,7,17.03817508
2072,6,3,4,2009-02-23,2009,31.45584,-101.66299,8153,4,4,8,4,19,2,2,292000,0,0,0,268625,292000,5465.41,6412.05,6977.32,7979.45,8297.53,8609.33,9845.51,10185.09,10296.05,10373.27,10508.01,10691.82,10833.65,10868.84,2,4,7438,7988,159000,2,10,87500,2,4,NA,18,7,40.768
1098,2,3,3,2009-03-01,2009,31.80102,-102.08491,10504,2,4,8,2,6,5,10,0,9000,448464,0,532860,457464,6936,7798,8371,9274,9654,9938,10331.04,10548.8,10710.95,10888.86,11142.73,11616.94,11830.96,11938.93,10,4,7803,7886,63966,2,12,135022,2,4,NA,21,7,30.86
2068,7,14,4,2009-03-08,2009,31.58313,-101.50473,8515,4,4,8,4,19,1,2,0,6552,629538,0,845640,636090,4910,6078.73,6639.4,7707.22,7904.71,8323.35,9459.44,9872.02,9962,NA,10003.76,10300.64,10393.31,10428.33,2,4,6094,8347,629538,2,7,845640,2,4,NA,10,1,63.15788804
1155,4,28,3,2009-03-11,2009,31.76145,-101.90322,9188,2,4,6,4,17,4,8,0,6840,214796,0,550040,221636,6530,7387,7991,8968,9348.74,9720.46,10426.54,10677.18,10813.5,10885.53,11069.96,11525.36,11746.25,11758.14,8,4,7397,7587,47947,2,12,133337,2,4,NA,21,7,14.988
147,5,28,2,2009-03-12,2009,31.79046,-101.60914,10034,6,4,8,3,12,6,12,0,10000,487524,0,413620,497524,5344,6398,6974,8040,8312,8865,9765,10021.16,10148.37,10261.78,10384.48,10491.26,10628.24,10683.67,12,4,7609,7667,67150,2,12,157957,2,4,NA,21,7,71.54
1122,2,3,3,2009-03-14,2009,31.7112,-102.18869,10090,2,4,8,4,19,6,12,0,10500,422264,0,404360,432764,7076,7824,8466,9193,9584,9929,10035.06,10346.71,10501.63,10669.54,10769.99,11330.29,11544.22,11664.99,12,4,7854,8027,54495,2,12,130880,2,4,NA,21,7,11.38
1136,4,28,3,2009-03-14,2009,31.73796,-101.82474,8915,4,3,6,2,4,4,8,0,6000,218433,0,546640,224433,6165,7067,7632,8641,8958.88,9255.5,10226.74,10476.41,10620.66,10666.3,10835.18,11248.01,11406.93,11495.74,8,4,7076,7265,54402,2,12,130000,2,4,NA,21,7,24.6
1119,2,3,3,2009-03-15,2009,31.71155,-102.20256,10083,5,4,8,4,19,6,12,0,10500,552201,0,590620,562701,7122,7904,8366,9232,9629,9721.62,9842.56,10088.22,10305.02,10613.27,10681.9,11271.95,11485.1,11606.31,12,4,7975,8074,67654,2,12,139640,2,4,NA,21,7,12.528
