EUR_o..Mstb.,Fluid.Water..Gals.,Acid..Gals.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Subarea,Operator,County,Completion.Year,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Frac.Stages,Other..Gals.,Top_Zone,Deepest_Zone,Type,Depth.Top,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size
58.35472283,0,26000,477666,455618.392805728,543040,1,13,2,2006,4,2,1,0,3,7,3,8065,9,3,14.3596857307983,6.43799054477895
43.176,0,10000,282080,66935,17283,2,13,2,2004,4,4,4,0,2,7,3,10133,6,3,9.31546151276561,5.99999984327291
31.02059944,326352,0,326352,326352,352040,1,13,2,2004,3,3,1,0,1,7,3,7955,3,3,11,5.99999996205181
46.456,0,7500,304923,58653,135450,3,27,2,2004,4,2,3,0,1,7,3,7104,11,3,17.4568127853106,6
60.648,0,4000,341722,56616,135840,3,27,2,2004,4,2,4,0,1,7,3,7063,11,3,16.576416937468,6
31.516,0,5000,210968,59094,137713,3,27,2,2004,4,3,3,0,3,7,3,7135,11,3,16.9818087082291,6
25.503,0,14000,153212,196683.188469467,312000,1,24,2,2004,4,4,1,0,2,7,3,8166,9,3,9,5.8324812980451
66.67873896,0,14000,153212,148838.058374898,322000,1,24,2,2004,3,4,1,0,3,7,3,8102,9,3,9,5.97802438910821
30.336,0,5000,200972,54726,138109,3,27,2,2004,3.03496506361325,2.95184280103053,3,0,3,7,3,7131,11,3,15.2493104389598,6
32.084,0,10000,298374,81139,30366,2,13,2,2004,3,4,4,0,2,7,3,10170,6,3,9.09956560503247,6.12779358631986
62.23906507,361000,15000,376000,361000,317000,1,24,2,2004,4,3,1,0,3,7,3,8139,9,3,9,5.9999999389717
36.10162939,0,10000,285217,78786,28000,1,13,2,2004,3,1,4,0,2,7,3,10108,6,3,9.32193478021471,5.73414510484591
39.632,0,10000,283023,23277.5,74000,2,13,2,2004,3,2,4,0,2,7,3,8223,6,3,10.56199340806,5.3660267701754
45.37418401,428064,0,428064,428064,346550,1,13,2,2004,4,4,1,0,2,7,3,8320,3,3,12.6860437811839,6.67914308360062
17.58,0,7512,222985,95036,46022,2,13,2,2004,3,3,3,0,2,7,3,9646,6,3,9,6.49220605453639
23.75980535,0,10000,289110,72835,31000,2,13,2,2004,3,4,4,0,2,7,3,10133,6,3,8.96365257020709,5.99999957642406
46.61631594,0,10000,283100,77558,29000,1,13,2,2004,4,1,4,0,2,7,3,10121,6,3,8.99999988050964,6.387995993355
20.608,0,10000,275369,77504,31000,2,13,2,2004,3,3,4,0,2,7,3,10132,6,3,9.15438842300902,3.32742747234441
28.016,220000,0,220000,80000,216000,3,17,2,2004,4,2,3,0,3,7,3,8674,9,3,15.0391144437224,6
97.884,394800,0,394800,394800,350290,2,13,2,2004,4,3,1,0,2,7,3,8280,3,3,9,6.31891452569054
36.16,0,9000,153212,85900,329600,1,24,2,2004,3,4,1,0,2,7,3,8186,11,3,9,5.94661850452348
54.928,410088,0,410088,410088,350780,1,13,2,2004,3,3,1,0,3,7,3,8129,3,3,11,5.9999999533577
36.412,0,5500,161750,40000,1e+05,1,13,2,2004,3,3,3,250,2,7,3,8550,11,3,11.6299793474471,6
33.376,0,1000,222525,110440,38637,1,13,2,2004,4,1,3,0,3,7,3,9805,6,3,10.7638549108938,6.23201557497134
27.19189199,461832,0,461832,461832,370580,1,13,2,2004,3,4,1,0,2,7,3,8280,9,3,14.0795488505693,5.9999999318486
62.57131418,0,10000,298979,81571,30606,2,13,2,2004,3,3,4,0,2,7,3,10148,6,3,9.3760065894873,5.66932876388974
58.17200944,271800,24000,295800,271800,300900,1,24,2,2004,3,1,1,0,2,7,3,8279,9,3,9,6.30383422482198
33.5191448,457338,0,457338,457338,357950,1,13,2,2004,1,4,1,0,2,7,3,8648,3,3,15.722376594823,6.26015556286514
35.008,0,7000,212335,93311,45128,1,13,2,2005,3,1,3,0,3,7,3,9677,6,3,9,5.72002701809788
40.98067921,0,5000,203282,58590,137282,5,27,2,2004,5,3,3,0,3,7,3,6960,11,3,15.3883803266877,6
57.7418352,0,10000,289226,68876,17249,1,13,2,2004,3,4,4,0,2,7,3,10106,6,3,9.1362751225834,5.99999987358411
27.688,0,10000,304159,80707,30524,1,13,2,2005,3,1,4,0,2,7,3,10143,6,3,10.4827923510646,5.93817241954263
45.952,433650,0,433650,433650,331320,1,13,2,2005,4,4,1,0,2,7,3,8297,3,3,14.913874940384,6.07072616471897
38.44772302,0,10000,289120,81530,30526,1,13,2,2005,3,4,4,0,2,7,3,10175,6,3,9,7.86717547618637
48.332,0,7000,198460,88215,45121,2,13,2,2005,3,4,3,0,2,7,3,9592,6,3,9.60892456617251,6.04985872268709
39.38,426888,0,426888,426888,349710,1,13,2,2004,3,6,1,0,3,7,3,8147,9,3,9,6.57494331694211
58.85414189,448770,0,448770,448770,34300,1,13,2,2005,3,4,1,0,2,7,3,8269,3,3,9,6.12053396209924
65.47404336,354312,0,354312,354312,435660,3,13,2,2005,3,2,1,0,3,7,3,8051,9,3,13.5008736206737,6.10976148401446
38.192,0,10000,298644,81536,29558,2,13,2,2004,3,4,4,0,2,7,3,10114,6,3,8.75997270541058,5.99999992247638
46.052,0,10000,294428,81411,30837,2,13,2,2005,4,1,4,0,2,7,3,10148,6,3,9.3518114089535,6.18588116492792
26.3487155,0,10000,300937,80152,30323,2,13,2,2005,3,4,4,0,2,7,3,10170,6,3,8.8498592238826,5.99999982957014
49.84822773,0,10000,320632,102725,28392,1,13,2,2005,4,3,4,0,3,7,3,10162,6,3,10.4565157383347,6.15076427356039
41.716,0,10000,300025,79913,30226,2,13,2,2005,4,4,4,0,2,7,3,10139,6,3,9,6.4006527304483
28.53084338,0,10000,290780,23932,70351,1,13,2,2005,4,4,4,0,2,7,3,8400,6,3,10.7442189758539,5.59234737922826
17.388,0,7000,215341,95114,45931,1,13,2,2005,3,6,3,0,3,7,3,9678,6,3,9.86790056841147,5.99999992153918
65.73508381,0,10000,298510,79913,30226,2,13,2,2005,4,1,4,0,2,7,3,10120,6,3,10.7065755706353,5.61550277891398
11.199,0,10000,297175,81172,30640,1,13,2,2005,3,4,4,0,2,7,3,10265,6,3,9,7.74052566652745
27.99322887,407484,0,407484,407484,349430,1,13,2,2004,3,5,1,0,2,7,3,8741,3,3,11,7.63578104226247
46.11910418,0,10008,277530,56939,16120,1,13,2,2004,3,1,4,0,2,7,3,10112,6,3,9,5.99999988422687
42.732,0,10000,285566,24352,72750,2,13,2,2005,1,4,4,0,2,7,3,8475,6,3,9.8905891001298,5.88594379482513
46.864,0,10000,301913,24369,72199,2,13,2,2005,1,4,4,0,2,7,3,8426,6,3,10.9235533992036,5.89463484266231
74.9528507,152000,2000,154000,152000,175000,1,12,2,2005,4,6,1,0,3,7,3,7938,9,3,11.6588679884039,6.0321057740398
91.768,0,0,453978,453978,350670,2,13,2,2005,3,3,1,0,2,7,3,8290,11,3,20,6.1803013903887
68.128,0,0,502194,502194,500460,2,13,2,2005,3,3,1,0,3,7,3,8225,6,3,9,6
48.18907111,430542,0,430542,430542,350840,1,13,2,2005,4,4,1,0,2,7,3,8390,3,3,17,6.22297748192816
49.55407614,0,8000,530000,367000,149000,1,12,2,2005,4,4,2,0,3,7,3,9388,11,3,9,6.61255214725003
77.38134441,0,0,579516,579516,401720,1,13,2,2005,4,4,1,0,2,7,3,8296,6,3,20,6
59.04,513870,0,513870,513870,498480,1,13,2,2006,4,4,1,0,2,7,3,8328,3,3,17,6.03388727284193
29.68,0,10000,295717,79913,29909,2,13,2,2005,3,3,4,0,2,7,3,10115,6,3,9.05666905488169,5.99999986612894
25.23054799,0,3500,153212,71868,181700,3,27,2,2005,2,3,2,0,2,7,3,7915,11,3,20,6
48.27209734,602154,0,602154,602154,648106,1,13,2,2006,3,4,1,0,2,7,3,8341,9,3,11,6.3649310966822
48.6,0,10000,297630,80935,31379,2,13,2,2005,2,5,4,0,2,7,3,10165,6,3,9.52239894594957,5.2637743984268
52.128,447678,0,447678,447678,397760,1,13,2,2005,4,4,1,0,2,7,3,8160,9,3,17,6
31.136,0,3500,154462,73935,178500,3,27,2,2005,4,2,2,0,2,7,3,7836,11,3,17.8304324413735,6
33.076,0,3500,153212,69658,183962,3,27,2,2005,5,2,2,0,2,7,3,7803,11,3,20,6
75.82,494718,0,494718,494718,572780,2,13,2,2006,3,5,1,0,2,7,3,8232,9,3,14.0930468082522,6.10247525160168
43.884,0,10000,297063,80552,30304,2,13,2,2005,3,3,4,0,2,7,3,10135,6,3,8.99999988287012,5.99999982555162
39.33313857,384174,0,384174,384174,134520,2,13,2,2006,3,4,1,0,2,7,3,8128,3,3,17,6
83.324,0,15000,441000,152000,175000,1,12,2,2005,4,4,2,0,3,7,3,9433,11,3,13.8933940215748,6.18054074778691
29.26985004,0,0,463554,463554,350660,1,13,2,2005,4,4,1,0,2,7,3,8294,11,3,17,6
43.964,665322,0,665322,665322,613250,1,13,2,2006,4,3,1,0,2,7,3,8356,9,3,11,6.43069355238637
33.832,0,10000,330415,72793,29955,2,13,2,2005,4,3,4,0,2,7,3,10252,6,3,9,5.99999992390429
41.82115739,0,6000,441500,435500,496700,1,24,2,2006,3,1,1,0,2,1,3,8278,6,3,9,6
41.208,0,10000,293385,73684,30409,1,13,2,2005,4,4,4,0,2,7,3,10289,6,3,9,7.3277782766618
32.128,569856,9000,578856,569856,601330,2,13,2,2006,3,1,1,0,3,7,3,8208,9,3,14.4818491137074,6.06616536620477
57.032,0,10000,298653,81757,30149,1,13,2,2005,3,3,4,0,2,7,3,10262,6,3,9,5.99999982318605
43.372,0,13944,538146,65814,30600,1,13,2,2005,4,4,6,0,2,7,3,9938,6,3,12.4228765059405,5.97164793909473
37.848,414750,0,414750,414750,396520,1,13,2,2005,4,4,1,0,3,7,3,8121,9,3,13.9007930074037,6.09292993811947
39.916,606396,0,606396,606396,550420,1,13,2,2006,4,5,1,0,2,7,3,8577,3,3,17,6
25.465,611730,0,611730,611730,630500,1,13,2,2006,3,3,1,0,3,7,3,8249,3,3,14.3631121698742,6.1304017891662
42.156,505386,0,505386,505386,497280,1,13,2,2005,4,4,1,0,2,7,3,8632,9,3,14.1734397975509,6.46060857589665
20.72,579726,0,579726,579726,600100,1,13,2,2006,4,1,1,0,2,7,3,8721,3,3,20,6
55.664,0,15960,474264,49980,7900,1,13,2,2005,4,1,6,0,2,7,3,9998,6,3,11.4010570252402,5.97200496719928
21.948,0,14112,459354,74718,231940,1,13,2,2005,4,4,6,0,2,7,3,8173,6,3,13.74107830084,6.0256440050635
23.084,0,12000,457406,23277.5,71771.6461848721,3,27,2,2006,3.05534587715782,3.37875937273089,4,0,5,7,6,9264,7,2.99999999221993,15,5.92679608192847
58.856,0,17000,509531,70619,79021,3,27,2,2005,3,1,6,0,2,7,3,9982,11,3,14.2914971316835,6
27.448,0,19500,451860,45988,31008,3,27,2,2006,3,3,6,0,2,7,3,10095,11,3,15.1115267582034,6
71.588,0,15500,550581,94222,107963,3,27,2,2005,3,1,6,0,2,7,3,9989,11,3,13.4621917873548,6
21.7819457,510972,0,510972,510972,589080,1,13,2,2006,4,1,1,0,2,6,3,8262,3,3,17,6
17.98007424,0,6500,277793,55136,136020,3,27,2,2006,5,2,4,0,3,7,3,7551,11,3,17.5467124474259,6
34.48,0,14250,407413,63760,71950,1,27,2,2006,3,6,5,0,2,7,3,9766,6,3,14.4001442048936,6
39.184,0,10000,356404,80304,17682,1,27,2,2005,3,6,5,0,3,7,3,9704,6,3,12.8213369990544,6
33.2316135,0,11000,411032,99077,147198,1,27,2,2006,3,6,5,0,3,7,3,9780,11,3,15.7310486522002,6
44.904,0,15500,444134,79469,16036,1,27,2,2006,3,6,6,0,3,7,3,9957,6,3,14.8546699649777,6
67.94976138,481000,19250,500250,481000,289000,1,12,2,2005,4,6,1,0,3,7,3,7944,9,3,15.951058443126,6.08252558726794
40.26411279,0,15500,496458,78539,16505,3,27,2,2006,3,3,6,0,2,7,3,9711,11,3,15.0658185568815,6
59.18129168,0,26000,553119,107325,136000,3,27,2,2006,3,4,5,0,2,7,3,9616,11,3,15.0064254976592,6
32.93505397,503000,9250,512250,503000,307000,1,12,2,2005,4,1,1,0,3,7,3,7819,9,3,14.9450525865061,5.89966608781509
28.836,0,16000,466247,65360,71459,3,27,2,2006,3,1,6,0,2,7,3,10010,11,3,15.1659759327638,6
52.692,0,12750,463018,80417,16773,3,27,2,2006,3,4,6,0,2,7,3,9834,6,3,14.4372232909714,6
37.752,0,15750,466099,80698,17493,3,27,2,2006,3,1,6,0,2,7,3,9838,11,3,14.3858608168033,6
35.284,0,5000,572900,567900,550300,1,24,2,2006,3,2,1,0,2,1,3,8210,11,3,17,6
32.14,13294,0,153212,23277.5,538660,1,13,2,2006,3,4,1,0,3,6,3,8317,9,3,12.3508523585193,5.8337959572744
48.764,0,17750,507816,78961,16866,3,27,2,2006,3,4,5,0,2,7,3,10171,6,3,11.9684753452188,6
32.8,586068,8060,594128,586068,580100,1,13,2,2006,4,3,1,0,2,6,3,8395,9,3,15.7792922454615,6
49.28139875,634452,0,634452,634452,598760,1,13,2,2006,3,4,1,0,2,6,3,8380,3,3,17,6
55.772,0,17750,475791,81050,17851,3,27,2,2006,3,4,6,0,2,7,3,10003,6,3,14.3369953937677,6
47.92,0,15750,467623,81895,17179,3,27,2,2006,3,1,6,0,2,7,3,10234,6,3,11.8243133315507,6
71.968,0,26000,530520,82802,17580,3,27,2,2006,3,4,6,0,2,7,3,10133,6,3,11.7810954248942,6
37.688,0,17500,455114,81229,17291,3,27,2,2006,3,1,6,0,2,7,3,9928,6,3,12.5861445373634,6
50.748,0,13750,466922,80943,17185,3,27,2,2006,3,1,6,0,2,7,3,10136,11,3,11.5118991843206,6
39.92,555702,0,555702,555702,746360,1,13,2,2006,3,1,1,0,1,7,3,7845,3,3,9,6
57.34912221,734454,0,734454,734454,869407,1,13,2,2007,4,1,1,0,1,7,3,7823,3,3,11,5.8330250855798
57.444,0,17750,1408201.2,81665,18412,3,27,2,2006,4,3,6,0,2,7,3,9804,6,3,14.773106752702,6
73.06722001,0,0,655250,655250,319000,1,12,2,2006,3,1,1,0,3,7,3,7941,6,3,18,6.34787190167719
22.82628719,0,10000,371080,55985,135840,1,27,2,2006,3,6,5,0,1,7,3,7736,11,3,15.8469600396584,6
34.49935258,0,11000,366635,58382,135040,3,27,2,2006,3,6,5,0,3,7,3,7639,11,3,16.2404389804275,6
31.912,0,15500,442545,58652,135197,1,27,2,2006,3,6,6,0,3,7,3,7745,11,3,16.7947779424019,6
48.14260508,655956,0,655956,655956,700800,1,13,2,2006,4,1,1,0,3,1,3,7839,3,3,11,6.10946139300537
42.728,0,21500,552316,60085,177463,3,27,2,2007,3,4,6,0,2,7,3,8362,11,3,16.532187569529,6
65.428,0,15750,462114,72737,177382,2,27,2,2006,3,4,6,0,2,7,3,8268,11,3,16.0547245624806,6
26.9138779,0,14750,477059,79330,180906,2,27,2,2006,3,3,6,0,2,7,3,8299,11,3,16.2734255017388,6
51.112,0,15750,457646,55714,139879,2,27,2,2007,3,3,7,0,3,7,3,7806,11,3,17.0495186096178,6
16.55643722,351000,9500,360500,351000,105000,1,12,2,2006,3,4,1,0,2,7,3,8565,3,3,13.5991671655607,6
61.528,588168,0,588168,588168,715960,1,13,2,2006,3,4,1,0,2,6,3,8193,3,3,17,6.06630856795114
36.552,581616,0,581616,581616,639520,2,13,2,2006,3,3,1,0,2,7,3,8277,3,3,17,6
40.77282225,0,15750,445234,77348,16977,3,27,2,2006,3,3,6,0,2,7,3,9605,6,3,13.384552389884,6
86.956,0,15750,473472,80859,17502,3,27,2,2006,3,3,6,0,2,7,3,9554,11,3,15.025193676937,6
19.24822649,0,9500,322923,101444,137829,1,27,2,2006,3,1,4,0,2,7,3,9793,11,3,13.134660035172,6
55.80805367,0,12050,388394,81086,17122,1,27,2,2006,3,6,5,0,2,7,3,9868,6,3,11.9401358526001,6
82.8613699,1046220,0,1046220,1046220,800581,2,13,2,2007,3,3,1,0,1,7,3,7756,3,3,11,5.99999982657742
77.98311204,1075580.1,0,1191414,1191414,901480,2,13,2,2007,4,4,1,0,1,7,3,7746,3,3,11,6.28486017045223
47.436,0,13250,444639,58118,137100,1,27,2,2006,3,6,6,0,3,7,3,7722,11,3,17.034080655103,6
48.112,594300,0,594300,594300,650550,2,13,2,2006,3,4,1,0,3,7,3,8153,3,3,17,6
41.71620714,827000,18000,845000,827000,560000,1,24,2,2007,4,4,1,0,2,1,3,8176,9,3,20,6.26556493180793
56.71657701,569772,0,569772,569772,600900,2,13,2,2006,4,4,1,0,2,7,3,8371,3,3,15.8673990480993,5.99999997825241
23.49,535458,0,535458,535458,362004,4,13,2,2006,1,6,1,0,3,1,3,7054,3,3,17,6
77.77491575,628698,0,628698,416302.17625517,3e+05,1,13,2,2007,4,1,3,0,2,1,3,8333,6.53919332661763,3,12.6411515515892,10
27.264,0,14250,437483,80145,17013,3,2,2,2006,3,3,6,0,3,7,3,9476,6,3,16.1244811594518,6
45.81984815,563976,0,563976,563976,601900,1,13,2,2006,3,4,1,0,2,7,3,8630,3,3,17,6
42.824,0,12750,450120,55398,131658,1,27,2,2006,3,6,6,0,3,7,3,7814,11,3,17.0906138323639,6
55.956,0,13250,345789,57845,134592,1,27,2,2006,3,6,5,0,3,7,3,7852,11,3,16,6
56.73353027,0,14250,447122,81471,17920,1,27,2,2006,3,1,6,0,3,7,3,9911,6,3,12.6068344838064,6
56.172,0,15000,468844,85198,33337,1,2,2,2006,3,3,6,0,3,7,3,9817,6,3,17.2445303738676,6
33.84,0,11250,354603,84353,33047,1,2,2,2006,3,3,5,0,3,7,3,9719,6,3,16.2917384337072,6
21.25904119,0,18250,533918,57296,153300,3,2,2,2006,4,3,7,0,1,7,3,7034,11,3,15.7822812085523,6
37.38,0,17250,532444,85208,154247,1,27,2,2006,3,6,7,0,3,7,3,9716,11,3,17.3076135264508,6
30.31831686,0,14250,431475,71434,17306,3,2,2,2006,4,3,6,0,3,7,3,8904,6,3,17.2238910945074,6
47.248,548394,0,548394,548394,648830,2,13,2,2006,4,4,1,0,2,7,3,8269,3,3,15.0012547443799,6.10849974524646
42.972,0,8500,253336,108344.417012653,60900,1,9,2,2006,4,4,4,0,3,7,3,7874,6.61769075302719,3,11.4760058873313,6
36.5817199,318070,10000,344764,62790,92000,1,9,2,2006,4,4,3,0,3,7,3,8001,3,3,12.0932197079887,6
54.64,1075580.1,0,1304488,80094,127500,1,9,2,2006,4,1,8,0,3,7,3,8624.68806717995,3,3,13.9823218977815,6
78.06,0,0,312000,81000,132000,1,9,2,2006,4,4,5,0,3,7,3,8012,6,3,13.7705274528293,6
39.04780219,72450,0,153212,72450,117600,1,9,2,2006,3,4,4,0,3,7,3,7956,3,3,11.6861341562537,6
49.91380818,155148,0,472542,74886,122900,1,9,2,2006,4,4,5,0,3,7,3,7822,3,3,11.4593868583835,6
102.2865487,430550,0,430550,430550,319000,1,12,2,2006,4,1,1,0,3,7,3,7954,3,3,15.3004256354804,6
48.948,0,17750,487816,92801,186168,3,27,2,2006,3,4,6,0,2,7,3,8280,11,3,16,6
34.792,0,15750,447203,73054,178766,3,27,2,2006,3,4,6,0,2,7,3,8227,11,3,16,6
58.592,0,15750,424754,70782,176222,3,27,2,2007,3,1,6,0,2,7,3,8258,11,3,16,6
45.612,0,26000,541875,74431,179539,3,27,2,2007,3,4,6,0,2,7,3,8209,11,3,16,6
67.74792166,0,15750,441148,63193,166358,3,27,2,2006,3,4,6,0,2,7,3,8259,11,3,16,6
36.708,0,18750,413313,62760,171653,3,27,2,2007,3,4,6,0,2,7,3,8338,11,3,16,6
65.28148434,980028,0,980028,980028,751230,1,13,2,2007,3,1,1,0,1,7,3,7857,3,3,11,6.30711204896999
62.78514382,613662,0,613662,613662,700324,1,13,2,2007,3,1,1,0,3,7,3,7833,9,3,11,6.13131246531876
25.508,580314,0,580314,580314,704120,2,13,2,2007,3,4,1,0,3,7,3,7629,3,3,14.7919362402107,5.99999996217239
35.08,328986,0,328986,328986,258000,2,13,2,2006,3,4,1,0,3,7,3,7617,3,3,13.8118182089087,6
40.396,511350,0,511350,511350,500200,1,13,2,2007,4,4,1,0,2,7,3,8506,3,3,11,6.2505980453689
36.072,0,15750,463499,71402,176630,3,27,2,2007,4,3,6,0,2,7,3,8231,11,3,16,6
33.67536258,0,15050,471508,75707,183946,2,27,2,2007,3,4,6,0,2,7,3,8319,11,3,16,6
38.603443,0,12000,388265,99149,173507,2,27,2,2006,3.16311356498512,3.58456007582178,4,0,5,7,3,9293,11,3,15.9055465257407,6
35.6,0,14250,389233,53197,135960,3,27,2,2007,4,3,6,0,3,7,3,7162,11,3,16,6
33.036,0,11250,336925,54004,148302,3,27,2,2007,2,6,5,0,3,7,3,7690,11,3,16,6
18.192,0,5000,180716,55650,144940,3,27,2,2007,1,2,3,0,1,7,3,7248,11,3,16,6
28.532,0,12000,405279,105273,35858,2,27,2,2007,3.02668026524253,3.65288898622824,4,0,5,7,3,9307,11,3,15.9811916846459,6
50.2,0,0,528276,528276,651880,2,13,2,2007,4,4,1,0,2,7,3,8237,11,3,11,7.14269468724181
72.94253599,732564,0,732564,732564,500122,2,13,2,2007,3,1,1,0,2,7,3,8261,9,3,17,6.38082331813413
49.632,686490,0,686490,686490,710520,2,13,2,2007,4,4,1,0,2,7,3,8261,3,3,11,6.32961275408902
25.432,0,0,690144,690144,555860,1,13,2,2007,3,5,1,0,2,7,3,8869,11,3,17,11
30.91732865,0,5750,184579,42865,119012,3,27,2,2007,1,3,3,0,3,5,3,6927,11,3,16,6
30.988,0,5250,201993,54079,135546,3,27,2,2007,1,3,3,0,3,5,3,6960,11,3,18.4881982573275,6
47.03003331,0,0,648102,648102,749500,1,13,2,2007,3,4,1,0,2,7,3,8567,11,3,11,9.2389504227986
35.52561313,485562,0,485562,237216,107000,4,2,2,2007,4,3,1,0,1,7,1,6882,9,3,8,6
65.584,0,15750,424314,66080,176133,3,27,2,2007,3,1,6,0,2,7,3,8360,11,3,16,6
55.72469755,0,0,602322,602322,747800,2,13,2,2007,3,3,1,0,3,7,3,8233,11,3,20,6.68844104733003
33.04,0,15750,426162,75351,182155,3,27,2,2007,3,4,6,0,2,7,3,8392,11,3,15.8797833224816,6
33.952,0,12750,350034,70770,184296,3,27,2,2007,3,6,5,0,2,7,3,8376,11,3,16,6
33.424,0,13000,775052,169471,171130,1,27,2,2007,3.0919767683578,3.71498998225041,5,0,5,7,3,9396,6,3,15.8033947779327,6
50.89287072,0,15900,700230,88873,66512,1,27,2,2007,3.17309416405932,3.99528676191831,6,0,5,7,3,9460,6,3,17.4634082145872,6
32.612,0,21000,711813,98150,85417,1,27,2,2007,4,5,7,0,5,7,3,9391,6,3,15.8565211251889,6
29.7,0,12000,584673,145208,92763,1,27,2,2007,3,5,4,0,5,7,3,9416,6,3,15.6684844814124,6
71.452,0,16044,604380,588336,602860,1,13,2,2007,4,4,1,0,2,1,3,8693,11,3,17,6.93861418759792
28.148,615510,0,615510,615510,605250,1,13,2,2008,4,4,1,0,2,6,3,8689,3,3,11,6.2503716331816
108.724,0,15750,418546,67004,180504,2,27,2,2007,4,3,6,0,2,7,3,8486,11,3,16,6
52.67011824,0,0,595686,595686,654960,3,13,2,2007,3,2,1,0,2,6,3,8278,11,3,11,7.3318003523067
37.03210804,0,17000,316905,44772,15749,1,27,2,2007,3.03222327686298,3.50298278923985,4,0,5,7,3,9486,6,3,13.7590271281682,6
42.448,509500,12500,522000,509500,292800,1,12,2,2007,3,4,1,0,3,7,3,7937,9,3,20,6
46.41027426,535000,12500,547500,535000,316750,1,12,2,2007,1,4,1,0,3,7,3,8046,3,3,15.3881621412224,6
16.99490709,0,22000,408076,84715,35150,1,27,2,2008,3.15406536212989,3.32749381826057,5,0,5,7,3,9443,6,3,14.1209992885734,6
15.003,0,17000,297889,46621,22525,1,27,2,2008,3.10235189503432,3.53335404345555,4,0,5,7,3,9500,6,3,14.3668940817726,6
30.68,586278,0,586278,586278,749860,3,13,2,2007,3,2,1,0,3,1,3,8008,3,3,11,6.49976584083593
1.224,0,17000,409977,47606,129371,1,2,2,2007,4,3,6,0,3,7,3,7768,11,3,17.6342219992294,6
38.48073554,0,21500,487560,49933,138809,1,2,2,2007,3,2,5,0,3,7,3,7798,11,3,18.313280643741,6
27.816,0,21500,450221,57987,135443,1,2,2,2007,4,3,6,0,3,7,3,8010,11,3,16,6
38.15611142,0,15000,376388,108553,42658,1,27,2,2007,3.23240395438142,3.45351833320884,4,0,5,7,3,9482,6,3,14.1842960335794,6
24.856,0,14250,407788,46583,132916,1,2,2,2007,4,3,6,0,3,7,3,8023,11,3,18.7026275639499,6
31.008,0,17250,475458,49071,138931,1,2,2,2007,4,3,7,0,3,7,3,7984,11,3,19.1049913133538,6
66.664,0,20000,386500,68162,181950,3,27,2,2008,2,1,6,0,2,7,3,8239,11,3,15.2908554328884,6
43.384,0,18750,387303,65366,184455,3,27,2,2008,3,1,6,0,2,7,3,8252,11,3,15.495375639969,6
35.972,0,14250,386704,44398,134284,1,2,2,2008,3,3,5,0,3,7,3,8052,11,3,18.0973548403979,6
41.824,0,15000,441745,75411,183520,3,27,2,2007,3,1,6,0,2,7,3,8293,11,3,15.645909245431,6
49.94,0,16700,545474,51780,135704,3,27,2,2008,3,3,6,0,2,7,3,8280,11,3,17.9832895487952,6
32.316,0,16500,564510,46010,134064,3,27,2,2008,3,4,6,0,2,7,3,8248,11,3,18.2092130472161,6
71.68747308,0,17052,303492,286440,897700,3,13,2,2008,3,3,1,0,2,1,3,8079,11,3,16.5057330410005,5.95085922860725
31.828,629034,26000,655116,629034,491380,1,13,2,2007,4,5,1,0,2,1,3,8682,3,3,9,7.34810869405541
59.852,819294,0,819294,819294,803710,1,13,2,2007,4,1,1,0,2,6,3,8329,3,3,11,6.36441976190966
29.731,0,20076,789222,769146,800960,3,13,2,2008,3,2,1,0,3,1,3,8068,6,3,13.874080207682,6.75546743854417
26.62828616,0,11250,392187,71780,189940,2,27,2,2008,4,3,5,0,2,7,3,8467,11,3,16.8464803796647,6
34.504,235000,9500,244500,235000,309000,1,12,2,2008,4,4,1,0,3,7,3,7932,3,3,9,6
51.82,1075580.1,21084,1408201.2,1231011.6,775280,3,13,2,2008,3,6,1,0,3,7,3,7986,3,3,9,6.29551928273124
72.27541308,0,17052,685650,668598,799860,3,13,2,2008,3,6,1,0,3,1,3,8090,11,3,20,5.99999971423907
21.632,304248,0,304248,304248,744410,1,13,2,2008,4,4,1,0,2,7,3,8198,3,3,11,5.99999993682175
29.88130148,588000,13600,601600,588000,355500,1,12,2,2008,4,1,1,0,3,7,3,7982,3,3,20,6
19.07999174,300887,0,300887,161593,120625,3,2,2,2008,4,3,2,0,3,7,3,8355,9,3,17,6
31.68,0,13500,515056,58789,154824,1,2,2,2008,4,3,8,0,3,7,3,8061,11,3,19.5349412100383,6
47.496,0,12000,361370,52889,150412,1,2,2,2008,4,3,7,0,3,7,3,8069,11,3,19.3850465994742,6
51.64466495,0,0,980043,980043,598889,1,10,2,2008,3,1,1,0,3,6,3,8050,6,3,12.2571099106461,6.92141249486066
53.684,0,10500,707777,69639,186904,2,27,2,2008,4,3,6,0,2,7,3,8395,11,3,20,6
7.68,0,12000,610283,47374,138835,3,2,2,2008,3,3,7,0,3,7,3,7016,11,3,18.5390529435641,6
33.668,0,17000,609456,56928,172207,3,27,2,2008,3,4,6,0,2,7,3,8289,11,3,17.8172604470408,6
49.64048366,0,10500,497377,40422,107440,1,2,2,2008,4,3,6,0,3,7,3,8044,11,3,18.092492605237,6
12.869,0,9500,533688,53347,153365,1,2,2,2008,1,3,6,0,3,7,3,8012,11,3,20,6
