EUR_o..Mstb.,Fluid.Water..Gals.,Acid..Gals.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Subarea,Operator,County,Completion.Year,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Frac.Stages,Other..Gals.,Top_Zone,Deepest_Zone,Type,Depth.Top,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size
12.164,383600,0,383600,251600,51350,6,2,1,2006,1,4,2,0,1,7,3,6275,9,3,17,4
33.036,0,11250,336925,54004,148302,3,27,2,2007,2,6,5,0,3,7,3,7690,11,3,16,6
40.66573967,0,0,153212,153212,290310,5,2,3,2003,3,2,1,0,3,7,3,6278,6,3,9,6
33.524,0,0,383200,131800,49250,5,2,3,2005,4,3,2,0,3,7,3,7844,6,3,9,6
105.98,0,0,1408201.2,1231011.6,851126,1,10,2,2011,3,1,1,0,3,1,3,7965,6,3,9.73336453534006,8.60820602847472
45.796,129574.808924387,6383.76697928373,446164.040282094,253894.027014323,200032.375383843,4,19,1,2012,3.08474906399016,2.90137625826415,1,11036.6104842301,5,8,3,7866,8,3.02833756845009,13.8596212941425,6.12847215857354
35.008,0,7000,212335,93311,45128,1,13,2,2005,3,1,3,0,3,7,3,9677,6,3,9,5.63055037797742
132.544,0,15000,1192926,371118,318855,3,27,2,2012,1,3,3,0,2,6,3,10323,11,3,9,9
29.63266871,0,13000,1396522,1231011.6,110000,6,4,1,2012,3.28555612426727,3.21581211387257,1,1383522,3.18215049373727,3.57681039032544,3,6890,8,5,17,6.31338430625672
16.4500793,17948.0008355667,12112.4262830551,413266.691799627,57101.3124163826,0,6,18,3,2008,4,2,7.01901550643256,9242.95305755984,3,7,1,8296,1,2.99999994795341,11,5.71350921221199
75.576,0,17000,696602,679602,413100,4,5,1,2011,3,5,1,0,5,3,3,8350,11,4,20,6.51909326725967
44.296,103062.496916545,7645.53231405132,336134.439605174,79673.0318973817,0,6,18,3,2009,4,2,8,0,3,7,3,8156,1,2.99999992498889,11,5.99999980529048
13.54044625,0,3750,202494,57246,135300,5,27,3,2005,4,3,3,0,3,5,3,6552,11,3,17.4153332902232,6
51.432,0,12000,907353,739002,573578,3,27,2,2011,4,1,3,0,2,7,3,9184,6,3,20,6.35159892014668
77.416,0,15000,1141818,903006,574357,2,27,4,2011,3,4,4,0,3,1,3,9162,6,3,9,7.94269678206758
61.44099752,290069,11000,301069,68145,17329,2,13,2,2003,3,1,5,0,3,7,3,10113,9,3,9,5.99999992012736
163.956,1075580.1,0,1075620,1075620,699035,2,10,4,2011,3,5,1,0,3,7,3,7780,3,3,12.3745075241905,5.99999978719764
47.032,0,12000,1311378,179936,144162,6,27,3,2012,4,1,4,0,2,6,3,9482,11,3,20,6
30.492,226000,26000,608000,123000,75000,4,14,1,2011,3,1,7,0,2,1,3,10004,3,3,4,6
24.244,287887.321398249,6827.15239596913,559585.968108556,253059.929904022,0,6,18,3,2010,3,2,7,2736.63395563421,3,7,3,8336,1,2.90929366779629,11,5.50997419416851
29.40701198,0,17250,493325,78753,16847,3,2,1,2006,4,3,7,0,3,7,3,9252,6,3,15.4504923473641,6
43.108,0,0,197292,197292,291310,5,2,3,2003,3,3,1,0,3,7,3,6308,6,3,12.0796697896566,6
29.12342212,0,12500,361856,77788,179639,3,27,2,2003,4,1,5,0,2,7,3,8172,11,3,14.8990945413725,6
77.77491575,628698,0,628698,457177.764993974,3e+05,1,13,2,2007,4,1,3,0,2,1,3,8333,6.74955126037209,3,12.7811676192371,10
48.39886208,0,17052,1158444,1141392,848110,3,13,2,2009,4,6,1,0,2,1,3,8110,11,3,20,7.60621024175863
77.724,17701.6258343278,16643.118412534,477876.31882719,45316.4693555566,0,6,18,3,2010,4,2,8,2239.84429338084,3,7,3,8114,1,2.99999991512852,11,5.99999980858779
61.45273928,407064,0,407064,407064,351360,1,13,2,2005,3,4,1,0,2,7,3,8353,3,3,12.0171208248312,5.99999987838982
46.864,0,10000,301913,24369,72199,2,13,2,2005,1,4,4,0,2,7,3,8426,6,3,11.515897833958,5.78968914735612
35.212,636720,8190,644910,73878,50000,4,5,1,2011,3,4,2,0,5,6,3,10182,3,3,10.4743783768622,6
82.908,0,13500,1344942,1231011.6,175000,4,4,1,2012,3.19465757900557,3.43679870445245,1,1331442,3.39367368396185,3.91243139870356,3,7233,8,3,17,6.3506305941392
101.464,989142,0,989142,989142,876280,2,25,4,2012,4,3,1,0,5,1,3,8818,3,3,12.6041021109879,6.44797689747549
45.81984815,563976,0,563976,563976,601900,1,13,2,2006,3,4,1,0,2,7,3,8630,3,3,17,6
18.864,480522,0,480522,237006,107336,5,2,3,2006,4,2,2,0,3,7,3,7835,9,3,15.6176102280615,6
74.832,0,0,942000,1e+05,88625,2,2,4,2012,3,4,9,342000,3,7,3,10470,11,2,18.4340786741907,6
59.452,1075580.1,0,1141690.184,1141686,732500,2,10,4,2011,1,4,1,0,3,7,3,7870,3,3,16.5916439248232,5.99999988902613
23.48530212,0,10000,265364,38028,18000,1,13,2,2003,1,4,4,0,2,7,3,10008,6,3,9.23065197096874,5.78764644413948
23.292,0,12000,839484,130662,90000,2,5,2,2012,3,6,10,0,5,1,3,11440,11,1,20,6
1.372,0,0,867836,82824,72471,2,5,2,2011,3,3,11,0,2,1,3,11180,11,2,20,6
37.688,0,17500,455114,81229,17291,3,27,2,2006,3,1,6,0,2,7,3,9928,6,3,10.8491310883713,6
35.08171606,0,2000,205114,23277.5,0,3,27,2,2003,1,3,3,0,1,7,1,7214,1,2.98652433915664,11,5.48514629486772
20.18,108423.61833167,14419.92895046,495412.513805873,122073.515491492,0,6,18,3,2008,3,1,7,2143.26567484723,3,7,3,8216,1,2.99999998292544,11,5.91207489554746
49.432,33618.742824097,10960.484781282,383841.08862555,72543.2175929439,0,6,18,3,2008,3,2,6.5517824662174,27340.0568578944,1,7,1,8274,1,2.99999996918845,11,5.9999999383769
55.988,366240,0,366240,366240,927236,6,8,3,2009,1,4,1,0,3,7,3,6013,3,3,9.84945585505499,7.03164808402736
45.952,134040.278830755,21364.6146493913,530904.304696855,97402.3520575884,0,6,18,3,2010,3,4,7.24478095236492,7363.66716608089,3,7,1,8008,1,2.99999996409351,11,5.78627080350742
38.192,0,10000,298644,81536,29558,2,13,2,2004,3,4,4,0,2,7,3,10114,6,3,9.74816224668403,5.99999993983755
29.91337288,925778,0,925778,925778,657000,2,10,4,2011,4,1,1,0,3,7,3,7770,3,3,12.421474911442,5.8519236828039
65.73508381,0,10000,298510,79913,30226,2,13,2,2005,4,1,4,0,2,7,3,10120,6,3,9.06869013790239,6.09738924416598
19.24918288,0,12000,767718,57414,122013,4,27,1,2008,3,4,7,0,3,7,3,6463,11,3,20,6
78.66,0,12000,1363808,218724,149635,3,27,2,2012,3,4,4,0,3,1,3,10445,11,3,20,6
41.792,226000,26000,667500,123000,75000,6,14,1,2011,3,1,8,0,3,1,3,9993,3,3,4,6
24.11090636,0,6500,221519,72807,168000,3,27,2,2003,4,4,3,0,2,7,3,8157,11,3,13.7684764782089,6
27.51995035,0,5000,186612,51543,135420,5,27,3,2005,4,3,3,0,3,5,3,6446,11,3,18.9907231619604,6
153.076,0,0,1380582,1231011.6,839400,1,10,2,2011,3,4,1,0,1,1,3,7450,6,3,11.3124038157615,6.41241687540238
23.02,0,26000,564000,114000,88000,6,14,1,2012,3.31991606242823,3.80054418937252,7,0,3.13072633744064,5.51686204219467,3,9500,11,3,20,6
62.78514382,613662,0,613662,613662,700324,1,13,2,2007,3,1,1,0,3,7,3,7833,9,3,11,6.05924656696716
57.864,953694,0,953694,953694,927236,2,25,4,2011,3,2,1,0,2,1,3,7960,3,3,15.727624425966,5.57003275374857
55.292,0,0,209197,209197,290050,5,2,3,2003,2,3,1,0,3,7,3,6342,6,3,9,6
97.30476843,848862,0,848862,848862,927236,2,13,4,2006,4,3,1,0,1,7,3,7340,3,3,13.9432609013624,5.86941859078158
49.108,0,16500,1112538,53550,126963,5,27,3,2010,3,2,10,0,3,6,3,6796,11,3,20,6
19.07999174,300887,0,300887,161593,120625,3,2,2,2008,4,3,2,0,3,7,3,8355,9,3,17,6
10.352,0,26000,1011990,158004,99000,2,3,2,2010,1,3,6,0,3,7,3,9940,11,3,20,6
27.64,907368,0,907368,907368,809068,4,11,1,2012,1,5,1,0,2.85195396211302,3.74330260668005,3,7917,3,3,12.5426525471419,7.36067156448349
29.88130148,588000,13600,601600,588000,355500,1,12,2,2008,4,1,1,0,3,7,3,7982,3,3,20,6
55.08842362,0,0,790000,1e+05,88625,2,2,4,2012,3,3,7,0,3,6,3,10451,11,2,20,6.03415368941963
167.716,0,12000,1408201.2,201424,149186,4,27,2,2012,1,3,4,0,3,1,3,10265,11,3,20,9
25.76,0,5000,356901,73458,13602,5,27,3,2003,1,4,5,0,1,7,3,9080,6,3,13.0907684972064,6
33.668,0,17000,609456,56928,172207,3,27,2,2008,3,4,6,0,2,7,3,8289,11,3,17.4269909722819,6
35.16005354,0,8500,352366,80828,16203,5,27,3,2005,3,2,5,0,3,7,3,8985,6,3,11.9402006889098,6
44.236,0,5000,212988,63844,134547,6,27,3,2004,1,3,3,0,1,7,3,6325,11,3,13.0576365496266,6
123.6427928,0,0,1033494,1033494,682000,1,10,2,2011,4,4,1,0,3,1,3,7975,6,3,13.2184287999042,6.23935607595983
77.98311204,1075580.1,0,1191414,1191414,901480,2,13,2,2007,4,4,1,0,1,7,3,7746,3,3,11,5.99999992033114
24.508,189283.916967106,6797.13443636759,526866.534769741,424665.984629557,240826.05440465,6,18,3,2012,3,1,1,14088.3625867166,5,6,3,7651,8,3.10699030335386,17,6.65880264860409
52.52,0,16500,1158666,824176,577838,2,27,4,2011,4,4,4,0,1,1,3,9094,6,3,9,7.59982293921611
23.639,0,11000,348454,67351,16200,5,27,3,2003,4,2,5,0,3,7,3,9090,6,3,12.9132418488194,6
58.952,0,22092,1144710,1122618,927236,6,13,1,2011,4,1,1,0,2,3,3,6906,6,3,9,6.74509860792639
19.788,768857,0,768857,768857,609217,6,14,1,2010,3,5,1,0,2,1,3,7042,9,3,9,6.84110107793628
41.136,410750,0,410750,136000,10750,2,28,4,2008,3,3,3,0,3,7,3,9126,9,3,17,6.62973984296431
47.492,0,9000,557016,117726,89660,2,17,4,2011,4,4,5,0,2,7,3,10307,11,3,20,9
68.30228208,1073814,16500,1408201.2,1073814,874733,2,27,4,2012,3,3,2,0,3,1,3,9097,3,3,9,8.27060805222443
32.904,0,0,762500,1e+05,88600,2,2,4,2012,4,3,8,208000,3,1,3,10445,11,5,17.2029174312054,6.21572448634845
31.588,502600,14000,516600,502600,486000,1,12,2,2010,3,3,1,0,3,7,3,7828,3,3,15.546674723837,5.93001515522719
20.028,233867.261445714,7327.63687145234,458458.153002737,173943.285547863,0,6,18,3,2010,4,1,7,0,3,7,3,7894,1,2.99999996875512,11,5.76190174647943
36.5817199,318070,10000,344764,62790,92000,1,9,2,2006,4,4,3,0,3,7,3,8001,3,3,11.8802552694896,6
39.90735845,0,26000,295890,295890,430880,3,13,2,2004,3,2,1,0,2,7,3,8208,1,3,11,6.08492047375805
38.736,0,5250,198577,52968,133272,6,27,3,2007,3,2,3,0,1,5,3,6441,11,3,17.1163317850955,6
23.452,0,10080,846972,836892,682210,6,13,3,2011,1,4,1,0,5,7,3,7644,6,3,9,7.56110748398886
32.612,0,26000,1000944,147000,150000,2,3,2,2010,4,3,6,0,3,7,3,9836,11,3,20,6
40.412,0,5000,194042,53718,136274,5,27,3,2003,1,3,3,0,1,7,3,6820,11,3,12.7099872203646,6
22.484,67164.0091897903,4959.80705838104,300091.272501807,63367.3305420176,0,6,18,3,2009,4,3,5.34760488604105,0,3,7,1,7832,1,2.93803467760347,11,5.66348301853427
17.988,0,5000,190233,51126,135186,5,27,3,2005,1,3,3,0,3,5,3,6609,11,3,18.8134602028861,6
30.128,0,3518.30986225494,703823.007618985,72943.4980218859,0,6,18,3,2010,3,2,8,0,3,7,3,8096,1,1.79245260291922,11,2.58490533263087
26.428,0,11000,361616,74802,15355,5,27,3,2005,4,2,5,0,3,7,3,8998,6,3,11.5434378330463,6
54.64,1075580.1,0,1304488,80094,127500,1,9,2,2006,4,1,8,0,3,7,3,8555.71769574207,3,3,13.7930769387795,6
39.584,0,0,988410,988410,501200,2,10,4,2011,1,6,1,0,5,1,3,9285,6,3,11.5153622489508,9.46444133877689
120.0347822,0,15000,1408201.2,130878,95707,3,27,2,2012,4,2,5,0,3,1,3,10632,11,3,17,6
70.35833286,0,0,1278690,1231011.6,801000,1,10,2,2012,3,5,1,0,3,1,3,8170,6,3,9,9.58157215734519
23.084,0,12000,457406,23277.5,94754.7669025611,3,27,2,2006,2.90374820570494,3.25972582639602,4,0,5,7,6,9264,7,2.97874566660328,15,5.87599397094732
30.764,111123.566989754,19973.9525537909,602534.964550126,82639.582556235,0,6,18,3,2011,4,3,7,10284.7315494921,3,7,3,8384,1,2.90596435751548,11,6.08807040234317
87.08,0,12000,1121640,662647,300256,3,27,2,2012,1,2,3,0,3,7,3,8877,11,3,20,6
53.336,0,0,1408201.2,776526,607634,2,27,4,2011,2,1,4,0,3,7,3,9746,6,3,9,9
16.628,0,26000,1184988,142002,120000,2,3,2,2010,4,3,6,0,3,7,3,9780,11,3,20,6
21.004,364938,0,364938,122808,61500,5,2,3,2007,2,2,2,0,3,7,3,7727,9,3,16.113369002658,6
88.172,0,0,940500,1e+05,88625,2,2,4,2012,3,1,8,440500,3,6,3,10460,11,2,20,6
39.04780219,72450,0,153212,72450,117600,1,9,2,2006,3,4,4,0,3,7,3,7956,3,3,12.5512260977664,6
49.59876072,0,15036,738906,723870,597980,3,13,2,2009,4,6,1,0,2,1,3,8099,11,3,15.6722734621076,7.32679459058359
43.884,342300,0,342300,342300,291940,3,13,2,2004,4,3,1,0,2,7,3,8087,3,3,11,6.01372268256289
12.528,0,10500,562701,67654,139640,1,2,2,2009,4,3,6,0,3,7,3,7975,11,3,20,6
38.752,127974.459744373,6829.29276371482,326249.907057408,73668.0620553435,0,6,18,3,2010,4,3,6.61320415411888,15463.2718194796,3,7,1,8156,1,3.0679900279068,11,5.41115121885347
98.168,0,0,832986,832986,762680,2,13,4,2006,3,4,1,832986,3,7,3,7737,4,3,11,6.89369861953424
107.0470321,0,16500,1317458,989269,717834,4,27,1,2011,3,5,3,0,3,1,3,8300,11,3,9,8.17331979148913
25.85188981,220911,0,220911,82394,43750,5,2,3,2008,4,3,2,0,3,7,3,8096,9,3,17,6
16.772,365500,0,365500,123750,61500,6,2,3,2006,4,3,2,0,1,7,3,7700,9,3,12.298308641211,6
15.18175478,210000,0,210000,78000,43750,5,2,3,2008,3,3,2,0,3,7,3,7873,9,3,17,6
47.16539174,208000,0,208000,76000,90625,5,2,3,2008,3,3,2,0,3,5,3,7858,9,3,17,6
34.95435561,279818,4000,283818,75800,17295,2,13,2,2003,4,3,4,0,3,7,3,10195,9,3,9,6.1644734663378
61.528,588168,0,588168,588168,715960,1,13,2,2006,3,4,1,0,2,6,3,8193,3,3,17,5.99999997668544
37.467,0,6500,155500,149000,39200,1,24,2,2003,3,1,1,0,1,7,3,7661,6,3,9,5.62513388019574
17.524,728532,9492,738024,728532,927236,6,13,3,2010,5,4,1,0,1,7,3,5502,3,3,9,8.90581051203512
50.188,1075580.1,0,1365462,1231011.6,927236,2,16,4,2010,3,1,1,0,3,7,3,7831,3,3,13.3807779782926,5.13228581533557
11.199,0,10000,297175,81172,30640,1,13,2,2005,3,4,4,0,2,7,3,10265,6,3,9,6.33167603046501
27.04989817,0,1500,373632,372132,298750,2,27,4,2012,4,2,1,0,5,1,3,9662,11,3,12.4749451527055,7.51978344513343
31.912,0,15500,442545,58652,135197,1,27,2,2006,3,6,6,0,3,7,3,7745,11,3,16.0585109715991,6
30.988,0,5250,201993,54079,135546,3,27,2,2007,1,3,3,0,3,5,3,6960,11,3,18.6797724932578,6
38.7437565,0,4950,180090,50442,134000,5,27,3,2006,3,3,3,0,3,7,3,6899,11,3,18.5071138110787,6
49.624,0,0,876500,36000,112681.383409288,2,2,4,2012,3.06664221462787,2.84027410874302,8,440500,3,7,3,10410,11,2.5949557623429,20,5.99999997344806
28.104,0,1500,195243,54532,134899,6,27,3,2006,4,3,3,0,3,5,3,6481,11,3,14.0463539903268,6
45.448,0,5000,200760,50650,138529,5,27,3,2003,1,3,3,0,1,7,3,6830,11,3,14.2345130926543,6
53.768,0,12500,827835,815335,675000,2,10,4,2009,3,5,1,0,3,7,3,7764,11,3,20,5.44913061876346
96.516,0,14500,956500,942000,760500,2,10,4,2006,3,5,1,0,3,7,3,7738,6,3,11.5023563480668,6.83438220455796
27.336,385032,0,385032,129000,61500,5,2,3,2006,4,3,2,0,3,7,3,8070,9,3,17,6
76.148,945504,0,945504,945504,927236,4,6,1,2012,3.0198103587077,4.05009474614882,1,0,2,1,3,7530,3,3,11.190880403487,6.64065318115101
27.824,87138.4169018751,18435.7721639597,522376.343668813,137903.88335469,0,6,18,3,2011,4,2,7,2116.43090492726,3,7,3,8294,1,2.99999998117735,11,6.12684113694244
26.56,350500,0,1051000,92000,48000,2,28,4,2008,3,3,4,0,3,7,3,9446,9,3,17,6
56.28002967,0,9500,309393,74852,15488,1,27,2,2003,3,4,4,0,2,7,3,10132,6,3,9.6161795365321,6
33.04,0,15750,426162,75351,182155,3,27,2,2007,3,4,6,0,2,7,3,8392,11,3,16.2001398624626,6
58.85414189,448770,0,448770,448770,34300,1,13,2,2005,3,4,1,0,2,7,3,8269,3,3,9,5.99999992122214
26.8747488,0,10000,356635,90486,40456,1,13,2,2003,1,3,5,0,3,6,3,10194,6,3,10.7764763629601,5.99999995813712
19.40387603,0,4000,197620,23277.5,0,3,27,2,2003,1,3,3,0,3,7,1,7302,1,2.99999997861754,11,5.99999995248606
23.48265515,383200,0,383200,131800,49250,5,2,3,2006,2,2,2,0,1,5,3,7863,9,3,17,6
124.768,0,26000,1100652,854892.370225028,859990,1,32,2,2011,4,4,1,0,3,7,3,7872,6,3,13.237232960125,6.55520734250957
36.652,0,0,1408201.2,1231011.6,888500,1,10,2,2012,4,3,1,0,3,1,3,7960,6,3,11.0990729749997,9.87660752930327
13.405816,1075580.1,0,1207164,1207164,762000,2,10,4,2011,3,1,1,0,3,1,3,7985,3,3,9.29905087043158,7.67288757075059
17.94,0,0,220506,92916,135000,5,2,3,2004,3,3,2,0,1,7,3,7934,6,3,12.5438572566795,6
33.424,383200,0,383200,131800,49250,5,2,3,2005,3,2,2,0,3,7,3,7801,9,3,19,6
8.808,0,14250,398382,48792,140167,4,2,1,2008,4,3,6,0,3,7,3,6920,11,3,16.751885943243,6
85.712,613000,0,716000,103000,67500,2,2,4,2011,3,1,4,0,3,7,3,10421,11,3,20,6
42.116,0,0,1052798,23277.5,0,3,27,2,2011,3,3,3,0,3,7,1,7271,1,2.98893763611318,11,5.21338341826228
25.04,0,17250,374326,46629,136241,6,27,1,2008,1,3,6,0,3,7,3,6451,11,3,14.4822095857672,6
62.216,0,0,1401666,1231011.6,858500,1,10,2,2011,4,3,1,0,3,1,3,8010,6,3,13.8904730514285,9.0470725700887
21.292,374000,0,374000,148000,80000,6,2,3,2008,3,4,3,0,1,7,3,7850,9,3,17,6
40.292,0,0,185136,185136,290180,5,2,3,2003,3,3,1,0,3,7,3,6328,6,3,9.75529559781037,6
60.116,0,9000,289737,66613,25114,2,13,2,2004,4,4,4,0,2,7,3,10167,6,3,9.19903904826775,5.99999980747863
26.44,1029504,0,1029504,1029504,618812,2,10,4,2012,3,5,1,0,3,7,3,8365,3,3,10.3149665057963,9.03605256148034
36.188,126146.228462912,19064.0473834846,561894.505562207,132516.250365974,0,6,18,3,2010,3,5,8,8215.48506354956,3,7,3,8030,1,2.99999995784513,11,6.00917771969028
51.06845562,510800,3000,513800,259400,98500,6,2,3,2006,4,4,2,0,3,7,3,7590,9,3,14.4096917128988,6
39.86,0,14000,1227082,928066,749325,2,27,4,2012,3,1,3,928066,3,1,3,9194,8,3,9,7.02740012731089
35.07129045,0,0,189966,189966,291891,5,2,3,2003,2,3,1,0,3,7,3,6354,6,3,10.1380049298888,6
43.216,1074822,0,1074822,1074822,927236,2,25,4,2011,4,3,1,0,3,1,3,7992,3,3,10.2953656569205,5.9999998598839
37.092,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,3,7,3,7745,9,3,19,6
37.3,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,1,7,3,7690,9,3,17,6
59.936,0,16500,1308966,1039752,737616,2,27,4,2011,4,3,3,0,3,7,3,9363,6,3,9,6
46.25148171,0,5000,202954,62617,153693,2,27,4,2003,1,3,3,0,3,7,3,8856,11,3,9,6
109.772,0,8064,906108,898044,555880,6,13,3,2012,3,3,1,0,5,7,3,7815,11,3,20,5.88951229884532
46.25166625,0,0,245500,123500,238125,5,2,3,2009,3,4,2,245500,3,5,3,6595,8,3,17,6.14244732401074
55.758,0,10500,428505,59934,112994,4,27,1,2009,1,3,6,0,3,7,3,6559,11,3,20,6
40.9539479,0,4500,198006,52722,137470,3,27,2,2003,4,3,4,0,1,7,3,7136,11,3,12.0714522526649,6
60.828,0,13500,1029524,640558,439014,3,27,2,2011,4,3,3,0,3,7,3,8944,6,3,9,6
31.828,629034,26000,655116,629034,491380,1,13,2,2007,4,5,1,0,2,1,3,8682,3,3,9,7.00214913800579
24.036,365484,0,365484,123732,61500,5,2,3,2007,4,2,2,0,3,7,3,7708,9,3,16.5437713896509,6
32.252,85250.2715147682,20913.8275626046,521491.640877883,104484.942571852,0,6,18,3,2010,3,6,8,813.439626533891,3,7,3,8314,1,2.99999997976865,11,5.90443822620522
63.824,0,12000,1371338,73378,181008,4,27,1,2010,1,5,7,0,3,7,3,6480,11,3,20,6
53.86,0,0,436500,150000,273320,2,2,4,2010,3,4,3,436500,3,1,3,9154,8,3,17.0435170987937,6.56858177775682
98.172,0,11592,1088640,1077048,927236,6,13,3,2010,1,4,1,0,3,1,3,5971,6,3,9,6.1394547638887
27.684,393965,0,393965,131800,48895,5,2,3,2006,3,3,2,0,3,7,3,7747,9,3,17.2915253159904,6
56.34661404,0,11500,835500,824000,696000,2,10,4,2008,3,5,1,0,3,7,3,7710,11,3,16.6300211847442,5.99999990460782
57.34912221,734454,0,734454,734454,869407,1,13,2,2007,4,1,1,0,1,7,3,7823,3,3,11,6.36615674645829
40.768,292000,0,292000,159000,87500,5,2,3,2009,3,3,2,0,3,7,3,7438,9,3,17,6
39.86164692,0,0,367506,139916,140000,5,2,3,2004,4,6,2,0,3,7,3,7831,6,3,9,6
31.20847532,0,0,298410,102690,130000,5,30,3,2010,1,3,3,0,3,7,3,7970,11,3,20,6
68.208,854196,8484,862680,854196,840066,2,34,4,2011,3,3,1,0,5,1,3,8914,3,3,17,6.19244855127735
26.9138779,0,14750,477059,79330,180906,2,27,2,2006,3,3,6,0,2,7,3,8299,11,3,17.2390978031265,6
43.176,0,10000,282080,66935,17283,2,13,2,2004,4,4,4,0,2,7,3,10133,6,3,9.22557310041648,5.99999982552928
42.052,451000,12150,463150,451000,431000,1,12,2,2008,4,3,1,0,3,7,3,7900,3,3,20,5.99999995338104
33.272,383200,0,383200,131800,49250,5,2,3,2005,3,3,2,0,3,7,3,7883,9,3,17,6
40.396,511350,0,511350,511350,500200,1,13,2,2007,4,4,1,0,2,7,3,8506,3,3,11,5.99999993532762
21.28,0,0,1401510,250962,121444,4,27,1,2011,3,1,4,0,1,7,3,9689,11,3,20,7.94737872036924
46.4913173,0,13000,708296,54063,133683,2,27,4,2008,4,4,8,0,3,7,3,7446,11,3,18.648547883652,6
10.788,0,1008,695008,23277.5,0,4,2,1,2012,3.32425407562603,3.44837651278212,7,245500,3.71940176807527,5.01114342157954,1,10800,1,2.5965372249365,13,5.99999993613559
11.188,0,12000,559628,42873,130934,3,2,1,2008,4,3,7,0,3,7,3,7082,11,3,20,6
46.432,1067052,0,1067052,1067052,644037,2,10,4,2010,3,5,1,0,3,7,3,8255,3,3,13.4591496937157,6.5497938642599
19.036,88492.7840440025,17335.1260311248,515967.628923138,162853.914142354,0,6,18,3,2010,4,3,7,2001.20559606539,3,7,3,8310,1,2.94389100817568,11,5.99999988977478
52.85194007,0,5000,203190,55930,134453,3,27,2,2004,1,3,3,0,3,7,3,7249,11,3,15.427813776924,6
28.94866663,0,4000,206468,53463,135580,2,27,4,2006,3,3,3,0,3,7,3,7750,11,3,14.2084146101145,6
39.1412402,398454,0,398454,398454,521740,4,13,1,2005,4,4,1,0,1,7,3,5802,3,3,17,6
158.02,0,10000,268005,67655,18000,2,13,2,2004,1,4,4,0,2,7,3,10155,6,3,8.99999994729015,5.99999973849292
53.684,0,10500,707777,69639,186904,2,27,2,2008,4,3,6,0,2,7,3,8395,11,3,20,6
10.67964234,363594,0,363594,122724,61500,5,2,3,2007,2,2,2,0,3,7,3,7678,9,3,17,6
64.4331449,0,12000,935529,923529,465600,2,10,4,2012,4,3,1,0,5,1,3,9245,6,3,9,8.29303749333489
33.484,242240,0,242240,81040,97700,5,2,3,2008,3,3,2,0,3,7,3,7939,9,3,17,6
29.636,0,20580,153212,216118.819386324,78400,6,4,1,2011,3,5,7,0,3,1,3,9556,6.75391338356947,3,13.0401779941462,6
47.04,163334.878811502,9525.23924745115,682726.37643196,455678.334194263,0,6,18,3,2012,4,5,1,0,3,7,3,5905,1,2.99999998086846,11,7.72858753593911
22.30126664,0,0,153212,153212,290310,5,2,3,2003,1,3,1,0,3,7,3,6494,6,3,9,6
163.868,0,26000,218931,23277.5,4636,2,25,4,2010,3,1,9,0,2,6,3,10950,11,3,20,5.98952556003375
24.084,129000,26000,757000,129000,95000,6,14,1,2011,1,5,7,0,2,1,3,9496,3,3,3,6
51.82,1075580.1,21084,1408201.2,1231011.6,775280,3,13,2,2008,3,6,1,0,3,7,3,7986,3,3,9,7.15522804141947
51.4008322,0,10000,284821,73103,23500,2,13,2,2003,3,4,4,0,2,7,3,10146,6,3,9,5.99999978039373
50.888,299000,4000,303000,299000,116500,1,12,2,2003,3,4,1,0,3,7,3,9428,9,3,11.9866391766659,5.99999994333425
36.36439764,111000,26000,563500,23277.5,0,6,14,1,2011,3.28004480618971,3.04471523555731,7,0,2.74378099381482,6.09744308392985,1,5348,1,2.98301955104335,11,5.88293171768409
31.58,365750,0,365750,123850,61500,5,2,3,2006,2,3,2,0,1,7,3,7927,9,3,15.1137610948506,6
21.2,236000,26000,777700,23277.5,0,6,14,1,2011,1,5,7,0,2,2,1,10590,1,2.93271864978284,11,5.84720018188511
30.044,213000,26000,659000,110000,75000,4,14,1,2011,4,5,7,0,2,1,3,10030,3,3,3,6
46.456,0,7500,304923,58653,135450,3,27,2,2004,4,2,3,0,1,7,3,7104,11,3,17.3480109492719,6
44.39708554,0,0,153212,149834,290560,5,2,3,2003,3,3,1,0,3,7,3,6270,6,3,9.75659073076129,6
63.7,1075580.1,0,1408201.2,1231011.6,927236,3,25,2,2012,4,3,1,0,5,4,3,9022,3,3,13.9822592880123,7.98804900209817
108.724,0,15750,418546,67004,180504,2,27,2,2007,4,3,6,0,2,7,3,8486,11,3,16,6
23.924,64363.8859501458,16239.1618782064,469199.159254826,34076.3388314789,0,6,18,3,2010,4,3,8,0,3,7,3,8278,1,2.99999984278614,11,5.99999964193438
44.95842123,0,0,725466,725466,602440,2,25,4,2010,4,3,1,0,5,1,3,9262,6,3,12.4212293530949,8.59887835471053
97.884,394800,0,394800,394800,350290,2,13,2,2004,4,3,1,0,2,7,3,8280,3,3,9,6.75427086169872
56.57014461,219786,0,219786,219786,241000,3,13,2,2003,4,2,1,0,2,7,3,8184,3,3,17,6
34.49935258,0,11000,366635,58382,135040,3,27,2,2006,3,6,5,0,3,7,3,7639,11,3,16.6795262448158,6
