EUR_o..Mstb.,Fluid.Water..Gals.,Acid..Gals.,Fluid...Total..lbs.,Propping.Agent.Amount,Operator,Completion.Year,Surface.Latitude,SPBY.Spacing.Proxy,Top_Zone,Mesh.Size
54.692,0,11088,943152,798120,48.1210657990625,2012,31.80908,53.6855631306289,49.8051695977933,65.0348574597752
88.68,0,15000,1408201.2,143627,47.2149192475855,2012,31.85245,47.6641071277034,49.8051695977933,68.7727801518461
48.14,0,26000,1252408,660716,47.2149192475855,2012,31.91622,41.1683860955319,45.6894734043355,50.3253502455844
95.82,0,13500,1375652,135712,47.2149192475855,2012,31.88041,55.0971911518644,45.6894734043355,68.7727801518461
19.41496207,0,0,1408201.2,50000,24.6604927446667,2012,31.67797,39.9132468291517,47.142803834728,39.1268022125151
95.916,0,13500,1408201.2,135010,47.2149192475855,2012,31.93864,41.1683860955319,45.6894734043355,68.7727801518461
67.14,0,0,1256850,819500,72.5015994800833,2012,31.84558,41.1683860955319,45.6894734043355,57.3720903475564
58.508,0,9000,1029771,616823,47.2149192475855,2012,31.77932,39.9132468291517,45.6894734043355,42.9209588140516
7.608,0,16000,858000,952,35.0804697180488,2011,31.69311,39.9132468291517,47.142803834728,35.3283279841421
66.956,0,7500,1335326,135013,47.2149192475855,2012,31.76356,39.9132468291517,49.8051695977933,53.7068578930576
38.888,189000,0,189000,130000,24.6604927446667,2012,31.65588,39.9132468291517,47.142803834728,32.9785446834224
47.492,0,12000,1335581,151188,47.2149192475855,2012,31.73963,39.9132468291517,49.8051695977933,68.7727801518461
5.604,0,0,153212,120000,24.6604927446667,2012,31.66521,39.9132468291517,49.8051695977933,35.3171239673579
133.616,0,13500,1407711,134848,47.2149192475855,2012,31.89295,55.0971911518644,45.6894734043355,68.7727801518461
84.272,0,0,1353282,846000,72.5015994800833,2012,31.84901,39.9132468291517,45.6894734043355,64.4554731446174
78.02,0,10500,947669,459930,47.2149192475855,2012,31.76732,47.6641071277034,39.4022307057895,43.8408699620047
101.8054469,0,12000,1408201.2,150110,47.2149192475855,2012,31.88235,55.0971911518644,45.6894734043355,68.7727801518461
55.836,0,12000,1221621,61382,47.2149192475855,2012,31.85604,39.9132468291517,49.8051695977933,35.3283279841421
51.928,0,10500,1396392,150241,47.2149192475855,2012,31.76925,39.9132468291517,45.6894734043355,35.3283279841421
131.648,0,12000,1212845,150465,47.2149192475855,2012,31.83369,41.1683860955319,45.6894734043355,35.3283279841421
123.4073116,0,13500,1392470,753542,47.2149192475855,2012,31.92695,39.9132468291517,45.6894734043355,58.2355765050788
23.292,0,12000,839484,90000,35.0804697180488,2012,31.69135,55.0971911518644,47.142803834728,35.3283279841421
70.35833286,0,0,1278690,801000,72.5015994800833,2012,31.81496,53.6855631306289,45.6894734043355,64.8081552407309
57.16,0,12000,902106,35000,35.0804697180488,2012,31.95364,39.9132468291517,47.142803834728,35.3283279841421
78.66,0,12000,1363808,149635,47.2149192475855,2012,31.84783,47.6641071277034,45.6894734043355,35.3283279841421
120.0347822,0,15000,1408201.2,95707,47.2149192475855,2012,31.79764,41.1683860955319,45.6894734043355,35.3283279841421
87.08,0,12000,1121640,300256,47.2149192475855,2012,31.95324,41.1683860955319,45.6894734043355,35.3283279841421
166.34,1075580.1,0,1121190,787968,118.1616,2012,31.73586,47.6641071277034,45.6894734043355,35.3283228968636
86.52,0,15000,1408201.2,123000,24.6604927446667,2012,31.73356,41.1683860955319,49.8051695977933,42.5649708652309
286.748,405048,0,405048,304380,101.899864313182,2012,31.6533,39.9132468291517,286.748,54.7490320878095
87.928,1075580.1,0,1408201.2,927236,101.899864313182,2012,31.65193,47.6641071277034,47.142803834728,60.7100295647721
89.104,0,7500,1206378,150643,47.2149192475855,2012,31.72844,39.9132468291517,49.8051695977933,35.3283279841421
70.092,0,16500,1236810,789550,72.5015994800833,2012,31.79508,39.9132468291517,45.6894734043355,44.1418437721926
70.06,0,12000,988889,496525,72.5015994800833,2012,31.84474,55.0971911518644,47.142803834728,45.3292940147584
76.764,0,22000,1295608,843000,72.5015994800833,2012,31.85546,47.6641071277034,45.6894734043355,47.3314454360655
8.412,0,17000,1408201.2,120000,24.6604927446667,2012,31.6826,39.9132468291517,45.6894734043355,47.3752555697631
159.2121528,440916,0,440916,927236,159.2121528,2012,31.77747,47.6641071277034,49.8051695977933,41.3923280557943
64.176,358630.03071321,8935.20005445952,1135109.68989388,927236,24.6604927446667,2012,31.70352,41.1683860955319,45.6894734043355,38.9836780092747
125.6,1075580.1,0,1161972,802974,118.1616,2012,31.72785,39.9132468291517,45.6894734043355,0
26.152,0,1500,196946,334300,47.2149192475855,2003,31.62843,39.9132468291517,45.6894734043355,35.3283279841421
32.70993787,0,26000,1408201.2,137550,47.2149192475855,2003,31.6031,39.9132468291517,45.6894734043355,35.3283279841421
59.67281149,0,5000,200972,134850,47.2149192475855,2003,31.56464,39.9132468291517,45.6894734043355,35.3283279841421
36.28399577,0,5000,202316,138100,47.2149192475855,2003,31.63317,39.9132468291517,45.6894734043355,35.3283279841421
35.02434343,0,5000,207337,135740,47.2149192475855,2003,31.54523,39.9132468291517,45.6894734043355,35.3283279841421
29.088,0,5000,201980,122328,47.2149192475855,2003,31.53781,39.9132468291517,39.4022307057895,35.3283279841421
38.48,0,3500,201236,133607,47.2149192475855,2003,31.54521,39.9132468291517,39.4022307057895,35.3283279841421
28.91222461,0,5000,197595,0,47.2149192475855,2003,31.55151,39.9132468291517,39.4022307057895,35.3283278314022
48.13532361,0,0,260484,482040,32.2985667405982,2003,31.48016,39.9132468291517,45.6894734043355,35.3283279841421
55.292,0,0,209197,290050,32.2985667405982,2003,31.45684,39.9132468291517,45.6894734043355,35.3283279841421
33.27003426,0,0,153212,284000,32.2985667405982,2003,31.49233,39.9132468291517,45.6894734043355,35.3283279841421
56.83181047,0,5000,212501,0,47.2149192475855,2003,31.55065,39.9132468291517,45.6894734043355,35.6597209396257
42.468,0,0,243264,290750,32.2985667405982,2003,31.47572,39.9132468291517,45.6894734043355,35.3283279841421
44.50083322,0,0,181546,290390,32.2985667405982,2003,31.47291,39.9132468291517,45.6894734043355,35.3283279841421
17.685,0,0,153212,290080,32.2985667405982,2003,31.46918,41.1683860955319,45.6894734043355,35.3283279841421
27.41962381,0,0,185517,292190,32.2985667405982,2003,31.47097,39.9132468291517,45.6894734043355,35.3283279841421
26.20745867,0,0,222222,289940,32.2985667405982,2003,31.47761,39.9132468291517,45.6894734043355,35.3283279841421
34.33198681,0,0,186984,290030,32.2985667405982,2003,31.48299,39.9132468291517,45.6894734043355,35.3283279841421
21.03030391,0,0,192696,290230,32.2985667405982,2003,31.49026,39.9132468291517,45.6894734043355,35.3283279841421
35.07129045,0,0,189966,291891,32.2985667405982,2003,31.46139,39.9132468291517,45.6894734043355,35.3283279841421
40.292,0,0,185136,290180,32.2985667405982,2003,31.45887,39.9132468291517,45.6894734043355,35.3283279841421
31.19237239,0,0,212226,290950,32.2985667405982,2003,31.4544,39.9132468291517,45.6894734043355,35.3283279841421
41.02,0,0,153212,284000,32.2985667405982,2003,31.48383,39.9132468291517,45.6894734043355,35.3283279841421
39.96278973,0,0,193372,290360,32.2985667405982,2003,31.54763,39.9132468291517,45.6894734043355,35.3283279841421
43.108,0,0,197292,291310,32.2985667405982,2003,31.47219,39.9132468291517,45.6894734043355,35.3283279841421
13.363,0,0,154000,291000,32.2985667405982,2003,31.5389,39.9132468291517,45.6894734043355,35.3283279841421
15.7871887,0,0,172536,289760,32.2985667405982,2003,31.4905,39.9132468291517,39.4022307057895,35.3283279841421
21.976,0,5000,212020,127716,47.2149192475855,2003,31.59362,39.9132468291517,39.4022307057895,35.3283279841421
23.639,0,11000,348454,16200,47.2149192475855,2003,31.46657,41.1683860955319,45.6894734043355,35.3283279841421
45.448,0,5000,200760,138529,47.2149192475855,2003,31.60893,39.9132468291517,39.4022307057895,35.3283279841421
36.91160307,99400,6000,286770,30700,32.2985667405982,2003,31.64331,39.9132468291517,39.4022307057895,35.3283279841421
34.89567384,0,3000,175200,130000,32.2985667405982,2003,31.6183,41.1683860955319,45.6894734043355,35.3283279841421
25.408,0,3000,175000,132000,32.2985667405982,2003,31.61,39.9132468291517,45.6894734043355,35.3283279841421
65.90859364,85000,6000,271200,0,32.2985667405982,2003,31.60975,47.6641071277034,45.6894734043355,35.6550244466363
36.51621832,0,0,187216,291500,32.2985667405982,2003,31.54204,39.9132468291517,39.4022307057895,35.3283279841421
29.19716485,0,0,189533,289640,32.2985667405982,2003,31.54827,39.9132468291517,45.6894734043355,35.3283279841421
40.412,0,5000,194042,136274,47.2149192475855,2003,31.61882,39.9132468291517,39.4022307057895,35.3283279841421
25.76,0,5000,356901,13602,47.2149192475855,2003,31.47368,47.6641071277034,39.4022307057895,35.3283279841421
33.312,0,4000,204202,0,47.2149192475855,2003,31.46127,41.1683860955319,45.6894734043355,35.3283277863035
24.501905,0,4000,197649,0,47.2149192475855,2003,31.58599,39.9132468291517,39.4022307057895,35.3283278070459
25.01447869,0,5000,206138,0,47.2149192475855,2003,31.57456,41.1683860955319,39.4022307057895,35.3283277911284
37.176,0,5000,153212,0,47.2149192475855,2003,31.59868,39.9132468291517,39.4022307057895,35.3283277855501
26.95602748,0,0,220500,289330,32.2985667405982,2003,31.47996,39.9132468291517,45.6894734043355,35.3283279841421
16.66110048,0,0,197782,290200,32.2985667405982,2003,31.52689,39.9132468291517,45.6894734043355,35.3283279841421
44.124,1000,3000,193546,0,47.2149192475855,2003,31.61728,39.9132468291517,39.4022307057895,35.3283278001093
31.38,0,4000,190354,0,47.2149192475855,2003,31.58893,39.9132468291517,39.4022307057895,35.3283277947811
21.748,0,4000,218452,0,47.2149192475855,2003,31.64919,39.9132468291517,39.4022307057895,35.3283277842425
42.688,0,5000,192976,130750,47.2149192475855,2003,31.61864,39.9132468291517,45.6894734043355,35.3283279841421
33.07515132,0,3000,177200,131200,32.2985667405982,2003,31.63937,39.9132468291517,45.6894734043355,35.3283279841421
23.428,0,5000,153212,155000,47.2149192475855,2003,31.63724,39.9132468291517,45.6894734043355,35.3283279841421
39.0632123,0,0,166295,289000,32.2985667405982,2003,31.4242,41.1683860955319,39.4022307057895,35.3283279841421
24.752,0,0,153212,288550,32.2985667405982,2003,31.4866,39.9132468291517,39.4022307057895,35.3283279841421
22.30126664,0,0,153212,290310,32.2985667405982,2003,31.45166,39.9132468291517,45.6894734043355,35.3283279841421
17.03591569,0,0,220506,135000,32.2985667405982,2004,31.44537,41.1683860955319,39.4022307057895,35.3283279841421
40.66573967,0,0,153212,290310,32.2985667405982,2003,31.42677,41.1683860955319,45.6894734043355,35.3283279841421
44.39708554,0,0,153212,290560,32.2985667405982,2003,31.43175,39.9132468291517,45.6894734043355,35.3283279841421
49.95212264,0,0,153212,135000,32.2985667405982,2003,31.42459,39.9132468291517,45.6894734043355,35.3283279841421
17.94,0,0,220506,135000,32.2985667405982,2004,31.51953,39.9132468291517,39.4022307057895,35.3283279841421
36.78123071,0,0,153212,290680,32.2985667405982,2003,31.52899,39.9132468291517,39.4022307057895,35.3283278877845
11.52,0,0,153212,135000,32.2985667405982,2003,31.43354,39.9132468291517,39.4022307057895,35.3283279841421
17.30257449,0,0,153212,135000,32.2985667405982,2003,31.45807,39.9132468291517,39.4022307057895,35.3283279841421
44.38544029,0,0,153212,135000,32.2985667405982,2003,31.46217,39.9132468291517,39.4022307057895,35.3283279841421
39.324,0,0,153212,135000,32.2985667405982,2003,31.45611,39.9132468291517,45.6894734043355,35.3283279841421
32.644,0,8000,285938,17640,47.2149192475855,2004,31.46399,39.9132468291517,39.4022307057895,35.3283279841421
39.388,0,5000,195096,130557,47.2149192475855,2003,31.59617,41.1683860955319,45.6894734043355,35.3283279841421
24.1,0,5000,191715,127823,47.2149192475855,2003,31.56325,39.9132468291517,39.4022307057895,35.3283279841421
57.10141561,0,5000,224198,138890,47.2149192475855,2005,31.57271,41.1683860955319,39.4022307057895,35.3283279841421
40.932,0,4000,208204,135240,47.2149192475855,2004,31.57651,39.9132468291517,39.4022307057895,35.3283279841421
34.48819999,0,5000,203324,135187,47.2149192475855,2004,31.61293,39.9132468291517,39.4022307057895,35.3283279841421
44.144,0,11000,367554,36340,47.2149192475855,2004,31.47672,39.9132468291517,45.6894734043355,35.3283279841421
33.608,0,11000,351969,35480,47.2149192475855,2004,31.45627,39.9132468291517,39.4022307057895,35.3283279841421
34.24012514,0,11000,349712,35260,47.2149192475855,2004,31.46258,39.9132468291517,39.4022307057895,35.3283279841421
34.904,0,11000,384756,17377,47.2149192475855,2004,31.44973,39.9132468291517,39.4022307057895,35.3283279841421
29.856,0,0,220506,135000,32.2985667405982,2004,31.46986,39.9132468291517,45.6894734043355,35.3283279841421
36.2429405,0,0,220080,215000,32.2985667405982,2004,31.45046,41.1683860955319,45.6894734043355,35.3283279841421
35.576,0,0,159000,350000,32.2985667405982,2004,31.46737,39.9132468291517,39.4022307057895,35.3283279841421
15.1832191,0,0,220506,350000,32.2985667405982,2004,31.4719,39.9132468291517,45.6894734043355,35.3283279841421
45.068,0,0,220506,35000,32.2985667405982,2004,31.50376,39.9132468291517,45.6894734043355,35.3283279841421
23.852,0,0,220506,215000,32.2985667405982,2004,31.52338,39.9132468291517,39.4022307057895,35.3283279841421
20.72,0,0,220506,135000,32.2985667405982,2004,31.53006,39.9132468291517,45.6894734043355,35.3283279841421
19.024,0,0,183782,135000,32.2985667405982,2004,31.49518,39.9132468291517,45.6894734043355,35.3283279841421
25.4,0,0,220506,135000,32.2985667405982,2004,31.48406,39.9132468291517,45.6894734043355,35.3283279841421
25.66,0,0,220506,135000,32.2985667405982,2004,31.47781,47.6641071277034,45.6894734043355,35.3283279841421
20.668,0,0,220506,215000,32.2985667405982,2004,31.50933,39.9132468291517,45.6894734043355,35.3283279841421
26.52292632,0,0,220506,135000,32.2985667405982,2004,31.50218,39.9132468291517,45.6894734043355,35.3283279841421
55.96,0,5000,204458,133882,47.2149192475855,2004,31.56653,39.9132468291517,39.4022307057895,35.3283279841421
44.236,0,5000,212988,134547,47.2149192475855,2004,31.59831,39.9132468291517,39.4022307057895,35.3283279841421
38.304,0,5000,194756,136548,47.2149192475855,2004,31.5407,39.9132468291517,39.4022307057895,35.3283279841421
29.62307158,0,0,220506,135000,32.2985667405982,2004,31.50822,39.9132468291517,39.4022307057895,35.3283279841421
29.15185689,0,0,220506,135000,32.2985667405982,2004,31.44684,41.1683860955319,45.6894734043355,35.3283279841421
41.124,383200,0,383200,49250,32.2985667405982,2005,31.53,39.9132468291517,45.6894734043355,35.3283279841421
42.43844071,0,0,367506,139000,32.2985667405982,2004,31.55144,39.9132468291517,45.6894734043355,35.3283279841421
22.39416894,383200,0,383200,49250,32.2985667405982,2005,31.44406,39.9132468291517,45.6894734043355,35.3283279841421
39.86164692,0,0,367506,140000,32.2985667405982,2004,31.44229,55.0971911518644,45.6894734043355,35.3283279841421
18.52846714,0,0,367506,139000,32.2985667405982,2004,31.51985,41.1683860955319,39.4022307057895,35.3283279841421
45.8702266,0,5000,200174,135440,47.2149192475855,2004,31.63272,39.9132468291517,39.4022307057895,35.3283279841421
43.07231771,0,5000,201098,129403,47.2149192475855,2004,31.5967,39.9132468291517,39.4022307057895,35.3283279841421
28.67926976,0,4500,200262,138234,47.2149192475855,2004,31.53355,39.9132468291517,45.6894734043355,35.3283279841421
32.59924597,0,5000,201224,138234,47.2149192475855,2004,31.59139,39.9132468291517,39.4022307057895,35.3283279841421
32.49670036,0,5000,200636,137740,47.2149192475855,2004,31.58082,39.9132468291517,39.4022307057895,35.3283279841421
34.12554949,0,5000,199292,134280,47.2149192475855,2004,31.57116,41.1683860955319,39.4022307057895,35.3283279841421
50.176,0,5000,199292,134578,47.2149192475855,2004,31.5498,39.9132468291517,39.4022307057895,35.3283279841421
29.992,0,0,367506,140000,32.2985667405982,2004,31.4549,39.9132468291517,39.4022307057895,35.3283279841421
21.0058,0,0,367506,139000,32.2985667405982,2004,31.51869,41.1683860955319,45.6894734043355,35.3283279841421
15.47732057,0,0,367506,139000,32.2985667405982,2004,31.46065,39.9132468291517,45.6894734043355,35.3283279841421
27.77576071,0,0,367506,140000,32.2985667405982,2004,31.43709,39.9132468291517,45.6894734043355,35.3283279841421
21.748,0,11000,330452,17560,47.2149192475855,2005,31.46522,39.9132468291517,39.4022307057895,35.3283279841421
36.86935873,0,14000,429998,16852,47.2149192475855,2005,31.46773,41.1683860955319,39.4022307057895,35.3283279841421
29.26563545,0,11000,345278,14866,47.2149192475855,2005,31.47835,39.9132468291517,45.6894734043355,35.3283279841421
13.54044625,0,3750,202494,135300,47.2149192475855,2005,31.56019,39.9132468291517,45.6894734043355,35.3283279841421
40.528,0,5000,200552,132071,47.2149192475855,2004,31.55403,39.9132468291517,39.4022307057895,35.3283279841421
32.723344,0,0,367506,140000,32.2985667405982,2004,31.51931,39.9132468291517,45.6894734043355,35.3283279841421
39.92984664,0,0,367506,140000,32.2985667405982,2004,31.53486,39.9132468291517,45.6894734043355,35.3283279841421
8.388,0,0,367506,140000,32.2985667405982,2004,31.43409,39.9132468291517,45.6894734043355,35.3283279841421
32.42348826,0,0,367506,140000,32.2985667405982,2004,31.46022,39.9132468291517,45.6894734043355,35.3283279841421
20.312,0,0,383200,49250,32.2985667405982,2005,31.51264,39.9132468291517,39.4022307057895,35.3283279841421
35.592,0,11000,354812,18955,47.2149192475855,2005,31.48515,39.9132468291517,45.6894734043355,35.3283279841421
32.712,0,12500,376598,15300,47.2149192475855,2005,31.48419,39.9132468291517,49.8051695977933,35.3283279841421
28.35819288,0,11000,345782,18375,47.2149192475855,2005,31.49829,41.1683860955319,45.6894734043355,35.3283279841421
26.428,0,11000,361616,15355,47.2149192475855,2005,31.45886,41.1683860955319,45.6894734043355,35.3283279841421
19.968,383200,0,383200,49250,32.2985667405982,2005,31.54337,39.9132468291517,39.4022307057895,35.3283279841421
20.695,383200,0,383200,49250,32.2985667405982,2005,31.44672,39.9132468291517,45.6894734043355,35.3283279841421
19.688,0,0,383200,49250,32.2985667405982,2005,31.48903,39.9132468291517,45.6894734043355,35.3283279841421
13.56,0,0,383200,49250,32.2985667405982,2005,31.49751,39.9132468291517,45.6894734043355,35.3283279841421
26.992,0,0,383200,49250,32.2985667405982,2005,31.49934,39.9132468291517,45.6894734043355,35.3283279841421
33.524,0,0,383200,49250,32.2985667405982,2005,31.49672,39.9132468291517,45.6894734043355,35.3283279841421
28.088,0,0,383200,49250,32.2985667405982,2005,31.49853,39.9132468291517,45.6894734043355,35.3283279841421
18.928,0,0,383200,49250,32.2985667405982,2005,31.51191,39.9132468291517,45.6894734043355,35.3283279841421
33.756,0,0,383200,49250,32.2985667405982,2005,31.50115,39.9132468291517,45.6894734043355,35.3283279841421
37.72,383200,0,383200,49250,32.2985667405982,2005,31.52303,39.9132468291517,39.4022307057895,35.3283279841421
29.104,383200,0,383200,49250,32.2985667405982,2005,31.52521,39.9132468291517,45.6894734043355,35.3283279841421
17.676,383200,0,383200,49250,32.2985667405982,2005,31.50804,47.6641071277034,45.6894734043355,35.3283279841421
17.352,383200,0,383200,49250,32.2985667405982,2005,31.52115,39.9132468291517,45.6894734043355,35.3283279841421
49.3320329,383200,0,383200,49250,32.2985667405982,2005,31.52373,39.9132468291517,45.6894734043355,35.3283279841421
44.232,0,11000,370560,0,47.2149192475855,2005,31.49004,41.1683860955319,45.6894734043355,35.3283278554116
38.388,0,12000,360664,17595,47.2149192475855,2005,31.48023,39.9132468291517,45.6894734043355,35.3283279841421
51.59316437,0,12000,357066,17318,47.2149192475855,2005,31.46632,39.9132468291517,39.4022307057895,35.3283279841421
63.044,0,11000,359487,15000,47.2149192475855,2005,31.47772,39.9132468291517,45.6894734043355,35.3283279841421
34.848,0,5000,163048,134117,47.2149192475855,2005,31.54317,39.9132468291517,45.6894734043355,35.3283279841421
31.244,0,5000,194960,135237,47.2149192475855,2005,31.51928,39.9132468291517,45.6894734043355,35.3283279841421
35.16005354,0,8500,352366,16203,47.2149192475855,2005,31.4668,41.1683860955319,45.6894734043355,35.3283279841421
13.952,0,5000,189813,133624,47.2149192475855,2005,31.57026,39.9132468291517,45.6894734043355,35.3283279841421
17.6,0,5000,198864,133052,47.2149192475855,2005,31.60121,39.9132468291517,45.6894734043355,35.3283279841421
20.25828222,383200,0,383200,49250,32.2985667405982,2005,31.43548,41.1683860955319,45.6894734043355,35.3283279841421
28.22,383200,0,383200,49250,32.2985667405982,2005,31.43957,39.9132468291517,45.6894734043355,35.3283279841421
24.644,383200,0,383200,49250,32.2985667405982,2005,31.51718,39.9132468291517,39.4022307057895,35.3283279841421
40.668,383200,0,383200,49250,32.2985667405982,2005,31.53754,39.9132468291517,45.6894734043355,35.3283279841421
29.104,383200,0,383200,49250,32.2985667405982,2005,31.50308,39.9132468291517,45.6894734043355,35.3283279841421
22.072,383200,0,383200,49250,32.2985667405982,2005,31.49306,41.1683860955319,45.6894734043355,35.3283279841421
27.8,366270,0,366270,63548,32.2985667405982,2006,31.49628,47.6641071277034,45.6894734043355,35.3283279841421
35.49390913,387700,0,387700,61500,32.2985667405982,2006,31.49764,55.0971911518644,45.6894734043355,35.3283279841421
43.03807665,0,5000,187249,132458,47.2149192475855,2005,31.57995,55.0971911518644,45.6894734043355,35.3283279841421
16.38451018,0,5000,200492,132676,47.2149192475855,2005,31.60283,39.9132468291517,45.6894734043355,35.3283279841421
17.988,0,5000,190233,135186,47.2149192475855,2005,31.57009,39.9132468291517,45.6894734043355,35.3283279841421
33.272,383200,0,383200,49250,32.2985667405982,2005,31.52156,39.9132468291517,45.6894734043355,35.3283279841421
32.44123301,383200,0,383200,49250,32.2985667405982,2005,31.42852,55.0971911518644,45.6894734043355,35.3283279841421
27.51995035,0,5000,186612,135420,47.2149192475855,2005,31.5308,39.9132468291517,45.6894734043355,35.3283279841421
35.212,0,3500,153212,173250,47.2149192475855,2005,31.53151,39.9132468291517,45.6894734043355,35.3283279841421
24.416,383200,0,383200,49250,32.2985667405982,2005,31.51572,41.1683860955319,45.6894734043355,35.3283279841421
26.688,383200,0,383200,49250,32.2985667405982,2005,31.4541,39.9132468291517,45.6894734043355,35.3283279841421
18.104,383200,0,383200,49250,32.2985667405982,2005,31.44212,41.1683860955319,45.6894734043355,35.3283279841421
37.3,383200,0,383200,49250,32.2985667405982,2005,31.42752,39.9132468291517,39.4022307057895,35.3283279841421
36.55831701,383200,0,383200,49250,32.2985667405982,2005,31.54289,47.6641071277034,45.6894734043355,35.3283279841421
21.156,0,5000,168803,155581,47.2149192475855,2005,31.57201,39.9132468291517,45.6894734043355,35.3283279841421
20.16,383200,0,383200,49250,32.2985667405982,2005,31.46671,41.1683860955319,45.6894734043355,35.3283279841421
23.784,383200,0,383200,49250,32.2985667405982,2005,31.42331,39.9132468291517,45.6894734043355,35.3283279841421
36.764,383200,0,383200,49250,32.2985667405982,2005,31.528,41.1683860955319,39.4022307057895,35.3283279841421
33.556,383200,0,383200,49250,32.2985667405982,2005,31.49123,41.1683860955319,45.6894734043355,35.3283279841421
23.48265515,383200,0,383200,49250,32.2985667405982,2006,31.50421,41.1683860955319,39.4022307057895,35.3283279841421
37.9403326,0,3000,153212,134524,47.2149192475855,2005,31.59531,41.1683860955319,45.6894734043355,35.3283279841421
24.496,383200,0,383200,49250,32.2985667405982,2005,31.50392,41.1683860955319,45.6894734043355,35.3283279841421
10.568,0,6000,168646,135650,47.2149192475855,2005,31.62444,41.1683860955319,45.6894734043355,35.3283279841421
22.956,0,5500,173362,213755,47.2149192475855,2005,31.62216,39.9132468291517,45.6894734043355,35.3283279841421
72.9921932,0,11000,357311,17666,47.2149192475855,2005,31.48677,39.9132468291517,45.6894734043355,35.3283279841421
33.424,383200,0,383200,49250,32.2985667405982,2005,31.46733,41.1683860955319,45.6894734043355,35.3283279841421
21.984,383200,0,383200,49250,32.2985667405982,2006,31.44966,41.1683860955319,39.4022307057895,35.3283279841421
25.304,383200,0,383200,49250,32.2985667405982,2005,31.45856,39.9132468291517,45.6894734043355,35.3283279841421
27.684,393965,0,393965,48895,32.2985667405982,2006,31.44542,39.9132468291517,45.6894734043355,35.3283279841421
21.596,383200,0,383200,49250,32.2985667405982,2005,31.43174,39.9132468291517,45.6894734043355,35.3283279841421
37.092,383200,0,383200,49250,32.2985667405982,2005,31.44244,39.9132468291517,45.6894734043355,35.3283279841421
31.58,365750,0,365750,61500,32.2985667405982,2006,31.53877,39.9132468291517,39.4022307057895,35.3283279841421
28.256,365806,0,365806,61500,32.2985667405982,2006,31.45172,39.9132468291517,45.6894734043355,35.3283279841421
23.78,364450,0,364450,61500,32.2985667405982,2007,31.4547,39.9132468291517,45.6894734043355,35.3283279841421
27.792,365484,0,365484,61500,32.2985667405982,2007,31.45015,39.9132468291517,45.6894734043355,35.3283279841421
27.228,383200,0,383200,49250,32.2985667405982,2006,31.52284,41.1683860955319,45.6894734043355,35.3283279841421
34.4,383200,0,383200,49250,32.2985667405982,2006,31.5072,41.1683860955319,45.6894734043355,35.3283279841421
21.46032128,383200,0,383200,49250,32.2985667405982,2006,31.45767,39.9132468291517,45.6894734043355,35.3283279841421
36.31888501,504800,0,504800,98500,32.2985667405982,2005,31.60346,47.6641071277034,45.6894734043355,35.3283279841421
38.86579378,504800,0,504800,98500,32.2985667405982,2006,31.59383,59.7140833134848,45.6894734043355,35.3283279841421
31.956,504800,0,504800,98500,32.2985667405982,2006,31.58863,39.9132468291517,45.6894734043355,35.3283279841421
18.864,480522,0,480522,107336,32.2985667405982,2006,31.4074,41.1683860955319,45.6894734043355,35.3283279841421
51.06845562,510800,3000,513800,98500,32.2985667405982,2006,31.61686,47.6641071277034,45.6894734043355,35.3283279841421
37.32541472,0,1750,193889,131432,47.2149192475855,2006,31.58488,41.1683860955319,45.6894734043355,35.3283279841421
24.652,0,5000,197568,133901,47.2149192475855,2006,31.57699,39.9132468291517,45.6894734043355,35.3283279841421
31.108,0,5000,195691,130760,47.2149192475855,2006,31.54091,39.9132468291517,45.6894734043355,35.3283279841421
30.32445978,0,5000,197074,134326,47.2149192475855,2006,31.53227,39.9132468291517,45.6894734043355,35.3283279841421
29.32501026,0,4950,153212,0,47.2149192475855,2006,31.51461,39.9132468291517,45.6894734043355,35.3283278405261
43.98483889,0,1500,194730,134770,47.2149192475855,2006,31.51283,39.9132468291517,45.6894734043355,35.3283279841421
41.23692755,0,5000,193178,132431,47.2149192475855,2006,31.51176,39.9132468291517,45.6894734043355,35.3283279841421
41.936,0,6750,190727,90410,47.2149192475855,2006,31.56495,39.9132468291517,45.6894734043355,35.3283279841421
41.952,0,5750,198067,134237,47.2149192475855,2006,31.56692,39.9132468291517,39.4022307057895,35.3283279841421
40.67932238,0,4500,202081,131750,47.2149192475855,2006,31.52424,39.9132468291517,45.6894734043355,35.3283279841421
34.4131975,0,5250,204952,139132,47.2149192475855,2006,31.61702,39.9132468291517,45.6894734043355,35.3283279841421
29.852,393965,0,393965,48985,32.2985667405982,2006,31.43181,39.9132468291517,45.6894734043355,35.3283279841421
36.416,509250,0,509250,98929,32.2985667405982,2006,31.59103,47.6641071277034,45.6894734043355,35.3283279841421
32.812,0,6250,195510,135360,47.2149192475855,2006,31.59039,39.9132468291517,39.4022307057895,35.3283279841421
28.104,0,1500,195243,134899,47.2149192475855,2006,31.59098,39.9132468291517,45.6894734043355,35.3283279841421
29.364,0,5250,198881,134855,47.2149192475855,2006,31.59746,39.9132468291517,39.4022307057895,35.3283279841421
25.124,366450,0,366450,63750,32.2985667405982,2006,31.44219,47.6641071277034,45.6894734043355,35.3283279841421
30.248,492870,0,492870,100823,32.2985667405982,2006,31.58415,39.9132468291517,45.6894734043355,35.1524786310092
