EUR_o..Mstb.,Subarea,Operator,County,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Top_Zone,Deepest_Zone,Number,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Additive,Mesh.Size,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.
74.232,50.9170981511221,80.4769158391667,50.0247607149579,2011,31.87439,-102.00925,11501,44.4812271666837,55.0971911518644,53.2831107625641,1,1,781200,0,0,866400,781200,49.8051695977933,59.5113455050573,1,8550,11386,781200,57.459789077293,866400,46.5028002169063,46.4885978294857,46.0657195160906,39.7915118308646,6801.81,7677.26,8240.6,9252.34,9584.99,9969.05,10374.06,10681.92,10861.58,10923.61,11143.04,11607.48,11805.55,11909.45
164.344,50.9170981511221,80.4769158391667,50.0247607149579,2012,31.86447,-102.01949,11510,44.4812271666837,55.0971911518644,53.2831107625641,1,1,897120,0,0,970400,897120,49.8051695977933,59.5113455050573,1,8560,11360,897120,57.459789077293,970400,46.5028002169063,46.4885978294857,47.4774235378801,44.4543802350068,6802.8,7680.33,8246.33,9245.87,9593.76,9950.25,10364.24,10658.67,10851.21,10920.8,11147.43,11681.84,11833.24,11931.93
56.644,50.9104396193166,47.2149192475855,50.0247607149579,2012,31.91885,-101.99661,11267,43.4336303913043,53.6855631306289,50.6046402510526,4,8,0,14000,1084116,1058922,1098116,39.4022307057895,56.5692692866102,8,10624,10740,179401,45.6145114608116,136678,46.5028002169063,46.4885978294857,38.5516637875556,68.7727801518461,6744.5,7613.96,8185.99,9202.75,9511.17,9871.49,10288.34,10614.95,10787.95,10848.51,11076.03,11491.74,11762.88,11866.15
56.468,50.9104396193166,47.2149192475855,50.0247607149579,2012,31.92027,-101.85936,10445,44.1646661294716,39.9132468291517,40.7605692326044,3,6,0,16500,1333435,1423437,1349935,45.6894734043355,41.0841740484749,6,8804,10263,925239,45.6145114608116,661055,46.5028002169063,46.4885978294857,38.5516637875556,61.5196833892397,6208.05,7171.17,7734.69,8721.19,8978.16,9313.25,9990.75,10276.9,10427.09,10476.48,10581.55,10970.13,11147.53,11235.41
83.38,50.9170981511221,72.5015994800833,50.0247607149579,2011,31.8371,-102.15379,10980,48.5997313820817,59.7140833134848,64.6750664149306,1,1,0,0,1312584,821000,1312584,45.6894734043355,59.5113455050573,1,7850,10870,1312584,46.9919495209192,821000,46.5028002169063,46.4885978294857,50.075857325368,54.7295860730101,6985.21,7793,8369.48,9208.33,9548.07,9836.11,9969.59,10150.39,10336.25,10513.7,10792.93,11280.59,11485.76,11580.87
19.98,48.2678540898953,47.2149192475855,50.0247607149579,2011,31.94907,-101.82352,10452,44.1646661294716,41.1683860955319,50.6046402510526,4,8,0,16500,1444109,1573985,1460609,39.4022307057895,56.5692692866102,8,10250,10310,192260,45.6145114608116,135996,46.5028002169063,46.4885978294857,41.9156553657143,68.7727801518461,6049,6988,7586,8554,8844,9152,9836,10255,10365.87,10422.69,10459.6,10716.91,11055.89,11132.39
64.344,50.9104396193166,47.2149192475855,50.0247607149579,2012,31.87772,-101.97023,10771,39.3953253532759,55.0971911518644,59.9755520332727,4,8,0,0,1234173,1415768,1234173,45.6894734043355,56.5692692866102,8,10606,10686,195043,45.6145114608116,135306,46.5028002169063,46.4885978294857,38.5516637875556,68.7727801518461,6666.48,7535.62,8131.33,9123.65,9424.96,9824.98,10341.78,10623.68,10809.91,10843.25,10947.55,11354.69,11598.07,11709.62
73.664,50.9104396193166,47.2149192475855,50.0247607149579,2011,31.95106,-101.82864,10446,44.1646661294716,39.9132468291517,50.6046402510526,3,6,0,20200,1388027,1238775,1408227,39.4022307057895,56.5692692866102,6,10248,10354,187532,45.6145114608116,128456,46.5028002169063,46.4885978294857,73.664,68.7727801518461,6084,7029,7597,8572,8873,9175,9902,10239,10386,10434.28,10475.17,10745.61,11076.28,11155.82
70.3,50.9104396193166,47.2149192475855,50.0247607149579,2012,31.88474,-101.99461,11202,48.5997313820817,55.0971911518644,61.6758257891667,4,8,0,10250,1107788,1399220,1118038,39.4022307057895,59.5113455050573,8,10674,10880,179880,45.6145114608116,150759,46.5028002169063,46.4885978294857,48.7225007616148,68.7727801518461,6777.62,7659.71,8231.01,9248.09,9557.31,9960.37,10391.39,10662.81,10847.33,10888.33,11092.8,11515.28,11747.69,11854.95
132.544,50.9104396193166,47.2149192475855,50.0247607149579,2012,31.85802,-101.90099,10606,44.4812271666837,39.9132468291517,67.5302083073333,3,6,0,15000,1177926,1445816,1192926,49.8051695977933,56.5692692866102,6,10323,10466,371118,45.6145114608116,318855,46.5028002169063,46.4885978294857,50.075857325368,68.7727801518461,6403.06,7260.01,7838.39,8815.16,9141.55,9539.9,10073.38,10331.4,10471.46,10537.75,10682.18,11007.01,11269.7,11367.23
89.508,50.9170981511221,118.1616,50.0247607149579,2011,31.74347,-102.11874,10514,44.1646661294716,47.6641071277034,40.7605692326044,1,1,1015350,0,0,717041,1015350,45.6894734043355,41.0841740484749,1,7847,10250,1015350,57.459789077293,717041,46.5028002169063,46.4885978294857,46.5882664645676,38.3655445122618,6961.06,7800.01,8355.1,9253.53,9580.91,9815.75,10066.02,10378.83,10561.28,10718.85,11048.12,11637.38,11850.36,11953.82
84.592,50.9170981511221,118.1616,50.0247607149579,2011,31.75734,-102.14178,10555,44.4812271666837,39.9132468291517,59.9755520332727,1,1,1314264,0,0,830181,1314264,45.6894734043355,56.5692692866102,1,7950,10420,1314264,57.459789077293,830181,46.5028002169063,46.4885978294857,49.0193322402809,40.6912870577292,6999.89,7889.74,8437.63,9292.1,9725.35,9746.39,10225.66,10391.58,10621.54,10902.43,11054.8,11543.47,11760.63,11863.16
56.772,50.9104396193166,47.2149192475855,50.0247607149579,2012,31.83808,-101.95273,10803,48.5997313820817,59.7140833134848,64.6750664149306,4,8,0,16500,1372841,1423712,1389341,45.6894734043355,59.5113455050573,8,10612,10729,216876,45.6145114608116,161491,46.5028002169063,46.4885978294857,48.7225007616148,68.7727801518461,6616.9,7469.88,8029.62,9030.79,9366.93,9699.61,10325.55,10545.57,10726.29,10755.01,10975.2,11215.86,11505.99,11604.78
44.212,50.9104396193166,47.2149192475855,50.0247607149579,2012,31.83466,-101.92032,10890,48.5997313820817,47.6641071277034,59.9755520332727,4,8,0,12000,1439288,1461359,1451288,45.6894734043355,56.5692692866102,8,10436,10576,223302,45.6145114608116,150725,46.5028002169063,46.4885978294857,48.7225007616148,68.7727801518461,6611.78,7469.47,8020.53,9041.81,9366.14,9706.8,10143.13,10548.36,10687.9,10751.74,10946.7,11213.65,11483.64,11589.11
5.083,57.1815579561387,24.6604927446667,50.0247607149579,2011,31.67881,-102.10276,11375,44.1646661294716,39.9132468291517,64.6750664149306,1,1,0,0,1351602,107600,1351602,45.6894734043355,59.5113455050573,1,7950,11212,1351602,45.6145114608116,107600,46.5028002169063,38.0055308655556,43.0736554966457,42.7291400711728,6935.71,7796.47,8354.48,9241.72,9515.65,9878.39,10348.25,10385.63,10749.77,10739.86,11053.53,11728.78,11916.73,12010.81
45.42,57.1815579561387,24.6604927446667,50.0247607149579,2011,31.65171,-102.05837,11630,44.4812271666837,39.9132468291517,61.6758257891667,1,2,0,4200,112560,1e+05,116760,39.4022307057895,59.5113455050573,2,7690,11409,112560,46.9919495209192,1e+05,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,6865.17,7742.03,8314.44,9251.86,9556.71,9946.07,10461.64,10722.45,10888.56,10875.24,11100.32,11836.41,11979.88,12074.98
57.208,50.9170981511221,72.5015994800833,50.0247607149579,2011,31.8131,-102.17307,11445,44.1646661294716,53.6855631306289,64.6750664149306,1,1,0,0,1169910,782000,1169910,45.6894734043355,59.5113455050573,1,8055,11210,1169910,46.9919495209192,782000,46.5028002169063,46.4885978294857,50.075857325368,38.4784067749254,7152.12,7992.32,8548.36,9374.69,9813.24,9865.93,10267.14,10569.72,10783.59,10961.12,11254.89,11811.91,12066.05,12182.59
36.652,50.9170981511221,72.5015994800833,50.0247607149579,2012,31.83429,-102.135,10977,44.1646661294716,39.9132468291517,64.6750664149306,1,1,0,0,1409520,888500,1409520,45.6894734043355,59.5113455050573,1,7960,10720,1409520,46.9919495209192,888500,46.5028002169063,46.4885978294857,49.538271588185,52.7269152319467,6946.97,7748.84,8317.41,9186.92,9512.14,9690.92,10027.61,10197.54,10395.13,10512.5,10759.79,11279.52,11527.01,11628.12
66.948,50.9170981511221,72.5015994800833,50.0247607149579,2012,31.81556,-102.11977,11207,44.1646661294716,39.9132468291517,64.6750664149306,1,1,0,0,1363320,929580,1363320,45.6894734043355,59.5113455050573,1,7985,10710,1363320,46.9919495209192,929580,46.5028002169063,46.4885978294857,50.075857325368,57.867043209843,6961.87,7778.63,8357.47,9219.32,9570.42,9735.14,10028.2,10238.73,10454,10534.79,10847.69,11358.82,11613.54,11709.79
67.568,50.9170981511221,72.5015994800833,50.0247607149579,2012,31.84494,-102.15148,11005,44.1646661294716,39.9132468291517,64.6750664149306,1,1,0,0,1445514,926180,1445514,45.6894734043355,59.5113455050573,1,7990,10850,1445514,46.9919495209192,926180,46.5028002169063,46.4885978294857,49.8972648796046,51.6627214520298,6986.13,7795.77,8377.17,9205.56,9562.38,9794.08,9982.94,10176.9,10371.12,10516.97,10858.21,11267.85,11486.04,11582.23
4.528,57.1815579561387,38.713,50.0247607149579,2011,31.71062,-101.93136,10952,48.5997313820817,47.6641071277034,27.7945714285714,1,2,0,13000,418800,530100,431800,47.142803834728,56.5692692866102,2,9130,10880,418800,45.6145114608116,530100,46.5028002169063,52.3733333333333,48.7225007616148,35.808605999018,6603.44,7472.93,8096.58,9053.46,9406.37,9716.5,10446.75,10763.76,10928.33,10923.38,11143.34,11778.47,11933.14,11980.72
4.216,57.1815579561387,48.1210657990625,50.0247607149579,2011,31.70005,-102.02924,10715,44.1646661294716,47.6641071277034,40.4855503116667,1,2,0,8064,76440,264370,84504,47.142803834728,41.0841740484749,2,9350,10660,76440,46.9919495209192,264370,46.5028002169063,46.4885978294857,50.075857325368,36.2058241378777,6784.95,7668.52,8229.69,9197.56,9534.28,9896.71,10510.9,10788.7,10971.27,11029.22,11215.12,11925.69,12078.84,12133.53
131.848,50.9104396193166,47.2149192475855,50.0247607149579,2012,31.83539,-101.96525,11175,48.5997313820817,59.7140833134848,53.2831107625641,3,6,0,13500,1431726,1376898,1445226,49.8051695977933,59.5113455050573,6,9467,10985,1019088,45.6145114608116,736263,46.5028002169063,46.4885978294857,80.0717356575,68.7727801518461,6638.2,7499.29,8055.08,9062.46,9395.46,9686.25,10173.85,10584.57,10760.65,10842.76,11032.03,11296.64,11567.62,11670.72
51.136,50.9104396193166,47.2149192475855,50.0247607149579,2012,31.85412,-101.96623,10849,48.5997313820817,47.6641071277034,53.2831107625641,4,8,0,12000,1119650,1437569,1131650,49.8051695977933,59.5113455050573,8,10628,10748,173978,45.6145114608116,150024,46.5028002169063,46.4885978294857,48.7225007616148,68.7727801518461,6664.77,7511.49,8068.29,9087.52,9412.05,9775.01,10338.14,10594.83,10759.84,10809.94,10967.52,11302.4,11552.68,11664.22
64.804,50.9104396193166,47.2149192475855,50.0247607149579,2012,31.85652,-101.97209,10875,48.5997313820817,59.7140833134848,53.2831107625641,4,7,0,12000,1200862,1224984,1212862,49.8051695977933,59.5113455050573,7,10610,10782,202996,45.6145114608116,149994,46.5028002169063,46.4885978294857,48.7225007616148,68.7727801518461,6664,7504,8083,9099,9438,9799.93,10310,10583,10762,10816,10972.47,11327.66,11573.87,11686.43
54.692,50.9170981511221,48.1210657990625,50.0247607149579,2012,31.80908,-102.22015,11350,48.5997313820817,53.6855631306289,53.2831107625641,1,2,0,11088,932064,798120,943152,49.8051695977933,59.5113455050573,2,8819,11256,932064,46.9919495209192,798120,46.5028002169063,46.4885978294857,50.075857325368,43.3785452326453,7143.48,7967.65,8459,9261.22,9722.2,9951.29,10197.01,10551.87,10738.22,10874.53,11057.41,11903.78,12079.56,12200.51
88.68,50.9104396193166,47.2149192475855,50.0247607149579,2012,31.85245,-101.97501,10992,48.5997313820817,47.6641071277034,53.2831107625641,5,10,0,15000,1448328,1377555,1463328,49.8051695977933,59.5113455050573,10,10816,10884,187920,45.6145114608116,143627,46.5028002169063,46.4885978294857,36.9588168142941,68.7727801518461,6637,7509,8087,9084,9433,9778.42,10316,10570,10760,10811,10976.17,11337.09,11583.43,11695.22
48.14,50.9104396193166,47.2149192475855,50.0247607149579,2012,31.91622,-101.8934,10385,48.5997313820817,41.1683860955319,40.7605692326044,3,6,0,52500,1199908,1458884,1252408,45.6894734043355,41.0841740484749,6,8860,10218,747588,45.6145114608116,660716,46.5028002169063,46.4885978294857,38.5516637875556,60.4715809962815,6392.86,7280.71,7826.35,8809.58,9085.56,9457.05,10010.17,10265.2,10404.75,10462.54,10591.6,10936.89,11233.06,11339.73
95.82,50.9104396193166,47.2149192475855,50.0247607149579,2012,31.88041,-101.9667,10810,48.5997313820817,55.0971911518644,59.9755520332727,4,8,0,13500,1362152,1506739,1375652,45.6894734043355,56.5692692866102,8,10608,10676,182723,45.6145114608116,135712,46.5028002169063,46.4885978294857,48.7225007616148,68.7727801518461,6680.88,7535.75,8129.45,9119.97,9425.4,9797.45,10309.76,10614.41,10790.15,10818.88,10928.1,11344.99,11589.92,11702.25
19.41496207,57.1815579561387,24.6604927446667,50.0247607149579,2012,31.67797,-102.02717,11655,44.4812271666837,39.9132468291517,47.8980746184318,1,1,0,0,6053124,50000,6053124,47.142803834728,59.5113455050573,1,9225,11357,6053124,45.6145114608116,50000,46.5028002169063,46.4885978294857,48.7225007616148,38.8501804934758,6769.06,7660.14,8223.3,9189.24,9529.71,9890.83,10464.66,10811.7,10987.46,10992.25,11161.91,11955.11,12087.46,12159.12
95.916,50.9104396193166,47.2149192475855,50.0247607149579,2012,31.93864,-101.83344,10503,44.1646661294716,41.1683860955319,59.9755520332727,4,8,0,13500,1415625,1449098,1429125,45.6894734043355,56.5692692866102,8,10274,10358,185684,45.6145114608116,135010,46.5028002169063,46.4885978294857,50.075857325368,68.7727801518461,6049,7059,7636,8616,8889,9193,9906,10253,10414,10429.94,10490.87,10794.04,11079.47,11159.95
67.14,50.9170981511221,72.5015994800833,50.0247607149579,2012,31.84558,-102.16502,11118,48.5997313820817,41.1683860955319,64.6750664149306,1,1,0,0,1256850,819500,1256850,45.6894734043355,59.5113455050573,1,7955,10540,1256850,46.9919495209192,819500,46.5028002169063,46.4885978294857,50.075857325368,59.9268943449924,6941.45,7772.13,8339.02,9138.66,9478.41,9615.96,9863.1,10055.77,10247.08,10344.73,10599.89,11190.77,11437.27,11531.41
58.508,50.9170981511221,47.2149192475855,50.0247607149579,2012,31.77932,-102.17599,10548,48.5997313820817,39.9132468291517,40.7605692326044,3,6,0,9000,1020771,1250497,1029771,45.6894734043355,41.0841740484749,6,9464,10420,742705,45.6145114608116,616823,46.5028002169063,46.4885978294857,48.7225007616148,48.4994378162521,7206,8034,8597,9446,9869,10114,10389,10763.74,10918.27,11132.36,11167.6,11559.46,11807.78,11926.31
7.608,57.1815579561387,35.0804697180488,50.0247607149579,2011,31.69311,-101.92723,11773,43.4336303913043,39.9132468291517,47.8980746184318,11,22,0,16000,842000,609809,858000,47.142803834728,59.5113455050573,22,11446,11610,27636,46.9919495209192,952,46.5028002169063,37.0159940085714,50.075857325368,35.3283279841421,6578.19,7444.44,8072.16,9016.2,9364.66,9817.67,10435.54,10749.83,10918.02,10912.79,11132.32,11783.81,11915.6,11974.21
66.956,50.9170981511221,47.2149192475855,50.0247607149579,2012,31.76356,-101.95537,10939,44.1646661294716,39.9132468291517,53.2831107625641,4,7,0,7500,1327826,1337138,1335326,49.8051695977933,59.5113455050573,7,10711,10860,197196,45.6145114608116,135013,46.5028002169063,46.4885978294857,48.7225007616148,57.9059651777332,6590.45,7450.46,8037.23,9034.72,9386.41,9785.92,10398.35,10693,10810.33,10896.34,11073.25,11574.06,11797.21,11861.05
38.888,57.1815579561387,24.6604927446667,50.0247607149579,2012,31.65588,-102.04129,11707,48.5997313820817,39.9132468291517,47.8980746184318,1,1,189000,0,0,130000,189000,47.142803834728,59.5113455050573,1,9173,11434,189000,57.459789077293,130000,46.5028002169063,46.4885978294857,46.385360886609,34.6600919442523,6903.35,7785.49,8401.87,9302.18,9646.49,9813.63,10544.99,10869.17,10991.72,10952.48,11182.82,11936.92,12070.59,12167.78
47.492,50.9170981511221,47.2149192475855,50.0247607149579,2012,31.73963,-101.97045,10943,48.5997313820817,39.9132468291517,67.5302083073333,4,8,0,12000,1323581,1381241,1335581,49.8051695977933,56.5692692866102,8,10776,10874,184581,45.6145114608116,151188,46.5028002169063,46.4885978294857,48.7225007616148,68.7727801518461,6645.82,7518.05,8128.33,9100.63,9447.86,9828.39,10475.24,10753.47,10910.74,10972.88,11229.59,11756.74,11940.67,11993.07
5.604,57.1815579561387,24.6604927446667,50.0247607149579,2012,31.66521,-102.08433,11462,48.5997313820817,39.9132468291517,53.2831107625641,1,1,0,0,124000,120000,124000,49.8051695977933,59.5113455050573,1,8451,11322,124000,45.6145114608116,120000,46.5028002169063,46.4885978294857,36.9588168142941,35.6753227993588,6875.08,7753.81,8306.74,9221.17,9523.4,10015.06,10364.81,10454.97,10815.63,10912.59,11204,11781.41,11949.12,12040.68
133.616,50.9170981511221,47.2149192475855,50.0247607149579,2012,31.89295,-102.01074,11236,48.5997313820817,55.0971911518644,64.6750664149306,5,10,0,13500,1394211,1528015,1407711,45.6894734043355,59.5113455050573,10,10941,11102,203757,45.6145114608116,134848,46.5028002169063,46.4885978294857,48.7225007616148,68.7727801518461,6793.66,7673.1,8239.87,9237.43,9540.03,9948.2,10341.8,10657.64,10802.04,10881.78,11100.77,11570.32,11805.89,11907.26
84.272,50.9170981511221,72.5015994800833,50.0247607149579,2012,31.84901,-102.1662,11110,48.5997313820817,39.9132468291517,64.6750664149306,1,1,0,0,1353282,846000,1353282,45.6894734043355,59.5113455050573,1,7960,10785,1353282,46.9919495209192,846000,46.5028002169063,46.4885978294857,50.075857325368,58.8821941907495,6952.88,7771.93,8338.92,9139.68,9474.92,9539.64,9827.48,10048.85,10249.54,10374.02,10512.78,11177.13,11462.69,11558.61
78.02,50.9170981511221,47.2149192475855,50.0247607149579,2012,31.76732,-102.17618,10509,48.5997313820817,47.6641071277034,36.3453506504094,3,6,0,10500,937169,1154722,947669,39.4022307057895,41.0841740484749,6,9632,10367,594815,45.6145114608116,459930,46.5028002169063,46.4885978294857,48.7225007616148,43.7635987880396,7200,8028,8591,9428,9848,10105,10365,10801.15,10960.45,11102.97,10974.46,11443.35,11673.83,11805.23
101.8054469,50.9170981511221,47.2149192475855,50.0247607149579,2012,31.88235,-102.00738,11004,48.5997313820817,55.0971911518644,64.6750664149306,4,8,0,12000,1422357,1447742,1434357,45.6894734043355,59.5113455050573,8,10698,10910,223070,45.6145114608116,150110,46.5028002169063,46.4885978294857,48.7225007616148,68.7727801518461,6806.17,7673.4,8244.35,9251.16,9556.83,9967.83,10370.38,10684.48,10849.85,10912.81,11136.97,11584.89,11801.82,11905.36
55.836,50.9104396193166,47.2149192475855,50.0247607149579,2012,31.85604,-101.90967,10664,44.4812271666837,39.9132468291517,67.5302083073333,4,8,0,12000,1209621,1320008,1221621,49.8051695977933,56.5692692866102,8,10352,10480,212673,45.6145114608116,61382,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,6416.24,7272.53,7837.37,8837.5,9146.09,9597.29,10100.53,10342.36,10482.6,10548.05,10692.12,11011.22,11279.48,11376.71
51.928,50.9170981511221,47.2149192475855,50.0247607149579,2012,31.76925,-101.95716,10924,44.1646661294716,39.9132468291517,64.6750664149306,4,8,0,10500,1385892,1408928,1396392,45.6894734043355,59.5113455050573,8,10730,10822,215112,45.6145114608116,150241,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,6596.58,7474.67,8057.59,9053.27,9396.1,9768.82,10414.51,10696.75,10819.38,10908.46,11065.06,11552.79,11782.11,11851.51
131.648,50.9104396193166,47.2149192475855,50.0247607149579,2012,31.83369,-101.92442,10741,48.5997313820817,41.1683860955319,64.6750664149306,4,8,0,12000,1200845,1388203,1212845,45.6894734043355,59.5113455050573,8,10442,10596,209045,45.6145114608116,150465,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,6457.8,7311.36,7872.32,8862.25,9206.35,9576.91,10153.15,10390.73,10545.04,10621.75,10763.98,11063.92,11355.61,11438.57
123.4073116,50.9104396193166,47.2149192475855,50.0247607149579,2012,31.92695,-101.84699,10428,48.5997313820817,39.9132468291517,40.7605692326044,3,6,0,13500,1378970,1444110,1392470,45.6894734043355,41.0841740484749,6,8710,10193,983084,45.6145114608116,753542,46.5028002169063,46.4885978294857,48.7225007616148,59.0390530983952,6151,7099,7695,8612,8941,9270,9834,10268,10434.02,10448.38,10555.95,10919.07,11108.12,11192.24
23.292,57.1815579561387,35.0804697180488,50.0247607149579,2012,31.69135,-101.95096,11895,48.5997313820817,55.0971911518644,47.8980746184318,10,20,0,12000,827484,936440,839484,47.142803834728,59.5113455050573,20,11440,11463,130662,45.6145114608116,90000,46.5028002169063,37.0159940085714,48.7225007616148,35.3283279841421,6637.5,7518.05,8154.6,9099.41,9451.88,9974.72,10417.43,10810.44,10976.81,10970.63,11220.13,11912.88,12018.68,12081.46
70.35833286,50.9170981511221,72.5015994800833,50.0247607149579,2012,31.81496,-102.18312,11475,48.5997313820817,53.6855631306289,64.6750664149306,1,1,0,0,1278690,801000,1278690,45.6894734043355,59.5113455050573,1,8170,11235,1278690,46.9919495209192,801000,46.5028002169063,46.4885978294857,50.075857325368,56.8920225023737,7136.96,7961.57,8528.59,9349.57,9772.93,9818.33,10256.31,10550.67,10776.06,10931.73,11232.16,11770.47,12036.28,12148.78
57.16,48.2678540898953,35.0804697180488,50.0247607149579,2012,31.95364,-101.78102,11503,48.5997313820817,39.9132468291517,61.3417020506667,9,18,0,12000,890106,996200,902106,47.142803834728,68.9704655163636,18,10848,10958,106176,46.9919495209192,35000,46.5028002169063,37.0159940085714,50.075857325368,35.3283279841421,5856.29,6936.12,7461.34,8427.51,8717.19,9060.6,9856.71,10206.52,10330.6,10318.07,10335.43,10635.83,10914.61,10970.68
78.66,50.9104396193166,47.2149192475855,50.0247607149579,2012,31.84783,-101.94692,10726,48.5997313820817,47.6641071277034,64.6750664149306,4,8,0,12000,1351808,1345603,1363808,45.6894734043355,59.5113455050573,8,10445,10605,218724,45.6145114608116,149635,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,6617.55,7458.59,8021.06,9006.42,9342.79,9724.56,10038.09,10452.71,10600.72,10641.95,10836.93,11166.02,11438.04,11541.84
120.0347822,50.9104396193166,47.2149192475855,50.0247607149579,2012,31.79764,-101.79802,11279,44.1646661294716,41.1683860955319,64.6750664149306,5,10,0,15000,1474446,1551766,1489446,45.6894734043355,59.5113455050573,10,10632,11040,130878,45.6145114608116,95707,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,6053.57,7065.98,7659.62,8623.17,8894.63,9294.35,10140.76,10426.93,10578.97,10613.6,10746.84,11118.24,11261.69,11359.15
87.08,50.9104396193166,47.2149192475855,50.0247607149579,2012,31.95324,-101.85144,10526,44.4812271666837,41.1683860955319,40.7605692326044,3,6,0,12000,1109640,995147,1121640,45.6894734043355,41.0841740484749,6,8877,10213,662647,45.6145114608116,300256,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,6226,7157,7705,8667,8976,9318,9975,10328,10470,10471.1,10551.63,10865.36,11144.3,11231.42
166.34,50.9170981511221,118.1616,50.0247607149579,2012,31.73586,-102.11627,10395,44.4812271666837,47.6641071277034,40.7605692326044,1,1,1121190,0,0,787968,1121190,45.6894734043355,41.0841740484749,1,7845,10286,1121190,57.459789077293,787968,46.5028002169063,46.4885978294857,47.3090780615709,40.7320138666218,6940.71,7787.08,8340.57,9215.14,9571.15,9837.42,10090.99,10353.62,10512.62,10703.83,10999.76,11609.56,11826.88,11932.8
86.52,50.9170981511221,24.6604927446667,50.0247607149579,2012,31.73356,-102.08893,11350,39.3953253532759,41.1683860955319,53.2831107625641,1,2,0,15000,1526994,123000,1541994,49.8051695977933,59.5113455050573,2,8933,11146,1526994,45.6145114608116,123000,46.5028002169063,38.0055308655556,43.6879144537788,43.0393432956951,6874.45,7759.84,8318.48,9218.66,9528.11,9850.06,10253.65,10387.58,10597.44,10736.7,10999.91,11675.84,11879.27,11978.67
286.748,57.1815579561387,101.899864313182,50.0247607149579,2012,31.6533,-102.00592,12020,44.1646661294716,39.9132468291517,286.748,1,1,405048,0,0,304380,405048,286.748,59.5113455050573,1,10857,11894,405048,57.459789077293,304380,46.5028002169063,46.4885978294857,46.8983798151536,47.1435549656232,6796.02,7661.92,8251.32,9228.92,9592.31,10062.2,10572.98,10911.37,11040.25,11031.23,11284.41,11983.9,12103.27,12198.62
87.928,57.1815579561387,101.899864313182,50.0247607149579,2012,31.65193,-101.99097,12205,44.1646661294716,47.6641071277034,47.8980746184318,1,1,1539006,0,0,1245440,1539006,47.142803834728,59.5113455050573,1,9364,11976,1539006,57.459789077293,1112000,46.5028002169063,46.4885978294857,47.4957831930114,40.4933785360644,6726.58,7612.86,8229.65,9178.68,9526.58,9977.68,10568.86,10896.04,11043.87,11083.87,11358.52,11987.22,12106.01,12205.96
89.104,57.1815579561387,47.2149192475855,50.0247607149579,2012,31.72844,-101.95356,11167,48.5997313820817,39.9132468291517,53.2831107625641,4,6,0,7500,1198878,1045651,1206378,49.8051695977933,59.5113455050573,6,10860,11042,216792,45.6145114608116,150643,46.5028002169063,46.4885978294857,48.7225007616148,35.3283279841421,6646.26,7520.61,8091.41,9115.33,9463.65,9878.77,10455.22,10788.01,10943.08,10957.52,11194.98,11807.59,11973.53,12020.65
70.092,50.9170981511221,72.5015994800833,50.0247607149579,2012,31.79508,-102.12732,10908,44.1646661294716,39.9132468291517,64.6750664149306,1,2,0,16500,1220310,789550,1236810,45.6894734043355,59.5113455050573,2,7964,10730,1220310,46.9919495209192,789550,46.5028002169063,46.4885978294857,50.075857325368,48.6597346978195,6952.01,7775.83,8333.72,9199.71,9590.95,9704.86,10018.78,10209.43,10420.86,10524.57,10843.88,11404.1,11598.64,11710.56
70.06,50.9170981511221,72.5015994800833,50.0247607149579,2012,31.84474,-102.12422,11245,44.1646661294716,55.0971911518644,47.8980746184318,1,2,0,12000,976889,496525,988889,47.142803834728,59.5113455050573,2,9305,10800,976889,46.9919495209192,496525,46.5028002169063,46.4885978294857,50.075857325368,54.5532807933778,6931.84,7751.1,8326.67,9169.62,9492.81,9627.69,10063.18,10284.64,10466.52,10534.91,10851.63,11361.17,11587.11,11699.82
76.764,50.9170981511221,72.5015994800833,50.0247607149579,2012,31.85546,-102.15482,11028,48.5997313820817,47.6641071277034,64.6750664149306,1,2,0,22000,1273608,843000,1295608,45.6894734043355,59.5113455050573,2,7955,10845,1273608,46.9919495209192,843000,46.5028002169063,46.4885978294857,50.075857325368,58.6342616403657,6950.09,7770.21,8345.16,9167.69,9545.01,9617.9,9939.09,10169.55,10384.66,10500.37,10777.96,11233.64,11479.23,11581.88
